,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4828675147.73,3291790014.82,1331427536.11,6078590590.90,3398712634.07,2401345517.82,863847190.55,7851579165.02,4504797672.83,2278922162.71,875885692.06,9257190233.07,5826003484.40,3957798638.38,1722618760.32,7113975873.04,3919377088.69,2027230070.31,833464730.84,3611978524.53,2757396826.06,1561631045.24,672945672.13,3216708137.34,2519409884.33,1560093492.95,654376457.58,2868380720.67,1860502486.16,1284961551.69,653427336.49,2603509632.14,1801585078.63,1107443796.28,457966359.80,2007561287.88,1350496277.30,904660796.04,400137864.71,1452511736.67,1003703636.94,500767678.07,194820191.17,1710214608.87,1285531835.96,683164659.34,284745689.42,1405390223.85,923400701.14,513190033.41,254027312.97,1011989480.78,757528849.19,427533596.39,159146470.19,861199053.97,553371801.64,323976882.13,157857145.39,705610545.99,447945903.01,265168844.73,127758073.43,514800817.34,283370771.25,156629675.38,74372041.58,428533889.44,293586990.75,190765469.25,72581459.02,329202169.61,174963236.13,264790681.78,128568042.62,296599866.66,127539493.10,262089802.75,223864888.85,163376387.85,0.0
2,营业收入,4828675147.73,3291790014.82,1331427536.11,6078590590.90,3398712634.07,2401345517.82,863847190.55,7851579165.02,4504797672.83,2278922162.71,875885692.06,9257190233.07,5826003484.40,3957798638.38,1722618760.32,7113975873.04,3919377088.69,2027230070.31,833464730.84,3611978524.53,2757396826.06,1561631045.24,672945672.13,3216708137.34,2519409884.33,1560093492.95,654376457.58,2868380720.67,1860502486.16,1284961551.69,653427336.49,2603509632.14,1801585078.63,1107443796.28,457966359.80,2007561287.88,1350496277.30,904660796.04,400137864.71,1452511736.67,1003703636.94,500767678.07,194820191.17,1710214608.87,1285531835.96,683164659.34,284745689.42,1405390223.85,909831191.50,501265911.51,254027312.97,1009007450.11,754846021.07,425639159.52,157321675.89,855679118.63,548954828.96,321809016.75,155310771.04,700523879.92,443550249.53,262903241.03,126105950.43,511965646.21,280211697.48,154627791.49,73136252.99,425694214.52,291445872.71,189267753.04,71977838.53,325564845.31,173466001.34,261296250.26,127457632.15,294799712.82,126895495.75,260569049.62,222898194.00,162725176.11,0.0
3,二、营业总成本,4775539999.15,3257662046.92,1342072660.21,6024764042.42,3394761375.25,2408737187.30,888010615.20,7691533828.78,4413959278.28,2257338687.45,865244509.87,8402337258.45,5291406944.98,3616843177.89,1567296709.39,6633379845.48,3706022425.40,1978871703.70,827328129.47,3518617746.11,2667947083.23,1554399036.02,678388288.01,3125754895.98,2422723377.18,1508081891.82,640318435.37,2814398178.38,1827157351.54,1254258973.99,637253967.50,2545355475.02,1755272476.35,1077523337.94,447199434.29,1965137396.32,1321987311.85,886066928.59,394081136.98,1434142933.27,994301194.23,509084335.12,194758302.97,1687008370.96,1260066679.33,668790450.98,280342060.37,1379076651.57,899575382.00,504222302.04,249734746.80,993648437.06,749078619.98,420786246.33,157459305.12,846765711.70,543463720.87,317521796.78,156034236.16,691689227.95,439935943.34,259497866.00,126217300.87,507042405.66,277133079.21,151551426.56,73260047.94,406383744.29,274153381.73,172904602.80,71108122.23,291131483.05,143666250.73,241183754.85,113420689.28,265880838.74,114631433.54,231195790.34,198357696.91,142712970.31,0.0
4,营业成本,4124235107.10,2816616696.77,1127646747.55,5085869979.26,2870426523.50,2051106448.25,751566834.97,6713114160.07,3853687444.15,1924492856.19,746662039.23,7312462682.60,4602615848.19,3114769258.44,1340205863.94,5705688107.93,3223718378.92,1700527050.71,717277829.39,3064726709.19,2318967618.28,1331435693.26,579402060.27,2689263059.49,2078801254.85,1295519161.94,550047262.87,2443035691.56,1592307464.89,1104561765.74,563980501.36,2216287907.08,1533917444.51,935991437.42,386883771.94,1731505635.49,1161756750.70,774839800.96,341710189.27,1254456688.75,873998034.45,437030101.60,167067100.46,1517668036.70,1127131841.15,595378986.81,245648265.66,1239533534.17,797565440.51,436578997.23,218546626.81,882410783.10,666576074.46,376469756.03,139203142.42,740448716.62,482886192.76,279575008.23,136038556.90,612258425.34,399477837.19,237363530.77,117733723.11,450252020.43,245267985.55,134149357.07,64528353.73,356508671.96,244493412.11,155982180.23,62239563.87,257059721.95,126626463.01,213151790.33,103670847.74,244819500.54,104466553.52,212784496.61,182713603.15,132400369.31,0.0
5,营业税金及附加,16879798.95,11519600.75,5122072.17,28783666.31,20656022.62,14706501.67,7256894.04,34375961.67,22248756.27,13959593.08,6482687.71,26408748.03,2114645.61,1486048.82,963790.60,6750238.37,2584665.65,1389779.49,626161.57,7790576.38,7520981.38,7765996.44,4443296.37,17067796.03,12784733.77,8020705.62,6459196.56,19728985.72,8802535.64,5695169.84,4608660.32,6909992.11,5519519.15,3429382.26,2687460.15,8462661.27,5631574.91,4591215.01,771511.41,5050655.09,3129964.38,2139770.40,1122629.97,5048672.49,5179693.56,1673184.17,1104138.13,3776641.87,2365898.92,1589507.54,1102198.90,3814252.90,2267572.58,2179962.30,391709.25,3044302.27,1778753.50,1574812.76,832581.44,959128.41,583604.13,314557.18,297407.52,255313.05,30371.90,8956.06,82500.00,787804.52,683392.36,531666.69,27923.07,1591355.85,965672.32,472938.74,362574.24,1531678.99,823930.34,797136.73,517425.59,101703.89,0.0
6,销售费用,268289199.71,171468404.30,69490138.77,358635587.80,213331660.19,136122144.20,47664217.61,409964370.70,250968717.45,141116980.80,55980104.73,621123401.57,362304509.81,260899475.74,118580422.88,441149097.19,232283255.05,141851016.36,65148668.81,221424102.95,179671055.37,109941129.27,48192192.87,233784280.57,178088357.66,114110014.82,51566412.30,209713813.34,141169223.73,87276754.52,41627981.19,176758684.60,125116658.81,86226244.30,35867998.53,136400695.78,95626688.25,66069985.38,31826605.03,103550831.81,68018352.20,37461370.97,12792005.82,95012229.34,75298240.85,39725994.32,19413417.71,78802728.81,53107827.46,31461696.59,18278789.94,56461198.97,41496486.87,20847870.26,8131754.15,53631616.58,25612714.62,14961771.10,7365878.59,28379881.88,16018395.48,9038905.85,3319448.20,22944477.06,15491194.15,9665176.08,3904774.06,17638202.39,10432988.08,6326285.24,2525309.60,14451804.22,7522835.62,11680679.83,4148050.57,6507776.22,2403256.49,4921536.55,3354521.56,2599127.43,0.0
7,管理费用,105145087.45,68605325.24,34407431.82,141986441.72,98180006.72,127660774.92,51878074.00,302857039.54,202054370.19,128708132.79,50986128.91,299469911.00,210439481.88,151254620.61,67319288.72,289388562.13,166652472.51,106283027.27,41219424.68,165922981.41,125311503.14,89590374.74,45449536.87,150992110.70,106423468.48,71917944.61,28947751.35,114775015.73,77222467.66,52435912.10,25731786.00,95542848.24,72970487.18,46643062.41,19208756.99,67022262.27,47848125.44,31725618.25,15996482.10,55683824.64,41862679.49,27230582.92,12815558.89,51203829.44,38250789.64,24070869.55,11005410.28,41705612.07,27765339.89,18740996.01,9633605.16,41975907.93,29939390.42,15369508.60,6130292.98,30458195.96,21642589.74,14582850.21,7722027.25,29205587.00,14168396.14,8714260.33,3916598.29,22355242.40,11440436.16,6614149.95,4138590.43,20942414.26,11916245.27,7239784.79,3978037.07,20957410.97,10792058.38,17653318.80,5819911.45,9783759.58,5003472.16,7663175.46,6869185.72,5781008.94,0.0
8,财务费用,105113426.92,99465155.80,65711360.38,156672682.37,79464419.51,59184807.44,40936467.00,125415821.98,64581838.43,28013521.05,4716205.60,64898094.22,48668776.82,24462712.18,11877046.59,32564977.52,19149655.48,17053912.87,3056045.02,25385747.10,16812103.20,5826461.44,901201.63,11091487.57,18688337.68,9057856.85,3297812.29,8774779.76,4731957.52,3239988.47,1305038.63,19734009.98,11587510.02,-927645.13,-2419253.32,4050111.90,4834141.24,3680277.68,3776349.17,8009846.19,7292163.71,5222509.23,961007.83,11734512.62,14206114.13,7941416.13,3170828.59,12599524.26,7787143.10,4801605.72,2173525.99,8986294.16,8799095.65,5919149.14,3602406.32,19182880.27,11543470.25,6827354.48,4075191.98,20886205.32,9687710.40,4066611.87,950123.75,11235352.72,4903091.45,1113787.40,605829.72,10506651.16,6627343.91,2824685.85,2337288.62,-2928809.94,-2240778.60,-2164023.08,-580694.72,3057260.87,1934221.03,5029444.99,4902960.89,1830760.74,0.0
