,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1176421565.42,727589586.07,254136667.39,2110264496.44,901204922.52,531356335.52,161005446.71,1504042223.16,693426293.90,515481504.45,144908785.32,1133253405.89,655308050.62,445902852.01,168880312.73,878934715.10,466807652.33,293389228.25,89563185.54,688460968.38,404770474.10,293684471.16,122818314.99,981050686.45,616297710.37,415545695.05,100267110.10,878990045.09,621992521.29,525030560.07,270633784.17,1111957101.13,291902085.73,177745530.26,66005455.83,530095816.69,185653190.44,119187435.74,42723763.23,353928762.34,230126283.08,134516012.60,53482668.53,362927126.41,241963576.61,180944075.14,71565690.48,375855988.46,206443155.26,135556270.50,64013941.65,323890680.55,203640261.29,125265492.41,60509897.85,241616381.54,171695915.02,114212110.51,48894905.07,242181834.98,175937290.37,112357695.83,53595538.24,175486610.70,122955471.82,81375300.61,36367433.80,164465574.98,108320049.36,71796128.73,29572832.48,134469863.58,92404901.08,71867001.83,25773175.08,40628685.01,26637469.13,75573282.89,39211868.21,76550195.26,39075428.51,124027794.35,62619838.30,202915917.46,94369403.26,314412108.11,189952000.00,291106000.00,148894416.81,307166309.78,322588540.00,200694994.00,0.0
2,营业收入,1176421565.42,727589586.07,254136667.39,2110264496.44,901204922.52,531356335.52,161005446.71,1504042223.16,693426293.90,515481504.45,144908785.32,1133253405.89,655308050.62,445902852.01,168880312.73,878934715.10,466807652.33,293389228.25,89563185.54,688460968.38,404770474.10,293684471.16,122818314.99,981050686.45,616297710.37,415545695.05,100267110.10,878990045.09,621992521.29,525030560.07,270633784.17,1111957101.13,291902085.73,177745530.26,66005455.83,530095816.69,185653190.44,119187435.74,42723763.23,353928762.34,230126283.08,134516012.60,53482668.53,362927126.41,241963576.61,180944075.14,71565690.48,375855988.46,206443155.26,135556270.50,64013941.65,322145280.15,202414272.12,123678946.70,59087415.51,239557595.68,169549421.22,112035456.78,47632394.26,238641573.35,174196278.68,111545831.43,50510836.43,172792239.62,121579430.63,80462718.65,35913256.99,161938068.28,105777933.16,70629826.39,28478283.22,131492819.99,89766233.82,70437276.08,24709221.39,41282329.86,27587201.47,76274364.87,40018222.51,78236888.48,40275721.11,124866812.31,62650475.04,197156094.25,94016138.05,312917855.15,189284000.00,290469000.00,148968212.86,305674342.78,320405007.00,198986870.00,0.0
3,二、营业总成本,1162637957.22,778477034.81,276051960.50,2002012174.27,871265072.76,530747918.99,180772594.51,1471870178.54,687475283.52,511118650.56,160493874.48,1082850330.88,637723133.68,428163345.17,172709150.55,861763158.87,478746464.53,303010983.42,101347592.09,664957770.04,404518409.65,288061372.66,127895295.29,921626941.21,588180980.47,396703432.96,110980816.32,851494551.49,604219424.56,511894780.22,266558953.61,1069571847.31,298252571.52,187940996.60,72109227.51,540790467.61,191858625.91,127884332.21,49922006.39,379534151.05,243531802.51,145594420.96,60943301.78,386775674.12,257344632.71,189010480.80,78024531.40,374678655.95,206816275.70,130755209.28,59830705.86,299622686.09,185500404.87,113583538.75,53150054.64,209823126.01,147897042.07,99120402.81,43065660.11,217204541.75,156571246.13,100953719.40,47058703.60,151189313.70,105989960.69,71251583.96,32213161.07,145621424.65,97125174.41,62008897.82,23676293.98,112762794.37,74963553.36,57861088.43,19517755.93,81740846.79,49951003.05,134652914.72,58158112.94,192694758.29,74166253.63,185064283.99,0,225932079.54,0,344038268.93,0,0,0,284629377.97,295937317.00,187125698.00,0.0
4,营业成本,933262022.12,613368948.26,202326535.78,1705463830.35,708376453.49,420469499.04,124510382.61,1219146301.53,532517668.32,396783134.84,110619130.74,882980112.27,515281739.48,343644357.11,128404181.06,684155851.52,355440794.24,220484186.26,61012392.78,497313653.45,288767521.23,212400083.37,89747174.85,732998562.38,468774032.70,311370675.24,70983838.96,676494004.99,481705562.51,420040862.27,226743472.96,910047682.95,227978723.25,140195153.56,51017750.52,439961057.27,132666737.55,85745880.25,29931155.80,272036523.32,175162276.12,101495301.13,39878447.57,277934719.01,190149789.83,142633949.03,57165329.06,279659961.74,150620322.10,96088984.75,44760487.59,227210316.72,137281313.81,83091542.22,38634868.15,151958632.69,106921060.90,72041360.21,30450585.97,153579795.19,112105173.38,70942524.07,32070826.02,106802154.19,75702917.16,51146662.86,23273384.15,105249846.12,68989041.34,44515170.73,17262248.51,80347618.57,49949437.26,40861576.61,12029941.65,48336535.19,31087681.20,80058493.00,43968417.77,90675419.51,46973980.19,125295702.76,0,175345565.77,0,277455661.80,0,0,0,229175525.17,250695809.00,161342929.00,0.0
5,营业税金及附加,7180234.04,3071009.86,1644858.16,5667243.69,2738753.28,2195160.83,606578.15,3132960.58,1208335.66,1407064.94,233748.19,3377118.67,1869584.07,1310303.63,774603.29,3791883.33,1390026.58,1019490.56,292936.61,4374806.30,2399821.21,1442883.62,806245.98,6955925.30,3394270.80,1762139.23,798928.48,8994356.93,9156808.22,7608704.30,1615826.04,9128672.98,1557730.95,736237.68,238872.28,2207047.80,1181758.61,717900.25,237723.11,2525422.12,1590773.18,853086.01,291073.75,2316302.16,1583047.66,1200232.00,433794.46,1274939.75,703260.24,314401.61,144712.54,1526049.36,997090.21,552862.50,265012.26,1543190.54,803709.32,474142.13,394711.90,1896057.03,1060401.72,688340.71,216880.06,1506145.54,852653.86,658674.97,185971.51,1521874.54,867242.65,651456.97,246166.92,829011.83,2639994.82,2211825.88,432887.90,1635094.95,977624.87,1804176.93,667194.60,1836907.15,791132.47,2321031.34,0,6353483.55,0,13551813.73,0,0,0,11008629.71,10822429.00,6275868.00,0.0
6,销售费用,63553889.89,46137804.62,21244687.80,71347208.96,40450738.49,26120121.05,13286544.10,58318169.70,32019828.18,22160451.52,9007778.60,49898342.16,33949230.27,23635037.20,12966297.28,46298478.17,32281080.18,23802344.07,11595174.45,41366247.69,31412740.52,21174169.62,9939890.55,42661575.56,28931360.46,21264012.51,10125271.72,38217070.33,27174497.95,18214792.20,9269930.63,35601365.42,23528805.00,14498606.79,7901997.29,29059648.16,20800647.05,14413309.90,6443169.23,29936159.84,21354234.33,13951372.13,6774098.90,32347168.97,23210835.20,15787987.90,7046449.32,28920981.17,21169183.37,12338070.52,4667062.20,23494409.87,16174050.13,9862271.78,4711914.67,19682201.43,13969459.78,9194227.57,4445278.19,24115829.94,17646994.90,12233215.03,6052147.01,15311371.22,10452807.49,6850855.04,3058645.19,13626423.94,9921602.98,5529661.96,2435869.46,12230225.58,8173951.59,5212851.82,1788947.82,1184168.87,743896.39,1908621.33,831202.48,2948193.68,998236.62,3446250.67,0,1723448.70,0,1598361.32,0,0,0,1019382.12,10724432.00,2321142.00,0.0
7,管理费用,125463433.96,91147292.20,41974540.25,145895185.05,101308358.62,80879570.64,42791222.33,158842172.71,109538649.33,76679654.43,41499994.77,140199484.80,86786569.73,59364694.00,32378524.90,130121676.83,89084834.41,56370785.85,29889376.02,118010479.35,84584493.23,55205404.63,28361750.42,126590435.58,87949479.23,62274677.98,31810224.40,119162071.38,85636275.30,59969689.54,31083985.81,111221543.55,44182928.79,30791748.45,13745808.30,63009438.56,39892539.80,27888259.22,13704586.64,63812487.42,43404719.53,27363905.48,13727034.36,58248078.97,38960074.30,26490955.10,12952086.00,51132128.21,33501944.60,21795814.11,10400238.77,49199554.77,31679164.45,20615538.30,9873501.46,39102308.93,27281364.42,18263490.51,8093335.31,34375925.06,23432950.05,15688037.78,7957934.57,26512424.68,18495307.94,12310750.20,5502534.79,24588260.81,16929784.94,11369060.83,3896586.80,19544769.65,13866620.17,9554510.15,5112944.89,18967078.73,12612211.38,41227297.58,14046159.80,61204459.70,17570533.20,42937575.92,0,31617018.87,0,41397079.49,0,0,0,31571706.40,18041527.00,12973388.00,0.0
8,财务费用,7742688.75,5407150.94,2349188.46,2355665.55,76625.80,-465389.09,-422132.68,-3316958.50,-3351583.83,-1636487.55,-866777.82,-1965212.17,-3914345.42,-3559099.46,-1814455.98,2271802.42,-1862719.75,-1129038.24,-1442287.77,-3692877.20,-1464805.42,-1014533.16,-959766.51,-7687896.76,-5328641.67,-4589169.21,-2737447.24,-9834620.06,-6559617.85,-1730784.52,-2154261.83,-8098086.19,-1971230.92,-1122362.80,-795200.88,-2714360.02,-2462411.88,-715438.95,-394628.39,117731.21,779372.06,421072.75,272647.20,259807.36,848528.54,304999.59,426872.56,119962.26,346541.86,-257085.24,-141795.24,-1807644.63,-631213.73,-538676.05,-335241.90,-2463207.58,-1078552.35,-852817.61,-318251.26,3236934.53,2325726.08,1401601.81,760915.94,1057218.07,486274.24,284640.89,192625.43,635019.24,417502.50,-56452.67,-164577.71,-188831.26,333549.52,20323.97,153033.67,10965165.23,3876785.39,13730296.93,4354423.12,14445337.07,3523654.23,11063723.30,0,10892562.65,0,10035352.59,0,0,0,11854134.57,5653120.00,4212371.00,0.0
