9,研发费用,1002451985.00,1124667839.00,742681473.00,113299297.00,826674450.00,619749060.00,429256926.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-11822273.00,168324460.00,64183712.00,68451433.00,2123460.00,1576824240.00,1043197728.00,940470296.00,12638649.00,983018046.00,370421721.00,238959692.00,10733423.00,275738138.00,-28666459.00,-29869543.00,-5980853.00,117186256.00,16496050.00,3817355.00,311117.00,80283842.00,38647917.00,38688296.00,40350732.00,10483555.00,3270403.00,3404276.00,-908574.00,2437304.00,-22738169.00,-17377147.00,-930622.00,52938405.00,-708076.00,440593.00,-9045025.00,38415296.00,0,2683533.00,0,31674924.00,58239564.00,60384702.00,74156079.00,50862807.00,95010816.00,0,0.0
11,公允价值变动收益,95354065.00,62367958.00,41240816.00,27617931.00,-23856620.00,-44854456.00,-126609316.00,-48304285.00,89386827.00,-602776.00,-736616.00,-992656.00,52219957.00,2571556.00,-4289762.00,-1087937.00,11272720.00,-36929.00,-2465538.00,0.00,0,0.00,0.00,0.00,347306.00,13344.00,-21086.00,26839.00,-39678.00,0.00,0.00,0,-445500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,9625856642.00,7508538990.00,4959674746.00,2568165472.00,9003210909.00,7674565262.00,5115060850.00,2447005872.00,8327734166.00,6858522079.00,4687675378.00,2321189715.00,5847859995.00,4691576320.00,3208559574.00,1327881196.00,4835169034.00,3226910217.00,2029761380.00,606545180.00,4209795817.00,3001831551.00,2170782087.00,1168406362.00,3995350129.00,3035807385.00,1853993687.00,978185197.00,2643919235.00,2708370773.00,2156718102.00,1190310505.00,4650545687.00,3278361056.00,2043159051.00,1541734718.00,5779030217.00,4654287981.00,3240383388.00,1999196244.00,4389832729.00,3070582567.00,1690166604.00,846404761.00,3333092273.00,584568711.00,414657212.00,840376758.00,368335542.00,931358642.00,162971835.34,0.0
13,其中:对联营企业和合营企业的投资收益,9399343298.00,7396594995.00,4866225398.00,2544528251.00,8753299618.00,7493135169.00,4942946520.00,2430261894.00,8241238849.00,6576567613.00,4600997399.00,2294954209.00,5734640655.00,4574262300.00,3152307853.00,1301645690.00,4638822785.00,3055991739.00,1915916264.00,563901656.00,4101258756.00,2943037815.00,2129426163.00,1137016533.00,4018911914.00,3016426180.00,1843464775.00,988140426.00,2634884199.00,2689942991.00,2146340299.00,1190310505.00,4636438339.00,3278361056.00,2043159051.00,1541734718.00,5688003158.00,4648403275.00,3234498682.00,1998016815.00,4388877657.00,3061047832.00,1684559750.00,843933181.00,3321898843.00,583052068.00,408327462.00,838196430.00,372046352.00,230551575.00,0,0.0
14,汇兑收益,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,5681710451.00,5884189815.00,4487589624.00,2346950145.00,11644901653.00,10584186957.00,7490970502.00,4279755053.00,11806505259.00,9895064318.00,6798109554.00,4178010539.00,6832161461.00,6145038220.00,4347464255.00,2034891590.00,4064810025.00,2255902916.00,1317638450.00,191606521.00,2695883680.00,2068628197.00,1630647782.00,831546077.00,2999472069.00,2166063199.00,1156884334.00,455368531.00,957055640.00,1591963498.00,1365658585.00,842188004.00,3183994102.00,2415382708.00,1705286137.00,1471520191.00,5040218654.00,4476755882.00,3191291202.00,1886528714.00,3680239875.00,2692674948.00,1520554230.00,777931787.00,2876409214.00,3771990376.00,2686466156.00,4997867544.00,3060158070.00,3058745016.00,2906242511.01,0.0
16,加:营业外收入,661483103.00,524084295.00,502936984.00,477635489.00,318225715.00,163628022.00,143258564.00,43987010.00,286624316.00,245270297.00,179868516.00,44208748.00,295520073.00,168453327.00,102808849.00,43591523.00,396361579.00,509332410.00,486631654.00,313833253.00,403153023.00,240237130.00,204491442.00,18116610.00,247224263.00,63284673.00,48587168.00,12491656.00,161109489.00,191835218.00,57680612.00,38559869.00,1046175855.00,228896623.00,76214489.00,19553879.00,549965717.00,145209812.00,76443293.00,38900936.00,33153560.00,81967729.00,54124189.00,23344771.00,92576686.00,93260768.00,38702292.00,60075367.00,5174565.00,13014667.00,24006665.73,0.0
17,减：营业外支出,49234228.00,18186950.00,14077929.00,1512851.00,95995277.00,31389021.00,20754738.00,3344539.00,116634597.00,149665061.00,98737007.00,17091670.00,76964482.00,61264378.00,25562503.00,1569695.00,54244374.00,12996430.00,1335733.00,1018813.00,45443833.00,37454643.00,29362772.00,573376.00,600974344.00,22940503.00,12336091.00,6147554.00,118328769.00,45044431.00,40938467.00,21713603.00,172873244.00,167006013.00,144995366.00,46222018.00,69292313.00,26906589.00,17122152.00,10989153.00,475444846.00,108110868.00,102689033.00,102225152.00,30941526.00,40596774.00,21144594.00,19551696.00,38266833.00,25304499.00,424888807.91,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,85372935.00,54951149.00,4480253.00,39782521.00,29877130.00,887450.00,659025.00,22452884.00,331679.00,289925.00,179970.00,2259506.00,6703023.00,140452.00,77798.00,504072978.00,1056252.00,105448.00,7243.00,668500.00,327941.00,293073.00,56008.00,442906.00,43247.00,12111.00,2895.00,2564777.00,109018.00,109018.00,0,12669820.00,7053.00,2709.00,2709.00,274080.00,15959152.00,1816354.00,0,1991784.00,23900532.00,0,0.0
19,四、利润总额,6293959326.00,6390087160.00,4976448679.00,2823072783.00,11867132091.00,10716425958.00,7613474328.00,4320397524.00,11976494978.00,9990669554.00,6879241063.00,4205127617.00,7050717052.00,6252227169.00,4424710601.00,2076913418.00,4406927230.00,2752238896.00,1802934371.00,504420961.00,3053592870.00,2271410684.00,1805776452.00,849089311.00,2645721988.00,2206407369.00,1193135411.00,461712633.00,999836360.00,1738754285.00,1382400730.00,859034270.00,4057296713.00,2477273318.00,1636505260.00,1444852052.00,5520892058.00,4595059105.00,3250612343.00,1914440497.00,3237948589.00,2666531809.00,1471989386.00,699051406.00,2938044374.00,3824654370.00,2704023854.00,5038391215.00,3027065802.00,3046455184.00,2505360368.83,0.0
20,减：所得税费用,-417186243.00,-30450169.00,2118225.00,6241693.00,920807820.00,822405234.00,668606285.00,421343141.00,1154258549.00,1014029316.00,681259293.00,373001751.00,754341512.00,617913198.00,410604698.00,194639060.00,400066622.00,133417662.00,81193624.00,33638753.00,126094389.00,83866233.00,92433851.00,42272769.00,100783593.00,58048480.00,32047870.00,13111427.00,-64786200.00,-54228107.00,-66320424.00,-14584008.00,-109914491.00,-79209815.00,-27549604.00,-1748086.00,1675351.00,23724498.00,7469172.00,2499782.00,-11099059.00,14419499.00,-7792746.00,2133065.00,45976570.00,544104631.00,395241233.00,138403331.00,294339673.00,305504693.00,307453079.05,0.0
21,五、净利润,6711145569.00,6420537329.00,4974330454.00,2816831090.00,10946324271.00,9894020724.00,6944868043.00,3899054383.00,10822236429.00,8976640238.00,6197981770.00,3832125866.00,6296375540.00,5634313971.00,4014105903.00,1882274358.00,4006860608.00,2618821234.00,1721740747.00,470782208.00,2927498481.00,2187544451.00,1713342601.00,806816542.00,2544938395.00,2148358889.00,1161087541.00,448601206.00,1064622560.00,1792982392.00,1448721154.00,873618278.00,4167211204.00,2556483133.00,1664054864.00,1446600138.00,5519216707.00,4571334607.00,3243143171.00,1911940715.00,3249047648.00,2652112310.00,1479782132.00,696918341.00,2892067804.00,3280549739.00,2308782621.00,4899987884.00,2732726129.00,2740950491.00,2281448217.70,0.0
22,归属于母公司所有者的净利润,6617537435.00,6335022626.00,4918839099.00,2777967504.00,10902645368.00,9860334991.00,6913102680.00,3880052518.00,10786219906.00,8962118184.00,6182602437.00,3828578391.00,6288215860.00,5608622104.00,3981383187.00,1926980248.00,4232351906.00,2701697559.00,1750102224.00,529870990.00,3185890686.00,2272247044.00,1725151971.00,849214666.00,2668921930.00,2242425127.00,1218266254.00,478251318.00,1133583786.00,1838197036.00,1481372581.00,901961107.00,4271618981.00,2602751567.00,1714232217.00,1440294478.00,4294117700.00,3320162206.00,2296005154.00,1349175237.00,2029964948.00,1539320139.00,736438895.00,355521218.00,1596901373.00,2086342420.00,1569632449.00,3477059807.00,1184971885.00,1519990687.00,732280934.65,0.0
23,少数股东损益,93608134.00,85514703.00,55491355.00,38863586.00,43678903.00,33685733.00,31765363.00,19001865.00,36016523.00,14522054.00,15379333.00,3547475.00,8159680.00,25691867.00,32722716.00,-44705890.00,-225491298.00,-82876325.00,-28361477.00,-59088782.00,-258392205.00,-84702593.00,-11809370.00,-42398124.00,-123983535.00,-94066238.00,-57178713.00,-29650112.00,-68961226.00,-45214644.00,-32651427.00,-28342829.00,-104407777.00,-46268434.00,-50177353.00,6305660.00,1225099007.00,1251172401.00,947138017.00,562765478.00,1219082700.00,1112792171.00,743343237.00,341397123.00,1295166431.00,1194207319.00,739150172.00,1422928077.00,1547754244.00,1220959804.00,1549167283.05,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.650000,0.620000,0.480000,0.270000,1.070000,0.970000,0.680000,0.530000,1.650000,1.380000,0.960000,0.590000,0.980000,0.870000,0.620000,0.300000,0.660000,0.420000,0.270000,0.080000,0.500000,0.350000,0.270000,0.130000,0.410000,0.350000,0.190000,0.070000,0.180000,0.290000,0.240000,0.150000,0.690000,0,0,0,0.920000,0,0,0,0.520000,0,0,0,0.456300,0,0.448500,0.993500,0.338600,0,0,0.0
26,稀释每股收益(元/股),0.640000,0.620000,0.480000,0.270000,1.060000,0.950000,0.670000,0.530000,1.610000,1.360000,0.940000,0.580000,0.970000,0.860000,0.610000,0.290000,0.660000,0.420000,0.270000,0.080000,0.500000,0.350000,0.270000,0.130000,0.410000,0.350000,0.190000,0.070000,0.180000,0.290000,0.240000,0.150000,0.690000,0,0,0,0.920000,0,0,0,0.520000,0,0,0,0.456300,0,0.448500,0.993500,0.338600,0,0,0.0
27,七、其他综合收益,9705637.00,-23429010.00,-5899076.00,22963901.00,-74840001.00,-50828135.00,499877.00,-81274.00,192879975.00,9679475.00,3740263.00,5852632.00,-18949611.00,1433718.00,-13986787.00,-23219567.00,52189049.00,-39850974.00,21594481.00,4171721.00,11293231.00,665517.00,-432851.00,-1631344.00,437481.00,-1162128.00,-803952.00,1260809.00,1211048.00,-3943023.00,-601642.00,2698256.00,-1145113.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,6720851206.00,6397108319.00,4968431378.00,2839794991.00,10871484270.00,9843192589.00,6945367920.00,3898973109.00,11015116404.00,8986319713.00,6201722033.00,3837978498.00,6277425929.00,5635747689.00,4000119116.00,1859054791.00,4059049657.00,2578970260.00,1743335228.00,474953929.00,2938791712.00,2188209968.00,1712909750.00,805185198.00,2545375876.00,2147196761.00,1160283589.00,449862015.00,1065833608.00,1789039369.00,1448119512.00,876316534.00,4166066091.00,0,0,1446600138.00,5519216707.00,0,0,0,3249047648.00,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,6627243072.00,6311593616.00,4912940023.00,2800931405.00,10827805367.00,9809506856.00,6913602557.00,3879971244.00,10973615713.00,8964060758.00,6182425796.00,3830316310.00,6268696306.00,5609304940.00,3972512569.00,1912558261.00,4286892124.00,2673894641.00,1760614964.00,530003810.00,3193873507.00,2271307064.00,1723694815.00,847386731.00,2670033547.00,2241727850.00,1217783883.00,479007803.00,1134310415.00,1835831222.00,1481011596.00,903580060.00,4270931913.00,0,0,1446600138.00,4294117700.00,0,0,0,2029964948.00,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,93608134.00,85514703.00,55491355.00,38863586.00,43678903.00,33685733.00,31765363.00,19001865.00,41500691.00,22258955.00,19296237.00,7662188.00,8729623.00,26442749.00,27606547.00,-53503470.00,-227842467.00,-94924381.00,-17279736.00,-55049881.00,-255081795.00,-83097096.00,-10785065.00,-42201533.00,-124657671.00,-94531089.00,-57500294.00,-29145788.00,-68476807.00,-46791853.00,-32892084.00,-27263526.00,-104865822.00,0,0,0,1225099007.00,0,0,0,1219082700.00,0,0,0,0,0,0,0,0,0,0,0.0
