,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070630,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,830452157000.00,561356874000.00,352934879000.00,157089287000.00,730123045000.00,489870617000.00,308980930000.00,131648728000.00,680981127000.00,460384535000.00,288960909000.00,123065019000.00,629327090000.00,423885124000.00,266727199000.00,118678000000.00,600538730000.00,413049712000.00,262894264000.00,117076346000.00,591968452000.00,411675487000.00,261693635000.00,108142908000.00,586789590000.00,391511105000.00,236037623000.00,89262473000.00,484312928000.00,303176903000.00,184531910000.00,66336072000.00,457366110000.00,324269747000.00,211406095000.00,87356008000.00,470158793000.00,302094450000.00,179320347000.00,70290450000.00,355520769000.00,224875892000.00,130220364000.00,51330836000.00,226140708000.00,135329857000.00,82235821000.00,32888122000.00,177487288000.00,73353069000.00,158488092000.00,114125346000.00,88730028000.00,0.0
2,营业收入,830452157000.00,561356874000.00,352934879000.00,157089287000.00,730123045000.00,489870617000.00,308980930000.00,131648728000.00,680981127000.00,460384535000.00,288960909000.00,123065019000.00,629327090000.00,423885124000.00,266727199000.00,118678000000.00,600538730000.00,413049712000.00,262894264000.00,117076346000.00,591968452000.00,411675487000.00,261693635000.00,108142908000.00,586789590000.00,391511105000.00,236037623000.00,89100575000.00,484312928000.00,303176903000.00,184531910000.00,66336072000.00,457366110000.00,324269747000.00,211406095000.00,87356008000.00,470158793000.00,302094450000.00,179320347000.00,70290450000.00,355520769000.00,224875892000.00,130220364000.00,51330836000.00,226140708000.00,135329857000.00,82235821000.00,32888122000.00,177487288000.00,73353069000.00,158488092000.00,114125346000.00,88730028000.00,0.0
3,二、营业总成本,798742882000.00,540261659000.00,339423939000.00,151895093000.00,706766015000.00,472778720000.00,298418269000.00,127107859000.00,660944144000.00,447413680000.00,280605736000.00,119228224000.00,611120862000.00,412055476000.00,258831633000.00,115240763000.00,584261720000.00,402862495000.00,256431804000.00,114365853000.00,577679140000.00,402492303000.00,255437821000.00,105801821000.00,574484948000.00,382983346000.00,230507127000.00,87349086000.00,473814915000.00,297221231000.00,180775332000.00,64897266000.00,447577819000.00,318243483000.00,207016462000.00,85428492000.00,464434123000.00,298989533000.00,175169967000.00,68650114000.00,347495017000.00,220259081000.00,127358913000.00,50239470000.00,221582998000.00,132668137000.00,80521793000.00,32010747000.00,173089500000.00,70930768000.00,156442022000.00,113363403000.00,88559969000.00,0.0
4,营业成本,750365068000.00,506562369000.00,318364458000.00,141407933000.00,658711266000.00,440951303000.00,279024711000.00,118603202000.00,618059386000.00,419884457000.00,263410127000.00,111718083000.00,571377532000.00,382462765000.00,239399390000.00,106123037000.00,531756328000.00,367675164000.00,234091391000.00,104879443000.00,527729820000.00,370026896000.00,235175637000.00,96928139000.00,527247896000.00,351969843000.00,212333969000.00,79754143000.00,432889011000.00,272117961000.00,165292988000.00,59105902000.00,409327413000.00,293059822000.00,190752891000.00,78885819000.00,428647118000.00,277014546000.00,162246884000.00,63613174000.00,322427811000.00,204149521000.00,117826135000.00,46278855000.00,203607081000.00,122288283000.00,73979609000.00,29601375000.00,160598330000.00,66346353000.00,144012964000.00,102869824000.00,79802559000.00,0.0
5,营业税金及附加,4633550000.00,2164828000.00,1527212000.00,785221000.00,4805880000.00,2201403000.00,1461615000.00,597087000.00,4950483000.00,2265493000.00,1595134000.00,758824000.00,8144208000.00,5095540000.00,4397415000.00,3041891000.00,18016474000.00,11319859000.00,7572211000.00,3131701000.00,17979344000.00,11945540000.00,7649821000.00,3126791000.00,16827296000.00,10987094000.00,6667558000.00,2446774000.00,14441235000.00,8751806000.00,5241952000.00,1944849000.00,14046780000.00,9717665000.00,6245702000.00,2672478000.00,13971606000.00,8888556000.00,5286421000.00,2113455000.00,10544544000.00,6699012000.00,3972795000.00,1537453000.00,6730520000.00,3926243000.00,2458277000.00,1009509000.00,5489878000.00,2410183000.00,4879118000.00,3330599000.00,2542537000.00,0.0
6,销售费用,5432855000.00,3417548000.00,2160367000.00,1022251000.00,4431330000.00,2939037000.00,1986757000.00,972646000.00,4530901000.00,2791708000.00,1860302000.00,973585000.00,4177673000.00,2749757000.00,1795919000.00,899371000.00,3703662000.00,2420700000.00,1528736000.00,730427000.00,3251606000.00,1990751000.00,1271021000.00,611077000.00,2509220000.00,1547500000.00,995624000.00,414698000.00,1946450000.00,1136260000.00,666591000.00,284268000.00,1745921000.00,1175034000.00,776132000.00,357366000.00,1530989000.00,855661000.00,550143000.00,252869000.00,1016376000.00,735463000.00,454323000.00,205059000.00,848886000.00,574987000.00,410012000.00,129923000.00,696113000.00,334062000.00,893106000.00,926945000.00,760901000.00,0.0
7,管理费用,18151260000.00,13492934000.00,8275270000.00,4265551000.00,17235632000.00,11714171000.00,7904215000.00,5578792000.00,26057966000.00,19893510000.00,12131841000.00,4929365000.00,24089617000.00,18087505000.00,10930519000.00,4362268000.00,22835612000.00,16231245000.00,9977443000.00,4151286000.00,22845241000.00,14510523000.00,8766903000.00,3867220000.00,22719838000.00,15566917000.00,8876141000.00,3801769000.00,20705766000.00,12691955000.00,7889347000.00,2825724000.00,19851399000.00,13186868000.00,8602251000.00,3194651000.00,19159242000.00,11307110000.00,6759855000.00,2556668000.00,13408946000.00,8434169000.00,4907286000.00,2104312000.00,8724927000.00,5072304000.00,3097119000.00,1361250000.00,5326349000.00,1397706000.00,5731974000.00,5174496000.00,4627800000.00,0.0
8,财务费用,3632348000.00,3118245000.00,2094611000.00,1219034000.00,5537724000.00,3413226000.00,2093436000.00,979362000.00,2875908000.00,2342984000.00,1329036000.00,563297000.00,2731705000.00,3257522000.00,2033917000.00,819005000.00,4385029000.00,4496977000.00,2612510000.00,1316558000.00,4289689000.00,3679427000.00,2374832000.00,1093147000.00,3749441000.00,2633648000.00,1620634000.00,947000000.00,3500584000.00,2572301000.00,1709747000.00,760225000.00,1981747000.00,1085288000.00,635207000.00,311260000.00,511160000.00,374759000.00,265926000.00,121184000.00,365598000.00,173279000.00,139398000.00,118553000.00,1061508000.00,865881000.00,591935000.00,99998000.00,860188000.00,355500000.00,535008000.00,393359000.00,234433000.00,0.0
9,研发费用,16527801000.00,11505735000.00,7002021000.00,2744680000.00,11571783000.00,10537885000.00,5437638000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,4626000.00,179635000.00,-22412000.00,-19507000.00,376770000.00,4469500000.00,235528000.00,279296000.00,285070000.00,600127000.00,402387000.00,274473000.00,-4809000.00,3564615000.00,718550000.00,649513000.00,156438000.00,1583440000.00,339166000.00,199607000.00,175447000.00,1431257000.00,278344000.00,13201000.00,-15355000.00,331869000.00,-49052000.00,-25293000.00,-23702000.00,624559000.00,18806000.00,4279000.00,6918000.00,614008000.00,648604000.00,60738000.00,-7236000.00,-268258000.00,67637000.00,58976000.00,-4762000.00,610076000.00,-59561000.00,-15159000.00,-45806000.00,118642000.00,86964000.00,389852000.00,668180000.00,591739000.00,0.0
11,公允价值变动收益,656543000.00,453726000.00,311343000.00,261489000.00,-226347000.00,-128715000.00,334370000.00,19637000.00,367903000.00,119572000.00,-31333000.00,-177514000.00,-222416000.00,-61502000.00,-264514000.00,-32541000.00,-27495000.00,-14964000.00,21501000.00,7836000.00,8293000.00,-9392000.00,-11266000.00,-10878000.00,942000.00,13099000.00,12724000.00,4251000.00,3240000.00,-901000.00,1748000.00,871000.00,-27109000.00,-25889000.00,-9089000.00,-2887000.00,-20410000.00,-17199000.00,-29291000.00,-3168000.00,11907000.00,17747000.00,16576000.00,6411000.00,-90498000.00,-87179000.00,-81277000.00,-19115000.00,52390000.00,18286000.00,40748000.00,2631000.00,-21796000.00,0.0
12,投资收益,-420036000.00,-39385000.00,52799000.00,40751000.00,1401160000.00,208560000.00,81578000.00,21535000.00,337004000.00,169355000.00,106739000.00,70717000.00,147524000.00,114238000.00,87196000.00,-2873000.00,359528000.00,342948000.00,269590000.00,13681000.00,82985000.00,50315000.00,-5418000.00,-3258000.00,-22172000.00,85286000.00,11638000.00,33763000.00,186935000.00,137899000.00,124420000.00,13442000.00,168383000.00,89037000.00,82767000.00,53824000.00,135363000.00,116902000.00,29733000.00,6790000.00,155872000.00,72643000.00,7122000.00,10274000.00,234542000.00,281676000.00,234759000.00,164617000.00,440644000.00,46802000.00,49471000.00,66546000.00,76652000.00,0.0
13,其中:对联营企业和合营企业的投资收益,2396480000.00,1244426000.00,982341000.00,40283000.00,1257184000.00,90307000.00,124364000.00,17249000.00,280711000.00,9631000.00,8633000.00,59065000.00,-29312000.00,13201000.00,31223000.00,-10973000.00,96070000.00,157592000.00,95963000.00,13647000.00,-12214000.00,-30793000.00,-27867000.00,-8536000.00,-248763000.00,25063000.00,5645000.00,16225000.00,32847000.00,39867000.00,31600000.00,2124000.00,77806000.00,4348000.00,3242000.00,1086000.00,1870000.00,74744000.00,-4084000.00,0,-796000.00,1429000.00,-1277000.00,1816000.00,-9839000.00,9341000.00,6485000.00,1040000.00,38634000.00,10530000.00,22647000.00,59208000.00,50018000.00,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,27628779000.00,20241246000.00,12790296000.00,5493261000.00,25321766000.00,17338383000.00,11120997000.00,4567550000.00,20909804000.00,13268823000.00,8439620000.00,3729998000.00,18131336000.00,11882384000.00,7718248000.00,3401823000.00,16609043000.00,10515201000.00,6753551000.00,2732010000.00,14380590000.00,9224107000.00,6239130000.00,2326951000.00,12283412000.00,8626144000.00,5554858000.00,1951401000.00,10688188000.00,6092670000.00,3882746000.00,1453119000.00,9929565000.00,6089412000.00,4463311000.00,1978453000.00,5839623000.00,3104917000.00,4150822000.00,1643958000.00,8193531000.00,4707201000.00,2885149000.00,1108051000.00,4701754000.00,2856217000.00,1867510000.00,877375000.00,4890822000.00,2487389000.00,2136289000.00,831120000.00,224915000.00,0.0
16,加:营业外收入,974713000.00,591211000.00,367101000.00,186336000.00,1096998000.00,757042000.00,462781000.00,193601000.00,1090270000.00,850269000.00,537108000.00,220658000.00,1213038000.00,593681000.00,258908000.00,121295000.00,808618000.00,468752000.00,353315000.00,193798000.00,828637000.00,588588000.00,386356000.00,266254000.00,966248000.00,396728000.00,279102000.00,119320000.00,655864000.00,330111000.00,197474000.00,98212000.00,521537000.00,279039000.00,194061000.00,98642000.00,409630000.00,241813000.00,166663000.00,52265000.00,300257000.00,188212000.00,129897000.00,46445000.00,265158000.00,172873000.00,107645000.00,46621000.00,219194000.00,89960000.00,160852000.00,147657000.00,142185000.00,0.0
17,减：营业外支出,576842000.00,414298000.00,247510000.00,83296000.00,1313502000.00,384849000.00,200355000.00,87042000.00,744310000.00,326759000.00,212066000.00,105535000.00,374799000.00,295007000.00,211107000.00,91074000.00,304623000.00,170008000.00,108667000.00,44498000.00,256778000.00,176288000.00,126587000.00,63262000.00,209920000.00,99407000.00,49193000.00,24559000.00,448193000.00,104950000.00,70122000.00,20011000.00,395211000.00,210171000.00,145505000.00,36477000.00,160494000.00,106002000.00,65957000.00,23003000.00,186389000.00,76054000.00,43595000.00,8347000.00,398067000.00,93859000.00,66498000.00,26186000.00,133228000.00,56963000.00,203756000.00,153859000.00,159969000.00,0.0
