,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14628869.76,7522592.74,2015367.96,12895545.71,4343104.54,1566415.84,2025745.32,1316788163.72,871288696.03,483881239.24,150425883.42,865350743.82,436590817.17,18990703.68,12902617.46,243151818.86,183490047.39,149470239.52,57274637.95,305045281.81,229544620.40,143006073.41,65391470.31,242248747.01,195638993.56,106650430.62,49095284.54,188478286.21,135016282.22,104302590.02,44716897.54,224476653.88,182588986.63,145253963.23,64738808.83,364506848.28,255041431.96,220476796.18,68898467.03,421858065.52,276263936.23,186424970.30,79553966.83,230749330.94,210704103.55,206961684.90,111056568.56,781501136.36,551777294.47,358567547.39,157652349.54,630434754.11,470036318.80,323326728.82,148116704.58,583434840.39,432735423.85,286716380.89,138810702.44,500087402.32,382555469.21,299075305.32,142973312.67,553855909.64,401845115.58,276601508.25,134761036.26,521047938.71,383150003.23,272740358.19,127437825.00,527127675.85,275916903.76,448053442.86,226287258.09,510449385.54,282773259.94,496427211.91,241286499.05,451444265.47,603428460.86,484046646.93,0.0
2,营业收入,14628869.76,7522592.74,2015367.96,12895545.71,4343104.54,1566415.84,2025745.32,1316788163.72,871288696.03,483881239.24,150425883.42,865350743.82,436590817.17,18990703.68,12902617.46,243151818.86,183490047.39,149470239.52,57274637.95,305045281.81,229544620.40,143006073.41,55105251.09,242248747.01,195638993.56,106650430.62,49095284.54,188478286.21,135016282.22,104302590.02,44716897.54,224476653.88,182588986.63,145253963.23,64738808.83,364506848.28,255041431.96,220476796.18,68898467.03,421858065.52,276263936.23,186424970.30,79553966.83,230749330.94,210704103.55,206961684.90,111056568.56,781501136.36,551777294.47,358567547.39,157652349.54,628905898.22,470036318.80,323326728.82,148116704.58,582135461.78,431744677.21,286095139.53,138653860.91,499588555.90,382110943.98,299599207.08,143322648.56,553550337.61,401674576.85,276520747.76,134722753.22,519678982.80,382328510.71,271967260.33,127195515.59,523268903.90,273369135.16,444653835.94,225575934.16,507785155.42,281089297.45,495157524.28,241300500.44,450870343.55,601841307.48,483437351.68,0.0
3,二、营业总成本,143686005.75,89508221.78,39234458.97,712607874.00,134542426.71,83911301.99,68654975.22,914244249.15,510093153.53,235231157.49,62876736.44,478556109.63,261702938.71,57898813.24,33571112.68,243960169.96,194285537.82,148834460.08,58115377.25,315298381.19,227560810.46,137965731.32,65069464.44,247575875.69,185503630.11,102073090.71,48727549.94,257908231.97,134184023.24,110837340.21,75686720.37,355158766.28,282014959.13,210758081.14,107526792.94,889233033.75,334593858.42,268085100.08,107984167.46,574148942.72,340768873.74,248651336.75,110909078.51,339717851.63,276280612.20,250289525.40,138606748.93,761072839.91,523613397.98,341955157.02,148140037.23,622118281.80,459308595.81,313263127.05,141970058.78,576393938.62,431167985.89,289019671.59,139679714.15,514338957.88,379177751.95,295931740.64,141429922.00,549275000.51,397546267.10,271111328.09,131616867.44,509785244.82,369396653.29,256130828.69,119234684.12,469469200.57,245806785.77,417689610.99,203711257.20,460805401.96,255437327.42,444829659.30,217699127.55,403158339.77,534065751.66,456776755.07,0.0
4,营业成本,5028459.72,4963293.23,65166.49,5509386.18,4115.55,-61050.94,65166.48,690026709.94,389059667.86,195211340.43,52198782.05,329197752.09,180732870.32,22133769.03,14556146.67,200061609.00,149608756.64,123038239.85,47290972.75,260442991.28,184759134.69,116545589.04,55105251.09,194402595.95,155142692.92,85490172.94,42201698.23,140604644.38,98608797.87,82986379.29,42641548.09,201105585.17,160211278.60,125978974.57,59976127.93,307287419.10,199046538.87,171898095.30,55833791.64,329564202.25,215501858.48,154884975.90,68087590.47,180247144.81,163088964.76,160096563.18,90027774.78,626166468.13,399695389.21,260256602.61,112006884.68,460166196.60,344943501.32,237975387.91,110588856.27,463911799.53,349821238.83,232951006.49,114774177.74,395161518.32,298983228.31,223888701.07,105554370.98,432493051.42,310648156.98,209415626.88,100903805.26,395943006.19,294438677.79,203513745.63,94063061.49,379348841.43,207570284.45,364653952.11,192325070.29,423160090.20,228631676.84,390811294.17,192824725.12,354684799.97,472358627.91,345890758.07,0.0
5,营业税金及附加,41023.44,28468.66,16113.11,160219.32,120595.95,90331.61,70593.22,14008839.02,12812053.27,247084.11,158982.96,2232603.99,116098.44,472981.41,296158.30,1784303.40,1036689.41,462484.28,117941.91,1392047.98,1279620.43,589478.66,0,206373.31,-96955.55,-201486.40,99048.08,2629148.63,1249212.21,989890.72,372579.54,1326874.20,835018.72,343512.15,74389.42,2107860.76,1435953.16,1421847.17,220710.23,2075128.98,634291.69,275762.98,13807.03,1631981.79,1629370.87,1589606.21,314485.65,7772387.65,4440255.93,2345061.29,756939.69,4424101.06,3061380.62,2233250.38,1095330.93,4125221.57,2447110.82,1476273.17,850511.87,4515858.83,3257317.54,2648056.31,1360441.19,4257705.50,3094658.24,1957146.42,1052466.67,5215312.70,3961039.26,3466096.20,1789602.20,4740983.24,2592125.68,4120382.69,2420816.07,3882396.06,1944643.00,3740488.11,1788603.26,3004199.35,4590204.68,4228172.71,0.0
6,销售费用,6999085.17,6228142.38,975598.77,7626331.38,5438344.24,3277236.50,1521895.87,15972030.27,10759220.67,6412403.34,2944318.68,11233023.99,8309222.40,2134002.20,854237.24,8991506.92,7046114.24,4517285.87,2074642.06,9008274.77,7528057.71,5046423.93,781990.73,8348199.57,6506500.05,3993432.70,1193283.74,1714909.21,898689.79,748955.99,646198.55,6012244.51,6381925.74,7642125.65,3600665.48,21943533.77,16726945.58,15768733.22,7756549.41,24599297.07,17924521.91,12651448.60,6405644.88,21794890.26,18462622.11,19117897.67,5413749.78,52644098.45,42965281.95,25648979.67,7239449.58,20785176.98,20498354.07,11850451.24,3243736.97,17222164.49,10978713.17,7391415.78,2023220.25,26112539.79,18531319.02,16445378.14,7748258.35,25706992.96,21002365.45,15108119.57,8211943.83,25038390.68,15346155.97,10314254.34,4879006.00,26030974.55,11043370.68,4031108.26,3426807.75,5198679.83,6143166.60,6137832.33,1981507.46,3996581.69,0,0,0.0
7,管理费用,44517681.62,31395425.30,11353323.44,116594270.33,39452537.33,52634466.81,32798727.37,169933898.81,93295524.56,52052454.13,20146232.42,103730496.78,58457250.94,33086067.55,17832827.15,48540278.75,31387228.66,16129886.04,8123156.86,38338647.26,25458260.74,15625404.55,8977366.94,46187145.88,23902611.55,12739181.70,5172952.23,101504208.93,24733512.26,17419482.64,19222857.19,115440356.83,78282717.80,52858904.04,32692444.94,133751325.70,92513821.19,62993545.25,36931752.75,111092387.43,76172296.77,55954934.27,30618556.51,81519656.97,68696761.68,53741302.30,34688818.27,74319348.29,53510178.31,39072659.72,12748922.43,60823256.94,46804201.10,31665108.06,13891949.50,39431281.78,24651666.55,17452749.46,8295259.05,42497809.67,28241736.04,25912221.87,12734288.42,44426561.15,31601569.83,24101878.14,12080894.88,53612598.26,35374088.08,22377697.41,10910427.61,37295168.07,12670569.54,27990863.63,9164997.58,22183574.66,9132578.02,19256602.44,9025379.53,20828470.17,36706745.93,83716714.34,0.0
8,财务费用,72251071.80,37056870.85,22200120.52,60094033.76,30171114.20,28652022.77,35346219.58,19137541.07,2953775.62,-6998541.16,-12571579.67,3005044.73,13394492.92,71993.05,31743.32,1622274.15,1572728.63,1052543.80,549413.39,674351.77,448101.00,158835.14,204855.68,47497.64,48781.14,51789.77,60567.66,11083053.65,11078911.08,11077731.54,12803537.00,67800513.33,36304018.27,23934564.73,11183165.17,46519156.95,24186905.37,15319184.89,7241363.43,36336431.36,19400769.04,13749079.15,5783479.62,40491799.55,25168226.96,16509490.22,8161920.45,45026638.51,23002292.58,14631853.73,15387840.85,57789675.08,44001158.70,29538929.46,13150185.11,51703471.25,43269256.52,29748226.69,13736545.24,46051231.27,30164151.04,27037383.25,14032563.06,42390689.48,31199516.60,20528557.08,9367756.80,29975936.99,20276692.19,16459035.11,7592586.82,22053233.28,11930435.42,16893304.30,-3626434.49,6380661.21,9585262.96,24883442.25,12078912.18,20644288.59,20410173.14,22941109.95,0.0
9,研发费用,14848684.00,9836021.36,4413695.70,9761494.74,33165220.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,210440.94,512862138.29,26190498.65,-681704.76,-1147627.30,5165230.04,1212911.55,-11693583.36,0,29157188.05,693003.69,0,0,-17039802.26,3634020.24,3634020.24,-40749.72,5442068.13,8087635.89,0,0,-1615936.66,0,0,0,372267.17,-2385099.97,-2385099.97,0,-36526807.76,0,0,0,377623737.47,683694.25,683694.25,0,70481495.63,11135135.85,11135135.85,0,14032378.25,-765334.18,-765334.18,0,-44856101.12,0,0,0,17845484.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,-1284444.07,-1199924.62,-847726.52,-357514.95,-1115555.93,-570255.54,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,8800000.00,0,0,0,2200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1424921.18,0.0
