9,研发费用,27277244.18,180494050.98,164741126.27,106242489.13,58323555.44,226723528.56,164451798.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,-320170.29,16108304.78,-343831.81,-820483.25,-679336.16,5931374.42,-670948.85,280562.04,-136552.21,66818972.24,10759816.69,4246036.66,0,5794698.75,2796469.83,1615736.67,0,2998147.14,-41179.59,-41179.59,0,-804394.03,942991.33,942991.33,0,1070844.95,-580929.65,-937680.17,0,3449695.43,-181226.11,-181226.11,0,645905.86,23484.38,23484.38,0,-367466.03,0,-262940.70,0,66661.14,0,390927.74,169273.17,0.0
11,公允价值变动收益,-8607880.00,156150.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279600.49,279600.49,0,-279600.49,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-7292821.29,2956650.43,-276533.06,419026.23,-742308.97,117799.86,-1472589.12,-1472589.12,-605123.09,-1566323.21,-1112432.11,-779579.36,0,-1337066.07,0,0,0,104547.95,104547.95,104547.95,0,470136.99,0,0,0,-230000.00,0,0,0,0,0,0,0,-36853.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-1379863.90,2175561.94,-936427.58,-203299.77,0,-1718583.76,-1472589.12,-1472589.12,0,-1580706.77,-1126815.67,-793962.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,140103.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,52075990.73,181736115.91,109300473.18,65206259.20,27381702.35,64666399.99,100819705.44,96240407.56,52745247.14,158505458.71,175291119.30,132438044.83,72264506.60,308759646.02,254586208.89,178114836.74,109942964.71,280470778.47,215841562.96,176895980.88,97241098.08,211285620.16,144024421.21,98017361.13,45103751.57,207488903.08,141704715.16,95692626.79,48464936.32,175124222.96,109853128.03,76609853.16,36394607.08,92130301.08,68755966.75,53680994.64,29173087.16,110121687.46,82093354.19,58838906.67,28400040.92,103834435.10,73165391.74,49749405.32,17019209.67,40898533.20,32408814.82,39132121.84,19350695.81,0.0
16,加:营业外收入,8426512.04,3287179.08,26152098.68,6590417.12,3018858.29,14260966.46,13510031.30,5075589.76,1270972.95,44679148.84,16173236.54,14200645.93,4172978.78,25645829.57,17445956.65,16105769.43,529937.27,35850057.81,19260404.25,5469529.13,3635749.97,21424528.90,37867643.34,18629164.34,13745719.56,31434845.46,23716872.41,12914632.41,3777497.62,12939171.14,5869602.62,267184.64,120000.00,11850784.28,9201533.46,9184006.54,1624026.93,8534367.55,8618282.81,7494770.00,750000.00,8669641.49,3484641.49,361545.00,261545.00,4931327.60,941807.60,3089500.00,1002000.00,0.0
17,减：营业外支出,158050.75,4468777.00,488354.55,222773.03,135542.85,767384.43,827835.09,84193.76,12142.27,1056697.02,127300.69,63007.83,32774.04,1541641.66,172225.38,135918.10,130000.00,1656541.38,0,0,0,572193.30,68278.72,32785.52,22200.52,341125.41,269896.89,196410.53,118321.89,62860.42,16269.91,12769.91,0,228337.55,78675.46,75769.48,48185.48,416763.82,356415.60,355032.96,7900.00,21514.50,19014.50,14000.00,0,409615.24,326638.67,184076.24,116651.70,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,33667.42,233.79,0,356047.98,0,5918.10,0,1656541.38,0,0,0,295969.66,0,153.30,0,69406.98,9162.08,9162.08,0,15084.52,0,12761.81,0,77847.57,0,28185.48,28185.48,408863.82,348515.60,347132.96,0,0,0,0,0,100115.24,0,0,94651.70,0.0
19,四、利润总额,60344452.02,180554517.99,134964217.31,71573903.29,30265017.79,78159982.02,113501901.65,101231803.56,54004077.82,202127910.53,191337055.15,146575682.93,76404711.34,332863833.93,271859940.16,194084688.07,110342901.98,314664294.90,235101967.21,182365510.01,100876848.05,232137955.76,181823785.83,116613739.95,58827270.61,238582623.13,165151690.68,108410848.67,52124112.05,188000533.68,115706460.74,76864267.89,36514607.08,103752747.81,77878824.75,62789231.70,30748928.61,118239291.19,90355221.40,65978643.71,29142140.92,112482562.09,76631018.73,50096950.32,17280754.67,45420245.56,33023983.75,42037545.60,20236044.11,0.0
20,减：所得税费用,15611779.86,16508469.95,23817834.75,12317062.14,5665443.09,7325460.37,17692635.35,13227034.70,7384366.58,27895789.93,31828573.33,21673187.29,10309581.23,54921726.99,45157376.93,28063761.31,19684456.82,54269976.05,34418595.54,24814844.43,15259620.79,36092924.55,28774171.05,17923153.11,9712633.90,41296606.60,27816546.65,19667958.98,8811258.83,29378254.12,18271013.58,11745894.67,5595672.30,15714566.17,11709842.33,9469720.39,4640143.74,17686031.68,13493839.47,9886360.64,4371321.13,16409645.34,11494652.81,7243400.02,2592113.20,6509195.89,4953597.56,6378951.22,1957348.55,0.0
21,五、净利润,44732672.16,164046048.04,111146382.56,59256841.15,24599574.70,70834521.65,95809266.30,88004768.86,46619711.24,174232120.60,159508481.82,124902495.64,66095130.11,277942106.94,226702563.23,166020926.76,90658445.16,260394318.85,200683371.67,157550665.58,85617227.26,196045031.21,153049614.78,98690586.84,49114636.71,197286016.53,137335144.03,88742889.69,43312853.22,158622279.56,97435447.16,65118373.22,30918934.78,88038181.64,66168982.42,53319511.31,26108784.87,100553259.51,76861381.93,56092283.07,24770819.79,96072916.75,65136365.92,42853550.30,14688641.47,38911049.67,28070386.19,35658594.38,18278695.56,0.0
22,归属于母公司所有者的净利润,52374509.58,164886342.12,112075462.99,59794416.83,24704167.60,72319435.13,95884936.49,88060040.25,46619711.24,174232120.60,159508481.82,124902495.64,66095130.11,277942106.94,226702563.23,166020926.76,90658445.16,260394318.85,200683371.67,157550665.58,85617227.26,196045031.21,153049614.78,98690586.84,49114636.71,197286016.53,137335144.03,88742889.69,43312853.22,158622279.56,97435447.16,65118373.22,30918934.78,88038181.64,66168982.42,53319511.31,26108784.87,100553259.51,76861381.93,56092283.07,24770819.79,96072916.75,65136365.92,42853550.30,14688641.47,38911049.67,28070386.19,35658594.38,18278695.56,0.0
23,少数股东损益,-7641837.42,-840294.08,-929080.43,-537575.68,-104592.90,-1484913.48,-75670.19,-55271.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.100000,0.312200,0.210000,0.110000,0.060000,0.180000,0.240000,0.220000,0.170000,0.640000,0.590000,0.460000,0.240000,1.030000,0.840000,0.610000,0.340000,0.960000,0.740000,0.580000,0.320000,0.730000,0.570000,0.370000,0.180000,0.730000,0.510000,0.330000,0.160400,0.590000,0.360000,0.240000,0.110000,0.330000,0.250000,0.200000,0.190000,0.740000,0.570000,0.420000,0.180000,0.940000,0.650000,0.430000,0.150000,0.390000,0.280000,0.370000,0,0.0
26,稀释每股收益(元/股),0.100000,0.312200,0.210000,0.110000,0.060000,0.180000,0.240000,0.220000,0.170000,0.640000,0.590000,0.460000,0.240000,1.030000,0.840000,0.610000,0.340000,0.960000,0.740000,0.580000,0.320000,0.730000,0.570000,0.370000,0.180000,0.730000,0.510000,0.330000,0.160400,0.590000,0.360000,0.240000,0.110000,0.330000,0.250000,0.200000,0.190000,0.740000,0.570000,0.420000,0.180000,0.940000,0.650000,0.430000,0.150000,0.390000,0.280000,0.370000,0,0.0
27,七、其他综合收益,2495265.26,9049832.75,16929369.19,929776.90,-10376821.42,26272947.88,27997533.13,6673224.84,-20189472.59,-31510915.63,-23051696.03,-12511293.53,-2889180.63,32716019.26,13186510.99,9916688.58,-500713.35,22957337.70,13539864.82,-4135079.15,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,47227937.42,173095880.79,128075751.75,60186618.05,14222753.28,97107469.53,123806799.43,94677993.70,26430238.65,142721204.97,136456785.79,112391202.11,63205949.48,310658126.20,239889074.22,175937615.34,90157731.81,283351656.55,214223236.49,153415586.43,85617227.26,196045031.21,153049614.78,98690586.84,49114636.71,197286016.53,137335144.03,88742889.69,43312853.22,158622279.56,97435447.16,65118373.22,30918934.78,88038181.64,66168982.42,53319511.31,26108784.87,100553259.51,76861381.93,56092283.07,24770819.79,96072916.75,0,42853550.30,14688641.47,38911049.67,0,35658594.38,18278695.56,0.0
29,归属于母公司所有者的综合收益总额,54869774.84,173936174.87,129004832.18,60724193.73,14327346.18,98592383.01,123882469.62,94733265.09,26430238.65,142721204.97,136456785.79,112391202.11,63205949.48,310658126.20,239889074.22,175937615.34,90157731.81,283351656.55,214223236.49,153415586.43,85617227.26,196045031.21,153049614.78,98690586.84,49114636.71,197286016.53,137335144.03,88742889.69,43312853.22,158622279.56,97435447.16,65118373.22,30918934.78,0,66168982.42,53319511.31,26108784.87,100553259.51,76861381.93,56092283.07,24770819.79,96072916.75,0,42853550.30,14688641.47,38911049.67,0,35658594.38,18278695.56,0.0
30,归属于少数股东的综合收益总额,-7641837.42,-840294.08,-929080.43,-537575.68,-104592.90,-1484913.48,-75670.19,-55271.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
