9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,365831.75,381997.82,381997.82,0,-591414.89,992008.93,992008.93,0,389780.29,707502.87,707502.87,0,-1865170.57,591960.27,591960.27,-9601.50,8981724.44,-1877754.25,-1877754.25,0,687922.60,489732.27,489732.27,0,4995229.55,227985.65,227985.65,0,15988.14,7958.45,7958.45,0,1903613.21,267806.40,267806.40,0,-1741255.34,-1718188.51,281811.49,0,806161.92,58069.43,58069.43,0,-412552.65,467164.93,467164.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165115.78,1060543.76,4433483.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-859880.25,-584842.01,636425.05,316642.26,174773.76,148465.12,-45489.39,-97982.97,168055.68,118994.55,-57861.80,51375.64,65313.90,-59069.22,67729.90,42464.22,-420145.66,-291575.78,-131318.38,-50531.85,82932.59,-70038.41,-336669.96,-89349.04,709111.37,467290.44,440461.73,196145.05,-1039883.36,-954637.13,-807435.39,-459187.80,1119721.97,1152319.69,602763.78,244901.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459789.44,901512.52,0,0,0,0,0,0,0,0,0,0,1700000.00,1700000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666623.79,666623.79,666623.79,-159250.00,-783768.74,-776262.57,-527762.57,-255102.18,-2629202.10,-1702173.12,-829241.34,-355565.56,-420814.21,-96556.04,-61113.50,0,34880.99,24735.99,24735.99,0,-72793.47,-15593.28,-15593.28,3066279.11,-584605.99,-580000.00,-584605.99,1029436.98,-1520186.03,-9326959.06,-12345419.02,-2756156.28,-8276.67,22331122.07,1249211.85,-7960489.89,2757672.90,2177347.79,188000.00,2146777.46,18600.00,-1204944.72,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666623.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,30219125.25,-24181905.93,-10965142.37,-13137951.43,19116835.57,-9805591.33,-6056897.03,-1876492.08,-309596.68,-5260313.29,-2855031.07,-8445086.73,22875871.73,-36675563.09,-23071004.65,-11559149.62,51889412.13,-16830789.17,-5222667.15,-7825044.32,84576010.14,25126250.79,40814875.15,29504256.38,47648816.76,10651939.25,8316449.46,5016740.05,41679673.29,-14800386.47,-7630775.77,144793.31,74814282.08,29930618.80,18553102.33,-2802443.36,98399364.82,71426960.05,90296975.47,90440672.12,105258821.53,90282100.39,41674121.57,-3256715.97,61026979.70,-45432367.97,-26003314.46,-12733097.75,2266289.12,-12391477.55,-4452371.24,-4147946.71,36929738.65,54177113.70,50905635.74,23910795.23,38563625.93,32461166.25,28079928.44,9633265.73,33885162.12,14410309.95,8245430.73,2408871.96,33897495.91,16287314.74,7202948.97,1133423.91,36104608.09,5954558.72,9383969.63,3066279.11,37145915.66,9660000.00,7840344.36,-30524461.42,-15541981.16,-67038543.58,-90617440.03,-71302690.93,-20860641.13,14313.50,1124636.54,-60137879.91,2080577.59,11953044.00,25112300.00,19517831.93,30081100.00,46378961.65,20852000.00,17537447.18,3317129.49,0.0
16,加:营业外收入,13155558.41,9243206.38,6143624.50,4097202.00,197252373.26,15649218.50,10826890.40,6211218.30,18378224.20,15286469.50,10764429.65,6025951.80,16781433.65,13608322.00,9529801.40,5441121.80,20174771.50,17306112.10,13224317.50,9134932.90,259194.41,68009.00,14073.00,4495.00,2219070.52,64033.00,52533.00,47559.00,794999.99,685955.00,684380.00,24066.00,141809.00,141809.00,36737.00,11933.00,50000.00,65187.00,57027.00,7027.00,106038.00,24328.00,5001.00,501.00,837217.10,801564.20,76148.00,66148.00,924527.53,89401.00,84401.00,80405.00,166961.40,166961.40,144541.40,110725.50,21750.00,19250.00,18250.00,18250.00,21180.47,3146.47,2140.00,0,436754.72,60000.00,60000.00,0,40550.00,34800.00,11400.00,11900.00,125522.35,0,10027.35,198860.27,96372.88,894545.43,836232.58,647619.86,343634.39,2353619.36,0,9414904.54,0,12727971.30,0,13244250.62,0,443502.00,0,53498.18,0,0.0
17,减：营业外支出,316918.52,309918.52,309918.52,0,7280267.74,0,0,0,2002761.36,1929711.36,1929691.38,1915801.55,48182.90,26576.20,25576.20,25576.20,72183.03,2520.00,0,0,331235.25,269669.65,239669.65,0,352101.04,261382.24,0,0,64477.63,62677.63,36057.23,301.53,264653.00,106380.00,104380.00,0,2667799.79,266407.79,100200.00,200.00,1046998.97,342861.47,312861.47,1000.00,8383514.38,839000.00,839000.00,30000.00,49979.00,45179.00,45179.00,0,546706.72,404850.34,299850.34,0,282811.30,226905.90,23000.00,18000.00,328556.40,296820.00,296000.00,86000.00,553479.03,553479.03,548479.03,7759.70,234617.41,234617.41,201718.21,2090.00,211464.18,140000.00,118223.18,1060512.76,112273.11,8637261.76,3387128.58,533180.13,77841.03,1139256.52,0,3451497.58,0,2791822.93,0,3225307.46,0,339434.54,0,226671.61,21079.64,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,86118.18,0,0,0,0,0,0,0,0,0,0,0,36315.60,0,24750.00,0,252101.04,0,0,0,42376.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,43057765.14,-15248618.07,-5131436.39,-9040749.43,209088941.09,5843627.17,4769993.37,4334726.22,16065866.16,8096444.85,5979707.20,-4334936.48,39609122.48,-23093817.29,-13566779.45,-6143604.02,71992000.60,472802.93,8001650.35,1309888.58,84503969.30,24924590.14,40589278.50,29508751.38,49515786.24,10454590.01,8368982.46,5064299.05,42410195.65,-14177109.10,-6982453.00,168557.78,74691438.08,29966047.80,18485459.33,-2790510.36,95781565.03,71225739.26,90253802.47,90447499.12,104317860.56,89963566.92,41366261.10,-3257214.97,53480682.42,-45469803.77,-26766166.46,-12696949.75,3140837.65,-12347255.55,-4413149.24,-4067541.71,36549993.33,53939224.76,50750326.80,24021520.73,38302564.63,32253510.35,28075178.44,9633515.73,33577786.19,14116636.42,7951570.73,2322871.96,33780771.60,15793835.71,6714469.94,1125664.21,35910540.68,5754741.31,9193651.42,3076089.11,37059973.83,9520000.00,7732148.53,-31386113.91,-15557881.39,-74781259.91,-93168336.03,-71188251.20,-20594847.77,1228676.34,1124636.54,-54174472.95,2080577.59,21889192.37,25112300.00,29536775.09,30081100.00,46483029.11,20852000.00,17364273.75,3296049.85,0.0
20,减：所得税费用,10926053.74,-3692811.48,-1146922.67,-2198440.28,54566866.78,1708628.98,1352741.79,1139532.28,5077656.58,2323466.75,1710555.30,-947694.63,10496414.94,-5016967.21,-3205092.14,-1304630.11,18581243.23,1046651.27,-7476729.55,724825.11,21720704.28,6900272.13,10978627.11,337973.23,14307963.42,16586072.64,11888799.78,4450954.87,9235135.59,1261615.12,1616258.13,1140146.40,12075070.39,7225859.93,7570661.43,4104212.14,18164490.02,18824924.86,21870843.68,21165818.22,21150702.94,20775373.55,10045925.09,442034.67,9831120.38,114793.16,25396.76,35779.36,1396967.26,283893.60,693364.55,795.58,7804568.78,9364795.64,8411415.12,3987027.01,7432678.21,5784134.01,4982880.04,1454184.19,6031359.62,2117495.46,1574607.74,348430.79,3928206.51,2369075.36,0,168849.63,0,0,0,0,0,2330000.00,2175626.87,6622.49,88633.89,37684.42,24724.91,206875.83,24095.03,678235.94,707963.23,1038936.44,439766.58,5515093.83,2335300.00,794985.13,1053900.00,811868.75,0,1338729.10,468802.29,0.0
21,五、净利润,32131711.40,-11555806.59,-3984513.72,-6842309.15,154522074.31,4134998.19,3417251.58,3195193.94,10988209.58,5772978.10,4269151.90,-3387241.85,29112707.54,-18076850.08,-10361687.31,-4838973.91,53410757.37,-573848.34,15478379.90,585063.47,62783265.02,18024318.01,29610651.39,29170778.15,35207822.82,-6131482.63,-3519817.32,613344.18,33175060.06,-15438724.22,-8598711.13,-971588.62,62616367.69,22740187.87,10914797.90,-6894722.50,77617075.01,52400814.40,68382958.79,69281680.90,83167157.62,69188193.37,31320336.01,-3699249.64,43649562.04,-45584596.93,-26791563.22,-12732729.11,1743870.39,-12631149.15,-5106513.79,-4068337.29,28745424.55,44574429.12,42338911.68,20034493.72,30869886.42,26469376.34,23092298.40,8179331.54,27546426.57,11999140.96,6376962.99,1974441.17,29852565.09,13424760.35,6714469.94,956814.58,35910540.68,5754741.31,9193651.42,3076089.11,37059973.83,7180000.00,5556521.66,-31392736.40,-15646515.27,-74818944.33,-93193060.94,-71395127.03,-20618942.80,550440.40,416673.31,-55213409.39,3681138.36,16374098.54,22777000.00,28741789.96,29027200.00,46662723.03,20852000.00,15886100.00,5422200.00,0.0
22,归属于母公司所有者的净利润,21085177.65,-11226668.50,-3819428.29,-6760975.64,146000417.81,2264616.50,3083374.91,3141992.36,7630332.76,4446834.08,3946992.92,-3359942.78,28596797.03,-17536217.16,-10449032.34,-4849099.43,52963507.19,-989860.51,14596368.64,336402.52,60783578.72,13315366.76,25009099.48,28844556.08,28754423.82,-10609124.09,-7011188.47,-1664465.17,27962237.31,-17511285.81,-10748211.24,-2521883.52,54299409.14,15634089.22,3874764.87,-10602598.84,70599580.42,48440297.41,65369602.15,68462048.06,80226797.61,69482319.04,31597844.68,-3519589.53,43574780.21,-45190424.05,-26653435.86,-12328910.99,1868856.11,-9720403.98,-3254176.21,-3402781.35,31022151.21,45844842.69,43081237.51,20442235.65,31539262.82,26950631.03,23640649.66,8240377.06,27734135.30,11999140.96,6376962.99,1974441.17,29852565.09,13424760.35,6714469.94,956814.58,35910540.68,5754741.31,9193651.42,3076089.11,37059973.83,7180000.00,5556521.66,-33425582.79,-16527378.44,-75275511.02,-90998977.25,-70562326.63,-20274035.89,1468205.16,893376.32,-51288563.88,3681138.36,14009405.53,13410200.00,28022404.82,27173900.00,40267176.17,20852000.00,15886100.00,5422200.00,0.0
23,少数股东损益,11046533.75,-329138.09,-165085.43,-81333.51,8521656.50,1870381.69,333876.67,53201.58,3357876.82,1326144.02,322158.98,-27299.07,515910.51,-540632.92,87345.03,10125.52,447250.18,416012.17,882011.26,248660.95,1999686.30,4708951.25,4601551.91,326222.07,6453399.00,4477641.46,3491371.15,2277809.35,5212822.75,2072561.59,2149500.11,1550294.90,8316958.55,7106098.65,7040033.03,3707876.34,7017494.59,3960516.99,3013356.64,819632.84,2940360.01,-294125.67,-277508.67,-179660.11,74781.83,-394172.88,-138127.36,-403818.12,-124985.72,-2910745.17,-1852337.58,-665555.94,-2276726.66,-1270413.57,-742325.83,-407741.93,-669376.40,-481254.69,-548351.26,-61045.52,-187708.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032846.39,880863.17,456566.69,-2194083.69,-832800.40,-344906.91,-917764.76,-476703.01,-3924845.51,0,2364693.01,9366800.00,719385.14,1853300.00,6395546.86,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.100000,-0.055700,-0.018900,-0.033500,0.723800,0.011200,0.015300,0.015600,0.037800,0.022000,0.019600,-0.016700,0.141800,-0.086900,-0.051800,-0.024000,0.262600,-0.004900,0.072400,0.001700,0.301300,0.066000,0.124000,0.143000,0.142600,-0.052600,-0.034800,-0.008300,0.138600,-0.086800,-0.053300,-0.012500,0.269200,0.077500,0.019200,-0.050000,0.350000,0.240200,0.324100,0.339400,0.397700,0.344500,0.156700,-0.017400,0.216000,-0.224000,-0.132100,-0.091700,0.014000,-0.072300,-0.024200,-0.030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.100000,-0.055700,-0.018900,-0.033500,0.723800,0.011200,0.015300,0.015600,0.037800,0.022000,0.019600,-0.016700,0.141800,-0.086900,-0.051800,-0.024000,0.262600,-0.004900,0.072400,0.001700,0.301300,0.066000,0.124000,0.143000,0.142600,-0.052600,-0.034800,-0.008300,0.138600,-0.086800,-0.053300,-0.012500,0.269200,0.077500,0.019200,-0.050000,0.350000,0.240200,0.324100,0.339400,0.397700,0.344500,0.156700,-0.017400,0.216000,-0.224000,-0.132100,-0.091700,0.014000,-0.072300,-0.024200,-0.030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,32131711.40,-11555806.59,-3984513.72,-6842309.15,154522074.31,4134998.19,3417251.58,3195193.94,10988209.58,5772978.10,4269151.90,-3387241.85,29112707.54,-18076850.08,-10361687.31,-4838973.91,53410757.37,-573848.34,15478379.90,585063.47,62783265.02,18024318.01,29610651.39,29170778.15,35207822.82,-6131482.63,-3519817.32,613344.18,33175060.06,-15438724.22,-8598711.13,-971588.62,62616367.69,22740187.87,10914797.90,-6894722.50,77617075.01,52400814.40,68382958.79,69281680.90,83167157.62,69188193.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,21085177.65,-11226668.50,-3819428.29,-6760975.64,146000417.81,2264616.50,3083374.91,3141992.36,7630332.76,4446834.08,3946992.92,-3359942.78,28596797.03,-17536217.16,-10449032.34,-4849099.43,52963507.19,-989860.51,14596368.64,336402.52,60783578.72,13315366.76,25009099.48,28844556.08,28754423.82,-10609124.09,-7011188.47,-1664465.17,27962237.31,-17511285.81,-10748211.24,-2521883.52,54299409.14,15634089.22,3874764.87,-10602598.84,70599580.42,48440297.41,65369602.15,68462048.06,80226797.61,69482319.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,11046533.75,-329138.09,-165085.43,-81333.51,8521656.50,1870381.69,333876.67,53201.58,3357876.82,1326144.02,322158.98,-27299.07,515910.51,-540632.92,87345.03,10125.52,447250.18,416012.17,882011.26,248660.95,1999686.30,4708951.25,4601551.91,326222.07,6453399.00,4477641.46,3491371.15,2277809.35,5212822.75,2072561.59,2149500.11,1550294.90,8316958.55,7106098.65,7040033.03,3707876.34,7017494.59,3960516.99,3013356.64,819632.84,2940360.01,-294125.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
