,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4568633472.01,3074198333.53,1600125748.40,6859677741.91,5232264866.04,3522116160.37,1761422867.58,8169698714.47,6304741287.70,4249620004.83,2102484871.92,8849712406.54,6630041678.12,4384635178.81,2130048579.63,7925941303.69,5753021246.89,3727228627.42,1805129300.86,6962714808.24,5136822753.29,3358909082.81,1651705467.35,5818345229.92,4227421296.96,2677281054.61,1280462764.98,2560217119.60,1816239435.78,1177127665.54,565191869.71,2204939272.25,1599996293.56,1062439991.37,506063806.43,1761495011.26,1256593141.77,834710935.87,411833709.69,1624931366.83,1175635601.84,857894177.19,457285783.13,1648890895.17,1229190377.84,928923064.82,429656419.90,1310575558.72,831306453.93,433736092.09,160133149.90,603566644.67,430896605.21,302455331.96,145818782.34,620498217.94,436510676.81,240166478.49,91355747.17,538930081.55,410484346.71,277084296.64,127368654.90,391863648.92,280918676.98,164086571.09,70354617.98,293093176.97,196640676.31,130279150.79,49639382.09,295041463.80,132443415.26,234175416.83,121288148.10,261808587.95,144011001.83,373466789.27,154505525.27,334120817.62,151991655.19,274404865.91,157666127.10,281777956.99,143723000.00,311737680.00,170714333.23,270707562.98,109859616.80,0.0
2,营业收入,4568633472.01,3074198333.53,1600125748.40,6859677741.91,5232264866.04,3522116160.37,1761422867.58,8169698714.47,6304741287.70,4249620004.83,2102484871.92,8849712406.54,6630041678.12,4384635178.81,2130048579.63,7925941303.69,5753021246.89,3727228627.42,1805129300.86,6962714808.24,5136822753.29,3358909082.81,1651705467.35,5818345229.92,4227421296.96,2677281054.61,1280462764.98,2560217119.60,1816239435.78,1177127665.54,565191869.71,2204939272.25,1599996293.56,1062439991.37,506063806.43,1761495011.26,1256593141.77,834710935.87,411833709.69,1624931366.83,1175635601.84,857894177.19,457285783.13,1648890895.17,1229190377.84,928923064.82,429656419.90,1310575558.72,831306453.93,433736092.09,160133149.90,602686412.72,430801394.98,302375213.57,145776966.86,619413491.11,436425627.26,240136778.26,91322856.35,537933288.12,410354004.04,277100647.49,127376233.27,391398329.02,280413826.34,164092739.60,70353077.48,292805260.77,196351048.90,130050166.94,49399375.91,294196924.05,131916971.88,234171875.11,121184393.16,261568377.04,143986378.90,372226750.70,153712339.89,334100363.44,151732088.49,274288457.30,157073027.25,281474820.42,143547400.00,310052230.00,169967573.85,270378270.59,107709378.12,0.0
3,二、营业总成本,4643197078.10,3115487011.55,1607383123.29,6488204943.41,4891477894.04,3281264472.27,1651709065.83,7348234670.46,5601708148.08,3797200189.16,1892786466.06,7983392666.03,5933051422.96,3926967379.48,1908802602.44,7230365858.91,5113841502.75,3318079213.95,1605040408.80,6312828278.51,4617382638.32,3003379414.41,1451113590.46,5349603087.77,3898462972.85,2475087222.48,1184499686.70,2532039609.15,1723921346.41,1098619090.48,521793468.80,2015015625.95,1415040308.86,927771153.23,434210214.59,1560884678.73,1087396498.19,705800559.17,348521097.16,1409530975.02,1006235394.71,733088150.03,361324199.43,1474884528.66,1095786604.40,820760140.04,378989276.51,1148432599.97,737917614.40,400032158.58,159244269.69,598921569.77,431130286.54,299232035.65,149557308.59,620479962.97,439348583.37,239775215.00,95061556.24,539092658.52,408421387.19,277995995.12,128157753.02,386204248.67,280041678.49,164906024.79,74738853.50,291003819.05,196826657.97,130652873.26,51434848.84,291993412.67,131798267.59,256728934.62,136603273.63,260825203.30,136863325.57,344675231.54,141627879.82,302348310.55,0,267806673.51,0,268348172.59,0,0,0,233309297.18,104874537.64,0.0
4,营业成本,2535118239.41,1682108983.66,864756748.91,3364026789.62,2518489742.08,1668838579.73,824587003.03,3780665376.27,2917742666.69,2052068169.69,1002454058.86,3766072719.77,2785737006.03,1824495470.43,890176545.66,3236420135.08,2235675685.67,1466181997.68,709922881.02,2830664211.56,2138666408.22,1401698431.38,657011666.77,2623576038.00,1927243134.25,1261626264.69,631170926.60,1720781843.47,1227504694.25,788102058.42,386931582.35,1536269265.54,1138947062.48,747604131.61,354334689.59,1195064016.17,851142905.86,546950888.58,271851508.87,1094600165.68,756759103.93,558158900.93,276050189.62,1201884730.74,922428094.10,703901445.95,323540060.67,1005631076.77,637332923.60,346693861.95,146378948.42,541816886.51,393173082.68,273916255.87,137979913.41,579810638.22,408466910.35,219833400.79,85229308.06,491480627.40,371579716.19,252776245.52,116293282.79,343822390.62,251355649.27,145668407.28,66032096.83,259206469.43,179503225.83,118307054.12,45807044.09,276995079.75,125144265.07,255572319.50,135887069.95,238958186.33,127791802.58,312678893.44,132350186.72,278815605.73,0,249435241.27,0,254274915.74,0,0,0,214946078.92,91572595.60,0.0
5,营业税金及附加,13799624.86,9096138.26,4937129.61,21417131.93,15141367.92,9546970.91,4933962.49,18808752.98,13954264.70,8517066.22,3925364.24,17054733.52,11893207.88,9210260.68,4721196.96,36893915.27,28591672.21,21536588.37,10735691.66,131236318.47,116410501.61,97301860.18,54570259.57,196291159.21,143440124.48,90619918.48,43030489.06,83199907.42,60856375.30,39856581.22,18845531.40,66615585.68,49485510.69,32644140.31,16281864.19,51700301.23,36045837.83,23423213.47,11090277.50,46625190.29,33408137.73,24915498.44,12416031.71,42161205.06,24605300.60,17342795.24,6693799.46,21962401.36,13061344.61,4945050.04,473691.17,2691222.23,1745984.20,1277964.99,581935.21,2251224.92,1337454.97,658245.68,303124.44,1510008.18,1740085.83,1187970.10,631150.73,1787431.01,811668.04,655245.22,194586.34,429998.75,512110.58,800289.23,416137.95,1286486.87,250772.92,935395.24,451441.13,645187.44,529314.96,1514933.07,828460.99,1203006.48,0,553928.25,0,1113115.61,0,0,0,8124616.01,9563610.42,0.0
6,销售费用,1107406059.44,760455995.02,378413626.97,1735521165.11,1369150436.55,934935698.33,465825225.98,2172505286.05,1693666762.02,1135273853.64,573987370.16,2797813683.87,2122106536.95,1426692716.23,696805785.95,2704044019.38,1936132446.07,1238173279.44,593697075.49,2100296380.72,1519538106.39,970451853.99,475246202.69,1607944175.00,1126289391.27,701219525.07,324539190.40,332554154.31,191706476.80,107553699.28,47925937.12,155891998.39,95136190.25,62968011.84,30490185.33,115563993.61,76212596.07,48713171.78,19469049.90,67202221.25,48529635.80,30551645.28,15376196.73,49711370.43,40395337.36,23167543.02,10699819.32,31225786.38,19981287.89,9550949.74,2285384.43,7325523.27,6244698.02,4071716.91,1914508.09,7296593.47,4971957.25,6926613.83,1678758.75,10810284.77,8340909.06,5779513.78,2505570.45,10052141.20,6659304.14,3829667.09,1638363.76,5203489.45,3229353.49,2450363.68,1034364.47,4335121.83,2099873.38,3474828.70,1598817.25,3642663.56,1333740.70,3285334.79,1795603.62,3581124.60,0,2059673.88,0,2902252.80,0,0,0,1857595.34,0,0.0
7,管理费用,588130392.69,372448506.37,184276707.18,813197033.99,629530258.95,579931093.08,301212851.56,1185767746.34,883672691.45,561885472.41,298452166.41,1292154353.30,950230788.44,622895149.55,300467071.04,1146928584.02,826438584.89,539369636.07,271628577.40,989920179.16,680057160.67,434568604.77,226703966.16,743285558.68,531778994.64,310147894.66,123457771.44,232495115.16,160339151.27,106052036.09,55889233.06,221327497.90,156390500.01,102957867.17,52714413.53,170453170.18,124117319.37,84476883.02,45885987.04,165203299.92,135732386.64,91866168.92,47789382.66,156568304.24,100064522.46,69897787.23,34990564.01,70922379.14,46558592.80,22959800.12,6819370.48,32258349.48,22281905.66,15056887.33,6678152.67,21256740.79,17282898.78,7422118.14,5777737.97,25272177.49,18899634.60,12640919.60,6311617.81,19889771.03,14016250.60,10373398.27,4984583.84,21721685.56,11246933.52,7394468.70,3455856.33,9962151.60,4547360.87,3341203.54,5419584.28,12438021.64,5836495.87,24358745.76,5215524.62,12854733.13,0,8737801.58,0,3612467.38,0,0,0,6449567.53,2962038.32,0.0
8,财务费用,177714343.93,126876684.71,71982299.75,130533123.31,102977889.15,85031721.62,54512710.01,134991989.60,88977183.61,34345133.74,11724170.48,71381116.92,50017831.91,31917590.49,12069948.64,69689578.37,58559645.02,39435187.75,16101863.46,89196536.96,73219211.04,52811452.49,25837618.27,148454866.01,127646424.04,88152350.35,44861087.93,106448682.85,73549290.33,47003395.98,12090570.43,-5402784.93,-21986995.37,-21303171.68,-19610938.05,-13986476.15,-5890925.22,-407826.71,245914.15,22764565.38,18995713.99,15315719.94,10156925.18,16224464.62,7827273.63,5984492.35,3065033.05,18482320.23,12068603.26,6967634.49,3286875.19,14829588.28,7684615.98,4909210.55,2402799.21,9864765.57,7289362.02,4934836.56,2072627.02,10019560.68,7861041.51,5611346.12,2416131.24,10652514.81,7198806.44,4379306.93,1889222.73,4442175.86,2335034.55,1700697.53,721446.00,-585427.38,-244004.65,2126866.07,-271235.56,2988858.81,1371971.46,2837324.48,1438103.87,5893840.61,0,7020028.53,0,6445421.06,0,0,0,1931439.38,776293.30,0.0
