,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,977673182.27,604662191.07,231089115.54,1961886218.20,1173632116.83,683269293.90,189960247.87,1618513019.91,863426520.21,442782167.79,102081731.33,1421634976.13,903195513.06,521700974.23,167789153.65,1285785547.23,735916500.51,406595719.30,137250959.32,1108751708.46,597931818.49,305399867.00,114304301.15,885778890.90,533927810.82,270003084.19,108999980.45,834187024.02,482886323.00,244316549.18,101137419.11,547849659.69,262801312.49,156110420.53,47191608.07,394649482.36,213314455.28,131917818.25,36191092.44,302581061.99,173969924.99,113224912.64,29649388.83,274337626.95,142641849.13,246502003.45,173169506.04,0.0
2,营业收入,977673182.27,604662191.07,231089115.54,1961886218.20,1173632116.83,683269293.90,189960247.87,1618513019.91,863426520.21,442782167.79,102081731.33,1421634976.13,903195513.06,521700974.23,167789153.65,1285785547.23,735916500.51,406595719.30,137250959.32,1108751708.46,597931818.49,305399867.00,114304301.15,885778890.90,533927810.82,270003084.19,108999980.45,834187024.02,482886323.00,244316549.18,101137419.11,547849659.69,262801312.49,156110420.53,47191608.07,394649482.36,213314455.28,131917818.25,36191092.44,302581061.99,173969924.99,113224912.64,29649388.83,274337626.95,142641849.13,246502003.45,173169506.04,0.0
3,二、营业总成本,1010641153.97,652897457.14,288023082.88,1896778532.35,1154450395.60,691077319.70,252246714.28,1546472695.52,839956979.25,463357233.57,163315994.53,1345850452.46,832917593.04,507607373.66,210039345.45,1133576594.29,655638083.52,383121880.85,151206172.95,992728769.42,538201786.88,290719771.34,121382595.94,799694549.68,497882571.07,265774713.79,114813150.76,729925708.20,446055363.45,231593609.09,98802707.09,482808790.23,239191960.60,147409829.82,53614532.97,352399924.36,196681571.00,123572775.64,51636866.34,269708749.09,162997825.11,107029526.33,40734958.10,244595889.40,139681162.98,219150972.06,156615796.08,0.0
4,营业成本,618687662.86,390187352.45,142756606.65,1342120593.21,781132836.35,444714531.58,123215052.09,1034602204.33,513920591.61,250072187.51,53006753.66,926433706.31,514856968.51,297098672.22,104164582.07,801999049.94,435171202.99,243602389.02,86258392.64,722078198.15,370871047.84,186020924.15,72551831.18,576628243.77,343702525.43,166027802.44,67837242.59,532513009.29,311203731.60,151851577.37,63471480.75,333356392.36,144684263.60,87078840.63,25017538.34,231420932.20,119922103.00,69695831.30,20725489.01,169669185.01,89933184.71,58006166.39,14515270.77,147739863.10,71645823.16,139445623.46,92885524.25,0.0
5,营业税金及附加,8125847.69,4708614.99,2304923.32,18400774.03,9502975.80,5456165.19,2140422.02,16277102.44,8389850.33,4397044.21,1727398.55,13309954.31,7532185.55,3808394.21,757919.03,11722637.27,5602145.09,3458871.82,700294.97,7132502.79,3097161.11,1131582.68,470495.90,7401271.29,3943065.80,1505962.98,508709.40,6692979.64,3588966.69,1272554.05,304452.49,4245084.32,921816.79,591819.15,232066.06,2838245.84,1103248.48,598558.82,80810.28,2314956.56,1049137.61,729919.59,98077.92,2930931.59,1352915.74,1585303.26,1955203.07,0.0
6,销售费用,115224090.83,86039405.71,52633915.19,152482177.64,116140932.06,77238294.72,39814702.05,155932907.74,100875549.59,67517119.28,34704103.18,131164489.05,110054633.22,73080931.17,34865479.42,103717357.24,69277745.66,43248311.33,22389506.92,86685170.87,52962859.78,34738085.31,15753001.47,70617905.04,47046266.76,30759101.41,14702197.25,71281878.91,48293090.46,28594444.45,11487469.42,55339062.86,35153392.26,21632599.40,10825620.51,53586179.15,37055604.05,25312340.63,14987335.33,38561011.61,27972263.99,17944144.69,9834211.67,36982657.00,26535663.14,35577687.36,26806252.35,0.0
7,管理费用,154429146.98,103745540.33,67623652.52,225110542.84,164945769.80,141397261.76,79337027.32,280968399.87,177877366.77,119512426.53,64810806.33,242131431.33,181279538.11,120565211.54,63450646.97,198455293.09,137478328.94,87781849.49,40388707.48,168074792.48,106348819.62,66655047.70,31523357.33,137851719.36,94944288.81,62905788.32,29464867.15,114137396.75,75770839.19,46710027.92,22908963.44,85628599.20,56046496.51,36386512.74,17353839.25,65848177.77,43019812.13,29740019.14,15602312.35,52057948.16,39361733.78,26589918.70,14616743.22,47945803.22,34757033.06,36433949.31,28874889.20,0.0
8,财务费用,26327838.08,18309601.69,9471620.41,41487360.54,32068040.02,21381916.36,10542917.54,38905760.34,34711458.82,18205477.70,7340119.52,21496704.10,14410283.38,8580476.42,3970340.38,9117211.45,5381422.86,2307535.30,851203.34,-721358.66,-1035880.35,-1250633.67,-745166.38,-181619.03,-3155.64,-35486.32,28940.22,1249109.18,876089.41,176511.19,183249.88,810160.82,-45690.63,-382279.15,-587720.52,-5285296.10,-4046355.73,-2522865.89,61060.10,5701853.71,4352029.38,3429901.32,1670654.52,7471794.81,5180569.51,5354650.19,4204381.77,0.0
9,研发费用,87846567.53,49906941.97,13501901.38,95061251.71,44977020.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
