,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,15099024459.57,11282092198.03,7142862045.08,3337177320.89,14697420033.67,10956648296.35,6939349148.33,3250858683.27,13582583602.89,10030483438.71,6289013150.53,2839612661.90,10635544287.06,7549476976.05,4368181085.26,1748050061.76,5562703070.87,4112974300.95,2489329045.96,909022002.85,2913104838.78,2165223722.22,1368552756.98,642527280.58,2684410918.19,1960626226.34,1203320942.20,550654411.97,2335992197.59,1755758848.69,1112975201.54,523147057.56,2116078231.31,1559504792.45,963853687.63,446430201.62,2124540565.46,1657733599.14,1105258001.84,213908531.00,782557223.00,569795962.00,356813400.00,168907981.00,793625751.00,602083153.00,401506516.00,199890891.00,834760286.00,624678555.00,410193979.00,196563811.00,937785969.00,698656014.00,469536486.00,220718955.00,907426243.00,661435757.00,426854620.00,207760691.00,870158916.00,619596177.00,395049271.00,187508789.00,801428517.00,571934489.00,355894238.00,218969384.00,840071612.00,496715646.00,371905091.00,149565071.00,796567629.00,308657964.00,710349771.00,355204255.89,702417582.85,302463204.54,640777654.12,324023196.65,739919775.41,352759377.42,744607273.75,363585628.25,695517761.39,330393000.00,519459100.00,27205951.61,470154218.40,0.0
2,营业收入,15099024459.57,11282092198.03,7142862045.08,3337177320.89,14697420033.67,10956648296.35,6939349148.33,3250858683.27,13582583602.89,10030483438.71,6289013150.53,2839612661.90,10635544287.06,7549476976.05,4368181085.26,1748050061.76,5562703070.87,4112974300.95,2489329045.96,909022002.85,2913104838.78,2165223722.22,1368552756.98,642527280.58,2684410918.19,1960626226.34,1203320942.20,550654411.97,2335992197.59,1755758848.69,1112975201.54,523147057.56,2116078231.31,1559504792.45,963853687.63,446430201.62,2124540565.46,1657733599.14,1105258001.84,213908531.00,782557223.00,569795962.00,356813400.00,168907981.00,793625751.00,602083153.00,401506516.00,199890891.00,834760286.00,624678555.00,410193979.00,196563811.00,929514208.00,692549053.00,466207419.00,219711946.00,902459805.00,657966105.00,424522628.00,206270455.00,863700493.00,615651304.00,392578992.00,186299927.00,796923322.00,570070942.00,354328772.00,218164437.00,834198862.00,496004258.00,370817204.00,149360520.00,793461751.00,308486192.00,696376729.00,348319904.49,672204026.15,301856810.49,640659884.26,323924318.51,739919775.41,352759377.42,744607273.75,363585628.25,695545416.43,330393000.00,519459100.00,27205951.61,470154218.40,0.0
3,二、营业总成本,13823702070.38,10236600735.98,6681715159.76,3320827176.81,13759888989.53,10052999945.96,6573937147.98,3254385135.47,12598728719.62,9353655650.74,6086782652.84,2928909243.24,10252980893.62,7238192752.02,4340992083.22,1842371857.22,5225428832.19,3729953371.61,2332824086.21,914271252.78,2741328898.29,2012840355.29,1301936022.61,655054454.52,2461419592.52,1775979256.91,1088439163.16,524554941.21,2067016200.58,1544739009.75,999679046.43,501396168.01,1899143915.17,1376325180.87,865661930.46,428966274.16,1862237902.24,1438075705.21,979345536.59,209970868.00,746917774.00,541913595.00,115109722.00,161167113.00,669669727.00,498104033.00,331951489.00,173722193.00,698906856.00,511840543.00,345405493.00,170076646.00,786135096.00,587956948.00,395762748.00,193811775.00,766415724.00,561738507.00,359470371.00,181290291.00,769043759.00,564719002.00,359020529.00,178785216.00,810805946.00,588922530.00,383936407.00,215262478.00,840319483.00,498419064.00,382612424.00,158010264.00,786429057.00,297937261.00,707233685.33,344398884.76,678831100.86,301694285.65,621391768.12,317407382.63,710965091.72,0,719224255.48,0,654899568.88,0,0,0,449135178.21,0.0
4,营业成本,1526825107.84,1158216638.99,746509898.30,388881880.61,1528468451.80,1128123381.86,701145623.29,336346804.82,1295294465.82,968298896.14,603775121.43,300760500.41,1004859346.08,744936154.41,434096326.04,349272208.99,494839542.56,363582206.31,225004836.43,89469761.63,308410736.94,227398930.45,141373075.12,69403492.01,300755608.14,225956295.50,140776538.36,71587672.34,274932486.82,209622627.83,129901099.42,65193090.58,262638843.42,196398298.77,118488798.64,59350829.01,329201589.13,270976907.24,196832723.74,81399646.00,258321986.00,172940521.00,105846540.00,50993252.00,248546377.00,190304175.00,127734027.00,70188159.00,254406279.00,193531752.00,124809675.00,64000432.00,252852435.00,197461090.00,131693486.00,59587243.00,245632510.00,169564378.00,109974517.00,58951451.00,243760186.00,151182294.00,100509488.00,50928720.00,288452622.00,202909073.00,130758711.00,78505869.00,331046942.00,208468078.00,141351583.00,63602530.00,346240866.00,141913744.00,335415386.00,170571104.71,301702753.18,140483681.95,285336527.15,138306489.38,337575544.55,0,358182467.05,0,348976003.68,0,0,0,233712719.91,0.0
5,营业税金及附加,163851098.55,165735881.72,109294497.57,15600315.32,172206085.42,133045389.41,111967842.68,15342936.02,166765438.35,128361984.46,106615468.76,13945656.12,184135288.93,95633180.51,83397356.63,48026820.00,151276298.26,113807736.29,73015974.11,41933417.39,149903945.05,111282321.51,70692728.08,33167682.09,142159357.02,105229110.41,66336805.57,30497038.62,129429321.93,97405495.31,62042252.62,29629403.31,117744606.73,86908384.02,54226588.55,25038847.70,111265203.99,85857468.11,56912589.74,8911368.00,33904020.00,24431312.00,15791374.00,7381865.00,32657353.00,24624503.00,16815469.00,8128826.00,34185636.00,24986910.00,16820734.00,7853035.00,39214082.00,28822020.00,20087798.00,9495443.00,39778394.00,28918204.00,18905551.00,8937596.00,37949355.00,27421258.00,17959741.00,8434460.00,28327398.00,18899299.00,11950808.00,8115999.00,27386068.00,14023885.00,12203971.00,4554447.00,24840059.00,9800602.00,20682761.00,11216780.29,19483037.04,9625046.30,22227576.93,16524495.57,26714368.55,0,24840401.12,0,22531421.92,0,0,0,18344633.77,0.0
6,销售费用,7689122010.11,5746243860.86,3775055144.17,1866728346.24,7537963099.72,5662724013.34,3711452919.06,1885636979.37,7323115304.38,5560246966.63,3631647717.77,1771066396.10,6243294263.03,4420550795.89,2618711542.75,924655479.55,3033920094.15,2210002888.53,1343102815.39,534466540.52,1536665713.06,1140785739.50,745875379.22,380657400.61,1392779718.82,1021932233.95,627252519.90,300253337.02,1163439619.22,868497878.68,571288426.97,287855552.58,1091483751.37,789376546.75,508287274.91,247766400.12,1006921442.90,763610122.27,514899337.71,73358147.00,288182281.00,220519508.00,136481635.00,61158324.00,230564491.00,164430282.00,108318861.00,52954593.00,231539268.00,165849724.00,113306185.00,53794539.00,290508463.00,215490822.00,141317273.00,61915387.00,280877882.00,177873314.00,111706558.00,54114678.00,311557574.00,263107491.00,165786492.00,59005466.00,346166428.00,269367869.00,177033990.00,62522603.00,332160347.00,207951375.00,161872694.00,66046472.00,273625277.00,116307892.00,264421731.00,126549529.69,270359812.31,115377694.80,232365748.10,103954785.55,247070216.46,0,223536104.12,0,209218784.50,0,0,0,0,0.0
7,管理费用,4076925995.68,2871201940.47,1857681595.32,938888997.18,4064766036.30,2777089294.88,1806991998.53,903171202.83,3307652316.92,2362349951.57,1512207360.64,747122856.43,2366389340.10,1658795080.73,960758802.61,425487882.94,1345561023.47,933866302.19,614392008.62,230192877.00,676727893.36,474631165.84,305608742.74,152448970.04,580945258.02,396269441.49,250682952.35,119975690.62,488165036.68,358316607.99,227374397.03,116777429.86,415512997.43,295591839.70,179479560.06,93868243.58,380409819.17,285344403.94,185684713.51,49389551.00,179875185.00,135341343.00,90088782.00,45212171.00,175039170.00,127837652.00,85654893.00,44233290.00,186476511.00,129431191.00,91120588.00,44362511.00,206774109.00,145117328.00,101807061.00,61659952.00,202898808.00,184785912.00,120039546.00,58311362.00,177930911.00,122196722.00,73221115.00,59031111.00,135278221.00,90000590.00,58730363.00,63879699.00,137528855.00,66487043.00,62668010.00,22624282.00,128842597.00,31778629.00,76076848.00,30886063.91,76156619.18,29830583.74,48959008.23,38704579.18,69508176.43,0,81439553.11,0,58607079.90,0,0,0,165614872.70,0.0
8,财务费用,339131649.89,258976717.87,176945865.50,98297292.21,371947330.76,294514454.50,201118367.52,111731111.50,418442351.85,314911286.41,218769598.00,99684876.19,386757996.69,303841596.00,229518074.47,93134943.63,174650723.95,119553274.25,77192054.76,18249775.24,69623797.85,58845745.60,38489558.95,19376909.77,45849095.18,26592175.56,3390346.98,2241202.61,7717362.99,6463388.91,4639859.36,1940691.68,11253232.94,8017063.66,5146660.33,2941953.75,23355136.92,21663534.65,14396402.89,-3097313.00,-13884276.00,-11319089.00,-6778112.00,-3578499.00,-17454686.00,-9092579.00,-6571761.00,-1782675.00,-7424042.00,-1959034.00,-651689.00,66129.00,-3213993.00,1065688.00,857130.00,1153750.00,-2771870.00,596699.00,-1155801.00,975204.00,-2154267.00,811237.00,1543693.00,1385459.00,12581277.00,7745699.00,5462535.00,2238308.00,12197271.00,1488683.00,4516166.00,1182533.00,12880258.00,-1863606.00,10637363.00,5175406.16,10888619.39,6352278.86,32477907.71,19617032.95,30096785.73,0,31225730.08,0,15566278.88,0,0,0,31462951.83,0.0
