,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6676057390.22,3489547882.03,1433853774.59,10252718031.77,5635889402.29,2733955957.83,1133351189.99,9806439908.80,5406466535.49,2563712666.09,846222007.40,6529956327.29,3426485186.46,1635511165.82,544219558.80,5118088690.80,3020316232.47,1525370099.52,467042917.44,5817930039.76,3563780721.97,1718674069.35,470760058.83,4890116359.76,3083675598.13,1461603592.67,354558002.52,3494302784.21,2267328155.45,1254995950.00,340021040.00,2898647572.89,2018409184.82,1134947158.21,234980249.50,2409015052.82,1780652329.66,1112330676.31,409139568.49,2321046827.70,1593756036.16,912839048.28,318223465.47,1646614357.12,1200793271.50,1250588473.90,747341849.99,0.0
2,营业收入,6676057390.22,3489547882.03,1433853774.59,10252718031.77,5635889402.29,2733955957.83,1133351189.99,9806439908.80,5406466535.49,2562086431.14,845453785.02,6526420579.87,3426485186.46,1633999462.10,543644446.80,5114710933.14,3020316232.47,1525370099.52,466230167.44,5807795612.49,3563780721.97,1718674069.35,468525592.16,4884062864.43,3083675598.13,1461603592.67,354558002.52,3492317397.21,2267328155.45,1254995950.00,340021040.00,2898647572.89,2018409184.82,1134947158.21,234980249.50,2409015052.82,1780652329.66,1112330676.31,409139568.49,2321046827.70,1593756036.16,912839048.28,318223465.47,1646614357.12,1200793271.50,1250588473.90,747341849.99,0.0
3,二、营业总成本,6616197927.22,3471626424.33,1410135477.96,10145970753.03,5587502218.40,2731945543.18,1132365344.38,9691373646.24,5336245133.36,2546816793.92,843485390.95,6498351007.07,3436595289.37,1643285063.51,546773840.90,5151651974.08,3027047974.29,1532371396.85,467064802.53,5829072385.18,3554638725.04,1719530592.79,479028745.45,4865853383.76,3041852392.08,1435748838.81,348739387.45,3458350432.10,2225667423.16,1232382965.06,339214198.57,2849650226.88,1960255966.27,1101550769.01,235693010.81,2373158475.41,1731549340.84,1081253244.71,399716985.84,2256963037.71,1544562526.61,880507190.64,311918352.80,1591431557.89,1159985292.31,1203649825.30,720496662.20,0.0
4,营业成本,6033507934.36,3095392849.14,1262504781.90,9201501972.56,5081430870.84,2405144597.07,998811093.45,8914629242.10,4905537852.13,2278599912.57,739833719.45,5907009624.08,3087536714.03,1432738282.17,457600899.35,4550418349.13,2578764273.38,1239158738.51,372442042.37,5164380601.33,3132024003.97,1484121037.13,399694322.88,4258419193.14,2675857592.62,1220674949.76,269602302.17,3046658089.55,1964515455.64,1087797037.07,281537950.74,2543042983.64,1776433708.30,998341630.14,200088385.28,2123649112.10,1584379894.85,994846319.18,364091714.29,2086553071.44,1421016504.53,798351636.39,280261141.96,1448042510.88,1056138093.66,1080608463.10,640924520.91,0.0
5,营业税金及附加,30473211.88,19355127.71,6155043.35,108783577.93,32850918.90,19955818.44,8222632.27,62878777.34,33950099.62,26836203.38,13529568.92,58674571.00,26268577.67,13391926.41,14838713.74,151079008.82,97919809.47,56432104.10,13774982.82,153307870.40,104796595.02,51782142.30,11771741.20,144367142.49,84538180.61,42432217.12,12864301.70,105359114.15,67926657.22,37149871.64,11174627.69,92176232.25,57974487.92,31936074.82,5802810.32,52797533.70,28610099.62,15362863.23,2083781.05,36622976.98,24931283.92,15627023.81,1909033.61,25666340.62,18931740.00,25537115.90,19050359.61,0.0
6,销售费用,80661549.50,45523488.23,11946165.86,67128461.08,45473281.42,27264841.52,5967924.43,50112977.05,28577766.81,16047680.63,4965919.84,28936155.90,18685792.67,11562743.29,3898791.09,25599332.43,19739288.44,9578716.13,3968050.71,20111799.68,11183642.53,6515767.92,2070045.89,9697654.01,7611788.81,3506462.09,1895422.96,4270819.36,2094554.60,587949.90,201889.62,1870264.89,1446303.09,605972.78,116307.32,0,0,0,0,0,0,0,0,0,0,0,13907.97,0.0
7,管理费用,320450253.08,214100607.04,93926853.36,401616033.29,269190688.39,169636617.61,76041216.07,347194418.92,232600201.14,144674140.49,65012718.53,294273619.57,193014256.03,117965261.81,51216696.66,268581778.40,181654054.62,123832995.13,47200034.26,262166375.63,178721103.88,105201332.84,45752805.24,223952181.60,155827829.27,89390385.32,36531676.49,162673142.09,111177774.95,65251286.05,26350872.22,115275502.59,82489378.77,46965360.11,22390127.74,132515047.76,93442678.33,54965734.39,27918294.91,112155640.13,75277059.41,46029517.06,21466486.25,87652418.30,64598708.55,69196432.60,38754359.59,0.0
8,财务费用,150654023.62,96803397.43,43440382.41,254631073.98,141118554.78,100747575.57,50023616.40,183530912.56,120398170.13,70655226.52,28549790.61,103979890.69,101645852.24,58790182.90,23443088.12,100427157.16,138728231.14,89366008.15,33210146.29,174682936.38,116774502.37,67701019.13,21776712.40,164429362.45,111061905.67,74019417.71,29471052.98,113743527.17,70109565.19,39958959.42,21450436.24,79967585.97,39302748.30,13213070.74,7159460.43,46249501.20,17668115.93,13602009.21,5623195.59,15746283.27,13870194.47,11031529.10,8281690.98,18217160.72,17479619.14,18118572.12,12327499.44,0.0
9,研发费用,450954.78,450954.78,0,548188.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
