,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2534920539.72,1939974602.29,1289138373.80,613306096.90,2899079022.11,2306776120.99,1564930564.75,791528442.47,3191811863.89,2466430645.35,1711122007.35,831626576.00,3578652774.45,2653831105.52,1808452125.78,870225899.02,3221375385.30,2349002156.12,1567871876.59,712972532.63,2771942286.51,2059604391.73,1381578780.65,636029342.61,2605713782.39,1884111420.02,1279055282.23,602327093.50,2304934220.75,1672112184.23,1153411981.95,533884927.34,2257022777.82,1665646713.95,1155765722.94,517272884.33,2161139287.83,1603249719.97,1058144151.51,455672168.70,1966705766.55,1452564928.91,1027411328.00,486095789.97,1788881964.77,1341250375.26,968263118.35,406598464.11,1548968891.92,1152206882.14,757325250.19,325561511.60,1383055959.27,989961792.62,681574573.35,333539368.51,1238472273.71,935289080.96,644634156.56,278904481.95,1004117131.46,710063226.00,494860068.01,198826505.80,853351394.50,595794759.76,416107139.74,171233593.84,631348584.69,432766183.11,304221807.31,100180362.23,500166558.24,207129724.43,356152201.35,186049831.09,355927550.75,173564363.36,343210703.23,305428738.71,198706897.11,0.0
2,营业收入,2534920539.72,1939974602.29,1289138373.80,613306096.90,2899079022.11,2306776120.99,1564930564.75,791528442.47,3191811863.89,2466430645.35,1711122007.35,831626576.00,3578652774.45,2653831105.52,1808452125.78,870225899.02,3221375385.30,2349002156.12,1567871876.59,712972532.63,2771942286.51,2059604391.73,1381578780.65,636029342.61,2605713782.39,1884111420.02,1279055282.23,602327093.50,2304934220.75,1672112184.23,1153411981.95,533884927.34,2257022777.82,1665646713.95,1155765722.94,517272884.33,2161139287.83,1603249719.97,1058144151.51,455672168.70,1966705766.55,1452564928.91,1027411328.00,486095789.97,1788881964.77,1341250375.26,968263118.35,406598464.11,1548968891.92,1152206882.14,757325250.19,325561511.60,1375734313.30,984059347.69,676122743.04,327469044.34,1235800283.59,931164049.89,642320845.30,278160084.47,1001752786.33,706137245.32,492207570.80,197162872.25,849716532.06,592977513.18,414024102.40,170467029.48,629560279.01,431614968.11,303388908.12,100051997.35,498665707.00,206393436.54,355069059.57,185458333.01,354135913.59,172857575.62,339045415.72,301396441.99,196833820.91,0.0
3,二、营业总成本,2339061844.72,1738893186.47,1160689722.81,571604096.88,2690194635.70,2116886754.89,1422235865.17,728963677.05,3026112752.12,2286793134.49,1574305079.01,776777028.16,3313836899.35,2444238481.75,1656052088.26,796488960.20,2980554236.87,2129227029.25,1418776685.66,648545621.72,2516731685.23,1845033946.25,1225137331.58,577964706.08,2378827364.94,1713296741.89,1157991032.81,561301704.08,2107630234.31,1511894865.52,1028426309.02,489450386.25,1980340237.60,1457064241.90,995251718.44,475887085.53,1902845933.74,1422412666.71,912954103.63,410900649.50,1716341006.32,1274503266.73,905850327.24,436165981.49,1549835666.29,1145756374.01,822714451.91,358927383.18,1404438513.55,1046099374.86,672440588.71,316492385.90,1199324973.21,861114738.73,586189640.41,296868344.96,1031248485.49,783103604.10,529119605.86,232611596.87,802252669.17,583593650.88,399111144.50,163667073.42,701714797.10,498345537.56,335849358.15,136345522.93,474661334.59,329856507.93,214012391.68,76991303.79,401763879.42,136540535.29,235824981.85,115021337.02,224684761.40,105764111.89,222842786.72,203388212.05,164057870.94,0.0
4,营业成本,1936730623.05,1436937999.22,963629404.36,474130634.07,2202758131.40,1732639209.94,1165972969.70,591365484.86,2484263436.65,1945806002.19,1347303822.61,667391955.37,2844933577.35,2091135512.77,1414555511.88,688000163.45,2513782764.41,1793829127.10,1182166958.06,548019287.74,2100377562.47,1533802851.97,1020134812.70,498020501.31,1990792563.30,1448672527.17,980178755.69,481573006.48,1753179695.88,1274994230.65,873163760.35,418084246.85,1691926613.58,1248956341.06,864335919.46,398351721.47,1589861748.84,1192193561.01,768347509.47,334258207.44,1403937145.26,1052776366.43,757258853.12,366000272.91,1270222581.54,957549929.05,700618752.03,306488419.64,1095426700.31,846793923.56,537710462.85,261462539.15,920220625.46,676249204.23,452569042.75,241077998.67,793374261.20,605772538.65,412237873.52,182868844.57,578052542.08,408842488.76,269442022.44,109751337.27,478627338.00,336149125.68,215375854.89,95586537.76,315735871.60,215685531.95,138521092.37,50346154.40,279438957.40,89300580.51,174145901.99,95091189.04,176926842.03,86327713.26,182500115.73,166135433.82,120049164.75,0.0
5,营业税金及附加,15789398.50,12457802.68,8393150.44,3552700.20,21084562.44,15593292.71,10605862.47,5365902.88,17907362.94,11388263.39,8161620.26,3616877.20,18276386.33,10473355.68,7143640.52,2956207.04,14012674.05,10509973.32,6369221.48,2938228.01,15484154.07,9582908.84,6935899.40,2965782.65,11423872.48,9040396.74,6695067.59,3151823.26,10999766.20,7156546.68,5189899.24,1654549.70,11202826.67,7322109.88,5449646.07,1237547.89,10834776.40,8309807.82,4989060.30,1182602.69,10767253.45,7611498.98,5645004.67,2643705.56,10422346.37,7792107.89,5476256.49,2106011.12,9404052.98,6154428.80,4148555.47,721593.67,8791927.08,5656248.94,4064319.08,1762731.57,8597180.65,6158676.20,4414291.64,1835071.68,8540996.52,5738129.42,4508959.83,1210056.91,8463898.99,5471929.20,4156447.85,1268036.99,6875895.46,4304504.56,3448998.65,1118156.24,5762816.55,2317681.39,4347909.71,2326171.42,4169302.14,1621143.49,3859294.90,3241740.82,1943683.27,0.0
6,销售费用,76033355.18,45337852.70,29887837.63,11587265.09,164003682.65,136476797.67,94107509.78,39848905.50,166194862.92,105975430.04,73015107.60,33418996.72,131553528.74,98841097.35,68194974.14,27861948.97,131517364.81,93853291.57,56675137.00,21607226.54,140237269.53,102511643.37,67004024.04,21549781.32,129870161.76,92479298.38,63852113.91,25375223.58,127388659.53,86921571.95,53437666.78,21958578.63,109295816.71,76534462.24,49097974.88,27209991.81,135727537.94,97712081.51,60465118.42,30506312.97,127024350.18,86584697.86,62496813.31,23627018.80,117638119.51,85302498.49,60998650.80,20416926.77,104594390.32,73303393.03,51006266.55,19126359.27,96397015.60,58379167.53,40887907.64,18492738.54,72496350.90,58574604.04,35705178.11,14049839.63,69105790.96,60293133.90,42384553.77,20841183.06,68999160.72,56627461.66,41326385.74,13863110.80,37142977.36,41942685.08,30382011.60,9606404.42,46500017.74,10325888.11,18033733.06,2122601.88,7919199.90,2275654.37,11587465.06,9343173.63,15405541.64,0.0
7,管理费用,272865614.54,220631137.74,144392978.08,72499817.65,272350046.11,213997951.02,160508496.61,94331865.87,314389660.49,221020794.96,143198927.21,70632076.43,313833476.18,244556206.08,166137738.09,81895876.50,313965508.82,236097292.79,174061755.05,74860068.25,269809815.10,204346398.45,136385704.69,56651799.49,249639255.60,162853251.86,107566440.53,48217189.08,221173084.34,142632721.56,94976838.30,46471103.89,184161369.80,134176102.72,85335126.99,48045156.46,167622598.05,123597292.75,81786213.24,43963434.07,175697914.66,124935900.81,75874436.35,35039497.00,153727166.53,96860158.75,58278370.68,28899745.14,179509625.37,122058039.48,82831049.55,35419111.86,174577723.53,119437334.87,88287834.65,35225228.93,158065639.95,111927346.52,75969321.04,33467478.57,148362120.79,108200155.76,82688471.70,31827725.43,150588645.80,101179035.77,75443434.74,25853586.05,117985894.64,68463611.23,43022632.87,15843113.07,73542816.09,37021707.61,46202092.48,18041215.63,37278340.42,14416700.90,25627068.31,22471475.32,22361502.31,0.0
8,财务费用,-6272212.84,-3933610.34,-2327850.68,-777867.21,-2040622.67,-333171.24,-86469.23,-474935.96,4741599.72,4736968.47,3219165.79,1644658.42,2021280.70,3804673.32,2964143.95,303919.58,-482693.31,-4833261.80,-2901008.64,629051.63,-12526830.74,-8657466.82,-6392523.72,-1918706.99,-6936283.30,-2014064.91,-1457771.44,1497183.10,-3891941.26,-3740261.28,-2255932.31,29460.32,-6499018.06,-2923604.70,-1398316.64,-604206.40,-5027342.56,-4410508.80,-4551422.64,-582736.02,-9518508.01,-6466904.41,-3793667.65,-1035529.13,-8188093.62,-4948416.67,-3263691.46,-1170109.72,-5259081.60,-2395048.79,-25043.40,325776.95,-662318.46,1392783.16,380536.29,309647.25,-1284947.21,670438.69,792941.55,390362.42,-1808781.18,519743.04,87136.76,36770.75,-4964246.41,-1082014.75,-452765.07,-225748.67,-3079304.47,-539824.89,-1362343.81,77475.66,-3480728.36,-2425322.33,-7362337.07,-2559840.95,-1608923.09,1122899.87,-731157.28,2196388.46,4297978.97,0.0
