9,研发费用,85537784.66,56113056.58,23784530.95,112991868.17,80152239.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,5395246.69,31455275.46,5794728.43,9968885.78,1911818.47,6450567.06,6782493.09,10846741.04,348064.21,13687086.72,10000127.29,10257419.66,454890.44,4709834.29,8984054.24,11158902.69,-1005582.39,4026098.97,5269820.49,8545728.44,1903724.52,-2185242.58,4613054.63,8321813.45,-760710.48,14144301.73,3688745.07,7942615.41,380501.60,5010805.42,3288401.41,7843831.49,645825.05,3584828.21,7287544.85,9344798.85,-65266.12,4673548.21,2436174.56,2057308.27,-1067478.04,10223636.22,7130617.32,6053321.99,905280.67,2424732.65,2759963.03,6646253.44,906878.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,5369430.43,3450175.93,880041.47,570293.18,-196248.42,-539578.02,-1002572.08,-3605376.66,-3953924.47,-2441462.01,-882044.97,-1986020.28,66363.60,939737.65,-249210.56,1676426.69,579493.99,824684.17,-23332.80,948222.28,1909296.84,1627979.76,354419.98,2673972.59,1447267.17,1422716.30,1503623.20,1029.18,1029.18,1029.18,0,0,0,0,0,0,0,0,0,-10054.03,511109.69,0,0,0,0,0,0,-114364.64,10473.97,30409.16,-1993.46,79902.98,-59680.88,12770.93,4265.76,-16503.94,-6400.33,-35975.24,-5265.62,441414.60,1251831.64,686494.05,164251.63,1327856.39,1117923.54,620378.46,910226.91,878595.49,0.0
13,其中:对联营企业和合营企业的投资收益,4692316.40,2773061.90,473603.11,-199843.81,-763371.71,-1106701.31,-1002572.08,-5008938.30,-5275294.33,-3762831.87,-1206154.56,-3744602.48,-1745456.95,-818844.55,-249210.56,258584.22,-838348.48,-593158.30,-23332.80,1230525.15,45066.04,117979.76,354419.98,657282.13,35583.85,11032.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-114364.64,10473.97,30409.16,-1993.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,341489579.15,203364046.71,27053489.75,404107799.11,365337480.15,219886652.86,20183578.06,490323908.20,367281110.41,216549965.81,14399172.10,413464561.85,326205826.69,181264147.95,16055345.93,317044967.60,260188344.63,150823379.69,10592709.02,306214389.18,254345345.69,140489496.75,14107897.65,291585110.80,231134986.18,127887913.03,-3314427.40,222235540.75,200556979.81,111724260.95,-4777083.22,260798718.09,245624839.60,138554892.22,12641023.80,330880686.25,243131338.65,125252873.75,12997142.55,223561089.86,163605820.82,70991890.88,12876568.76,213348930.38,149307730.12,60110703.13,13950286.91,180827293.60,131443391.48,57612665.70,10846181.95,112424974.32,80953739.89,40333097.11,8932164.60,58357986.51,46086077.74,22810758.44,6746218.84,41139975.53,31426067.91,14726096.44,3483676.17,33321786.68,22716003.44,10731443.21,28861887.15,24625130.90,0.0
16,加:营业外收入,322351.65,248159.44,147809.99,903445.88,780147.44,869039.10,342099.10,749897.95,12813972.46,6910594.35,771505.37,7499055.85,5351533.30,2655283.54,147333.23,5749356.88,2094934.80,1231459.73,463599.14,7034193.39,3702376.13,783525.32,179109.28,8180428.12,6239274.18,2726462.19,1238899.38,42718357.98,8498913.28,3406973.65,592773.01,4397492.79,1623331.78,1378849.19,686763.88,12760578.18,11552530.77,10302922.03,10141274.82,3881164.97,3167838.11,2374244.54,361035.63,2048903.98,1822284.18,1731396.38,565854.83,1655274.67,502148.96,365848.66,557869.62,519202.72,1051528.52,523191.64,336911.07,364442.33,275951.10,15665.92,11110.00,714649.03,693411.94,14788.83,1313.29,75785.43,25093.19,30733.91,71123.17,29443.80,0.0
17,减：营业外支出,1827987.52,836902.04,492873.00,6109719.79,1497510.24,1036615.30,610294.35,3282119.10,5541280.32,3858189.29,1235046.56,9735717.05,6893341.26,4473725.26,2606566.11,5537734.92,4476584.65,2737138.10,1030599.81,5861884.64,4038739.82,2677469.40,795354.23,13309689.98,7609757.43,5668784.56,2199056.10,49348315.42,8119207.76,4666193.03,1326243.75,5814412.29,4941783.76,2996382.20,1029039.22,6580978.88,6533968.61,4627623.86,1043488.70,4733936.20,3460723.56,2261383.28,722575.43,6996927.21,5514189.31,4723760.01,1338726.44,5731736.00,3153523.41,2773588.60,627607.85,3583193.65,2429859.79,1540767.98,297092.48,2952175.25,1322566.31,700533.81,235155.08,2001743.73,1378315.08,801607.35,700522.61,1173171.39,428528.48,245717.91,1290236.93,427526.09,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,3745503.03,2516069.13,604755.07,5412912.74,3225156.23,1712086.42,1044682.57,1619708.85,1221821.23,608747.91,322292.94,1744522.83,773545.44,503203.80,25532.59,9077618.30,4601222.35,3287886.41,1499259.06,44385491.14,5058138.23,2526353.52,135210.21,2008167.49,2251319.10,1514590.68,337648.86,1983568.11,2275238.06,2100608.39,0,609361.66,68339.30,53922.56,0,1014553.97,598793.11,445704.54,152222.19,2217669.61,735974.05,563148.01,23767.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,339983943.28,202775304.11,26708426.74,398901525.20,364620117.35,219719076.66,19915382.81,487791687.05,374553802.55,219602370.87,13935630.91,411227900.65,324664018.73,179445706.23,13596113.05,317256589.56,257806694.78,149317701.32,10025708.35,307386697.93,254008982.00,138595552.67,13491652.70,286455848.94,229764502.93,124945590.66,-4274584.12,215605583.31,200936685.33,110465041.57,-5510553.96,259381798.59,242306387.62,136937359.21,12298748.46,337060285.55,248149900.81,130928171.92,22094928.67,222708318.63,163312935.37,71104752.14,12515028.96,208400907.15,145615824.99,57118339.50,13177415.30,176750832.27,128792017.03,55204925.76,10776443.72,109360983.39,79575408.62,39315520.77,8971983.19,55770253.59,45039462.53,22125890.55,6522173.76,39852880.83,30741164.77,13939277.92,2784466.85,32224400.72,22312568.15,10516459.21,27642773.39,24227048.61,0.0
20,减：所得税费用,58778824.41,36311034.95,8645726.11,72009229.58,63393483.82,39905854.27,5126226.40,78950234.98,87058877.85,50955890.73,4724643.09,97716097.87,84695703.20,42698750.63,5755562.20,68813110.84,55972620.71,35033395.15,3868443.29,73006797.20,60260066.57,33797426.16,4263378.57,74860582.45,60574215.80,32622447.59,1914444.85,43207176.35,46784162.29,25980011.71,803420.40,58893272.19,57020115.44,32804298.17,5061856.95,75484602.88,64191334.56,31532139.20,8177079.67,48274461.48,36024139.99,14449580.49,6989826.36,48860170.40,27146405.97,5191547.54,5373569.58,55402809.58,43021080.52,24075246.78,4809500.23,40251932.74,26104753.78,17164267.71,3519138.16,17572221.43,10818039.62,7944836.29,2562887.60,14031294.72,9393978.94,4736111.12,826811.49,11917462.28,7022280.14,3945524.74,9231999.22,8307834.69,0.0
21,五、净利润,281205118.87,166464269.16,18062700.63,326892295.62,301226633.53,179813222.39,14789156.41,408841452.07,287494924.70,168646480.14,9210987.82,313511802.78,239968315.53,136746955.60,7840550.85,248443478.72,201834074.07,114284306.17,6157265.06,234379900.73,193748915.43,104798126.51,9228274.13,211595266.49,169190287.13,92323143.07,-6189028.97,172398406.96,154152523.04,84485029.86,-6313974.36,200488526.40,185286272.18,104133061.04,7236891.51,261575682.67,183958566.25,99396032.72,13917849.00,174433857.15,127288795.38,56655171.65,5525202.60,159540736.75,118469419.02,51926791.96,7803845.72,121348022.69,85770936.51,31129678.98,5966943.49,69109050.65,53470654.84,22151253.06,5452845.03,38198032.16,34221422.91,14181054.26,3959286.16,25821586.11,21347185.83,9203166.80,1957655.36,20306938.44,15290288.01,6570934.47,18410774.17,15919213.92,0.0
22,归属于母公司所有者的净利润,280076737.03,165985064.26,19318920.54,310285599.53,302429913.04,180741053.36,16320030.18,364559003.88,279516170.86,163145097.38,9362281.79,295475427.83,236049787.40,134043593.73,7356729.96,247581770.05,200873542.09,113594118.67,6394862.59,236003955.50,193348720.84,104768046.86,8958849.95,209268558.69,167019986.40,91327570.47,-6130294.41,169028945.03,150332269.83,82762885.23,-6360563.13,196170274.63,182611287.07,103023739.49,8484931.99,256072449.94,181417795.29,97831487.64,14455081.87,172476197.13,125040401.29,56154383.34,6092878.74,156428476.38,114310722.52,50611279.45,7502469.48,115715753.26,82166538.48,29969915.61,5614097.74,65429262.62,50984958.78,21106855.68,5045234.53,35473607.50,31921519.20,12815859.31,3768255.89,24939231.97,20515712.29,9083769.82,1847148.90,19904320.95,15040711.17,6880091.22,16717383.97,13986594.42,0.0
23,少数股东损益,1128381.84,479204.90,-1256219.91,16606696.09,-1203279.51,-927830.97,-1530873.77,44282448.19,7978753.84,5501382.76,-151293.97,18036374.95,3918528.13,2703361.87,483820.89,861708.67,960531.98,690187.50,-237597.53,-1624054.77,400194.59,30079.65,269424.18,2326707.80,2170300.73,995572.60,-58734.56,3369461.93,3820253.21,1722144.63,46588.77,4318251.77,2674985.11,1109321.55,-1248040.48,5503232.73,2540770.96,1564545.08,-537232.87,1957660.02,2248394.09,500788.31,-567676.14,3112260.37,4158696.50,1315512.51,301376.24,5632269.43,3604398.03,1159763.37,352845.75,3679788.03,2485696.06,1044397.38,407610.50,2724424.66,2299903.71,1365194.95,191030.27,882354.14,831473.54,119396.98,110506.46,402617.49,249576.84,-309156.75,1693390.20,1932619.50,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.370000,0.220000,0.030000,0.410000,0.400000,0.240000,0.030000,0.630000,0.480000,0.280000,0.020000,0.700000,0.560000,0.320000,0.020000,0.610000,0.490000,0.280000,0.020000,0.700000,0.570000,0.310000,0.030000,0.810000,0.640000,0.350000,-0.020000,0.650000,0.580000,0.320000,-0.020000,0.780000,0.740000,0.430000,0.040000,1.240000,0.880000,0.480000,0.070000,0.860000,0.620000,0.280000,0.030000,0.800000,0.590000,0.260000,0.050000,0.830000,0.590000,0.280000,0.062500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.370000,0.220000,0.030000,0.410000,0.400000,0.240000,0.030000,0.630000,0.480000,0.270000,0.020000,0.690000,0.560000,0.320000,0.020000,0.600000,0.490000,0.270000,0.020000,0.690000,0.570000,0.310000,0.030000,0.810000,0.640000,0.350000,-0.020000,0.650000,0.580000,0.320000,-0.020000,0.780000,0.740000,0.430000,0.040000,1.240000,0.880000,0.470000,0.070000,0.850000,0.610000,0.270000,0.030000,0.780000,0.580000,0.250000,0.050000,0.800000,0.570000,0.270000,0.059900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,2558210.22,-1586443.99,-3022088.39,1624820.26,-2003966.55,-5275613.45,-2267716.28,1352273.22,-1666518.78,-541853.71,-211867.53,427591.16,28500.40,13135.02,-2734.86,41757.25,29437.42,-5735.58,-8791.88,-10293.33,82108.68,3296.54,3339.85,-14170.06,-18972.96,-13863.00,10.21,68.20,4761.97,3017.08,0,-23430.19,0,0,0,0,0,0,0,10054.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,283763329.09,164877825.17,15040612.24,328517115.88,299222666.98,174537608.94,12521440.13,410193725.29,285828405.92,168104626.43,8999120.29,313939393.94,239996815.93,136760090.62,7837815.99,248485235.97,201863511.49,114278570.59,6148473.18,234369607.40,193831024.11,104801423.05,9231613.98,211581096.43,169171314.17,92309280.07,-6189018.76,172398475.16,154157285.01,84488046.94,-6313974.36,200465096.21,185286272.18,104133061.04,7236891.51,261575682.67,183958566.25,99396032.72,0,174443911.18,127288795.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,282634947.25,164398620.27,16296832.15,311910419.79,300425946.49,175465439.91,14052313.90,365911277.10,277849652.08,162603243.67,9150414.26,295903018.99,236078287.80,134056728.75,7353995.10,247623527.30,200902979.51,113588383.09,6386070.71,235993662.17,193430829.52,104771343.40,8962189.80,209254388.63,167001013.44,91313707.47,-6130284.20,169029013.23,150337031.80,82765902.31,-6360563.13,196146844.44,182611287.07,103023739.49,8484931.99,256072449.94,181417795.29,97831487.64,0,172486251.16,125040401.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,1128381.84,479204.90,-1256219.91,16606696.09,-1203279.51,-927830.97,-1530873.77,44282448.19,7978753.84,5501382.76,-151293.97,18036374.95,3918528.13,2703361.87,483820.89,861708.67,960531.98,690187.50,-237597.53,-1624054.77,400194.59,30079.65,269424.18,2326707.80,2170300.73,995572.60,-58734.56,3369461.93,3820253.21,1722144.63,46588.77,4318251.77,2674985.11,1109321.55,-1248040.48,5503232.73,2540770.96,1564545.08,0,1957660.02,2248394.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
