,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,241871000000.00,177849000000.00,116365000000.00,57011000000.00,264101000000.00,194084000000.00,127380000000.00,62979000000.00,248746000000.00,182535000000.00,120518000000.00,61062000000.00,183127000000.00,124803000000.00,78723000000.00,39402000000.00,177069000000.00,131446000000.00,87783000000.00,39911000000.00,248360000000.00,190442000000.00,129197000000.00,60929000000.00,283797000000.00,197467000000.00,127226000000.00,60039000000.00,250260000000.00,178367000000.00,121468000000.00,59526000000.00,208197000000.00,153631000000.00,100692000000.00,47389000000.00,152063000000.00,110013000000.00,69731000000.00,32805000000.00,121312000000.00,88153000000.00,57083000000.00,27157000000.00,107133000000.00,77511000000.00,49282000000.00,23788000000.00,82107000000.00,60083000000.00,38331000000.00,18489000000.00,64240000000.00,29533000000.00,52242000000.00,39267000000.00,0.0
2,营业收入,241871000000.00,177849000000.00,116365000000.00,57011000000.00,264101000000.00,194084000000.00,127380000000.00,62979000000.00,248746000000.00,182535000000.00,120518000000.00,61062000000.00,183127000000.00,124803000000.00,78723000000.00,39402000000.00,177069000000.00,131446000000.00,87783000000.00,39911000000.00,248360000000.00,190442000000.00,129197000000.00,60929000000.00,283797000000.00,197467000000.00,127226000000.00,60039000000.00,250260000000.00,178367000000.00,121468000000.00,59526000000.00,208197000000.00,153631000000.00,100692000000.00,47389000000.00,152063000000.00,110013000000.00,69731000000.00,32805000000.00,121312000000.00,88153000000.00,57083000000.00,27157000000.00,107133000000.00,77511000000.00,49282000000.00,23788000000.00,82107000000.00,60083000000.00,38331000000.00,18489000000.00,64240000000.00,29533000000.00,52242000000.00,39267000000.00,0.0
3,二、营业总成本,178311000000.00,125757000000.00,81811000000.00,40500000000.00,191893000000.00,138281000000.00,91099000000.00,45591000000.00,179664000000.00,130863000000.00,86445000000.00,43945000000.00,144099000000.00,94750000000.00,60646000000.00,30527000000.00,145619000000.00,102384000000.00,67274000000.00,30294000000.00,190089000000.00,144062000000.00,96254000000.00,45623000000.00,214306000000.00,146442000000.00,92211000000.00,43747000000.00,183699000000.00,127569000000.00,86853000000.00,42675000000.00,142945000000.00,103363000000.00,66255000000.00,31514000000.00,99208000000.00,69454000000.00,42922000000.00,20276000000.00,77645000000.00,53716000000.00,34233000000.00,16113000000.00,70957000000.00,47691000000.00,29940000000.00,15159000000.00,53069000000.00,37797000000.00,23621000000.00,11662000000.00,40132000000.00,18172000000.00,31214000000.00,27713000000.00,0.0
4,营业成本,143394000000.00,102696000000.00,66939000000.00,33069000000.00,155502000000.00,113553000000.00,74618000000.00,37723000000.00,143842000000.00,106436000000.00,69921000000.00,35502000000.00,110769000000.00,73457000000.00,46623000000.00,23518000000.00,110427000000.00,80799000000.00,53228000000.00,24037000000.00,163233000000.00,125658000000.00,84030000000.00,39748000000.00,187713000000.00,128438000000.00,80980000000.00,38356000000.00,160214000000.00,110922000000.00,75984000000.00,37564000000.00,122649000000.00,88934000000.00,57127000000.00,27145000000.00,81712000000.00,57785000000.00,35402000000.00,16502000000.00,61486000000.00,42439000000.00,27181000000.00,12651000000.00,54111000000.00,37570000000.00,23830000000.00,11682000000.00,40716000000.00,29256000000.00,18398000000.00,9013000000.00,30137000000.00,13627000000.00,23134000000.00,20209000000.00,0.0
5,营业税金及附加,10299000000.00,7541000000.00,5024000000.00,2520000000.00,10053000000.00,7457000000.00,4940000000.00,2449000000.00,9640000000.00,7243000000.00,4870000000.00,2494000000.00,6922000000.00,3883000000.00,2465000000.00,1284000000.00,5833000000.00,4582000000.00,3061000000.00,1474000000.00,4051000000.00,2822000000.00,1869000000.00,946000000.00,4845000000.00,3513000000.00,2383000000.00,1107000000.00,4763000000.00,3544000000.00,2429000000.00,1264000000.00,4348000000.00,3289000000.00,2180000000.00,1064000000.00,3734000000.00,2761000000.00,1812000000.00,929000000.00,3786000000.00,2660000000.00,1775000000.00,964000000.00,2717000000.00,1676000000.00,1041000000.00,493000000.00,1832000000.00,1353000000.00,856000000.00,422000000.00,1505000000.00,714000000.00,1218000000.00,828000000.00,0.0
6,销售费用,640000000.00,470000000.00,328000000.00,174000000.00,725000000.00,490000000.00,312000000.00,152000000.00,612000000.00,424000000.00,285000000.00,154000000.00,610000000.00,388000000.00,253000000.00,127000000.00,584000000.00,377000000.00,261000000.00,133000000.00,794000000.00,563000000.00,381000000.00,184000000.00,1031000000.00,693000000.00,449000000.00,215000000.00,867000000.00,715000000.00,457000000.00,192000000.00,1129000000.00,875000000.00,524000000.00,309000000.00,836000000.00,529000000.00,340000000.00,156000000.00,820000000.00,571000000.00,323000000.00,168000000.00,673000000.00,493000000.00,320000000.00,202000000.00,522000000.00,388000000.00,204000000.00,142000000.00,434000000.00,185000000.00,500000000.00,295000000.00,0.0
7,管理费用,18479000000.00,13281000000.00,8629000000.00,4352000000.00,19879000000.00,14065000000.00,9186000000.00,4386000000.00,19394000000.00,13741000000.00,8944000000.00,4785000000.00,17932000000.00,13045000000.00,8501000000.00,4368000000.00,18333000000.00,13203000000.00,8582000000.00,3905000000.00,17935000000.00,12575000000.00,8018000000.00,3817000000.00,18128000000.00,12053000000.00,7537000000.00,3657000000.00,15600000000.00,10499000000.00,6659000000.00,3195000000.00,12281000000.00,8596000000.00,5535000000.00,2539000000.00,10134000000.00,6427000000.00,4036000000.00,2173000000.00,9146000000.00,6382000000.00,3959000000.00,2125000000.00,8302000000.00,5387000000.00,3029000000.00,1499000000.00,6624000000.00,4299000000.00,2674000000.00,1328000000.00,5769000000.00,2447000000.00,4597000000.00,3639000000.00,0.0
8,财务费用,2515000000.00,1510000000.00,999000000.00,475000000.00,4086000000.00,2780000000.00,1848000000.00,868000000.00,3457000000.00,2630000000.00,2039000000.00,1028000000.00,5059000000.00,3952000000.00,2799000000.00,1253000000.00,4669000000.00,3029000000.00,1747000000.00,747000000.00,3460000000.00,2220000000.00,1710000000.00,833000000.00,2101000000.00,1586000000.00,748000000.00,363000000.00,2142000000.00,1889000000.00,1324000000.00,357000000.00,2372000000.00,1652000000.00,868000000.00,453000000.00,2462000000.00,1954000000.00,1333000000.00,517000000.00,1860000000.00,1362000000.00,693000000.00,83000000.00,3865000000.00,2286000000.00,1521000000.00,1166000000.00,2666000000.00,2025000000.00,1170000000.00,745000000.00,2077000000.00,1197000000.00,1692000000.00,2503000000.00,0.0
9,研发费用,940000000.00,259000000.00,128000000.00,50000000.00,454000000.00,235000000.00,186000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,1905000000.00,0,-4000000.00,-140000000.00,1042000000.00,-162000000.00,0,13000000.00,2719000000.00,389000000.00,386000000.00,-18000000.00,2807000000.00,25000000.00,5000000.00,-23000000.00,5773000000.00,394000000.00,395000000.00,-2000000.00,616000000.00,224000000.00,246000000.00,95000000.00,488000000.00,159000000.00,114000000.00,49000000.00,113000000.00,0,0,103000000.00,166000000.00,17000000.00,21000000.00,4000000.00,330000000.00,-2000000.00,-1000000.00,-1000000.00,547000000.00,302000000.00,302000000.00,122000000.00,1289000000.00,279000000.00,199000000.00,117000000.00,709000000.00,476000000.00,319000000.00,12000000.00,210000000.00,2000000.00,73000000.00,239000000.00,0.0
11,公允价值变动收益,160000000.00,26000000.00,110000000.00,293000000.00,22000000.00,26000000.00,11000000.00,-15000000.00,-19000000.00,0.00,-1000000.00,-2000000.00,2000000.00,13000000.00,11000000.00,9000000.00,-6000000.00,1000000.00,-1000000.00,1000000.00,-5000000.00,-35000000.00,26000000.00,18000000.00,-156000000.00,-127000000.00,-136000000.00,-72000000.00,-14000000.00,37000000.00,1000000.00,-61000000.00,114000000.00,21000000.00,-37000000.00,-56000000.00,149000000.00,210000000.00,82000000.00,25000000.00,-178000000.00,-92000000.00,-230000000.00,-183000000.00,472000000.00,63000000.00,50000000.00,119000000.00,283000000.00,-109000000.00,-109000000.00,19000000.00,-23000000.00,-25000000.00,-368000000.00,145000000.00,0.0
12,投资收益,2624000000.00,2402000000.00,1883000000.00,1324000000.00,593000000.00,447000000.00,321000000.00,49000000.00,1321000000.00,1154000000.00,899000000.00,384000000.00,302000000.00,201000000.00,52000000.00,34000000.00,644000000.00,439000000.00,256000000.00,138000000.00,733000000.00,494000000.00,202000000.00,77000000.00,820000000.00,510000000.00,461000000.00,254000000.00,534000000.00,362000000.00,211000000.00,51000000.00,409000000.00,293000000.00,202000000.00,89000000.00,630000000.00,444000000.00,315000000.00,132000000.00,700000000.00,433000000.00,318000000.00,130000000.00,853000000.00,431000000.00,334000000.00,81000000.00,638000000.00,455000000.00,219000000.00,137000000.00,470000000.00,137000000.00,452000000.00,189000000.00,0.0
