,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,116599292224.93,85699268851.15,55490392386.57,28586505663.74,65489652035.74,48058794291.41,31179051354.48,15953173648.28,59833177754.22,44281919756.84,28743865426.16,14715831481.15,58416049767.35,41248150057.49,27309083848.69,13555768756.51,54582558772.62,41361461369.60,26509199813.44,13365031951.93,61474849059.71,46240759555.37,31076344920.34,15088018535.86,66306847585.43,43813207988.48,28406961983.00,14278223153.89,55683577397.55,40785334850.15,26700534032.56,12857986039.34,50557625192.49,36370991370.17,23701880239.20,11444642098.71,40771721390.35,24584439822.58,15948090914.30,5533292902.81,19447309058.68,13691595590.58,9024070416.29,4358973512.83,16440133105.56,12932754815.32,8743514752.80,4378604212.43,17467451085.80,12636221554.44,7757555628.29,2982104636.39,13265405646.10,8850664464.38,5467545070.70,2606082582.93,11070056625.57,7753668001.25,4931982627.62,2325338453.84,7770236552.12,5417915786.47,3342051694.51,1432090471.15,4860493506.70,3434636520.43,2249170807.82,1088358779.29,3569444961.56,2581688241.87,1598265702.38,729216183.88,2943263197.17,2100705167.50,1395710757.76,1414994052.94,491176189.25,685101543.38,247760521.94,273232871.55,138524198.06,206071729.29,81971916.55,121128342.55,70096927.32,114098718.51,111658416.47,0.0
2,营业收入,116599292224.93,85699268851.15,55490392386.57,28586505663.74,65489652035.74,48058794291.41,31179051354.48,15953173648.28,59833177754.22,44281919756.84,28743865426.16,14715831481.15,58416049767.35,41248150057.49,27309083848.69,13555768756.51,54582558772.62,41361461369.60,26509199813.44,13365031951.93,61474849059.71,46240759555.37,31076344920.34,15088018535.86,66306847585.43,43813207988.48,28406961983.00,14278223153.89,55683577397.55,40785334850.15,26700534032.56,12857986039.34,50557625192.49,36370991370.17,23701880239.20,11444642098.71,40771721390.35,24584439822.58,15948090914.30,5533292902.81,19447309058.68,13691595590.58,9024070416.29,4358973512.83,16440133105.56,12932754815.32,8743514752.80,4378604212.43,17467451085.80,12636221554.44,7757555628.29,2982104636.39,13235594540.30,8837573272.48,5464639061.85,2606137709.09,11045191116.41,7725919968.21,4917869883.55,2319800492.03,7752111153.92,5404374784.30,3333121438.82,1429895037.53,4845988384.01,3425370761.48,2241853183.18,1085948383.65,3562735095.91,2577886169.18,1595142460.44,729380396.74,2934008688.41,2098042656.66,1394062001.91,1407253837.65,490970353.96,685114934.17,247764325.61,272707720.35,137999800.70,205959438.19,81971916.55,121130370.28,70099021.03,114096321.41,111658572.60,0.0
3,二、营业总成本,108933483992.39,78795568378.77,50689966883.03,25918471390.25,66406482210.95,45314127162.24,29261304895.45,14683718461.02,59049605681.55,42263110945.96,27193261851.87,13755668934.26,51485857916.80,34021073123.73,21887442481.34,10753124146.85,45471786961.30,34198442981.95,21566152986.51,11072780672.67,52711010115.69,38688217999.84,26139610596.03,12694037112.70,57093981088.27,36869132702.71,24439221115.33,12294821233.43,51088522374.21,38184295673.74,25570014507.11,12664736298.80,48765933022.64,34477779292.13,22441815309.54,10790158954.84,39016143401.96,23583466334.90,15287437529.40,5338203744.33,18093974959.23,12555231572.22,8460829411.03,4156795449.29,16606885016.57,12856181909.04,8323808238.31,4217351816.30,15023858294.19,10781628381.84,6952513704.12,2626432398.29,11617284531.59,7708765818.36,4847207849.67,2334737098.72,9550221710.66,6698415079.03,4258159938.61,1975399527.54,6493466663.52,4541839795.08,2725731277.02,1136247663.82,4008306775.71,2863127853.36,1830017332.33,879970525.69,2953719324.26,2057750373.19,1241290022.29,555648897.28,2233243805.71,1540000155.15,1026095997.83,1070292535.39,324405020.78,422739306.87,126629294.21,111221369.28,71357102.29,119524916.83,0,97194859.89,0,93029461.33,91183413.57,0.0
4,营业成本,96187970914.87,67822675464.40,43506423688.63,22365586524.95,53303335012.97,38163634413.26,24531349062.47,12526083325.62,49641010351.97,36422606047.22,23338905388.17,11929579134.48,43473180514.98,28741136201.99,18399403524.21,9045184180.36,37654130128.34,28780657876.30,18043178274.56,9288342809.85,44090731728.58,32802488088.90,22144472015.67,10814281664.81,48588259356.54,31741320639.41,20947410210.36,10576550308.99,43521204349.30,32703729474.21,21859951025.14,10824164116.18,42510451320.53,30297176217.43,19792322294.00,9539082317.01,34630653654.28,20872047641.56,13680513329.83,4663026064.78,15760232487.10,11002326883.04,7398992814.31,3627362956.88,14610072229.33,11383517494.82,7334328156.95,3740145156.07,13182577667.35,9498171433.23,6018074989.97,2276667954.01,10089232689.91,6692957131.38,4195060477.45,2024997078.89,8384402000.76,5857181167.76,3723871817.57,1756325346.33,5461513280.16,3833815733.81,2281449061.68,964091863.47,3436824763.25,2412411856.78,1553278675.12,744798751.81,2551546965.97,1782146144.51,1075528106.87,494116320.86,2001533016.77,1365716886.21,911787188.53,984580901.63,305871367.06,389240528.30,113670830.38,86372742.36,58033965.36,96432775.81,0,81375836.83,0,75514093.70,79358814.58,0.0
5,营业税金及附加,1795148317.55,1314237929.91,837988970.21,414644816.33,1002538618.96,760251302.28,496167240.00,228913877.14,632958161.34,475157821.34,320526115.00,170165652.61,702106115.02,356276388.25,237496688.23,111506792.18,494362811.88,357326945.78,233394742.97,115067789.61,513707674.04,383193722.67,253812032.30,123549693.18,575160006.74,413481278.57,263170224.06,126214145.47,423796054.29,284834319.95,171440503.17,88490935.41,331792497.93,247670243.41,167548484.13,90149346.61,235851182.71,146476133.53,98380593.27,48686500.17,186939739.94,131819995.47,94508890.08,50960161.76,168833424.92,141749092.68,103293631.09,52862660.09,231851499.92,167837788.87,108767224.79,46615871.69,160004047.62,111596934.07,68762153.39,33363628.22,129470490.40,99197482.62,64929792.54,28099036.06,103148352.08,72912293.94,44680315.46,20588794.98,62834065.03,45395414.91,29796994.09,14179559.77,51064280.99,35843702.07,22270815.18,10705774.54,44436945.21,29354961.11,19639310.06,17975301.90,6663204.86,8630456.91,3224843.44,3868433.14,1989406.70,2268787.61,0,1089055.66,0,887817.29,778729.67,0.0
6,销售费用,151653909.18,124554887.77,139731889.33,100340021.47,71034829.21,50702765.31,34968495.34,18550727.29,36545893.39,25200656.66,14538712.29,6764993.23,32638274.23,19744219.63,12446448.79,7333102.74,38353722.40,30953385.36,20489901.73,11939723.99,42950962.90,27836695.56,20401736.79,13734842.17,64551339.32,49140349.18,35258182.10,19668733.12,79507836.36,56517487.40,46295705.66,16184027.90,103231184.54,76505670.38,50373718.95,24463260.18,118342057.79,83438430.85,56884050.79,25830728.59,90761595.51,64963452.68,33870053.31,17637947.02,31093499.08,31093499.08,31093499.08,21129654.42,25422100.69,30352298.21,18272383.14,6996297.88,48949753.20,32693426.01,13157785.41,2880212.83,27442559.32,17995501.35,8892937.57,2448067.97,19882260.00,9336922.11,6072080.64,1878836.22,15333708.54,13010654.76,7956414.97,2947834.38,4611233.90,2816903.22,1934319.60,1000327.50,3651189.24,2176881.38,1348878.07,949192.22,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,1063940221.32,2402532273.33,1556340602.63,721446799.54,896170399.52,575911098.65,357677094.17,156665982.76,856428068.76,520463388.97,325421712.51,125831889.14,763696339.82,493154686.57,310639482.12,127411530.08,768616256.72,512401331.44,300565423.77,134912124.58,889018290.25,380887055.12,342967142.33,124648570.46,907130766.81,347591466.25,320374019.24,154349272.07,809879120.45,348812569.83,276144454.70,157461542.44,652004011.35,303207689.31,220706550.63,144384876.30,528076482.29,377897452.12,226751847.32,133772268.07,520467010.89,329913965.28,213510482.53,114832327.51,505422555.28,384224953.62,304239445.12,158896471.27,647793836.33,401133034.97,304177850.85,141618585.92,596078956.52,342976431.63,211949000.61,97477673.10,448182326.81,362458342.51,239466758.16,75837276.35,367240311.08,245428238.11,162374900.27,50165297.98,139687255.93,94696690.90,59286715.61,28372513.86,92876982.10,63632200.39,42878226.15,16095614.30,73794884.69,79919330.21,50777144.65,46613646.30,11587058.54,19796775.41,9274789.46,16089606.42,8083077.65,13614475.04,0,3464242.70,0,5458340.63,4089439.16,0.0
8,财务费用,9415127915.21,7127446491.78,4645325653.09,2315534521.09,7613071312.68,5491598641.92,3578576345.07,1752649116.73,6549202040.14,4761026392.54,3138903245.41,1522594875.47,6019448216.69,4341912760.78,2881501549.22,1446318105.56,5906414537.08,4426041743.63,2973322677.90,1530150192.57,6717550966.04,5091832579.63,3394286801.99,1643680183.21,6118799729.97,4285855040.67,2863500802.13,1413957026.73,6219162442.84,4771783083.06,3165184444.29,1574873536.38,5011248115.52,3553696934.80,2183606800.77,992217172.69,3312038858.75,2089471858.97,1207596510.02,466749695.08,1423135737.62,1030511741.64,724114112.85,349511571.41,1296831107.43,921319625.21,558160822.11,240971962.70,871754303.50,639536451.85,465170948.44,149314509.86,723019084.34,528541895.27,358278432.81,176018505.68,560724333.37,361582584.79,220998632.77,112689800.83,541682460.20,380346607.11,231154918.97,99522871.17,353626982.96,297613236.01,179698532.54,89671865.87,253619861.30,173311423.00,98678554.49,33730860.08,109827769.80,62832096.24,42543476.52,20173493.34,283390.32,5071546.25,458830.93,4890587.36,3250652.58,7208878.37,0,11265724.70,0,11169209.71,6956430.16,0.0
