,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,302117898.09,217007753.54,460405438.29,331541417.33,230232650.64,353189386.07,237806685.91,241105022.68,0.0
2,营业收入,302117898.09,217007753.54,460405438.29,331541417.33,230232650.64,353189386.07,237806685.91,241105022.68,0.0
3,二、营业总成本,222305902.92,158055698.79,348836154.32,249005597.21,163391151.49,278424091.94,185322428.17,194799230.52,0.0
4,营业成本,181371789.56,128573823.56,279602374.61,202367230.15,129531215.14,207647933.76,134786214.14,129815389.53,0.0
5,营业税金及附加,2822414.28,1812704.06,5007949.88,3970290.91,2609303.73,3395492.06,2005082.80,1624901.18,0.0
6,销售费用,10954454.09,7316331.73,16179904.36,11402775.80,7100493.34,14664755.56,11305603.90,11211902.27,0.0
7,管理费用,16493929.27,10196092.81,23492062.21,17070976.98,23993770.65,46871370.48,40970886.08,54901202.57,0.0
8,财务费用,-5885649.79,-666964.27,-4641300.70,-3996297.81,-90315.52,5400552.85,-5016053.07,-3619402.79,0.0
9,研发费用,16548965.51,10823710.90,29195163.96,18190621.18,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,246684.15,443987.23,1270694.32,865237.76,0.0
11,公允价值变动收益,-503621.50,-1977.24,-203000.00,-164928.24,-164928.24,0,0,0,0.0
12,投资收益,191266.00,171100.82,360104.42,359104.42,354626.34,2421414.42,188835.32,725397.07,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,81437922.29,59476111.44,122118386.79,88507417.73,70355813.37,83708452.94,52673093.06,47031189.23,0.0
16,加:营业外收入,206132.33,135591.55,17274.16,2999.11,3325.83,433619.23,4804235.60,9817848.14,0.0
17,减：营业外支出,16433.54,10302.60,50541.81,50541.81,49855.85,27702.70,559094.31,1146460.47,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,81627621.08,59601400.39,122085119.14,88459875.03,70309283.35,84114369.47,56918234.35,55702576.90,0.0
20,减：所得税费用,11822256.54,8354954.17,15997395.64,11678786.73,9973747.41,10298326.55,8038705.91,8972251.82,0.0
21,五、净利润,69805364.54,51246446.22,106087723.50,76781088.30,60335535.94,73816042.92,48879528.44,46730325.08,0.0
22,归属于母公司所有者的净利润,65956244.30,49166123.81,99155180.48,71851663.26,57733495.01,67380329.41,44463413.16,42427448.69,0.0
23,少数股东损益,3849120.24,2080322.41,6932543.02,4929425.04,2602040.93,6435713.51,4416115.28,4302876.39,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0.880000,0.660000,1.320000,0.960000,0.770000,0.900000,0.590000,0.570000,0.0
26,稀释每股收益(元/股),0.880000,0.660000,1.320000,0.960000,0.770000,0.900000,0.590000,0.570000,0.0
27,七、其他综合收益,512515.38,247324.64,842368.39,891707.95,338774.98,58803.83,317146.79,66666.99,0.0
28,八、综合收益总额,70317879.92,51493770.86,106930091.89,77672796.25,60674310.92,73874846.75,49196675.23,46796992.07,0.0
29,归属于母公司所有者的综合收益总额,66327029.66,49334829.42,99752954.78,72457583.75,57954288.91,67439133.24,44780559.95,42494115.68,0.0
30,归属于少数股东的综合收益总额,3990850.26,2158941.44,7177137.11,5215212.50,2720022.01,6435713.51,4416115.28,4302876.39,0.0
