,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7049570099.77,4656611950.49,2255442013.56,9009856257.37,7176795349.90,4723396778.30,2191579491.70,8507610491.66,6686673512.86,4281557566.26,2142940026.67,8356010722.64,6563128620.84,4347551623.02,2192872458.99,8389753641.56,6459083473.47,4338652386.28,2062390265.89,8501350497.07,6721491534.74,4510383298.39,2214926807.32,8626062241.05,6638518361.85,4316886672.71,2106259284.46,8056893842.50,6291160066.92,4006239509.31,1839165955.78,8227755135.40,6304836824.47,4097899813.70,1889027999.92,6445854081.78,4674499497.40,2882884224.11,1328427721.39,5165257752.29,3972520332.77,2362347901.78,1020994079.38,5077091406.17,4113991791.73,2608804528.45,1168787269.02,4968797243.60,3986219668.84,2517503317.30,1134452132.30,3733168901.17,3140748256.46,2069373630.74,883758218.00,3366416712.81,2849718614.06,1849313117.90,767150097.70,2815650107.57,2214399936.77,1462112305.83,654540599.30,2313840168.13,1860420699.42,1179756605.50,536394061.36,1825424867.94,1509066311.51,947106136.55,371946812.37,1147316233.51,583808832.38,807763550.10,429963196.04,595443944.50,323553378.01,365531888.57,240543945.15,184244577.80,0.0
2,营业收入,7049570099.77,4656611950.49,2255442013.56,9009856257.37,7176795349.90,4723396778.30,2191579491.70,8507610491.66,6686673512.86,4281557566.26,2142940026.67,8356010722.64,6563128620.84,4347551623.02,2192872458.99,8389753641.56,6459083473.47,4338652386.28,2062390265.89,8501350497.07,6721491534.74,4510383298.39,2214926807.32,8626062241.05,6638518361.85,4316886672.71,2106259284.46,8056893842.50,6291160066.92,4006239509.31,1839165955.78,8227755135.40,6304836824.47,4097899813.70,1889027999.92,6445854081.78,4674499497.40,2882884224.11,1328427721.39,5165257752.29,3972520332.77,2362347901.78,1020994079.38,5077091406.17,4113991791.73,2608804528.45,1168787269.02,4968797243.60,3986219668.84,2517503317.30,1134452132.30,3714211893.10,3135637100.38,2064700219.62,876353392.95,3357511887.37,2843588996.63,1843782519.69,762721779.36,2797179125.51,2213029606.34,1461493829.01,649227982.35,2307219017.75,1846234904.72,1171154069.01,529487731.56,1821347043.89,1495835637.40,939566978.27,368730997.70,1138597790.32,579158900.40,802524387.11,427886447.68,591552888.42,321057958.88,363414033.82,239579618.76,183580826.07,0.0
3,二、营业总成本,6659783767.22,4402714839.47,2191675724.55,8688919582.36,6816842160.98,4466349972.29,2110103864.78,8211367362.48,6322651446.66,4044952783.38,2062364328.73,8076885719.02,6251838556.44,4125453965.53,2127204710.10,8266075153.97,6269883140.01,4114422782.69,2018514117.98,8344643430.40,6477042486.22,4309442936.28,2162098477.44,8343460095.35,6334576789.27,4118946905.42,2039581573.53,7843463412.90,6007242209.67,3797842268.92,1774022701.35,7683880773.90,5747725492.34,3728459118.47,1725982288.43,5608259918.91,4073199961.73,2521981284.38,1177486139.00,4455657105.44,3365095539.92,2065805302.57,975338176.42,4791906841.70,3800153688.72,2434020858.55,1096765229.32,4525745977.32,3598860059.06,2272400578.71,1077361776.59,3605461906.26,2993329263.88,1956767976.96,828136305.56,3218416216.91,2678458586.04,1713708532.30,716483842.78,2598067368.38,1987489224.18,1274816068.28,579847921.10,2009637204.11,1588206317.20,1009037427.09,464329217.78,1531867910.20,1251905182.06,781063158.44,317583253.85,926232128.92,462486248.06,656641297.99,338678899.20,467386596.95,253918967.65,282886975.16,196727483.84,160731252.65,0.0
4,营业成本,5608391750.95,3717267373.17,1866841807.15,7310546242.61,5807248294.99,3800584890.04,1795696170.58,6921622525.36,5358870988.68,3411741813.70,1745774626.22,6742589203.85,5202534538.59,3434942035.87,1754814060.66,6882611125.16,5222104247.65,3486379597.14,1710359631.24,7080517404.92,5549501300.85,3719050131.28,1859977149.63,7147797382.15,5459385708.84,3571944783.99,1765714906.26,6675276769.32,5140964289.65,3249825369.39,1513687959.36,6628376602.90,5026825095.89,3234720175.28,1477567596.27,4720222229.75,3458482103.90,2125840390.56,973001726.41,3718160020.95,2827018968.73,1729810055.87,809624737.17,4073204520.91,3266376418.42,2097064946.97,941564633.16,3918824153.17,3148016200.45,1990170832.35,944199163.68,3090638386.72,2599861429.07,1701959012.38,711345377.79,2786798943.66,2352918392.80,1507457954.80,621833391.88,2240110553.47,1730416547.67,1118302823.91,500196031.92,1708122705.74,1357362480.39,854181676.15,380494635.05,1263149117.63,1042515071.89,659573646.10,262260029.42,788017478.58,401570809.95,563783503.91,291445740.97,408572555.07,220641690.55,253471602.80,174320863.82,148328527.38,0.0
5,营业税金及附加,52472044.92,36792990.12,12950876.14,81355450.41,61659132.47,43562621.11,15554023.65,72488113.46,57176997.05,35754225.99,16095467.74,62994489.80,27624304.54,19844815.66,9084403.74,43577921.06,31977286.24,21209898.64,9237512.25,40297079.44,27623184.11,19479749.47,8417294.61,40551214.44,29870913.65,19702797.52,8907300.05,36470638.99,27840028.81,15139395.25,4958420.16,37417403.97,24535031.08,16547232.84,9659215.61,88336539.23,41361602.75,25169571.88,11627137.95,51202298.90,38988160.09,13916026.48,1274621.94,12459474.89,8916298.29,2684908.48,897780.91,33521231.44,26041073.03,14755397.15,3945343.64,4012684.95,3190622.95,1748387.95,866246.05,2850006.54,2117893.75,1329570.77,615463.38,1475856.41,843239.42,205187.70,111048.42,611145.40,472526.92,273476.85,67033.88,404964.29,357705.82,180312.04,35495.04,24771.29,84853.57,86026.41,37444.04,88231.93,49154.18,0,0,0,0.0
6,销售费用,304125700.97,194300541.84,92330060.07,370265041.40,283891748.51,181951244.95,85951583.58,317611804.55,246676476.37,165337546.29,83791215.57,313555747.59,243828601.74,161628896.03,86863118.32,311638223.42,246244975.97,161083370.47,73983210.83,315934336.61,246931231.51,163256485.19,74481972.51,303208623.29,223638244.95,140924714.24,69212803.60,271521998.85,201153149.80,120381501.27,60184308.11,264247674.75,200241380.25,134554809.55,68122421.70,206455220.44,145641872.95,84620806.20,42905427.32,156310616.18,119812528.13,72389682.62,32682640.49,156409384.16,121618880.41,79037430.02,40194951.86,146242087.98,109030796.41,66341041.31,29930606.36,107434941.35,87264713.61,60832005.34,27349409.41,96314820.29,84756152.05,51054052.50,19438181.19,75248680.54,52625199.81,31452665.27,15861243.31,58652710.54,48027614.34,32533907.43,16468600.03,44541458.42,35485976.96,21749022.58,8879356.17,20868814.04,9743537.29,21718446.91,12493421.64,11545858.51,4826907.48,2639008.67,950594.21,1426594.53,0.0
7,管理费用,468003304.80,306644543.90,142355734.35,561984233.20,431079368.65,349275078.89,166311361.69,692712156.24,519154661.52,344529699.96,171583382.11,691666038.22,558324985.09,352834631.92,175814459.51,662662716.51,487300208.51,317181067.34,155446106.13,625216380.07,440123677.83,266164307.91,141657129.71,627763359.34,458119715.13,279996439.01,131899183.74,561011539.35,399989628.59,255774378.27,121881391.13,536054454.53,337885566.42,237124716.79,118443035.84,409300719.76,290145549.58,198985027.79,106100107.49,345336700.54,249238758.72,158876788.77,81218743.96,302226623.24,224988958.77,145591039.62,69569490.21,221415221.54,167430766.88,103901746.49,53476733.92,230397924.04,172461653.16,104363557.36,52884062.70,183755511.73,136514711.46,83638479.71,40973630.10,157804693.18,114938227.22,72119102.45,40167365.53,127355721.62,96421007.45,62830990.03,37405242.72,122680564.03,95697283.98,51274988.36,24499836.01,67928394.75,29395004.85,40778179.44,19671572.17,26307474.76,13656408.16,13509035.48,12066929.29,7579315.84,0.0
8,财务费用,114280428.18,77367531.69,44950969.86,174872664.09,132005646.31,86958803.41,46171848.57,198199320.12,144040697.47,92639604.37,45619637.09,234007100.96,212493773.19,150624557.82,97090423.19,342653103.19,280118923.60,127343065.23,69487657.53,273307378.28,210903415.04,142565727.02,77560108.10,213632294.97,162879542.16,106444653.00,63805147.67,293606567.44,236330553.26,155812802.04,73310622.59,214512247.04,156482154.50,103731661.25,52157526.75,180802144.53,136535403.69,86159430.87,43806500.86,174243448.51,137567704.08,96263291.06,50221571.86,230082525.43,174308753.66,106886120.82,44538373.18,196436717.50,145542835.94,94844828.90,45809928.99,172977969.20,130550845.09,87865013.93,35691209.61,148696934.69,102151435.98,70228474.52,33623176.23,123427584.78,88666010.06,52736288.95,23512231.92,114894920.81,85922688.10,59217376.63,29893706.10,101091805.83,77849143.41,48285189.36,21908537.21,49392670.26,21692042.40,30275141.32,15030720.38,20872476.68,14744807.28,13267328.21,9389096.52,3396814.90,0.0
