,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7549432119.71,5071205138.44,2040821462.88,9264669159.73,8081991476.17,5105221277.67,2366555531.23,8975733165.21,6329739637.59,3822520364.89,1761831833.92,8673633470.18,5903093535.15,3464574987.56,1469382269.58,7424912315.65,4771252970.00,2978321219.34,1479724335.87,7080629879.50,4200533406.17,2571448797.22,1330319978.17,6198358597.83,3884496810.21,2306272574.15,877113394.98,4616859715.76,3601409383.68,2232115643.80,1055592647.57,4082323118.43,2855773463.24,1868789051.13,946435798.93,2531852625.30,1664914917.62,919390191.83,480713969.02,1886264875.37,1175052355.92,634143862.33,220104604.48,730047102.24,444972973.11,330697858.36,123906058.83,519410469.48,272025007.70,147607667.30,65480530.87,467307306.85,291553872.59,187954706.02,50801886.65,375636607.81,262707757.06,190366514.66,64630956.89,282553611.01,173998938.33,104794580.49,27922742.87,127907644.56,105710132.85,66134287.00,7347420.06,107514699.22,77932597.39,46089629.53,12679452.93,107687253.96,52860912.67,159128147.97,54608097.79,143783656.59,63849272.56,184193222.53,92030782.23,210939552.57,178196511.02,131026388.08,0.0
2,营业收入,7549432119.71,5071205138.44,2040821462.88,9264669159.73,8081991476.17,5105221277.67,2366555531.23,8975733165.21,6329739637.59,3822520364.89,1761831833.92,8673633470.18,5903093535.15,3464574987.56,1469382269.58,7424912315.65,4771252970.00,2978321219.34,1479724335.87,7080629879.50,4200533406.17,2571448797.22,1330319978.17,6198358597.83,3884496810.21,2306272574.15,877113394.98,4616859715.76,3601409383.68,2232115643.80,1055592647.57,4082323118.43,2855773463.24,1868789051.13,946435798.93,2531852625.30,1664914917.62,919390191.83,480713969.02,1886264875.37,1175052355.92,634143862.33,220104604.48,730047102.24,444972973.11,330697858.36,123906058.83,519410469.48,272025007.70,147607667.30,65480530.87,466863837.13,291131483.18,187839772.54,50745766.49,375211080.30,262491359.39,190224449.12,64630956.89,282383301.22,173870173.03,104690484.96,27922175.87,127763463.35,105567085.64,65991239.79,7196340.81,107613151.05,77955593.30,46068122.09,12637927.06,107698402.08,52823923.29,159293399.71,54746143.21,143402788.99,63331642.07,184095117.41,91926267.54,210637469.45,178128782.41,131008266.38,0.0
3,二、营业总成本,7518749332.96,5047580379.05,2063109818.54,9229360101.59,8028808753.41,5050366923.00,2368275323.40,9027704391.76,6287991174.84,3778512047.43,1772334187.53,8559538592.01,5842222077.42,3428900922.95,1480828249.70,7305055750.10,4719793528.66,2942873537.87,1477083575.04,6978378514.10,4152777173.74,2529847544.72,1328942665.30,6189497456.70,3852407589.22,2272348669.83,886355579.26,4585906272.20,3570761903.22,2215653073.23,1062908657.81,4057633420.16,2836721768.64,1858403072.87,951409792.13,2518462022.84,1651303987.52,911886266.77,490492326.72,1860629343.64,1156613631.74,625794378.53,230809194.88,729946967.65,432381987.21,318459568.48,128390315.73,530009647.81,291894507.59,169561288.42,70271044.03,441443051.25,274846570.79,174494302.04,54119719.28,343095376.40,242939092.77,173892436.45,66913131.38,260333742.79,159163577.02,92852761.82,30922860.24,101155136.68,80764429.82,45061827.01,9958119.09,193744687.52,162967931.29,102523485.94,18323982.31,214800147.12,63511389.77,184449404.35,56794131.34,140233720.52,58079679.94,174218479.26,80361745.05,171114875.04,144999740.96,111735113.06,0.0
4,营业成本,7144281630.00,4794551641.76,1932399169.39,8653279383.88,7626914258.13,4791876214.55,2239292836.49,8482419746.59,5927199325.26,3542295944.35,1654548683.59,8119724572.18,5517671432.62,3209354466.98,1375512443.80,6858039549.07,4388652525.55,2725344412.94,1372606029.85,6579476962.36,3861965260.49,2341249163.75,1229996954.87,5885282681.14,3652326456.97,2163313835.78,833227183.52,4331854396.10,3393150011.37,2095100789.68,1000920139.56,3815798539.67,2660942504.74,1741360003.31,897402049.09,2270294495.69,1463297043.54,783855384.62,429221426.18,1677007556.12,1039865694.34,561350796.14,203249672.51,647005604.21,376339255.76,282137499.68,110588452.81,446577929.48,231311577.89,126637652.18,52933250.14,376996342.75,228427216.80,144973579.79,38315539.21,282135801.72,201923861.91,146271684.55,51826473.70,205019191.49,119939306.42,66790769.85,19293565.70,73554470.68,62902384.22,36723604.17,6768642.33,104826372.17,82025931.08,41561375.23,12522965.29,106475998.89,46695598.56,132557378.08,42166000.88,108789851.51,48949816.36,150945215.67,66749236.89,142316022.44,121099448.02,96929847.00,0.0
5,营业税金及附加,11167291.91,7245399.96,4631047.48,24932647.22,6744270.57,4292705.54,1859530.55,14033619.08,7335865.01,4607997.30,2934487.81,12157596.99,6237680.13,5085598.82,2159322.06,12764800.41,7538312.04,4739329.05,1797329.55,16599812.23,10354809.98,8091334.68,4551184.89,13496838.87,7124246.95,3449460.38,1097547.76,10439763.96,6686021.71,4057506.50,1548233.02,8944836.02,5048216.96,3560529.32,1171165.22,5201482.29,3631572.73,2366634.90,1058291.54,4137353.55,2469000.20,1596541.16,414970.28,2870066.79,1437110.18,1185725.78,426968.53,2031116.23,1286736.02,239193.90,64937.06,1525165.35,719122.62,11973.79,519689.98,1473062.81,322852.86,-304840.09,311610.21,-409365.94,2105266.94,1358076.28,440220.00,868239.17,826714.17,746599.92,62672.65,322418.78,270816.50,120442.37,4952.02,244721.18,114710.76,313911.92,174138.82,427498.16,6920.63,307068.66,2297.24,109313.69,141312.87,454365.70,0.0
6,销售费用,123894158.86,84402367.89,43295707.82,177301118.64,136729090.91,83871500.17,43163287.15,145299781.59,103947186.67,67039617.29,35676907.99,112982716.75,79575574.25,53777291.39,24265148.42,102660238.32,72629718.01,47468854.37,23787217.33,94059954.19,65751674.17,45239704.00,24614549.91,81276959.63,54374376.03,34207174.63,18566869.75,67686796.80,53119446.05,37564453.94,19580055.03,93979731.81,69079500.55,47794249.23,23370178.15,118874883.22,98689396.46,68786016.93,33426502.47,97252609.16,56674252.14,29626952.06,12378920.91,22152399.59,14925155.26,10273546.47,5166082.65,22004816.27,16835431.25,10750484.50,6162813.41,17765388.02,13990832.80,7157970.89,5538775.07,20132100.48,15895253.13,10555067.14,5267132.97,24593466.93,16638847.20,10394550.47,4662804.24,11910501.34,6722079.70,2230094.23,599687.30,12497380.66,7933371.95,5043726.68,1596223.23,14857035.04,7474946.02,23583334.29,6724324.84,17944084.39,7232151.97,13193841.77,6059516.33,15192532.54,13388019.13,8253911.64,0.0
7,管理费用,102130585.86,71838188.99,40687563.30,163086100.97,127431548.94,111829807.10,55033915.50,223668248.11,148880716.39,100330167.79,46757122.93,196623980.29,147578331.35,98687872.77,50165273.23,208580047.84,155710676.60,101436136.81,51262547.24,175267974.37,130368439.12,75470941.51,41357717.51,118674864.97,77398425.57,41257079.18,18971451.26,84739194.35,63404729.48,43359559.94,23195152.52,86989574.25,64729408.76,42632600.86,20917727.35,85680080.16,63406292.94,40833551.88,19619890.20,56128214.83,40315320.49,23493735.05,10649021.12,32894392.87,29939631.64,20142715.06,10812343.97,32212471.78,26032309.22,17728846.95,6416768.77,36962926.31,25708497.87,18882583.78,7600786.58,32519051.18,21129296.15,14922104.77,8192241.69,27725523.46,18401986.88,12969451.90,5903909.20,13685392.43,8954871.78,4107816.75,1726771.32,71557019.54,68980859.23,52889954.81,2397987.25,87576607.17,6506199.16,17485293.20,5528952.08,11872680.40,3263265.30,8208109.80,3020707.68,6065915.24,6253416.79,4206025.69,0.0
8,财务费用,97103061.65,64164113.60,30839825.43,112992997.92,77031919.28,47721861.03,25088110.08,113583861.97,88674157.12,57786355.49,29431682.78,110198234.71,79641975.95,52805633.46,25559214.38,108915894.26,81245488.87,54461913.16,26755760.06,87745117.05,65651166.41,44024478.30,22344170.41,64702019.49,42115056.29,23663739.87,10344046.19,56942652.46,44217784.98,29276691.15,14064538.67,39839113.05,27670908.29,16498436.35,8125998.09,22176989.62,16306908.70,11235141.46,5866925.86,18020306.71,14104363.37,8455016.23,3891921.46,10746567.72,5842114.89,2376059.24,627679.38,7851948.11,5549001.14,4477652.02,3459682.40,8193228.82,6000900.70,3468193.79,2144928.44,6835360.21,3667828.72,2448420.08,1315672.81,3404926.85,2078169.58,1339913.32,622361.10,1136533.06,1358379.95,1253711.94,800345.49,4541496.37,3756952.53,2907986.85,1801854.52,5645784.84,2719935.27,5107749.60,2200714.72,1320180.26,-1372474.32,1564243.36,4529986.91,7431091.13,4117544.15,1890963.03,0.0
9,研发费用,40172604.68,25378666.85,5859211.50,23710226.79,41774376.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,5397293.62,74057626.17,12183289.51,10774834.61,3837643.63,48699134.42,11953924.39,6451965.21,2985302.43,7851491.09,11517083.12,9190059.53,3166847.81,14095220.20,14016807.59,9422891.54,874691.01,25228693.90,18685823.57,15771922.48,6078087.71,26064092.60,19069027.41,6457379.99,4148480.78,34243468.53,10183909.63,6294072.02,3600539.01,12081625.36,9251229.34,6557253.80,422674.23,16234091.86,5972773.15,4809536.98,1299290.47,8083303.27,3185001.20,1271337.89,224688.60,14277936.47,3898719.48,2344022.25,768788.39,19331365.94,10879452.07,9727458.87,1233592.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401737.26,0,-120574.20,0,0,0,0,0,0,0.0
