,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4923467037.16,3424022820.73,1557729828.28,5958919916.66,4264289037.31,2827502556.74,1291947639.57,5289745002.50,3480429806.36,2126697664.17,917511064.85,4550810980.01,2816158658.47,1748404062.57,835732040.14,4267801855.81,2990353191.92,210235874.18,97695177.14,484979558.38,325070392.65,237900990.98,67083181.80,380846591.72,274050518.05,195711467.85,97316715.70,524760357.12,369950511.57,215152325.72,107843893.46,650357568.49,305381866.20,248165808.90,132510276.30,757265153.62,586984691.04,489180143.74,279968016.85,866793513.04,134474472.38,100767832.06,38547668.41,417990717.12,323777866.80,194177327.85,76508995.92,292525074.57,205045703.81,100821655.24,28483186.80,209098855.35,28298634.40,19470718.19,9874600.69,39616451.97,29153961.22,20289394.94,9778966.96,35432792.88,24842320.65,15250947.71,6457909.39,25682993.36,18335422.82,13002393.66,6446785.60,26854332.36,19637469.23,14754271.21,7552470.56,33429810.01,22159217.53,14963930.61,28011906.29,14862415.73,32468643.03,14596347.67,42234516.38,42782573.43,105166592.21,45043002.99,107291389.79,46943764.65,72550356.91,15873700.00,28961190.00,10111822.83,26028043.73,9752572.66,5772911.74,9941212.56,0.0
2,营业收入,4923467037.16,3424022820.73,1557729828.28,5958919916.66,4264289037.31,2827502556.74,1291947639.57,5289745002.50,3480429806.36,2126697664.17,917511064.85,4550810980.01,2816158658.47,1748404062.57,835732040.14,4267801855.81,2990353191.92,210235874.18,97695177.14,484979558.38,325070392.65,237900990.98,67083181.80,380846591.72,274050518.05,195711467.85,97316715.70,524760357.12,369950511.57,215152325.72,107843893.46,650357568.49,305381866.20,248165808.90,132510276.30,757265153.62,586984691.04,489180143.74,279968016.85,866793513.04,134474472.38,100767832.06,38547668.41,417990717.12,323777866.80,194177327.85,76508995.92,292525074.57,205045703.81,100821655.24,28483186.80,209098855.35,28298634.40,19470718.19,9874600.69,34908731.45,25913334.86,18046818.16,9015142.46,32024056.85,22450919.95,14113803.57,6090674.17,24093095.90,17226896.80,12331519.26,6185904.29,24946491.52,18636943.69,14086100.78,7311447.71,32450811.29,21357579.08,14412711.34,26262527.82,14327072.47,31695461.69,14030505.99,39854600.47,41917047.06,87115369.84,41366663.72,99538976.60,43903700.82,67829014.38,12235400.00,27785930.00,9529571.27,19412751.67,9402382.07,5232717.83,9411347.96,0.0
3,二、营业总成本,4682656057.73,3241053880.38,1494540812.16,5718340335.04,4092437046.64,2706922694.26,1228254975.95,5006182467.70,3306884589.89,2041271876.97,872145720.81,4307301043.75,2681064428.07,1664731838.53,797843059.54,4075876218.20,2875406181.91,215240122.98,102472959.57,518684642.82,368315863.33,272009538.42,89806192.23,417637743.91,305258293.99,221493049.47,110605392.09,542067789.95,372167946.88,216491077.64,110503085.49,634387344.19,311460030.47,238988528.27,126856822.96,729074469.40,546226258.55,433823259.33,224990705.37,726902878.31,141723867.34,98087592.90,40202202.93,280005516.74,204750755.84,114461430.13,44957409.24,225658808.54,161016813.46,81475334.57,28823775.26,173760930.49,38714372.94,26520507.59,13814102.55,42626381.29,36243403.92,24168847.97,12192257.80,128161999.79,36953212.10,23714866.74,10790679.44,45858475.17,33642000.53,23843977.42,12272238.79,24891928.12,23689774.88,13044690.48,13752297.25,319446548.78,39596240.71,24594169.57,68781750.93,29264054.96,70216998.13,24209497.30,48521019.48,40357712.95,78401298.31,0,91604158.67,0,60178528.77,0,0,0,18335398.09,9013817.81,5029207.99,8599137.17,0.0
4,营业成本,3812602231.86,2680822565.68,1222857175.05,4442619185.27,3268810101.96,2162259439.84,995547820.35,3939424366.14,2631276788.92,1594011049.90,676576625.77,3328279031.07,2030320163.65,1263902927.68,618609729.21,3041375221.69,2232157741.15,153294746.42,72459162.58,368607264.70,257094178.57,195612383.03,57286707.30,271462734.36,195161828.79,142828388.72,75059336.22,411402793.94,293458278.20,169891321.51,88924239.24,485311973.64,254333613.01,198810348.12,103781590.52,571563476.67,411294591.99,330322042.78,161628906.61,536561438.14,103412094.83,72440515.68,30055456.72,200224587.48,145225308.05,82541714.54,29739149.95,167230593.19,114130956.96,58679605.70,19185129.75,124541746.30,22098591.01,14861987.60,7603772.97,27881636.80,21174598.60,14285875.17,7213157.15,28230090.06,19702298.02,12061635.03,5124011.59,21484346.20,15757930.12,11078953.21,5545285.11,20831068.89,15239868.03,11143812.51,6147505.50,26093631.69,18107631.09,11631500.09,22723980.37,12366954.06,26769941.34,12434592.24,30794456.09,27862007.12,50126329.37,0,53346987.50,0,50506751.22,0,0,0,12907331.56,6491170.29,3614864.47,6607639.38,0.0
5,营业税金及附加,23252060.24,15876259.65,4661760.61,39104122.56,23207549.30,15489798.11,4834236.12,34780494.05,21151711.37,14438351.55,5151817.57,24768996.05,14450481.37,10021609.87,5466097.35,44975793.05,30948032.17,794495.17,326308.49,1559694.70,995974.91,582109.04,139310.86,2214170.73,1672214.29,1249443.62,542887.44,2622011.06,2002084.21,892224.50,397713.50,1647458.30,381508.00,268576.58,160675.81,41333623.40,41164730.25,41017329.42,39869856.48,73727656.99,2596046.42,2357483.68,297361.46,7745237.09,5681352.72,3534251.99,1673224.83,4126170.43,1757715.49,708911.85,0,1130873.41,592199.81,416836.95,209545.03,667810.71,489141.61,327587.49,160165.82,632150.85,458189.99,300175.17,141504.51,537763.92,393045.96,277634.82,144622.29,527431.84,395097.73,277084.41,143155.49,634531.40,430326.79,283857.22,536484.51,283491.92,644641.70,306160.91,582723.73,332321.34,1284977.67,0,1403648.05,0,476672.81,0,0,0,2707073.20,1502620.60,1010962.48,1754042.30,0.0
6,销售费用,52620576.58,35504698.01,17420938.30,75151296.06,46080667.25,28616790.83,12975755.85,64524909.44,37170365.09,25449474.68,10917369.00,47376427.99,32355373.87,21018278.83,10128278.14,44342270.88,25748077.10,12485888.65,3962704.93,29841558.94,19207339.38,11323507.36,4920437.37,20231209.62,12279056.07,8206703.52,3408754.36,24089718.96,10312295.37,6965461.53,3710555.56,16189604.47,5705770.11,3728198.93,2273308.67,10192629.69,12864152.82,8528637.67,3171627.09,6677706.55,10714596.70,8129212.23,3592520.07,16108453.44,13351359.81,9263698.29,4313253.04,13958235.51,10532597.10,6924667.35,2922835.93,13397338.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43417.90,34949.13,302808.35,203332.08,322500.01,78491.11,438718.39,260962.42,207046.93,0,2771090.95,0,1699502.94,0,0,0,66592.12,13768.02,40936.82,237455.49,0.0
7,管理费用,626967855.31,402363004.26,199371560.31,809187888.35,592763850.58,463018484.56,206215314.56,893021940.91,580913719.15,379681686.61,173309596.84,868461470.89,569337294.30,356967483.48,160159144.43,866749741.07,544021192.78,44086611.28,23779040.93,114893793.47,82277685.59,57876184.96,25938808.87,114763563.74,85809249.97,61216745.41,29942179.95,101335707.37,70907128.00,44062618.55,25029009.32,125478945.66,56772524.56,39060430.16,19731281.01,93770352.60,63740286.95,39990307.93,19255855.62,88398528.35,25924843.16,15935852.20,6445721.64,50105478.95,34768183.12,18695420.93,9378875.30,36016152.21,34373929.91,14443177.71,6459472.68,27737923.45,10371546.83,6362047.30,3561836.83,6101125.16,6115481.90,3910142.27,1992663.77,85691986.88,6584769.93,4548536.08,2123955.52,9942980.49,6925945.47,5255817.27,2999566.89,-7736274.85,-1527163.63,-4044251.66,3453967.05,272642913.95,9138267.03,4623668.50,22332432.71,6355949.88,25661909.49,5832154.53,15861152.03,9768537.37,18456016.55,0,21737712.17,0,11807401.41,0,0,0,1980796.27,881520.05,442541.44,0,0.0
8,财务费用,6355528.50,2115215.89,512651.75,-466299.68,77366.90,473392.53,613299.49,-8881130.18,-7094235.63,-2939327.06,-1281154.29,-5414301.01,-29191.11,-356845.78,-1221713.36,9794727.49,7602746.18,3084282.97,1947089.67,8082475.24,5674901.76,3549570.91,1520927.83,9298427.67,6361667.34,4017490.67,1652234.12,1345219.06,313341.47,-431223.08,-320877.77,-3919488.21,-195619.61,2658740.08,909966.95,6355923.50,5219790.09,3230216.33,1064459.57,5685674.05,-638035.19,-468969.73,-188856.96,-996441.78,-677564.37,-406265.27,-147093.88,929020.60,1034368.63,718971.96,256336.90,7468679.52,5652035.29,4879635.74,2438947.72,7975808.62,8464181.81,5645243.04,2826271.06,13607772.00,10207954.16,6804520.46,3401207.82,13893384.56,10565078.98,7231572.12,3582764.50,11269702.24,9581972.75,5668045.22,4007669.21,20075471.74,11876597.90,8020194.63,20332544.20,10054327.02,16679004.57,5558098.51,843969.24,2133884.70,8326927.79,0,12344720.00,0,-4311799.61,0,0,0,673604.94,124738.85,-80097.22,0,0.0
