,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,974370740.60,611560474.55,317961466.39,1378099486.15,1008000543.45,649726273.38,350751481.47,1277461194.16,893118501.89,572198274.01,282507640.64,1151221576.68,814986917.20,537743835.93,307323643.36,1128476975.39,817784118.01,570081344.93,326589639.00,1284936742.95,963001281.24,633406564.26,326233603.24,1657210234.22,1379128486.89,1065329047.97,663962492.66,2623465610.36,2012397551.22,1279266261.48,648036289.74,2465298535.61,1877383569.66,1159414212.51,557868277.59,1653218987.23,1233607266.44,809876571.86,422715415.62,1327230268.36,995375310.02,647388304.42,334242546.04,1453322349.40,1090777896.31,748274027.54,412268520.21,1596547164.17,1046437213.63,623726126.28,321229106.85,1523446794.07,1109569991.08,671216571.16,285089774.87,1481186962.13,1000549763.80,586875499.31,259059658.84,1399341083.51,875605778.31,513065085.98,176388354.68,1283029322.61,908413800.40,611567317.05,270136161.61,948345877.50,629951119.79,344192197.09,165987597.25,688374072.52,279114257.79,686471682.81,305993635.97,277936347.00,121433068.18,258268783.46,260152706.00,125792340.00,277168871.00,126704259.00,232522486.00,99656200.00,165020000.00,78157506.04,157155499.30,0.0
2,营业收入,974370740.60,611560474.55,317961466.39,1378099486.15,1008000543.45,649726273.38,350751481.47,1277461194.16,893118501.89,572198274.01,282507640.64,1151221576.68,814986917.20,537743835.93,307323643.36,1128476975.39,817784118.01,570081344.93,326589639.00,1284936742.95,963001281.24,633406564.26,326233603.24,1657210234.22,1379128486.89,1065329047.97,663962492.66,2623465610.36,2012397551.22,1279266261.48,648036289.74,2465298535.61,1877383569.66,1159414212.51,557868277.59,1653218987.23,1233607266.44,809876571.86,422715415.62,1327230268.36,995375310.02,647388304.42,334242546.04,1453322349.40,1090777896.31,748274027.54,412268520.21,1596547164.17,1046437213.63,623726126.28,321229106.85,1512349694.26,1099544662.02,664820289.95,280961442.90,1472165735.54,987057177.92,578547579.19,255424363.86,1386635035.20,865244373.32,504503559.59,172535224.25,1272708888.07,901528852.87,607715232.07,266683490.57,939210617.61,624830664.09,340896112.81,164345727.42,680703472.01,277129639.89,663984616.54,304890914.93,276038402.82,118406614.17,258229290.50,258725270.00,125792340.00,276541123.00,126704259.00,232322486.00,99656200.00,165020000.00,78157506.04,156611285.21,0.0
3,二、营业总成本,980607919.65,613090118.10,316939829.29,1383164971.03,1010304023.34,652279774.53,349550884.84,1310483647.14,901401740.40,579241093.40,284936841.38,1191243713.25,839236060.63,553950591.54,315254977.02,1170999443.66,842029689.82,586691394.93,331139014.99,1347764046.75,998351119.91,652663880.75,334614458.51,1759743973.59,1449866014.95,1125180377.93,706449625.69,2711823179.42,2068810290.94,1290595085.45,651894559.95,2478176463.11,1871214580.10,1146218451.09,555423741.90,1688787139.35,1248187693.35,816358476.81,433140650.51,1359169506.96,1018272488.01,668613574.00,341725152.78,1490263043.00,1106272525.32,761236564.92,418656067.63,1689393137.25,1111485761.63,661037886.13,338281134.55,1601305884.10,1128965474.48,681255551.15,295598474.88,1534888817.97,1036116677.24,611731579.37,271275418.82,1566112606.32,908809803.86,529867986.59,189678026.96,1309247438.19,918321493.90,605605587.96,266305574.57,950848827.29,630646264.14,345264020.00,169488476.82,693983135.22,285525413.52,703416855.35,296431012.51,275611552.94,120634959.99,247753468.89,257028453.00,0,274102260.00,0,210607741.00,0,0,0,124545589.98,0.0
4,营业成本,907818763.87,565687297.74,292360957.20,1283841173.92,940828944.03,609185534.08,329407257.81,1191385424.56,831975675.68,530410077.17,259804725.48,1067637724.08,753610861.53,493728391.19,277872672.08,1050755487.35,765402074.14,531955263.19,301167117.35,1210516336.65,905900531.38,595832164.95,303470769.63,1547194031.60,1288417478.89,993055320.80,616172410.66,2483497158.65,1907153170.80,1209825174.88,610565912.21,2311780277.85,1754639091.07,1069856557.39,508061914.50,1518613346.36,1133118277.68,739669435.36,374909879.16,1196314569.12,901632478.18,587744788.95,307635202.71,1354270470.39,1011065660.46,698606887.04,386163752.42,1486029302.30,997138047.62,602260924.10,297516537.57,1425900912.24,1036535251.11,628592181.88,267888226.46,1379886300.08,921986804.47,536281920.81,234678013.44,1281633085.58,791962653.92,456832345.63,153932693.49,1151352589.89,808413486.54,531906552.57,232577529.95,848559547.65,565633421.98,307962245.09,150698111.07,607178878.56,247117726.11,574609732.31,265573601.38,243078248.40,101044213.30,205553402.41,196882301.00,0,207827568.00,0,164610172.00,0,0,0,72815911.82,0.0
5,营业税金及附加,2317918.05,1758717.72,821427.24,3858932.06,2985831.43,2269292.12,1413742.98,4239589.99,2607273.86,1995312.02,833646.93,3419067.33,1171012.61,1083021.41,638129.85,2431673.65,1647463.54,1102360.33,527551.25,2835239.06,1815143.38,1258878.48,435743.80,2155539.31,1352734.86,948644.20,487241.48,2597419.16,1562552.01,1148497.09,596290.04,2655796.74,1450466.53,1031947.92,601417.90,1877516.08,1325535.27,1052354.45,422099.35,1585370.59,1096082.63,735351.19,373270.74,1876957.53,985346.78,702194.90,330671.19,1918020.86,1516394.78,226520.43,164514.71,1225093.64,1069040.63,813547.78,483476.80,1107473.75,781320.35,533348.79,317701.04,3845618.17,3036497.92,1588654.55,422961.11,11791826.98,10484466.40,8615238.87,4105020.36,3218706.07,2944422.62,2450053.50,343715.99,1349573.55,570578.51,836044.10,35410.16,203112.18,105245.21,975445.90,1476323.00,0,2609894.00,0,1096332.00,0,0,0,22433447.50,0.0
6,销售费用,36086919.43,25367364.02,14214029.30,39167962.32,27983533.30,15479764.26,8727948.56,40722184.15,27959227.03,20653897.28,11722760.64,45183396.20,31849256.83,23778749.88,18608267.57,38171858.21,26580759.23,23489976.49,14409288.96,31064602.25,21667389.87,13865374.37,9804728.79,36489659.96,27664547.66,19584387.01,23165611.56,45686679.71,54645082.52,30691968.05,13894793.63,67929503.24,45718731.90,29236018.44,19355994.61,69958885.04,51405981.02,34785754.71,26646966.34,74855031.52,53603490.54,36873313.64,11604260.03,47681409.37,39400666.17,22419329.29,11280688.14,61303400.28,35463669.17,19182918.45,12347413.30,50421741.66,35786549.21,18986700.97,4017180.07,46471481.76,30989171.82,18877879.56,9086649.19,60812963.10,39689341.67,24246414.08,8584981.27,36464489.28,29329141.38,17919022.38,6926104.33,13401587.11,9724792.48,2908128.19,1017453.99,3104325.80,2014930.04,3714154.76,1659698.71,1933838.24,805127.27,2771619.89,5037563.00,0,5328000.00,0,6378732.00,0,0,0,4267329.87,0.0
7,管理费用,37193648.67,22091967.71,9808842.02,51478963.08,37787426.33,24211772.05,11846695.69,60840490.86,42029049.41,28297870.99,12657275.08,61836814.47,45952404.31,31007994.96,16424178.11,70895201.74,40932446.47,27713417.39,15903104.59,86120391.96,54964795.78,33703239.19,15480712.99,83227007.86,60896524.76,44083313.42,23312980.69,101116074.12,78671109.23,46660668.07,21714249.10,80423210.94,60257044.77,40139637.05,24700946.63,85253727.46,54413750.51,36208549.30,28986276.76,72154516.17,56346164.13,39429218.52,19926816.07,61667092.53,47368568.79,33462613.66,18000370.20,85224184.16,62959861.47,43368646.89,23995537.48,105133264.67,41703923.57,24478386.10,19339504.53,85737981.78,66200393.65,45647549.71,22306899.38,196599635.73,57502040.31,36174528.05,21783807.06,83876726.92,52559539.35,35776433.26,17775670.14,61069198.01,37702051.46,22072403.65,11327809.17,62200343.53,27221161.87,98240775.11,24953333.09,23656435.05,13105247.59,25726430.33,35638264.00,0,38375331.00,0,26127965.00,0,0,0,14065525.88,0.0
8,财务费用,-2809330.37,-1815229.09,-525775.50,3397598.59,947580.98,1012226.38,-2214992.17,-3583423.98,-2468207.42,-1333913.24,41556.00,7285529.69,5829774.74,4304560.63,1341252.95,2459230.37,-238727.58,-2845342.20,-2201298.01,13985522.90,13550751.16,7653384.72,4043375.87,23139882.73,14993488.18,10444653.89,6172745.39,16561301.43,7891588.91,4420298.23,3135854.33,9638947.19,7237808.08,4705788.31,2595696.98,8600241.32,6957074.17,4142195.26,1623351.38,6900473.88,4421021.38,2983419.49,1755336.66,9065749.84,6977528.81,5566717.45,2585428.29,14766399.31,11028043.92,6834182.93,3881109.25,18624871.89,13870709.96,8384734.42,3870087.02,21685580.60,16158986.95,10390880.50,4886155.77,23221303.74,16619270.04,11026044.28,4953584.03,25761805.12,17534860.23,11388340.88,4921249.79,24599788.45,14641575.60,9871189.57,6101386.60,20150013.78,8601016.99,14672505.89,5375602.82,8879209.22,5575126.62,13459522.59,17994002.00,0,19961467.00,0,12394540.00,0,0,0,10963374.91,0.0
