,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,11644781338.11,7382509694.45,4108637584.80,13416456919.36,9532388303.73,5865753495.49,3010115726.18,12207433397.76,8521957069.50,5362187012.41,2606108589.43,10633470914.99,7253820471.04,4234141088.47,2344851764.52,11297726954.06,8724287011.70,5853995181.06,3088528684.94,12866266302.50,9973761423.63,6728951607.41,3325334248.40,12567773855.84,8899768036.99,5300669940.79,2040392260.24,7644948756.03,5466632801.11,3202327103.46,1568836771.92,5150372698.18,3556170074.54,2020985137.06,973015916.53,3784285079.44,2692007627.93,1695445321.48,932645224.65,3325779758.52,2420900142.25,1355626400.74,660150148.30,2820608482.11,2105988045.42,1389993429.67,692796977.32,2634750439.16,1866898402.26,1109010343.91,568155103.54,2212739248.02,1679438587.52,1037848028.80,562270939.16,2282337553.52,1757283973.08,1131707221.64,568114671.47,2228411550.50,1670178273.07,993915117.17,475906244.77,1730398629.37,1275257117.99,807033987.27,420541223.63,719514753.19,524102650.57,326847078.70,151391253.14,671896322.41,328225724.49,705490420.13,317900908.07,643155027.06,296406599.10,674498484.97,297024635.09,779112403.96,393317383.97,890238504.36,425707579.65,991555080.66,473604614.40,971403987.20,482386796.80,505603120.00,0.0
2,营业收入,11644781338.11,7382509694.45,4108637584.80,13416456919.36,9532388303.73,5865753495.49,3010115726.18,12207433397.76,8521957069.50,5362187012.41,2606108589.43,10633470914.99,7253820471.04,4234141088.47,2344851764.52,11297726954.06,8724287011.70,5853995181.06,3088528684.94,12866266302.50,9973761423.63,6728951607.41,3325334248.40,12567773855.84,8899768036.99,5300669940.79,2040392260.24,7644948756.03,5466632801.11,3202327103.46,1568836771.92,5150372698.18,3556170074.54,2020985137.06,973015916.53,3784285079.44,2692007627.93,1695445321.48,932645224.65,3325779758.52,2420900142.25,1355626400.74,660150148.30,2820608482.11,2105988045.42,1389993429.67,692796977.32,2634750439.16,1866898402.26,1109010343.91,568155103.54,2211870323.65,1679418642.06,1037836030.83,562264007.57,2281143483.30,1756187430.06,1130524632.25,566951719.84,2227963721.61,1670292486.29,993991777.01,475557555.73,1731556160.93,1276029233.58,807561361.13,421035851.10,719736256.37,523939059.82,326736102.58,151394068.38,671787795.03,328155042.70,689614102.55,317899833.31,643070769.27,296366153.87,674418461.57,297024615.43,778800696.42,393203639.70,889852559.40,425601386.51,991460233.01,473604614.40,971403987.20,482386796.80,505603120.00,0.0
3,二、营业总成本,11106588330.41,7074157364.71,3915107830.41,13209625113.80,9385113313.20,5871986618.00,2972077748.33,12274345986.30,8575861030.35,5574020008.70,2678249154.11,9811476342.84,6434439282.60,3692901323.64,1824326575.85,9204489189.28,7017533562.47,4619735119.97,2399725448.46,10993193731.13,8463444631.28,5803970669.88,2888031426.22,10704512567.11,7586275996.67,4669102108.38,1798773928.37,7456247737.64,5271420270.90,3168307121.28,1530943926.07,5425589912.37,3716501986.08,2136132885.37,1027411223.83,3929888882.81,2803545696.24,1760146429.84,923711593.19,3393378980.80,2426267148.46,1336350588.74,641494159.40,2888284917.56,2069895222.96,1400811975.89,679193180.90,2632551922.68,1759401201.46,1004121483.75,506419817.48,2190137687.65,1602124317.18,1017226080.97,533954809.59,2094649787.25,1617759161.61,1087418443.20,538622260.24,1931140059.88,1380574717.32,825899816.72,370501835.06,1346942398.86,965638244.82,618099981.21,319479671.73,617689146.56,445791892.90,279725366.21,142344545.78,575542715.66,266818276.77,553655214.11,269261665.04,519929409.34,238105048.11,517984242.11,240394774.19,589063071.13,0,669116092.18,0,736350662.90,0,692310520.26,0,350157494.01,0.0
4,营业成本,10623259100.84,6762236478.07,3759589595.09,12610339015.64,8975728859.55,5606132675.92,2850464011.79,11787254686.24,8234455609.56,5356789200.44,2579314461.29,9379245229.13,6140667625.23,3494030859.78,1723711093.90,8704442280.36,6628880980.85,4348071263.67,2258408471.53,10354499446.14,8029649211.36,5519262781.62,2741030507.00,10045631908.63,7092514278.59,4340354041.46,1655545743.46,6870919073.32,4876563270.35,2930829715.29,1427345940.26,5128785113.44,3528690030.37,2027308834.64,983516892.75,3762871309.94,2686963061.63,1679793697.62,886473358.15,3212284124.19,2297465927.37,1246437386.88,602107796.57,2728304327.31,1956962314.90,1320746116.20,632691003.76,2295615927.91,1681017499.86,963358390.23,486214230.82,2056088314.16,1518215995.42,974005760.04,511199834.68,2006684876.42,1571637758.45,1056829751.46,523674801.38,1854525585.92,1338434409.56,797837436.40,355851974.16,1283162740.07,923119552.99,580272288.82,296926990.83,592770173.19,428774170.21,272542148.76,133498017.00,536203118.60,249396853.40,524320771.93,255208589.95,485259664.92,227315580.58,505343736.99,233104700.72,584993504.45,0,654068345.61,0,715869136.38,0,664887480.53,0,317563482.69,0.0
5,营业税金及附加,84694403.56,56088382.05,28067230.99,100310152.83,68729964.02,49116221.99,21662739.40,100581841.09,64812411.63,40327299.66,22534146.24,89282840.57,42466977.00,31623897.89,18051628.09,86549542.26,72567584.43,54770597.81,28945288.25,66289380.71,45746057.26,23838476.87,16153736.28,44434190.88,32005643.28,13802017.33,2868204.98,12298439.33,8611068.73,5678289.92,3666133.22,5851795.14,4028676.81,2152718.29,643612.18,3379668.39,1990675.56,1224334.44,546180.08,7729038.07,5784914.88,3399606.10,1342046.78,9028914.70,8264097.98,5859438.84,3467672.27,13085514.54,8536379.00,4683855.69,2453716.92,13661491.87,10218904.87,6217686.25,3835233.10,12382566.08,9200755.19,5389564.74,2702480.78,12535457.23,9892722.30,6008043.81,2856456.29,11554080.77,8503829.92,5737735.16,2840072.65,9853901.40,7409419.31,4797180.21,2177875.65,11024963.12,5410151.17,11965194.20,5828382.40,11772601.83,4840396.56,10076586.43,4065546.88,8573965.03,0,8801103.87,0,8872378.03,0,13603578.03,0,25184672.00,0.0
6,销售费用,2391778.34,1622319.72,856750.99,3165277.26,1900890.72,1063027.30,497716.95,1883598.34,1140197.72,695450.65,359286.95,183403.10,90720.00,90720.00,0,99088.80,99088.80,97834.50,0,358637.35,330251.24,286603.29,90473.60,188399.30,132200.60,44160.80,0,233780.00,123510.00,121750.00,20000.00,293960.00,245960.00,177460.00,57460.00,410723.00,305359.00,272480.00,83540.00,359789.32,168489.32,162489.32,51489.32,303023.00,257178.00,81878.00,36658.00,195740.00,95740.00,43240.00,18500.00,786000.00,677367.26,511131.61,1131.61,960937.00,696565.00,688067.00,5697.00,850681.32,609122.00,295122.00,204000.00,2215133.80,2127273.68,9300748.68,5426883.68,13211035.24,9768064.76,5987354.06,2573370.06,12667168.26,5896220.32,11902043.84,5468940.00,10493261.00,4614655.00,11771200.00,7603395.00,6608445.29,0,15666066.00,0,27191994.90,0,27130271.50,0,9795720.00,0.0
7,管理费用,28920912.30,17787919.67,8314524.43,49385609.84,28213914.95,19459946.11,7102620.83,43919472.75,27239626.48,17067171.85,7226486.08,41874154.37,24045576.26,15869198.56,6908519.82,48634034.22,29738970.68,18820475.83,8552297.13,48196245.96,32138337.57,21486949.64,9356662.76,55863826.08,34515481.47,22856324.51,9542718.50,27070327.50,17935739.46,13224335.54,7055595.88,20960952.27,14487593.23,9465757.76,5258661.34,19739049.08,11553179.21,6911953.30,3109864.98,16118419.13,10857057.02,7939539.50,3574765.91,18771576.07,10989216.42,7614035.51,4279306.59,16185151.25,9356716.54,6765842.27,3707180.20,64807524.30,33904079.80,11928061.91,6636634.66,40610158.91,10070291.67,5990979.40,2611934.28,32889965.78,9682111.18,6675016.25,3467156.59,20264150.31,8811928.27,6136542.47,2798956.96,16448822.75,9183321.74,6220885.21,3395631.25,18625777.28,4790864.65,5949852.40,2746005.93,7791711.41,2152148.76,3742132.30,1237670.60,2773885.30,0,2419124.94,0,1912204.01,0,1863280.64,0,66521.29,0.0
8,财务费用,367322135.37,236422265.20,118279728.91,422718950.81,308218161.15,193893223.87,92350659.36,336129463.93,241785453.39,152713154.53,68814773.55,291258774.45,221145623.84,145263887.14,75655334.04,357284464.34,282277117.70,194005128.15,103819391.55,464845571.57,354957501.04,238472585.65,121400046.58,551983815.98,423988543.04,289037102.41,130817261.43,534911573.91,365089765.20,215517384.71,92706530.49,248012802.44,170214239.78,83985819.70,37934597.56,134993907.13,97182056.86,66392600.50,33498649.98,146240286.56,106982838.46,73403645.53,34418060.82,125934994.60,93422415.66,66510507.34,38718540.28,94707645.37,58337656.27,27212945.77,14026189.54,54794357.32,39107969.83,24563441.16,12281975.54,34011248.84,26153791.30,18520080.60,9627346.80,30338369.63,21956352.28,15084198.26,8122248.02,29746293.91,23075659.96,16652666.08,11486767.61,-14594786.02,-9343083.12,-9822202.03,699651.82,-2978311.60,1324187.23,-596951.87,9746.76,4644392.46,-817732.79,-12949413.61,-5616539.01,-13886728.94,0,-11838548.24,0,-17495050.42,0,-15174090.44,0,-2452901.97,0.0
