,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,228541498.90,154878494.93,34610676.55,352785957.25,220890354.40,160258723.63,47873074.48,549163175.02,306943572.39,183424764.09,63582774.72,531140571.62,316106920.90,181021025.60,72585998.02,607538438.49,315388077.42,240506114.78,65640708.04,603277606.35,363053088.19,585359843.66,465032948.20,433155683.61,0.0
2,营业收入,224411187.85,151683724.38,33057504.22,352597657.83,220890354.40,160258723.63,47873074.48,549163175.02,306943572.39,183424764.09,63582774.72,531140571.62,316106920.90,181021025.60,72585998.02,607538438.49,315388077.42,240506114.78,65640708.04,603277606.35,363053088.19,585359843.66,465032948.20,433155683.61,0.0
3,二、营业总成本,226305222.82,145920389.05,30538041.74,377538575.19,202797701.67,149070869.89,45660186.95,449533238.26,268752252.32,158718036.64,56314027.04,440884638.20,258397620.35,151917915.77,57700701.31,500288352.97,275343877.65,207770933.28,59109199.90,510491807.59,337760913.80,486407033.17,385368496.07,362576101.87,0.0
4,营业成本,179253222.51,115779107.38,22150925.44,270772828.73,165118829.52,127974645.55,36508401.89,402984190.35,233842220.96,135504090.84,46771549.01,384527193.46,238221350.36,136998076.23,53481863.02,435394647.04,237029363.31,181431886.15,45971440.91,445282029.97,296380006.89,424883154.57,340941754.59,326447310.99,0.0
5,营业税金及附加,1058642.44,695709.26,183812.38,1255001.45,797688.82,742464.71,302154.64,1402550.52,293902.37,294519.95,210230.27,447864.06,-932839.69,-884679.04,1335155.59,14969255.42,6288071.66,3984462.62,1281424.53,16723001.52,9084547.26,18005350.44,15340289.37,13434647.51,0.0
6,销售费用,2866464.53,1937379.02,957900.54,5585952.58,2889785.59,1956805.57,957298.94,3500815.47,2297946.72,1379468.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,35767846.32,24022709.10,10847247.76,41528160.53,30096294.76,23990132.97,9163512.79,50925605.18,33295798.98,22385963.07,10023676.89,37873338.30,24948184.27,17095043.66,7494373.87,33918558.94,24115856.89,16579965.24,7479642.91,33492163.23,24611443.77,31993063.10,26613828.77,16415917.79,0.0
8,财务费用,490262.75,217418.91,501542.02,-467629.97,55148.52,-3353981.45,285023.01,-497923.99,-875177.48,-913250.97,-696547.77,1639719.50,578361.58,-409071.75,-1659005.16,4697146.48,3077651.24,2075991.81,1532432.25,6876709.65,5070797.03,7028413.26,1877820.90,-140916.26,0.0
9,研发费用,6866934.27,3267500.38,1518357.35,7615488.94,5176749.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-5620492.97,51244632.93,-1336795.05,-2239197.46,-1556204.32,-8781999.27,-102439.23,67245.38,5118.64,16396522.88,-4417436.17,-881453.33,-2951686.01,11308745.09,4832934.55,3698627.46,2844259.30,8117903.22,2614118.85,4497051.80,594802.44,6419141.84,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,387500.00,495416.67,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-1269238.91,-892713.43,-661083.49,2917832.12,2334407.12,1749639.89,0,670715.66,670715.66,670715.66,737500.00,2122248.42,1099583.33,0,0,0,0,0,0,3180020.95,3180020.95,0,0,-399119.36,0.0
13,其中:对联营企业和合营企业的投资收益,-1274338.91,0,0,-753002.67,2334407.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,23096656.30,16470527.12,3411551.32,-21587543.22,20427059.85,12937493.63,2500238.13,100367755.56,38862035.73,25377443.11,8006247.68,92378181.84,59196383.88,29598526.50,14885296.71,107250085.52,40044199.77,32735181.50,6531508.14,95965819.71,28472195.34,98952810.49,79664452.13,70180462.38,0.0
16,加:营业外收入,16254.79,14949.93,1.02,69791.29,318330.89,295047.60,1297.00,3250254.72,92883.43,13828.21,0,560372.51,560372.51,517874.84,0,1400000.00,500000.00,500000.00,0,1415638.07,515638.07,500000.00,3000000.00,301000.00,0.0
17,减：营业外支出,60300.00,300.00,300.00,3892.57,25001.34,2792.62,2792.62,4236.66,33270.10,5493.51,13.32,11882.69,10161.72,9793.78,7643.78,15372.46,14972.46,14172.45,200.00,46871.74,45914.68,31993.56,28293.60,325026.28,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,31556.78,5080.19,0,7932.78,7710.50,7543.78,0,11591.00,11590.99,11590.99,0,44243.48,44243.48,15165.60,25995.48,318210.51,0.0
19,四、利润总额,23052611.09,16485177.05,3411252.34,-21521644.50,20720389.40,13229748.61,2498742.51,103613773.62,38921649.06,25385777.81,8006234.36,92926671.66,59746594.67,30106607.56,14877652.93,108634713.06,40529227.31,33221009.05,6531308.14,97334586.04,28941918.73,99420816.93,82636158.53,70156436.10,0.0
20,减：所得税费用,2994776.34,2653394.44,1183680.40,428380.70,3866492.91,2300542.35,575756.73,16208390.60,6006927.08,3988948.03,1067725.54,12874326.06,9893396.51,4739729.49,2433023.22,15309639.97,6268715.02,5184013.09,1081044.76,16042200.24,5127067.11,23829488.84,20514341.24,19151808.37,0.0
21,五、净利润,20057834.75,13831782.61,2227571.94,-21950025.20,16853896.49,10929206.26,1922985.78,87405383.02,32914721.98,21396829.78,6938508.82,80052345.60,49853198.16,25366878.07,12444629.71,93325073.09,34260512.29,28036995.96,5450263.38,81292385.80,23814851.62,75591328.09,62121817.29,51004627.73,0.0
22,归属于母公司所有者的净利润,13691760.04,12662490.79,3592674.78,-6248829.81,19366140.66,11964405.97,2608660.89,89658831.98,33420141.82,21623470.46,7017488.60,80178830.11,49857918.00,25366878.07,12444629.71,93325073.09,34260512.29,28036995.96,5450263.38,81292385.80,23814851.62,75591328.09,62121817.29,51019970.29,0.0
23,少数股东损益,6366074.71,1169291.82,-1365102.84,-15701195.39,-2512244.17,-1035199.71,-685675.11,-2253448.96,-505419.84,-226640.68,-78979.78,-126484.51,-4719.84,0,0,0,0,0,0,0,0,0,0,-15342.56,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.030000,0.030000,0.010000,-0.010000,0.040000,0.020000,0.010000,0.180000,0.070000,0.040000,0.040000,0.400000,0.250000,0.130000,0.160000,1.560000,0.570000,0.470000,0.090000,1.350000,0.400000,1.260000,1.040000,0.900000,0.0
26,稀释每股收益(元/股),0.030000,0.030000,0.010000,-0.010000,0.040000,0.020000,0.010000,0.180000,0.070000,0.040000,0.040000,0.400000,0.250000,0.130000,0.160000,1.560000,0.570000,0.470000,0.090000,1.350000,0.400000,1.260000,1.040000,0.900000,0.0
27,七、其他综合收益,-11539.46,-5478.03,-1979.01,-5988.53,-716.55,681.11,1997.43,934.48,93.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,20046295.29,13826304.58,2225592.93,-21956013.73,16853179.94,10929887.37,1924983.21,87406317.50,32914815.86,21396829.78,6938508.82,80052345.60,49853198.16,25366878.07,12444629.71,93325073.09,34260512.29,28036995.96,5450263.38,81292385.80,23814851.62,75591328.09,62121817.29,51004627.73,0.0
29,归属于母公司所有者的综合收益总额,13680220.58,12657012.76,3585445.77,-6254818.34,19365424.11,11965087.08,2610658.32,89659766.46,33420235.70,21623470.46,7017488.60,80178830.11,49857918.00,25366878.07,12444629.71,93325073.09,34260512.29,28036995.96,5450263.38,81292385.80,23814851.62,75591328.09,62121817.29,51019970.29,0.0
30,归属于少数股东的综合收益总额,6366074.71,1169291.82,-1359852.84,-15701195.39,-2512244.17,-1035199.71,-685675.11,-2253448.96,-505419.84,-226640.68,-78979.78,-126484.51,-4719.84,0,0,0,0,0,0,0,0,0,0,-15342.56,0.0
