,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,773768428.39,577185100.00,358356091.14,492564222.23,297758900.00,282546367.43,146357590.58,0.0
2,营业收入,773768428.39,577185100.00,358356091.14,492564222.23,297758900.00,282546367.43,146357590.58,0.0
3,二、营业总成本,633820060.12,0,293967212.47,397437419.59,0,264965879.18,121678283.70,0.0
4,营业成本,516807262.07,0,243600897.28,315894539.47,0,176351401.84,88263173.48,0.0
5,营业税金及附加,5425812.90,0,1828518.51,2014105.01,0,2664868.00,1079189.22,0.0
6,销售费用,24701142.98,0,9206802.08,17090667.05,0,13011663.13,6947373.27,0.0
7,管理费用,49308436.20,0,24802093.90,39084735.36,0,61445894.63,15758101.96,0.0
8,财务费用,6895974.19,0,2491084.88,3522192.57,0,499155.10,370898.27,0.0
9,研发费用,30681431.78,0,12037815.82,19831180.13,0,10992896.48,9259547.50,0.0
10,资产减值损失,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0.0
12,投资收益,1822112.32,0,939595.89,128520.55,0,73949727.95,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,131199639.32,106415600.00,63529316.65,85198430.73,45331500.00,83496836.37,16763350.92,0.0
16,加:营业外收入,12104668.06,0,1169205.38,5008871.10,0,4113774.80,1314140.52,0.0
17,减：营业外支出,436457.70,0,175576.72,60347.95,0,156802.50,75681.93,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,142867849.68,110843200.00,64522945.31,90146953.88,49112800.00,87453808.67,18001809.51,0.0
20,减：所得税费用,18340172.53,0,9343211.48,12314648.04,0,17727972.80,3137943.10,0.0
21,五、净利润,124527677.15,94062400.00,55179733.83,77832305.84,40791400.00,69725835.87,14863866.41,0.0
22,归属于母公司所有者的净利润,124527677.15,94062400.00,55179733.83,77832305.84,40791400.00,69754178.10,14938298.91,0.0
23,少数股东损益,0,0,0,0,0,-28342.23,-74432.50,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),1.950000,0,0.865600,1.356600,0,1.341400,0.293900,0.0
26,稀释每股收益(元/股),1.950000,0,0.865600,1.356600,0,1.341400,0.293900,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,124527677.15,0,55179733.83,77832305.84,0,69725835.87,14863866.41,0.0
29,归属于母公司所有者的综合收益总额,124527677.15,0,55179733.83,77832305.84,0,69754178.10,14938298.91,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,-28342.23,-74432.50,0.0
