,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20060630,20051231,20041231,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,190074161000.00,145708612000.00,94940104000.00,44113000000.00,180240154000.00,125716924000.00,82056113000.00,36670187000.00,180080750000.00,139855577000.00,91310570000.00,40909460000.00,144065518000.00,91372036000.00,49705296000.00,20874798000.00,123445872000.00,95274020000.00,66087169000.00,27388598000.00,141772292000.00,104786229000.00,70092022000.00,35241718000.00,173038099000.00,122062786000.00,76641021000.00,34213296000.00,149478821000.00,108832561000.00,71697781000.00,33589657000.00,145874433000.00,107614742000.00,65969749000.00,28233536000.00,120994847000.00,88572732000.00,59778469000.00,29059024000.00,70268005000.00,45060869000.00,27984684000.00,13942682000.00,76725941000.00,58687530120.53,39606826000.00,15227471443.03,76180448000.00,54574879860.46,36613848000.00,64826615000.00,27822349000.00,29154607000.00,32381056000.00,23292127000.00,16786885000.00,0.0
2,营业收入,190074161000.00,145708612000.00,94940104000.00,44113000000.00,180240154000.00,125716924000.00,82056113000.00,36670187000.00,180080750000.00,139855577000.00,91310570000.00,40909460000.00,144065518000.00,91372036000.00,49705296000.00,20874798000.00,123445872000.00,95274020000.00,66087169000.00,27388598000.00,141772292000.00,104786229000.00,70092022000.00,35241718000.00,173038099000.00,122062786000.00,76641021000.00,34213296000.00,149478821000.00,108832561000.00,71697781000.00,33589657000.00,145874433000.00,107614742000.00,65969749000.00,28233536000.00,120994847000.00,88572732000.00,59778469000.00,29059024000.00,70268005000.00,45060869000.00,27984684000.00,13942682000.00,76725941000.00,58687530120.53,39606826000.00,15227471443.03,76180448000.00,54574879860.46,36613848000.00,64826615000.00,27822349000.00,29166232000.00,32313076000.00,23245858000.00,16792766000.00,0.0
3,二、营业总成本,188012067000.00,144250837000.00,93901421000.00,43946097000.00,178833797000.00,123505512000.00,81078476000.00,36582325000.00,177579603000.00,137042074000.00,90055612000.00,40181549000.00,143337313000.00,91679812000.00,50068894000.00,21252312000.00,130352874000.00,98274964000.00,67673442000.00,28317144000.00,159367821000.00,110992467000.00,74710860000.00,37690839000.00,181591652000.00,127487472000.00,80515621000.00,36319071000.00,159583821000.00,114865998000.00,76093725000.00,35187086000.00,146307974000.00,106805555000.00,65601781000.00,27817027000.00,120985176000.00,88550425000.00,59515101000.00,28358181000.00,76245849000.00,49916160000.00,32826087000.00,16463835000.00,76752524000.00,55428273051.37,36268954000.00,13387687822.33,61976110000.00,42797795348.68,27972392000.00,47987418000.00,18347323000.00,20704827000.00,23709416000.00,18397871000.00,15140003000.00,0.0
4,营业成本,176256075000.00,135020904000.00,87498666000.00,40851753000.00,164309718000.00,115077195000.00,75527423000.00,33856796000.00,165111001000.00,129049366000.00,84913494000.00,37751900000.00,133210607000.00,85158924000.00,45776356000.00,19361233000.00,119158042000.00,90600391000.00,62166917000.00,25905832000.00,139751205000.00,102957520000.00,69342819000.00,35012918000.00,169290846000.00,119640794000.00,75094277000.00,33404017000.00,148406440000.00,107277504000.00,70979930000.00,32997696000.00,137790291000.00,100808145000.00,61712527000.00,26107613000.00,113188357000.00,83193278000.00,55714163000.00,26647568000.00,69045690000.00,45605866000.00,29996984000.00,15809116000.00,69864632000.00,51074973633.66,33495788000.00,12340825807.41,57216996000.00,39766455538.74,26073441000.00,43930699000.00,16663996000.00,17252961000.00,19932045000.00,15208569000.00,12573596000.00,0.0
5,营业税金及附加,1431017000.00,1033056000.00,646610000.00,292064000.00,1408656000.00,1080044000.00,710841000.00,324246000.00,1342127000.00,955872000.00,627564000.00,304501000.00,859631000.00,278177000.00,183310000.00,79160000.00,379265000.00,295640000.00,199484000.00,92387000.00,315851000.00,226541000.00,139079000.00,55615000.00,374304000.00,259562000.00,172166000.00,83233000.00,290017000.00,192452000.00,119057000.00,47485000.00,359572000.00,259355000.00,165365000.00,76155000.00,342304000.00,253371000.00,171685000.00,80148000.00,279344000.00,181589000.00,106407000.00,41647000.00,336841000.00,284905805.15,201024000.00,83773446.86,539370000.00,402611353.86,268136000.00,503377000.00,253134000.00,273946000.00,275170000.00,190519000.00,136114000.00,0.0
6,销售费用,1673139000.00,2037435000.00,1631012000.00,678309000.00,2496933000.00,1804271000.00,1042361000.00,557167000.00,2342484000.00,1742141000.00,1179622000.00,550216000.00,2065453000.00,1465275000.00,946429000.00,410610000.00,1775254000.00,1273246000.00,885825000.00,454047000.00,1753234000.00,1237937000.00,814651000.00,420349000.00,1935285000.00,1403571000.00,923530000.00,457625000.00,1967922000.00,1482294000.00,956885000.00,446125000.00,1622788000.00,1166860000.00,761507000.00,373797000.00,1573301000.00,1157522000.00,788082000.00,385595000.00,1264920000.00,866495000.00,554363000.00,243086000.00,1562409000.00,1130588190.31,716904000.00,256342436.86,1186974000.00,783286697.34,482492000.00,1027875000.00,409994000.00,483973000.00,641129000.00,539643000.00,485595000.00,0.0
7,管理费用,2990756000.00,2045604000.00,1403434000.00,602384000.00,2927398000.00,2024301000.00,1353335000.00,645607000.00,4045638000.00,1985334000.00,1269095000.00,518014000.00,2901585000.00,1706075000.00,1144460000.00,477387000.00,2307058000.00,1623201000.00,1072337000.00,524649000.00,4306807000.00,1860771000.00,1180628000.00,621172000.00,2607291000.00,1862365000.00,1227194000.00,645200000.00,2744445000.00,1921457000.00,1240167000.00,622358000.00,2586195000.00,1860285000.00,1168118000.00,574009000.00,2454114000.00,1722458000.00,1239225000.00,600057000.00,2816198000.00,1648470000.00,1122464000.00,522414000.00,2370577000.00,1672259403.73,1134168000.00,469959004.24,2271030000.00,1338797489.37,809479000.00,1820555000.00,750245000.00,2402001000.00,2512743000.00,2028528000.00,1467877000.00,0.0
8,财务费用,4720252000.00,3687973000.00,2480419000.00,1287900000.00,4484387000.00,3249089000.00,2238813000.00,1169950000.00,4559007000.00,3332225000.00,2087272000.00,1022316000.00,4236973000.00,3246284000.00,2119153000.00,1079509000.00,5232628000.00,4044103000.00,2781398000.00,1458450000.00,5781306000.00,4315770000.00,2780626000.00,1325754000.00,5584865000.00,4186597000.00,2907455000.00,1517509000.00,4664194000.00,3496506000.00,2301121000.00,1075913000.00,3382175000.00,2342399000.00,1520465000.00,685690000.00,2536001000.00,1922756000.00,1298474000.00,644502000.00,2169471000.00,1617068000.00,1049095000.00,513074000.00,1734544000.00,1283251205.38,732623000.00,238331719.09,752628000.00,509848292.23,340466000.00,647206000.00,250780000.00,291946000.00,348329000.00,430612000.00,476821000.00,0.0
9,研发费用,940828000.00,425865000.00,241280000.00,96763000.00,626873000.00,254661000.00,135582000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,148712000.00,2471991000.00,15924000.00,50721000.00,28559000.00,179346000.00,-22864000.00,-21435000.00,34602000.00,63064000.00,-174923000.00,-100814000.00,-155587000.00,1500627000.00,438383000.00,567481000.00,-118221000.00,7459418000.00,393928000.00,453057000.00,255031000.00,1799061000.00,134583000.00,190999000.00,211487000.00,1510803000.00,495785000.00,496565000.00,-2491000.00,566953000.00,368511000.00,273799000.00,-237000.00,891099000.00,301040000.00,303472000.00,311000.00,670226000.00,-3328000.00,-3226000.00,-665502000.00,883521000.00,-17705186.86,-11553000.00,-1544592.13,9112000.00,-3204022.86,-1622000.00,57706000.00,19174000.00,0,0,0,0,0.0
