,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1710662614.29,1059685765.75,524483482.60,2523701971.49,1852212572.32,1121988381.88,473458292.08,2018278278.74,1474945469.57,872668986.94,303639795.05,1401565207.44,973644046.57,578372080.98,248078843.20,1439845953.52,1044450575.77,670396606.53,278578725.72,1715452460.65,1257593206.82,798479070.80,339173729.97,1778031622.31,1271488957.73,815075956.72,353348234.49,1744004006.45,1247757563.81,782638259.34,386989308.27,1896900269.13,1252638034.99,691943189.66,299995899.94,1535578887.84,1075231231.13,638900124.30,260228561.90,894419096.34,578505013.19,287977399.14,85379301.80,749192967.82,575503969.85,372306428.45,185601001.35,752197054.41,548342741.33,346556216.71,130644796.70,473854726.65,404373523.01,0.0
2,营业收入,1710662614.29,1059685765.75,524483482.60,2523701971.49,1852212572.32,1121988381.88,473458292.08,2018278278.74,1474945469.57,872668986.94,303639795.05,1401565207.44,973644046.57,578372080.98,248078843.20,1439845953.52,1044450575.77,670396606.53,278578725.72,1715452460.65,1257593206.82,798479070.80,339173729.97,1778031622.31,1271488957.73,815075956.72,353348234.49,1744004006.45,1247757563.81,782638259.34,386989308.27,1896900269.13,1252638034.99,691943189.66,299995899.94,1535578887.84,1075231231.13,638900124.30,260228561.90,894419096.34,578505013.19,287977399.14,85379301.80,749192967.82,575503969.85,372306428.45,185601001.35,752197054.41,548342741.33,346556216.71,130644796.70,473854726.65,404373523.01,0.0
3,二、营业总成本,1645557174.17,1008881990.19,502908684.01,2447383493.81,1799422589.33,1106346740.69,484447042.95,2097027435.76,1501808330.10,891800448.61,313264113.08,1547280714.47,1236583436.87,831924580.47,283999128.01,1686022304.66,1131702278.06,707544299.40,298345899.72,1786796285.53,1315485281.68,833522339.01,358063278.63,1900866748.55,1366166060.85,887367161.88,379627417.85,1924561883.37,1376980307.39,865195569.58,431381456.42,1933758278.88,1255450990.94,746885771.27,335411144.76,1589427734.98,1110551485.87,659949327.33,267204737.58,985882679.39,610568052.62,326132009.44,113278497.31,765468082.79,553858045.80,355339070.83,178334455.87,635611224.76,449648767.77,291546483.80,114637575.47,419609337.81,370962774.90,0.0
4,营业成本,1446907614.77,885575651.63,439364108.00,2173771782.73,1627605762.09,999724077.82,449365262.05,1859364600.22,1349906979.11,803467437.38,275120326.02,1294491976.38,894569778.09,539061534.49,238511956.14,1355928525.46,956634279.74,589648482.12,239107675.72,1522449006.94,1118372055.17,702151713.72,304581902.44,1617098722.27,1164565763.16,753892852.57,333159371.24,1617888706.24,1162937809.25,725070190.25,355540877.82,1630449354.61,1069366691.68,619715014.99,271302862.95,1366395294.74,967524707.50,565196435.15,220743508.20,784143990.58,476800062.48,241075547.97,79965947.31,601538602.09,458029380.91,290005861.59,143667295.60,488505997.33,351152007.65,220613812.21,85738069.05,338034951.67,302208631.97,0.0
5,营业税金及附加,14578890.49,10075597.32,5199694.39,27702289.99,20139112.00,12756285.51,6180920.59,24347727.26,18004368.99,11114066.12,3720482.27,12116749.70,3766451.38,1992815.62,1162284.99,7046655.93,9223947.40,7476690.61,4373757.10,9339802.98,7347436.15,4765714.03,1840822.68,10098372.53,6998291.27,4312599.65,1586262.53,11924415.13,7332490.26,3997124.01,1792620.41,8683724.17,4971382.62,2496974.21,591191.47,6652494.35,3413277.14,1334703.70,673916.56,3749183.52,2829784.41,2030879.75,719333.63,5360089.24,3564204.83,2445973.81,1006602.08,5219438.77,3897221.89,2555330.38,673640.58,3612345.89,3209776.03,0.0
6,销售费用,56834308.70,34800912.67,15786375.53,72272988.79,50147158.29,33621716.97,14110329.17,73266760.62,46916216.34,25210849.44,7444707.57,67040576.73,42139473.18,24659710.99,10331259.58,70932169.67,50598816.45,33041478.13,16516154.45,69541349.18,50180053.25,31387823.94,13377725.91,66260293.82,43856235.95,28221827.54,9283192.56,57631520.57,42738049.65,26410946.41,10823611.74,80447534.89,35293029.89,22327339.43,8350865.01,57578932.39,32951712.61,23232980.04,15440791.79,46355820.10,25375397.17,15511307.51,5582643.53,30747833.80,22651728.80,13992392.35,6877156.25,33936079.23,25961126.66,13206439.60,6245918.85,24624116.13,19403728.16,0.0
7,管理费用,74594008.44,46383989.47,23898360.45,103455510.26,71859466.10,46179330.40,24093434.50,93422825.16,62628094.99,40603087.69,19640248.63,102473972.54,76161711.44,53874302.42,25992722.25,133287325.53,83873979.50,60262989.42,29858976.24,137076000.48,103067474.53,64724469.10,32236165.71,134269296.90,97262135.39,62452072.74,30547826.66,137007132.09,99662408.50,67176297.38,36693431.71,122620464.66,85534313.83,57233473.78,34537013.18,99538502.84,66814921.16,42996566.97,19473604.49,89317511.70,66675912.37,45281103.88,26134114.08,77353461.11,52864043.78,32860588.93,18529005.76,69099497.12,41726829.32,37232720.02,15368908.90,31924657.70,19946859.29,0.0
8,财务费用,45374635.76,28654230.29,12879895.14,44916991.42,28401755.86,14705533.61,6685747.89,33616519.68,23053191.08,14934106.46,9476030.64,41421118.41,24988330.60,17015309.01,9685852.80,44676679.46,28885389.54,19054047.84,9983865.10,46893684.60,37490163.87,26001027.67,12551415.29,56513679.17,43261214.30,29736565.10,19525669.74,81970313.89,64701828.66,42933290.46,26531414.74,68992751.31,59834208.68,44661604.62,20629462.15,52841961.57,44730113.46,26162516.00,10872916.54,52166403.77,46526723.62,29865892.02,9768287.19,41397674.88,16748687.48,16034254.15,8254396.18,38210881.62,26911582.25,17565225.78,6611038.09,22935997.38,23796502.29,0.0
