,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1389630544.18,955358746.66,441095852.35,1373586160.65,984769772.05,641518886.62,296071780.62,1145821599.78,844519533.19,570841705.74,268642972.64,1073335357.55,777197772.54,527914788.35,242322940.42,939741247.67,707677845.42,923175639.62,854659653.93,749978536.07,721093008.26,0.0
2,营业收入,1389630544.18,955358746.66,441095852.35,1373586160.65,984769772.05,641518886.62,296071780.62,1145821599.78,844519533.19,570841705.74,268642972.64,1073335357.55,777197772.54,527914788.35,242322940.42,939741247.67,707677845.42,923175639.62,854659653.93,749978536.07,721093008.26,0.0
3,二、营业总成本,1295155759.16,892738133.49,415988271.58,1261157259.24,894448102.86,578467556.46,270509774.12,1038476731.34,756205857.65,508224859.03,245159090.64,976021104.29,700292141.42,477325124.30,221943431.65,846155262.08,632924156.53,822503591.57,762899885.15,666002400.00,650472000.00,0.0
4,营业成本,1101069242.90,766998875.54,351623226.26,1058889050.50,772463615.45,499652229.20,234631532.73,881846775.17,643605114.77,435268207.57,212504363.00,824867931.83,599724136.93,410288706.81,192629418.34,704627668.96,531484408.01,668623760.84,611804385.58,534086800.00,512904300.00,0.0
5,营业税金及附加,11515615.74,7892435.00,3973106.62,13994696.53,9088031.36,5922926.34,2957679.22,13124733.06,9125795.16,6316255.51,2934750.09,11152344.72,4292727.27,3081196.05,1605651.47,6105030.11,4458779.52,5143415.17,5575292.93,4868700.00,4044100.00,0.0
6,销售费用,41365608.21,23982059.75,11724306.79,44494478.17,28189142.45,17117192.48,7876826.79,34283495.56,23249092.72,14934657.27,6993005.07,33937510.79,22277553.19,16200189.27,6498901.74,29055611.56,17698891.48,26507014.97,28973522.33,28939900.00,33862100.00,0.0
7,管理费用,82555300.49,56181916.31,27731307.78,87867615.23,52534886.94,50056535.11,20690945.18,99437461.95,74241601.92,48043972.18,21531980.29,92664102.37,60982696.61,38952188.18,16573078.94,93313556.35,65448620.86,90484638.48,81872672.35,72702400.00,55721500.00,0.0
8,财务费用,17901834.70,10779086.16,7880286.68,11163366.69,5816745.69,3038110.01,3238819.16,8858112.63,4672348.91,2349862.33,1194992.19,6960486.52,11215027.42,5976163.89,4636381.16,12423469.98,13833456.66,23642480.00,32848548.07,31727700.00,44121200.00,0.0
9,研发费用,40748157.12,26903760.73,11070954.38,42229644.60,24469004.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,1985083.07,2518407.52,1886676.31,2680563.32,1113971.04,926152.97,1311904.17,1311904.17,0,6438728.06,1800000.00,2826680.10,0,629925.12,0,8102282.11,1825463.89,-6323100.00,-181200.00,0.0
11,公允价值变动收益,48183.43,48183.43,115089.59,-260634.68,0,0,0,-1296356.75,-1296356.75,-1296356.75,0,1925510.19,983500.82,983600.82,0,1107632.57,2342071.26,-3051426.01,766516.61,-503000.00,-751100.00,0.0
12,投资收益,1003369.94,411438.53,239915.42,951084.21,4571008.43,1017410.82,199636.38,3014873.41,3527004.45,2056699.98,1256357.11,403076.58,1261430.01,411430.00,354430.01,1728168.95,1587080.00,958775.55,2350972.14,2477800.00,11811900.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184600.00,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,113549344.62,75236423.67,31918505.34,119610139.68,100569850.81,67091773.43,27294398.01,114406902.60,90544323.24,63377189.94,24740239.11,99642840.03,79150561.95,51984694.87,20733938.78,96421787.11,78682840.15,98579397.59,94877257.53,85950896.47,81681798.13,0.0
16,加:营业外收入,951541.25,662570.76,239092.93,852337.79,1244633.34,763949.02,385367.11,7074956.83,6426670.84,3290182.59,1921074.16,10745393.96,5901712.21,4047482.48,1507031.73,6866372.25,5401952.70,8380138.26,3392541.93,3324500.00,15902200.00,0.0
17,减：营业外支出,498915.19,410866.76,116949.38,438042.70,385443.69,353746.47,188896.70,1004225.68,853921.46,257752.60,27713.87,2053328.56,1958586.60,1429911.67,1161938.44,2062224.67,1697595.05,2611620.87,2048762.66,2597700.00,1969000.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,208065.26,205718.88,6924.23,336069.28,343506.73,269245.88,269245.88,87840.93,70990.13,583449.25,311067.64,1259400.00,212300.00,0.0
19,四、利润总额,114001970.68,75488127.67,32040648.89,120024434.77,101429040.46,67501975.98,27490868.42,120477633.75,96117072.62,66409619.93,26633599.40,108334905.43,83093687.56,54602265.68,21079032.07,101225934.69,82387197.80,104347914.98,96221036.80,86677700.25,95614998.71,0.0
