,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5245581329.22,3846696178.23,2523334231.20,1295476039.73,5130080615.42,3843291303.50,2563352592.75,1245410414.44,4804316254.78,3513329044.71,2335091376.94,1163990377.77,4276865598.86,3204159054.25,2161835386.45,1101652426.68,4377920787.53,3296534401.86,2202767544.44,1150947924.21,5083603807.80,3860346104.43,2614385818.88,1329240208.62,4965500568.05,3740927257.82,2502736660.04,1287692195.54,4798872357.48,3638728455.69,2440053934.65,987202276.50,3561769474.81,2611136812.93,1728314840.14,874731859.16,3156279435.46,2315326128.81,1524860612.44,722286305.22,2407092788.30,1512353972.22,923632453.65,399716893.97,1684266542.22,1265174325.27,826166425.07,398569839.69,1202377824.62,904273768.09,571059385.99,280368415.40,869092422.19,605714060.83,410705329.71,682284556.49,584907619.38,549171882.86,0.0
2,营业收入,5245581329.22,3846696178.23,2523334231.20,1295476039.73,5130080615.42,3843291303.50,2563352592.75,1245410414.44,4804316254.78,3513329044.71,2335091376.94,1163990377.77,4276865598.86,3204159054.25,2161835386.45,1101652426.68,4377920787.53,3296534401.86,2202767544.44,1150947924.21,5083603807.80,3860346104.43,2614385818.88,1329240208.62,4965500568.05,3740927257.82,2502736660.04,1287692195.54,4798872357.48,3638728455.69,2440053934.65,987202276.50,3561769474.81,2611136812.93,1728314840.14,874731859.16,3156279435.46,2315326128.81,1524860612.44,722286305.22,2407092788.30,1512353972.22,923632453.65,399716893.97,1684266542.22,1265174325.27,826166425.07,398569839.69,1202377824.62,904273768.09,571059385.99,280368415.40,804829326.11,562577397.76,366304215.96,594057830.04,565040980.77,526886500.14,0.0
3,二、营业总成本,4445589076.74,3179161660.32,2052033885.18,1013950919.54,4222605026.26,3077762878.72,2057370773.36,990604088.72,4172244194.78,2980553448.77,1973522698.41,992904999.06,3928831297.92,2834616791.55,1907460413.46,972246182.33,3921926974.86,2797702835.85,1874650739.95,960879581.19,4237488651.64,3045903837.06,2044856706.42,1080189286.17,4071600828.73,3072784916.67,2057837962.59,1082994316.95,3981696160.07,2967904866.21,1981448649.52,825189784.63,2997650111.08,2129639192.70,1397377988.18,722579739.00,2621269128.14,1882908677.73,1212835627.06,582299398.26,1920361223.57,1178924041.42,719276494.40,326650911.35,1359552682.42,1016087420.07,666751810.75,327128014.41,1042708460.47,753546423.66,470040043.85,228408047.25,721137694.89,460013890.91,307302766.87,517997683.09,447108340.26,401407442.31,0.0
4,营业成本,3934457045.34,2814897524.74,1801741299.13,896126413.78,3721494283.38,2717315382.40,1816612693.93,877505238.16,3770485135.47,2690081906.46,1777565860.61,883799077.83,3555733669.92,2554538911.93,1712190894.01,874239862.46,3475426567.17,2493075567.03,1667980603.17,852363634.66,3762300057.53,2727707231.12,1829381493.12,966938943.33,3577409181.91,2686859503.95,1783360893.91,944864153.12,3434290124.21,2563229935.83,1694187633.80,709790451.26,2562502551.89,1813641166.50,1185613736.25,619250464.13,2254229876.54,1623845573.82,1051410427.41,508514169.76,1672121719.36,1047083123.06,636613696.64,290679218.13,1185992128.54,865388266.85,567479571.01,271474803.31,910095765.83,651688611.11,406676431.87,196512823.69,565976503.67,346808503.62,237092383.30,417613296.85,350837457.53,295177032.83,0.0
5,营业税金及附加,30709071.32,22487377.49,15319046.19,7445706.39,36529097.36,26864926.20,17877972.83,8300548.56,26204196.87,18964244.24,13120125.57,9742133.89,22190449.35,9869393.81,7417539.58,3550042.33,18185908.20,11324212.34,6761583.81,3362172.12,20245144.57,15302220.44,10959947.38,5013467.64,116298649.54,111361698.64,87936495.37,45171111.60,170256543.83,126372733.37,84883072.83,34067062.94,123670870.41,91009400.00,60041879.60,29620564.29,107703868.47,78061732.97,51739276.92,24028653.61,80502703.17,50167205.87,30709109.11,13050686.82,57629283.77,42871585.01,27975609.25,12914963.35,41008757.00,40139225.28,25436413.01,12332720.54,27510760.64,19153928.70,12351270.96,20953824.02,19451383.50,18148337.32,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,192949775.50,141515412.83,100866692.03,46680136.86,183248465.50,130651741.91,90912815.91,42341990.88,139442344.87,98628193.87,63022346.09,35348587.57,128184495.52,104383415.53,71216998.44,40583740.28,144384781.76,98896956.24,72526286.14,39472338.72,144114774.32,103905809.04,71876385.57,41617311.75,128404269.85,90271695.58,60113457.90,33728770.31,140367909.19,106521945.16,77556562.94,30137796.02,113512053.37,78500295.17,53596248.41,26556024.57,93136119.08,58858591.43,33747061.32,15417411.02,60739415.16,36436445.21,23736968.91,10227508.17,52837808.81,34695714.53,23093165.36,12958218.12,41027128.84,29611358.53,20596789.99,10288482.12,64035386.98,45288568.16,28444941.68,48549377.31,47833981.39,39721780.67,0.0
8,财务费用,287473184.58,200261345.26,134106847.83,65450349.44,271597423.87,196275297.14,126924257.85,59517524.64,245594458.63,179640736.16,120924146.07,61330573.77,214472365.19,161084908.33,109972859.35,51897633.08,235463216.76,187102953.00,122896279.03,58261257.88,264338024.76,201135953.65,134540120.87,65233497.76,252659435.58,190591863.50,131248043.78,68556269.68,226649142.02,171368454.09,124948372.05,48489821.48,187042536.22,144124074.61,96567320.39,46654397.50,165820789.23,118169141.36,72385414.51,34168651.50,108086498.79,46718087.98,31425876.15,15088407.55,56154085.44,67781552.47,43938371.64,24201462.13,49620675.24,29585497.03,16248696.23,9274020.90,63615043.60,48762890.43,29414170.93,30881184.91,28985517.84,48360291.49,0.0
