,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,185132460.79,130301603.68,69586571.40,263890771.75,176711890.25,122245561.46,65919690.60,257773896.15,162932132.23,121817177.99,68028147.71,318502363.87,184347311.89,140704630.64,85238643.42,371715892.15,198572852.48,175299678.23,108708951.24,438199300.97,197000447.52,180901159.51,118729780.25,413015082.51,284763823.42,223242281.30,122259414.97,660618661.21,398882801.14,309180143.62,129964019.85,562146637.98,350960823.46,263397786.31,118424490.62,587215980.81,405494582.33,310741121.49,140697344.61,665333771.06,510123570.20,357778364.68,148191028.08,653654761.38,545973631.12,419162863.80,169248822.45,710209085.63,539688498.70,403628402.33,164668765.08,567723835.25,479704405.49,340274033.00,122034300.85,337652269.63,262313902.46,211461736.69,94512734.59,356219975.38,299627124.60,247531019.78,109408441.68,280218473.98,217030157.51,170671073.97,99835976.64,160446582.69,132196140.15,88529209.60,143537183.84,115869633.51,93115271.29,0.0
2,营业收入,185132460.79,130301603.68,69586571.40,263890771.75,176711890.25,122245561.46,65919690.60,257773896.15,162932132.23,121817177.99,68028147.71,318502363.87,184347311.89,140704630.64,85238643.42,371715892.15,198572852.48,175299678.23,108708951.24,438199300.97,197000447.52,180901159.51,118729780.25,413015082.51,284763823.42,223242281.30,122259414.97,660618661.21,398882801.14,309180143.62,129964019.85,562146637.98,350960823.46,263397786.31,118424490.62,587215980.81,405494582.33,310741121.49,140697344.61,665333771.06,510123570.20,357778364.68,148191028.08,653654761.38,545973631.12,419162863.80,169248822.45,710209085.63,539688498.70,403628402.33,164668765.08,568634255.24,480896456.36,341297286.38,122031147.13,337222368.76,262051052.10,211470909.45,94510342.03,356508542.90,299682252.02,247563258.24,109394837.51,278874544.40,216542794.70,170182157.93,99383054.57,159896320.60,131813775.74,88191179.13,142189431.23,115910472.95,92641200.96,0.0
3,二、营业总成本,153063049.01,107833499.53,55651200.24,223659014.29,148956374.82,107045115.34,51597893.06,208020987.93,138912612.40,106241741.20,56423205.46,280333323.60,166639954.96,124418358.99,74972841.36,361808893.33,197105279.77,167870877.21,105113081.05,463014685.22,236900192.28,199702943.20,129820671.12,471861112.55,289332486.77,219967449.44,114109764.48,583533361.70,347488412.58,263083731.10,112109047.04,489992826.69,300772270.55,228609461.07,101550682.97,533574663.20,368869550.83,270029060.53,122796531.81,601303534.59,464632093.41,318155207.17,134005115.94,620339365.80,520779509.73,391937267.75,155853958.56,658636041.26,491703009.43,368667396.84,150595350.21,520403957.87,432756834.51,313448719.50,115924040.50,335161942.15,258938151.00,209182452.80,91874099.61,358558543.99,293276731.79,239332702.45,102829217.01,253733216.77,194437161.57,153681036.32,86561879.57,136743418.08,111335727.13,73816495.81,119393325.77,95170645.52,76376299.09,0.0
4,营业成本,104960760.56,75524805.50,39967771.21,134613889.92,96889825.52,76047287.72,35638606.51,131398569.89,105580857.08,83843011.19,45248538.13,197190389.15,126431941.06,93766945.35,55372847.94,263525903.35,144600995.16,126985248.93,81034622.20,308550715.57,144668460.75,131793440.31,88407246.13,323520959.76,199728960.99,154329844.24,76988135.62,437189784.05,251741556.13,190193834.92,70385026.59,349588299.45,218430598.94,166474992.65,66178372.94,399340779.92,266180425.89,205188848.14,86194897.10,441522028.19,351425768.51,244152134.81,94231386.75,450987119.07,395307111.28,308344409.13,113130816.96,512663457.14,391791009.13,294957888.27,116265954.53,402116252.13,338791192.55,241877841.02,83344112.54,232836216.14,178866081.61,146545977.78,64907938.45,260279446.24,220206289.47,178625945.91,76675888.04,193654303.24,141124423.31,108647412.63,65555048.16,123165627.91,101148750.89,67959881.98,109043286.60,84283387.89,65024269.79,0.0
5,营业税金及附加,891387.77,664171.55,149904.23,2377832.32,2074477.81,1869929.18,1320907.92,1876185.16,1494045.80,1132484.14,646124.77,1643908.07,25479.59,10416.47,3739.81,79833.66,13838.90,11690.63,4762.98,87086.21,6696.42,6073.26,3017.21,165875.00,71127.21,64607.30,39549.58,206437.79,177646.97,4162.62,0,206040.38,611320.18,86189.75,2153.53,215930.32,96454.14,95017.98,4322.68,45870.51,179200.36,60190.87,0,211651.36,152423.93,133161.56,90818.59,252802.99,178283.42,125438.86,51599.96,186764.96,114119.58,65108.41,6115.86,321098.24,17562.67,1379.14,965.18,32267.16,133538.51,0,0,237716.47,187845.90,176058.25,110229.10,981697.29,1014871.00,569999.23,839250.34,634821.75,516164.08,0.0
6,销售费用,31970820.94,20178914.95,10120138.05,51710596.03,32853713.49,21213443.07,10801745.91,31576658.63,19175739.52,12885699.16,6722977.81,30124936.59,20289749.65,15332720.66,9693431.55,32761953.22,21909670.91,17056386.71,10782203.71,41478966.32,28753114.74,20500139.55,10910142.15,54550809.90,37511542.66,30048936.46,18159922.69,69610175.94,45124348.55,35618728.45,20404451.11,62719433.45,37108740.71,31367838.90,18759924.96,67172842.75,46926357.95,38638629.09,22200401.02,71761761.03,47267441.34,42652934.23,22780483.19,79114219.57,62135648.77,55069370.61,26469838.21,74219053.06,58613609.59,49426899.52,23828159.98,62252383.80,47396072.87,40376098.12,18432067.73,43079210.06,27008378.74,22176830.18,13480710.29,43133858.88,29144274.84,24960687.63,14842371.57,30271849.68,32571088.54,28223852.36,15360177.98,5173566.99,4813986.27,2818075.41,4114051.37,3314288.93,3437928.53,0.0
7,管理费用,12782551.32,9878744.45,7632182.19,18873035.51,20256028.42,10869193.03,5845349.57,30148608.83,16939202.92,10796136.49,5652819.34,33154674.90,21962692.40,14974544.07,8552655.28,38573476.70,26967512.20,19819607.68,7789270.92,49166660.40,37502616.64,23928100.47,11054223.97,61265486.34,40520045.86,28287273.83,13929351.97,68479667.32,43183596.70,31864332.40,16120702.28,64372215.40,42518395.27,29716997.14,14620844.46,52372595.10,36794546.59,23248678.53,11686881.49,47282897.93,34619447.93,22015394.60,13453575.52,47457252.03,55335368.07,22101681.50,11979852.41,52180121.20,37675263.30,21433451.51,8569908.47,49429314.29,41903753.42,28128545.48,11958797.91,52606290.15,48176183.17,37187450.06,11776690.55,45679646.78,35922004.03,29957375.38,7600604.32,21326465.69,17104852.56,14095019.11,4566681.01,6930047.37,3758259.02,2085693.53,4645009.37,3451580.70,2994565.50,0.0
8,财务费用,-4765867.31,-2755945.34,-2271376.72,-3148320.05,-3099654.52,-2936085.32,-2003079.24,-4726823.10,-4112567.21,-2275599.58,-1681187.87,-3969750.27,-2778973.75,-1152525.02,-992457.11,-84188.95,40770.97,432493.72,495176.37,15790183.91,12129353.16,8413706.82,4570992.27,16372947.08,11943008.15,8220735.83,4610229.21,8927112.97,4845886.65,3436249.56,2952436.22,4671784.29,3100544.36,2839036.75,2310261.24,3418138.52,1664161.91,1799301.51,1619269.07,7302962.07,3614639.39,3972271.04,3539670.48,10904527.64,7848957.68,6288644.95,4182632.39,5927564.62,3444843.99,2723718.68,1879727.27,6419242.69,4551696.09,3001126.47,2182946.46,6319127.56,4869944.81,3270815.64,1707795.14,9433324.93,7870624.94,5788693.53,3710353.08,8242881.69,3448951.26,2538693.97,969743.32,492478.52,599859.95,382845.66,751728.09,3486566.25,4403371.19,0.0
