,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1752449088.97,1252907399.32,795270932.19,350721904.33,1055060688.81,779459675.19,501331167.93,228414759.10,784838548.26,580701806.68,418265567.69,176384595.02,664334974.80,518390910.29,1226309533.20,975726378.61,0.0
2,营业收入,1752449088.97,1252907399.32,795270932.19,350721904.33,1055060688.81,779459675.19,501331167.93,228414759.10,784838548.26,580701806.68,418265567.69,176384595.02,664334974.80,518390910.29,1226309533.20,975726378.61,0.0
3,二、营业总成本,1323998196.44,931902580.02,597645501.84,287507938.41,838294083.35,575194960.21,362767040.50,180437648.73,609452070.62,439462265.02,269947874.38,121604382.91,481901642.66,407141105.65,1048465331.48,812537601.80,0.0
4,营业成本,806468273.61,574778582.53,369381701.88,173307660.13,468611731.36,321541336.26,195970431.36,102204766.01,326313088.42,243937407.17,146890509.24,67227702.80,251235360.41,190563620.13,838289733.71,688022249.40,0.0
5,营业税金及附加,36269997.46,26186356.70,16688159.68,7204346.40,27794343.41,18654621.61,12839104.11,5344678.73,19367689.62,13942644.30,8899285.11,4000641.04,15457463.75,9640705.72,5808206.49,3924727.09,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,142237649.84,85478748.29,55188466.26,26385240.03,112904942.74,69823374.48,41732531.58,22182382.36,107357199.28,69858369.08,43511958.57,19298653.34,96157700.50,86365806.07,89097172.59,51798476.39,0.0
8,财务费用,328355274.31,239044546.44,151796172.26,70209074.94,208520625.74,153944620.49,103395126.76,48860076.84,152936907.18,107851099.67,68653205.25,29561266.68,120108412.58,103810548.51,104449288.77,68964379.24,0.0
9,研发费用,10667001.22,6414346.06,4591001.76,2100553.74,13150331.97,5761195.33,4222330.72,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,0,0,1845744.79,3477186.12,3872744.80,1992916.21,1516119.05,-1057294.58,16760425.22,10820929.92,-172230.32,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,860528.23,859736.38,785496.06,390412.54,-1714.55,-742.00,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,6735.47,5943.60,6939.13,2436.55,0,-742.00,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,472514174.25,368613344.86,245541498.64,109334563.08,306110391.78,273490626.52,185930257.55,68219684.36,254919134.61,199547917.39,183399006.01,72392627.55,182433332.14,111249804.64,177844201.72,163188776.81,0.0
16,加:营业外收入,2428556.02,1790919.27,1271931.45,999252.42,3912106.83,663446.04,118305.47,43642.39,1789272.61,556179.74,210936.44,161085.50,71125239.04,40559016.17,16268762.12,23050957.79,0.0
17,减：营业外支出,1020639.15,863652.84,303874.59,326921.67,1571646.63,1109060.07,1103468.16,88203.49,1022916.59,309197.23,245893.48,105165.28,200959.54,1309154.65,276762.71,897891.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,2303.89,2000.14,0,0,0,6480.61,330.37,0.0
19,四、利润总额,473922091.12,369540611.29,246509555.50,110006893.83,308450851.98,273045012.49,184945094.86,68175123.26,255685490.63,199794899.90,183364048.97,72448547.77,253357611.64,150499666.16,193836201.13,185341843.60,0.0
20,减：所得税费用,57067526.80,45026428.58,28221975.10,14594927.25,35648942.08,31794669.43,16839897.93,11019237.88,49208059.48,42152917.37,34986091.28,14616532.92,22361920.73,-486208.71,51791464.04,34440604.70,0.0
21,五、净利润,416854564.32,324514182.71,218287580.40,95411966.58,272801909.90,241250343.06,168105196.93,57155885.38,206477431.15,157641982.53,148377957.69,57832014.85,230995690.91,150985874.87,142044737.09,150901238.90,0.0
22,归属于母公司所有者的净利润,416088473.60,323071279.48,217163283.10,95362539.54,272773322.67,241215449.40,168086711.59,57155885.38,206477431.15,157641982.53,148377957.69,57832014.85,230995690.91,150985874.87,142044737.09,150901238.90,0.0
23,少数股东损益,766090.72,1442903.23,1124297.30,49427.04,28587.23,34893.66,18485.34,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.360000,0.280000,0.190000,0.080000,0.250000,0.220000,0.160000,0.050000,0.200000,0.150000,0.140000,0.060000,0.220000,0.140000,0.160000,0.220000,0.0
26,稀释每股收益(元/股),0.360000,0.280000,0.190000,0.080000,0.250000,0.220000,0.160000,0.050000,0.200000,0.150000,0.140000,0.060000,0.220000,0.140000,0.160000,0.220000,0.0
27,七、其他综合收益,-3631.70,-172964.59,-24078.21,135543.44,1980060.88,1856954.66,542324.28,-2027080.47,-5784455.20,-4995845.71,-2025602.91,-688054.46,6246068.49,6239708.06,-35645.40,-1200357.87,0.0
28,八、综合收益总额,416850932.62,324341218.12,218263502.19,95547510.02,274781970.78,243107297.72,168647521.21,55128804.91,200692975.95,152646136.82,146352354.78,57143960.39,237241759.40,157225582.93,142009091.69,149700881.03,0.0
29,归属于母公司所有者的综合收益总额,416084841.90,322898314.89,217139204.89,95498082.98,274753383.55,243072404.06,168629035.87,55128804.91,0,0,0,57143960.39,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,766090.72,1442903.23,1124297.30,49427.04,28587.23,34893.66,18485.34,0,0,0,0,0,0,0,0,0,0.0
