,报表日期,20191231,20190930,20190630,20181231,20180930,20180630,20171231,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1097491329.87,793522380.67,522774054.73,1092284253.96,811052684.36,522218219.13,960243092.09,476692132.56,756232633.05,738415773.07,754612014.86,0.0
2,营业收入,1097491329.87,793522380.67,522774054.73,1092284253.96,811052684.36,522218219.13,960243092.09,476692132.56,756232633.05,738415773.07,754612014.86,0.0
3,二、营业总成本,981999398.84,695362431.47,453541135.51,931018314.21,686788202.29,446791952.08,863450694.24,428121657.67,691585057.98,655028961.39,687627404.47,0.0
4,营业成本,809157356.46,583367180.26,377388206.31,786508391.00,591849215.59,381923284.35,725333394.79,363142876.85,586917576.48,554722891.55,577488289.02,0.0
5,营业税金及附加,6573326.01,4826160.88,3571527.13,8363902.15,6379761.96,4363222.78,7912691.03,3395881.00,6215656.76,3123013.99,4129607.14,0.0
6,销售费用,39443202.93,26005093.76,16444549.43,39806916.70,27801857.53,18207588.61,32522247.83,15865438.76,23819804.41,22597668.11,21765830.85,0.0
7,管理费用,57793526.44,41997547.39,25712451.53,55286117.67,38152169.02,24323734.57,45163626.08,40924188.77,75790863.69,75566062.62,77009193.00,0.0
8,财务费用,-3465966.95,-4895887.60,-1498588.59,-12068289.54,-11741939.60,-7106369.88,8703007.04,3246912.35,-3712535.63,-3463942.48,3976390.89,0.0
9,研发费用,72497953.95,44062336.78,31922989.70,50748393.78,34347137.79,23154726.54,42755298.45,0,0,0,0,0.0
10,资产减值损失,0,0,0,2372882.45,0,1925765.11,1060429.02,1546359.94,2553692.27,2483267.60,3258093.57,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,3587584.57,0,0,0,0,0,0,0,0,2437.52,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,135474808.01,113568812.34,81312962.34,176018941.67,128733307.30,80695195.64,105916056.07,49415092.94,64647575.07,83389249.20,66984610.39,0.0
16,加:营业外收入,3570385.57,38563.68,38462.28,1452717.50,442603.98,35175.58,154756.04,31074.12,30170446.93,10508881.67,12558577.60,0.0
17,减：营业外支出,1333975.65,298836.47,140142.17,997390.91,492083.51,200965.82,278052.44,101093.80,483845.70,725495.54,882472.78,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,5700.00,15697.34,278404.84,37722.63,0.0
19,四、利润总额,137711217.93,113308539.55,81211282.45,176474268.26,128683827.77,80529405.40,105792759.67,49345073.26,94334176.30,93172635.33,78660715.21,0.0
20,减：所得税费用,15577745.59,13576976.03,9715471.63,24184546.53,18268305.91,9836072.73,14963678.11,6816886.30,15801418.57,16045633.54,9718315.89,0.0
21,五、净利润,122133472.34,99731563.52,71495810.82,152289721.73,110415521.86,70693332.67,90829081.56,42528186.96,78532757.73,77127001.79,68942399.32,0.0
22,归属于母公司所有者的净利润,120406127.59,98258788.24,71087065.94,149451341.13,108115858.68,69078762.19,90102205.86,42815586.68,77694718.03,73527001.79,63870164.58,0.0
23,少数股东损益,1727344.75,1472775.28,408744.88,2838380.60,2299663.18,1614570.48,726875.70,-287399.72,838039.70,3600000.00,5072234.74,0.0
24,六、每股收益,,,,,,,,,,,,
25,基本每股收益(元/股),0.690000,0.590000,0.460000,0.960000,0.690000,0.440000,0.580000,0.270000,0.500000,0.470000,0.410000,0.0
26,稀释每股收益(元/股),0.690000,0.590000,0.460000,0.960000,0.690000,0.440000,0.580000,0.270000,0.500000,0.470000,0.410000,0.0
27,七、其他综合收益,1946850.36,3517671.36,539751.55,3388052.62,2648107.21,716289.91,-4979296.08,-2203423.96,3458224.69,1683672.99,71242.53,0.0
28,八、综合收益总额,124080322.70,103249234.88,72035562.37,155677774.35,113063629.07,71409622.58,85849785.48,40324763.00,81990982.42,78810674.78,69013641.85,0.0
29,归属于母公司所有者的综合收益总额,122352977.95,101776459.60,71087065.94,152839393.75,110763965.89,69795052.10,85122909.78,40612162.72,81152942.72,75210674.78,63941407.11,0.0
30,归属于少数股东的综合收益总额,1727344.75,1472775.28,408744.88,2838380.60,2299663.18,1614570.48,726875.70,-287399.72,838039.70,3600000.00,5072234.74,0.0
