,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,21178351087.00,15613384504.00,10186929271.00,5116121596.00,19828018371.00,14581919208.00,9527773368.00,4876605925.00,18331422290.00,13167657172.00,8411982473.00,4309396605.00,17280503900.00,12666213585.00,8078603155.00,4011817621.00,15725308667.00,11319727538.00,7375231190.00,3678860629.00,14800780876.00,11039823940.00,7168129843.00,3513651535.00,15800677436.00,11639420255.00,7626183804.00,3710285901.00,15091886001.00,11159829699.00,7011191199.00,3461968636.00,14690835167.00,10867070284.00,6934121390.00,3411055120.00,13484448180.00,9878222944.00,6309544237.00,3023644609.00,12385756598.00,9017572709.00,5857884381.00,2872073172.70,11688654739.00,8691795627.23,5619902297.74,2601332671.74,10508503495.23,7441584966.60,4729365460.62,2379425739.45,3583446677.19,1747033463.75,3230794147.09,3017807399.44,2444095782.32,0.0
2,营业收入,21178351087.00,15613384504.00,10186929271.00,5116121596.00,19828018371.00,14581919208.00,9527773368.00,4876605925.00,18331422290.00,13167657172.00,8411982473.00,4309396605.00,17280503900.00,12666213585.00,8078603155.00,4011817621.00,15725308667.00,11319727538.00,7375231190.00,3678860629.00,14800780876.00,11039823940.00,7168129843.00,3513651535.00,15800677436.00,11639420255.00,7626183804.00,3710285901.00,15091886001.00,11159829699.00,7011191199.00,3461968636.00,14690835167.00,10867070284.00,6934121390.00,3411055120.00,13484448180.00,9878222944.00,6309544237.00,3023644609.00,12385756598.00,9017572709.00,5857884381.00,2872073172.70,11688654739.00,8691795627.23,5619902297.74,2601332671.74,10508503495.23,7441584966.60,4729365460.62,2379425739.45,3563968939.26,1740967939.94,3213248298.55,3007156975.52,2425022796.92,0.0
3,二、营业总成本,20093846357.00,14429952527.00,9171275425.00,4581553581.00,18638858630.00,13270339505.00,8642376662.00,4287721442.00,16938003686.00,11993612381.00,7740396306.00,3934120141.00,15613736503.00,11200011519.00,7150634262.00,3563541890.00,14248491076.00,10099829630.00,6685352253.00,3317810564.00,13808854312.00,10060085002.00,6639119041.00,3365296420.00,13971537004.00,10231652910.00,6674342106.00,3292087223.00,13260491511.00,9633414465.00,6111631680.00,3060806005.00,12194187375.00,8842680616.00,5698845511.00,2863558424.00,11397548361.00,8265324932.00,5422409124.00,2660555694.00,10642381018.00,7760322011.00,5122390643.00,2524798167.22,10198588378.00,7397794527.57,4802686215.64,2306929956.16,8850600633.69,6125614116.10,3893091306.21,1918822925.51,2725296959.34,1231060654.60,2463339202.75,2314029011.71,1812400840.23,0.0
4,营业成本,19654032226.00,14139491485.00,8977577716.00,4486270964.00,18322337927.00,13039362078.00,8486852124.00,4222415891.00,16625152162.00,11780233948.00,7604222547.00,3863361852.00,15319389728.00,10995624672.00,7021727048.00,3498568795.00,13750233383.00,9776691873.00,6440470257.00,3252229057.00,12389782863.00,9035236263.00,5987472148.00,3040360719.00,12395237779.00,9095470928.00,5956128635.00,2923098709.00,11770920007.00,8526666452.00,5443331559.00,2721770059.00,10727775850.00,7812000956.00,5030472559.00,2529509867.00,9905165043.00,7259676158.00,4771399254.00,2340617066.00,9290248280.00,6770723225.00,4481293260.00,2212605734.09,8883520357.00,6466344709.79,4210602983.13,2068733243.27,7866446839.35,5423485054.89,3472305563.15,1736122818.93,2255350584.03,1035324124.95,2076638980.71,1932854093.62,1559569945.91,0.0
5,营业税金及附加,67740365.00,47632763.00,31353993.00,16211835.00,27732883.00,38494274.00,28342491.00,15461268.00,33470112.00,46199021.00,28957217.00,13591110.00,52316521.00,49504981.00,34354113.00,19374235.00,78544749.00,57624293.00,35665207.00,17092730.00,90978306.00,62330268.00,36589895.00,24900354.00,394922122.00,289933923.00,188517110.00,92659462.00,372880709.00,305475614.00,171246471.00,92118497.00,401263002.00,297077823.00,189208458.00,89799278.00,338623506.00,237553936.00,150034518.00,72751573.00,291621805.00,211514758.00,137514126.00,65786691.61,273846519.00,202448945.38,129595108.15,54911619.15,239431210.93,170949684.72,107672730.67,54444665.34,102869463.05,50847245.94,96361926.44,90823041.40,53595649.34,0.0
6,销售费用,0,0,0,0,580150.00,368932.00,184466.00,0,4721951.00,3162602.00,1897316.00,1006776.00,9801629.00,8036198.00,4357629.00,1041614.00,5580523.00,4212836.00,3335494.00,1599406.00,9019450.00,5592988.00,2877924.00,0,20179321.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765501.00,525543.00,178180.24,1289467.00,0,0,135027.68,1148693.23,1024084.14,560154.49,302160.73,14279969.99,6664479.89,11940673.85,9348043.42,10271748.51,0.0
7,管理费用,343848260.00,217767608.00,144989991.00,82637079.00,296201944.00,212747706.00,139504614.00,52286350.00,261400134.00,170816210.00,109540454.00,59606761.00,261693560.00,166482402.00,104472999.00,50271616.00,262739300.00,176671970.00,110753735.00,56716867.00,1262180040.00,921365699.00,590363183.00,292005011.00,1117031144.00,812323410.00,506695349.00,258124803.00,1085598822.00,781299582.00,484965633.00,241205851.00,950372022.00,660743633.00,423315244.00,208936011.00,1013652722.00,662305044.00,431572175.00,210798719.00,851896142.00,612130617.00,390906579.00,189440938.49,855607319.00,600143151.90,379320535.64,149203508.78,707395419.31,517858809.78,341431491.14,146000015.52,354585046.65,151043338.88,309066182.00,321670880.53,216171205.45,0.0
8,财务费用,28225506.00,25060671.00,17353725.00,-3566297.00,-28658862.00,-17179851.00,-12709551.00,-2626395.00,-11672580.00,-7030515.00,-4408935.00,-3485958.00,-29923508.00,-19635934.00,-14277127.00,-5713970.00,-36144259.00,-25700213.00,-19953639.00,-9821848.00,55743745.00,34915491.00,21769944.00,8030836.00,50003140.00,39898571.00,29011217.00,17877968.00,29515305.00,19367086.00,11800494.00,5711598.00,88371235.00,72748204.00,55739250.00,35203268.00,141768328.00,107694103.00,71307408.00,36360433.00,207753061.00,162903540.00,109796669.00,56786622.79,181558619.00,128522196.20,82832064.42,33611032.98,37424543.71,12271393.54,-28903722.27,-18077700.25,-1788104.38,-12818535.06,-30668560.25,-40667047.26,-27207708.98,0.0
