,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2403055510.85,1621983029.80,806402508.96,3200527741.09,2293045481.42,1494794413.27,701350250.94,3064971500.79,2273708134.98,1532562601.12,725887035.25,2759855136.98,2045990402.86,1359342529.45,634241973.20,2314039610.25,1669376673.47,1039062089.09,459547157.43,1971244833.88,1495975946.24,969890167.03,464410493.08,1813934688.16,1343512925.65,871423265.72,398888144.80,1506126050.61,1160947711.07,776923825.11,398548191.46,1578687682.56,1255611202.65,867134653.55,424203120.52,1677905627.85,1278283826.79,855001867.84,419082858.54,1631966381.12,1197203655.91,754382039.09,348436233.26,2236184307.76,1751187563.57,1162806720.29,564002654.43,2538060869.69,1821143322.01,1238548088.70,553190056.29,2353650666.62,1668788733.00,1043870854.90,482920391.02,1483893737.01,945133638.71,410985738.45,196923137.14,1014005016.41,596005556.25,410406925.16,204754182.10,881211766.41,672884129.24,459454856.39,225053602.61,891749728.72,671230669.80,456207110.21,222534800.04,925784818.93,433114054.21,571009280.98,264739863.68,385789356.84,199211944.84,324331723.68,166284193.78,473345120.88,238812933.90,442785355.10,217626240.92,525863658.24,294548462.78,630005420.00,322597800.76,715429038.69,0.0
2,营业收入,2403055510.85,1621983029.80,806402508.96,3200527741.09,2293045481.42,1494794413.27,701350250.94,3064971500.79,2273708134.98,1532562601.12,725887035.25,2759855136.98,2045990402.86,1359342529.45,634241973.20,2314039610.25,1669376673.47,1039062089.09,459547157.43,1971244833.88,1495975946.24,969890167.03,464410493.08,1813934688.16,1343512925.65,871423265.72,398888144.80,1506126050.61,1160947711.07,776923825.11,398548191.46,1578687682.56,1255611202.65,867134653.55,424203120.52,1677905627.85,1278283826.79,855001867.84,419082858.54,1631966381.12,1197203655.91,754382039.09,348436233.26,2236184307.76,1751187563.57,1162806720.29,564002654.43,2538060869.69,1821143322.01,1238548088.70,553190056.29,2357496769.35,1647465889.39,1035706077.56,483919025.24,1482659146.38,933970009.21,404493395.53,193603721.98,996246688.32,583608958.20,401399023.57,200794345.78,866798366.22,660482201.89,450725331.46,220087160.46,875299752.11,657156973.12,449669642.10,219015890.85,916259944.36,427984537.26,559084567.97,257204946.18,378249956.49,195462443.55,319013120.80,164300741.23,454126024.11,206206488.02,424496008.28,194204993.55,512475002.44,291054615.10,633300170.00,322113047.31,707539530.83,0.0
3,二、营业总成本,2324111516.27,1561811938.83,776445300.32,3023493792.82,2116526770.30,1371509135.49,646440767.56,2856099579.43,2069875215.38,1377803455.91,657113865.18,2610544921.82,1856381904.11,1222327837.54,572048464.34,2146730340.32,1490840545.04,921323443.18,402971859.79,1832480639.53,1380456069.88,890716565.18,425358587.26,1723826842.91,1259320114.53,806943182.84,363894984.34,1425360708.10,1078246023.67,714647290.09,367649245.24,1550930559.04,1227138497.38,843497466.93,410997068.27,1710264001.61,1304584242.64,868691839.63,427825236.64,1976109204.99,1409040960.35,910278912.00,425177115.04,2299140782.25,1770911655.95,1186561609.93,572318033.43,2557158692.95,1828258509.07,1239872850.81,561580349.35,2384975976.95,1658081524.03,1040850533.37,499252461.96,1793298895.41,1034589738.22,462619068.30,226160806.44,1105765047.91,608462499.94,408945692.91,207218445.83,923890246.75,667215156.92,454478676.62,220864962.84,886004800.22,666238866.37,453399873.28,211898086.14,885158872.74,405298472.24,543243793.20,263477485.79,418611691.64,203507976.77,375822132.83,169552734.33,468336499.80,0,456973108.88,0,529174359.84,0,0,0,630779917.58,0.0
4,营业成本,1797690435.73,1198980538.22,590084115.15,2322152730.89,1638594828.60,1052451025.46,480460604.41,2245537329.26,1626706544.71,1088801959.30,515068230.14,2037344042.71,1451590110.48,954500289.41,441754881.51,1614750228.46,1149337556.07,701662230.84,307597227.86,1368150933.75,1029511799.03,661303736.20,309693546.74,1296513813.16,942600905.55,606814372.70,271238180.76,1067777087.51,812074226.00,539093035.03,272737456.20,1205353227.82,950219874.40,635358917.85,309459696.53,1307669168.12,1023110166.98,685456147.32,327446352.80,1379774004.52,1047984605.78,667761921.44,305460180.14,1739805437.38,1353769128.95,890884653.94,429962509.34,1926456232.29,1369484639.70,939027830.10,420420187.67,1721863872.96,1206794790.62,756030597.47,361335470.49,1219764073.92,801165891.34,378825938.91,184528259.70,882059263.40,500569659.50,339016360.55,168185210.34,755986456.20,541855455.64,372604517.79,182290385.56,718595434.09,541341022.94,364917540.55,175370265.83,717458700.63,337306157.61,437663021.71,205878099.62,315924736.33,160001605.07,272922998.79,113463205.77,325417273.63,0,344204768.28,0,405296257.31,0,0,0,522977047.29,0.0
5,营业税金及附加,7918629.91,6298212.90,1704621.35,13033211.21,6697190.21,5160231.67,1561727.25,13445563.98,7989747.08,5994544.14,3594585.70,9646577.26,4686619.61,4180944.00,1626951.18,6115310.63,3948926.65,3119612.56,867452.04,4998647.70,3118704.83,2360802.07,641167.18,5281607.10,3636759.71,2683855.00,811729.44,4662275.23,3283984.10,2531448.71,1642135.45,4554641.82,2704563.38,2131125.21,789549.83,3025991.85,2475228.19,1730093.09,971246.29,4382789.20,3375720.85,2261448.96,1281251.75,4053225.53,3247618.15,2257626.54,1175890.14,3936059.63,2945086.93,1669865.39,625156.78,957960.83,627592.62,435051.34,196760.53,947454.33,744272.57,392060.15,183042.61,2400219.10,1991252.58,1212461.96,1009353.04,1801741.19,3300561.03,1962100.91,1166190.06,2495494.60,1577585.91,923986.64,503548.73,3340804.07,1217456.23,5353582.70,1644980.27,5619075.87,2716042.04,1788953.32,981723.67,5093308.28,0,2288246.42,0,1483765.87,0,0,0,17332528.97,0.0
6,销售费用,256638452.26,176161929.09,85904491.00,322696906.11,227703638.31,147600554.52,75042188.65,284810887.21,211883311.63,141412181.17,63595426.51,246840318.90,184251992.25,124035260.82,58910235.20,233231262.36,172332161.22,113957035.76,52148605.83,236863062.33,179409355.62,109957980.76,53377580.91,195811904.08,143964345.05,88494572.02,42433816.91,159229142.78,115363086.55,72772714.18,38506287.32,151412115.43,115108228.61,85103014.17,43622422.78,172732498.12,132868286.25,86051954.07,45325055.12,218321232.17,160560457.70,104016486.35,49753406.66,254794274.51,194668077.95,141817767.58,69074228.58,293543940.46,209184201.55,138703140.54,65497596.20,304867183.93,208257568.76,137515340.13,64803476.17,148862316.29,76083669.25,13883057.16,6526538.60,36496343.49,18803280.62,13133489.77,5905533.22,28529753.48,21036900.69,13275435.91,6761823.43,30149229.12,21846698.69,13812712.47,6518489.31,32174202.66,13361488.87,15523598.13,9819802.35,13828214.43,5415071.67,16737674.23,8633649.43,18505225.80,0,21110309.03,0,23718171.99,0,0,0,17327023.01,0.0
7,管理费用,178315712.90,121131457.00,61218884.14,230502679.98,164060276.01,154556576.41,78995514.35,291371664.10,218885075.95,143922099.95,71773763.42,284156361.47,204723742.19,131096375.43,66346891.84,255477642.42,158754347.78,100450384.67,48467445.49,201143590.02,152724391.17,102160879.18,52901278.51,196541758.56,155291819.23,98820662.84,46254855.20,169484391.57,126252386.32,82595250.52,43306625.97,173677416.53,131042102.06,91388532.38,45359033.32,192057604.35,140118752.73,91864322.87,49314066.70,242887869.51,160247104.08,107400238.22,51088427.14,233567382.02,182991277.99,132035485.48,63880146.85,268197205.58,195388742.96,128835286.19,58452559.84,304133977.39,187373387.98,106859153.90,53464325.85,368747264.65,128521124.91,56790933.30,28477188.85,157151050.82,65606812.60,41860405.05,26294135.36,102490323.93,75948011.00,50945651.18,23287419.00,101560014.31,77585425.00,57849150.39,21563083.52,101210676.37,40377312.59,61282948.01,36596870.38,62319006.47,22517852.67,75631204.51,32121006.51,84524724.05,0,67452091.35,0,63017899.56,0,0,0,52602250.66,0.0
8,财务费用,6134241.59,8875035.67,9960031.62,16859739.48,8304280.29,12091231.56,10666484.29,-5263527.90,-2317307.57,-6849775.62,2235097.04,15536094.51,11973084.75,10089517.50,6014328.50,6091859.10,4694439.17,4949996.23,-3400808.87,11394584.70,10954476.75,10122179.92,6355871.36,26305480.06,18432992.21,10718964.95,5036855.65,9595280.37,6623445.35,6131703.99,4107083.87,27129459.43,23561901.17,17069871.79,7139759.63,28774850.89,21609427.19,15736223.33,7019912.94,58095712.72,41757211.58,29644028.27,17284357.88,71535758.20,44976975.60,28972204.31,16153550.82,36732016.70,55221760.70,36557122.21,19252393.49,53152981.84,55028184.05,40010390.53,19452428.92,54977786.22,28074780.15,12727078.78,6445776.68,27658171.10,21491494.64,13722975.58,5824213.87,35081971.95,25074228.56,15690970.83,7359144.79,33204628.10,23888133.83,15896483.23,7942698.75,30974489.01,13036056.94,23288351.04,9774044.26,21419297.75,12857405.32,8741301.98,14353148.95,34795968.04,0,21917693.80,0,35658265.11,0,0,0,20541067.65,0.0
