,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,825501259.70,528596114.45,271923551.73,1199088085.28,873090103.10,578960233.42,235086408.26,1232715844.51,850854704.84,515040946.40,202768058.41,1029898823.56,724699896.47,433160071.13,204124980.83,1114749085.73,815730992.29,484442179.62,215270979.49,1175972283.07,816618205.08,513517152.07,230259724.33,1262715890.32,853114403.27,526125840.59,245768213.18,1087886567.79,730265631.45,457927007.84,211921631.74,1230100600.93,843846677.28,539942219.42,235973602.68,992735855.38,663392327.03,396371255.92,171677458.09,783703003.98,537329659.59,326364914.22,148619123.15,1123582273.18,867921151.37,581090217.23,275386316.43,1542095562.55,1060921697.82,646943405.53,275134588.03,1511746243.60,1086285520.05,665930237.50,294027768.01,1310701983.60,918942906.45,595382021.97,289468391.46,1294623633.22,912204658.80,550664753.02,259764491.82,1057551439.73,717014704.95,411497351.70,191965818.45,716035804.37,491129952.13,311234600.85,134272527.66,631674228.26,318180288.84,572507415.72,259077216.65,463289508.64,375803258.39,279657809.69,0.0
2,营业收入,825501259.70,528596114.45,271923551.73,1199088085.28,873090103.10,578960233.42,235086408.26,1232715844.51,850854704.84,515040946.40,202768058.41,1029898823.56,724699896.47,433160071.13,204124980.83,1114749085.73,815730992.29,484442179.62,215270979.49,1175972283.07,816618205.08,513517152.07,230259724.33,1262715890.32,853114403.27,526125840.59,245768213.18,1087886567.79,730265631.45,457927007.84,211921631.74,1230100600.93,843846677.28,539942219.42,235973602.68,992735855.38,663392327.03,396371255.92,171677458.09,783703003.98,537329659.59,326364914.22,148619123.15,1123582273.18,867921151.37,581090217.23,275386316.43,1542095562.55,1060921697.82,646943405.53,275134588.03,1508145310.90,1079541574.68,660330853.04,294350209.42,1306889446.77,915107605.70,593177408.16,288189083.94,1292180620.49,909914451.15,549288098.56,259269193.12,1055554282.80,714398196.80,409767340.58,190927029.92,714050784.65,489190058.51,309742405.94,133530839.50,629816887.92,317130831.38,571462350.80,258822234.45,461359222.12,375073833.85,278719157.59,0.0
3,二、营业总成本,770626678.82,493268939.68,257452673.55,1144211915.91,826454042.33,553290446.76,229660753.10,1202402458.36,821290442.70,497634506.19,195381026.67,997997725.51,701034659.54,419932508.97,198441952.18,1069803003.55,778455553.75,467277509.36,209409163.59,1135082841.29,792068103.94,497701304.79,226599517.59,1237180528.83,833708288.50,510990846.46,240724540.53,1094505333.00,743477876.56,471643564.32,208571573.27,1200087553.42,814941349.53,523741801.85,230503028.77,1023397433.61,666808326.01,402079596.16,177114531.13,893825661.64,556293235.53,338502919.36,160218969.93,1211238679.08,859674786.30,574366083.02,272425430.89,1479765336.56,1003144581.54,611117694.21,258608154.41,1385602231.40,986543317.33,600948820.11,270333427.07,1178694662.36,835466224.54,525521149.29,253491508.33,1106317772.11,770229580.62,476976378.16,224332278.64,880724957.04,616178426.09,357629968.58,171777522.70,623868877.08,435157773.81,274487089.60,119631239.87,574473871.59,279607097.31,504399563.46,232390629.77,421992025.93,345039161.87,252548000.09,0.0
4,营业成本,688854690.49,436706194.78,227724736.52,998533396.85,734860327.78,492091290.92,205313780.86,1065874451.45,737364905.36,443395810.69,176851395.42,883838914.59,627573824.04,374669148.84,176680518.34,953249146.18,700704906.00,412265814.54,184232467.28,995008815.13,699816063.68,441008962.31,200502788.40,1083589212.47,728236330.61,447524377.87,213580461.26,955806471.63,644169672.21,400987335.19,185882597.17,1035329546.97,702205959.22,450025174.36,202072912.81,878687280.15,596576939.62,358860695.78,157316707.02,728030584.11,492806476.15,295691808.58,131624837.34,1009585870.17,748728761.67,502488262.43,237980870.39,1317444554.22,902703906.62,553555702.84,239199098.85,1250759773.80,890489124.35,537498835.92,240969498.47,1064826299.88,757540948.10,476543715.27,230389185.76,1009258980.31,712202089.68,439853821.95,207064701.42,805856279.04,573560778.84,330563286.22,158795095.20,571103545.26,399921919.85,249689242.35,109210966.77,540636624.15,268626667.14,487674502.27,225539226.14,378505718.94,312568104.07,222175455.85,0.0
5,营业税金及附加,8401268.77,7185574.88,3152557.90,11599642.80,8642722.20,5768309.90,2050111.77,16670249.80,8742493.22,6250874.48,1557414.88,8956595.40,1898694.02,1510687.53,939977.30,5952602.01,2681815.98,1140286.20,351797.89,9439055.07,6224559.37,3139916.63,1899008.17,7494328.20,3588600.84,1891790.57,686320.02,5658347.32,2954211.28,2531265.45,708862.49,5526522.33,2955141.09,2065005.31,688745.51,2014668.56,2564082.85,869609.77,408566.30,3145697.86,2287764.47,1833228.12,751443.49,2785212.61,2055795.68,1445407.87,529930.13,3459547.84,2021150.89,1484274.77,852429.62,6272946.02,4922691.81,3880556.05,1939645.77,2762957.76,1997710.53,1321453.38,649833.88,3885185.20,2444711.33,1866599.87,1236607.40,2500535.43,1806408.66,1211363.43,593773.17,882091.85,657121.37,483265.82,220391.38,1428011.18,1147745.07,1733108.10,1165077.23,1525270.75,988545.00,1751150.11,0.0
6,销售费用,20473003.44,14159467.13,7197881.52,41087861.61,25892645.98,19028704.15,8336892.34,40168655.14,23162373.49,14361643.34,6124570.57,30514274.95,19889032.42,13558257.63,5918875.17,32190358.02,21911694.27,14660626.10,7229911.67,34439514.13,23090812.82,13882754.24,6944762.88,45146223.97,27228227.59,16930213.39,8194327.15,42407694.91,22291571.33,14712959.59,6441418.24,37385657.48,24609954.71,15671343.89,7482670.61,31407354.03,19307231.07,11284759.12,5846085.34,27762876.24,17534443.41,11534412.21,4601527.23,37987809.74,30108537.05,21805935.13,8398648.43,43899557.60,28372324.69,17868745.39,6582944.71,43774635.03,31436414.69,19187822.13,8260957.45,42326345.74,26507615.61,16502764.07,7920224.79,34410179.49,21882150.38,15016098.46,6899638.88,20593907.43,14803867.17,8410073.72,4029778.11,17833975.77,11644685.70,7537341.26,4367466.42,10289529.23,4172900.70,7548610.40,3818804.34,5532438.48,3427428.68,3030444.99,0.0
7,管理费用,40055086.52,25862923.85,13736703.82,68844537.83,50006460.48,31200666.81,13301187.29,52024781.90,38447351.84,24988054.85,13184194.73,56443643.24,46413451.67,29744524.79,13584820.06,60292303.38,46823344.58,31741368.21,14629498.38,65374978.16,46404266.84,29903838.60,12897625.89,56130093.68,44846138.98,28102425.36,13586011.34,52159135.43,44399284.73,28229571.47,12025449.76,54303523.86,44658731.97,28479946.19,12756883.86,54365159.57,36346711.08,23598724.24,11617980.15,66840837.18,27921836.18,18580472.18,11654502.55,61320522.33,24286743.08,15068317.95,9571286.59,43218934.91,23559130.06,11382320.03,1700896.10,46289954.26,33317857.64,23060541.26,10608456.19,40173892.33,29359385.52,19502284.46,8686221.06,42766015.20,23559128.79,15143215.69,7145962.41,42683413.73,19049781.52,12755638.52,6151067.10,24087358.92,15946749.41,12228938.88,3766992.30,16352748.19,3320299.54,8094569.66,8097041.85,15314238.28,11876901.07,16703520.34,0.0
8,财务费用,7957717.61,4950422.23,2878181.36,502181.61,-1487262.77,1639106.48,2843848.25,17311674.72,13058680.71,8228104.30,2021896.08,-5244832.98,42042.67,18856.62,1300821.17,-814968.15,1441114.63,6878225.70,2662068.36,14132859.46,10820441.77,6084542.20,2740942.20,26495837.17,19023204.90,13099550.63,4677420.76,27737391.50,19801319.01,14076806.15,3467196.11,42570151.88,34130555.52,22451494.45,7501815.98,34641332.25,21918544.13,14385226.60,6506313.34,35803178.58,26192557.90,17973407.39,12384714.19,72713090.94,56121322.00,35023914.00,15450016.09,61989394.53,43930298.85,24268042.12,10272785.13,38504922.29,26377228.84,17321064.75,8554869.19,28605166.65,20060564.78,11650932.11,5846042.84,15997411.91,10141500.44,5096642.19,1985368.53,9090821.41,6957589.90,4689606.69,2207809.12,9961905.28,6987297.48,4548301.29,2065423.00,5766958.84,2339484.86,7281655.56,4157041.22,8733238.71,10572289.07,8145110.87,0.0
