,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2947098702.41,2355809271.42,1645668466.86,1049710196.01,3471277743.91,2448461196.05,1552843194.58,724485030.71,2966888613.95,2111238479.29,1294632165.99,529058917.91,2284401358.00,1631450497.63,1072578244.27,479367312.58,2278105619.40,1674087692.92,1160687982.34,569745645.50,3008101238.11,2362396512.76,1661158110.94,752700501.47,2732722791.82,1918111580.25,1168055916.24,493537453.60,2596338695.46,1798908532.81,1134034126.86,492142320.55,2703444472.75,2151307516.72,1537445537.20,785519753.82,3024496113.66,2102091495.80,1268897503.23,409981865.32,1708428415.87,1246794703.38,836982889.34,396856545.96,1875053810.41,1415877330.27,899622623.81,312447404.26,1276915551.16,952322307.30,633520112.43,273544188.35,1296901233.70,626145220.00,1226241177.00,1159518403.00,855826063.00,0.0
2,营业收入,2947098702.41,2355809271.42,1645668466.86,1049710196.01,3471277743.91,2448461196.05,1552843194.58,724485030.71,2966888613.95,2111238479.29,1294632165.99,529058917.91,2284401358.00,1631450497.63,1072578244.27,479367312.58,2278105619.40,1674087692.92,1160687982.34,569745645.50,3008101238.11,2362396512.76,1661158110.94,752700501.47,2732722791.82,1918111580.25,1168055916.24,493537453.60,2596338695.46,1798908532.81,1134034126.86,492142320.55,2703444472.75,2151307516.72,1537445537.20,785519753.82,3024496113.66,2102091495.80,1268897503.23,409981865.32,1708428415.87,1246794703.38,836982889.34,396856545.96,1875053810.41,1415877330.27,899622623.81,312447404.26,1276915551.16,952322307.30,633520112.43,273544188.35,1296901233.70,626145220.00,1185733403.00,1114874996.00,836423237.00,0.0
3,二、营业总成本,2753596374.99,2152685391.47,1501726057.45,956540221.50,3218656443.21,2285046462.32,1474543615.36,697621003.90,2781130747.06,1923330525.21,1160038817.44,482193895.02,2161165774.77,1572820971.43,1046449058.03,485218533.24,2287951754.04,1680041825.96,1181507635.26,579712206.84,2832536746.29,2186305988.54,1536588673.35,696533973.54,2638132121.19,1869641147.20,1181247386.44,526558473.73,2631225587.42,1890910703.92,1242201544.33,550798995.83,2616606976.52,1998325984.69,1392447675.01,704694492.46,2731761960.49,1838816217.22,1115219488.71,386510165.92,1724585557.56,1282715240.53,882197026.92,388915482.27,1757204762.55,1288194283.09,828917544.04,305940555.54,1236904903.22,912412478.93,600902094.82,259132844.86,1191996188.32,590804681.00,1075925736.00,961626416.00,739184538.00,0.0
4,营业成本,2313078221.57,1818778103.42,1271483999.31,784837092.21,2745999571.06,1974846441.53,1260893305.35,593699026.09,2365381693.22,1603670338.30,934277717.28,389881066.35,1776395276.29,1281511547.22,837014796.78,386858666.46,1914251414.98,1396044051.89,977280718.25,464257056.64,2373467037.26,1832335584.04,1266386583.36,571582325.61,2247292615.56,1617562023.05,994062542.43,434616007.32,2267995197.97,1629001078.41,1048074015.32,453389136.59,2250483803.40,1746292425.44,1214166848.46,624573152.72,2289700943.78,1567927128.01,957169788.13,345999821.24,1418542438.81,1032205196.83,674001403.52,318763669.29,1521280967.54,1160059409.16,750317006.50,275988219.04,1122177511.09,837106569.71,550079627.98,235587400.69,1091733333.03,540430678.00,984899978.00,876649242.00,667699993.00,0.0
5,营业税金及附加,27338168.92,18196751.32,12342641.56,8457279.22,25249631.89,16081796.60,10941021.05,5518043.20,26631967.70,18053443.60,13072342.95,7065938.27,20814258.23,7210540.73,5256788.40,2613350.87,11124493.89,5288761.80,3389066.83,2231505.02,15535003.34,8289781.80,6411227.09,2275053.88,8814675.27,4031978.76,1760898.13,1147871.04,12331635.81,5533351.26,2727151.87,1058120.78,8767104.10,4724641.06,4030760.45,3194418.74,2330559.73,1349424.13,868485.80,92690.06,2012525.75,1270384.24,969574.01,596377.48,1022133.14,146804.67,106215.26,76794.27,594212.74,36956.70,30415.39,7411.16,626299.40,0,0,0,0,0.0
6,销售费用,163693616.82,132708992.77,98738978.84,62438535.05,176162542.65,106309039.09,72566423.23,33553480.71,116974206.56,80293467.31,50375324.69,22538050.91,100040169.88,76155022.20,51835326.73,23879972.23,99849109.96,80445510.57,52239232.39,24640253.89,157564268.39,127958978.06,92851994.22,38663209.94,127786593.81,85759381.29,52726751.65,24608456.73,109087340.56,73443427.13,46250673.57,17909531.61,132558985.87,86972782.73,63932784.51,29314076.96,190414770.21,113906062.94,75455123.83,14760346.71,122118654.74,95033384.19,62898419.95,28577515.74,69013836.08,50735367.25,34781712.24,12669239.23,55824192.31,40829906.11,27666163.94,13299242.28,51364686.62,27405314.00,45978633.00,38907605.00,33932018.00,0.0
7,管理费用,111166368.08,84855801.97,56090585.67,29096923.73,114622753.38,131258811.45,81241436.70,36554893.20,186634338.85,134756304.95,83995472.77,37315889.79,168771382.55,129561960.97,87038199.41,33694826.95,145366559.02,111548096.41,75281274.74,31413393.60,170134747.75,129405059.59,97541924.90,41662296.85,148889593.52,99041868.89,64563390.19,26169316.05,130832050.52,91999063.81,58690600.02,31202590.66,128797076.23,95217351.04,68138263.68,26530803.26,162453889.83,112639006.15,56667230.30,16720864.22,110682591.13,75753395.70,55691057.74,29695497.39,80072181.53,53131003.57,35178554.55,12052105.06,45944063.23,26399058.54,18470813.85,8651525.48,37182021.76,17692326.00,30688272.00,36047876.00,23842505.00,0.0
8,财务费用,25535517.89,16443598.20,17959331.95,13539818.66,27583160.31,16728110.96,16466531.83,16234554.72,40080682.64,28683289.87,17309976.34,6371759.13,18355839.50,19084805.53,12915049.18,11326789.12,33061895.52,25143499.33,18355206.62,9646193.34,47906824.98,33935562.11,21801747.92,10739460.91,59224541.97,45058848.17,30376229.85,14793499.65,68784165.21,50695506.13,34817399.71,19087662.25,52918003.54,37019921.71,20603271.90,8221304.05,31404020.50,24831290.93,16318837.22,7233467.51,24324352.56,19380756.59,14718776.93,8995162.87,18686146.20,12766515.18,7978872.23,5154197.94,2086166.06,4643749.73,4655073.66,1587265.25,11047371.25,5276363.00,14358853.00,10021693.00,13710022.00,0.0
