9,研发费用,219183877.08,150726410.08,72110520.77,297861977.04,197414568.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,258942908.51,578446758.80,236909864.30,73957899.95,-6623936.95,1198312143.83,409558676.55,132647439.98,19756638.20,32118383.93,16921883.27,6722013.08,8905500.00,7133222.48,-492450.00,-492450.00,0,269552.54,0,0,0,479633.94,0,0,0,7578.83,0,0,0,-149020.03,0,0,0,-59348.24,0,0,0,485798.82,0,0,0,928548.11,0,0,0,-192911.98,136698.38,136698.38,0,677301.37,0,206056.56,0,0.0
11,公允价值变动收益,34717180.01,26805985.04,0,0,0,0,0,0,0,0,0,7272300.00,-4069000.00,-12054700.00,0,-348450.00,0,0,0,-1760000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,77561240.18,46771220.20,19147628.45,65454978.09,57304990.75,34009072.26,17588486.26,40015394.07,44516946.31,40141495.31,28935805.28,154837942.51,36198195.28,19713819.70,12257272.97,63984952.14,46324829.29,31155407.88,0,2551770.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597574.15,733819.25,634258.81,249889.75,1821295.06,385506.53,429455.00,157443.03,925028.41,650232.01,-193882.58,-37253.95,1808044.33,-134664.75,1438593.96,772886.74,0.0
13,其中:对联营企业和合营企业的投资收益,707266.53,707266.53,0,-6172983.42,1153374.03,1153374.03,0,-10191094.65,0,0,0,-5318947.67,0,0,0,-28755.21,0,0,0,-289826.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597574.15,0,0,0,1821295.06,0,0,0,925028.41,650232.01,0,0,1808044.33,-134664.75,0,0,0.0
14,汇兑收益,0,0,0,0,10378991.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,921829324.24,801230254.63,573512969.48,1594336109.67,1216640179.99,682355641.15,236460138.93,897904354.75,866578120.06,534902796.56,220992872.06,645545884.07,360277548.42,235232803.03,104693307.64,430763465.18,320956609.92,194570171.62,70416454.16,108973483.19,35656449.24,27436835.70,12100324.56,22921787.77,17631500.63,18390698.56,10707603.51,64587694.53,54745225.48,39894778.70,20528182.22,72238297.16,51748229.75,35122922.30,18474496.13,44813549.38,29482693.42,16951866.42,8128797.10,16658797.34,11674653.25,7729169.36,4102975.93,27263940.52,22163862.43,15537896.93,8027119.45,26382295.29,17764639.43,12970666.25,6560942.02,22326972.11,12829925.84,14108920.47,12835951.48,0.0
16,加:营业外收入,134400.00,0.00,0,3611672.99,2112.99,2112.99,33103.93,6183541.68,7573003.94,5877299.52,2704350.00,49704848.55,32260209.90,4538109.76,1508265.15,35533851.61,4782353.13,2887689.13,252156.92,7880004.66,3193524.86,533358.86,380220.00,6785763.80,1603752.80,1411898.00,1321600.00,10905647.81,4795684.60,2251384.60,1026000.00,7118032.28,3165872.81,2306527.62,158122.00,9619080.53,1722496.20,704725.96,35600.00,6908694.08,3006400.00,2914400.00,1667000.00,5860529.05,1630326.42,1558050.00,521450.00,3724638.77,1686868.89,498785.89,15000.00,486294.00,737022.00,1293299.12,979131.46,0.0
17,减：营业外支出,0,0.00,0,2887753.40,255395.16,123276.00,123276.00,1337245.30,145708.83,76035.85,-2064.15,2305467.83,540216.80,529966.44,369449.19,195632.61,114530.76,101345.42,1069.28,55837.79,3369.79,399.86,0,3259.74,83315.79,3312.75,2290.00,130403.40,9928.80,9058.80,5253.00,167075.68,23093.26,20220.74,0,506126.11,31118.83,28537.83,2427.80,130426.69,1874.00,0,0,102105.37,0,0,0,204722.03,10083.00,10083.00,0,244351.92,21.18,4530.80,130681.58,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,200.00,200.00,200.00,470212.66,86420.83,86420.83,0,32410.00,780.00,0,0,13425.42,0,399.86,0,2290.00,0,3312.75,0,130203.40,0,0,0,140478.26,0,0,0,126801.11,0,0,0,130004.38,0,0,0,102105.37,0,0,0,10083.00,0,0,0,237634.62,0,0,0,0.0
19,四、利润总额,921963724.24,801230254.63,573512969.48,1595060029.26,1216386897.82,682234478.14,236369966.86,902750651.13,874005415.17,540704060.23,223699286.21,692945264.79,391997541.52,239240946.35,105832123.60,466101684.18,325624432.29,197356515.33,70667541.80,116797650.06,38846604.31,27969794.70,12480544.56,29704291.83,19151937.64,19799283.81,12026913.51,75362938.94,59530981.28,42137104.50,21548929.22,79189253.76,54891009.30,37409229.18,18632618.13,53926503.80,31174070.79,17628054.55,8161969.30,23437064.73,14679179.25,10643569.36,5769975.93,33022364.20,23794188.85,17095946.93,8548569.45,29902212.03,19441425.32,13459369.14,6575942.02,22568914.19,13566926.66,15397688.79,13684401.36,0.0
20,减：所得税费用,125300350.26,100619203.50,88328735.84,222878835.12,138873632.26,68469744.53,19470247.40,-50558232.38,156797831.17,88385056.89,13879585.11,58113462.03,25683838.26,7188939.26,12186322.11,48427591.51,34220567.99,14383845.09,8081516.66,3248386.69,4005625.77,3677774.61,1693754.98,492443.71,-284059.39,1499220.15,1440607.25,7435783.90,7660501.83,5351933.53,3421858.48,13094823.17,5761888.26,4362286.56,2154636.24,6580544.01,4797592.91,2895294.12,1101228.31,2455508.20,1719834.07,1006703.18,709896.94,3862264.21,2739752.83,1878034.48,940728.39,3422083.47,1928869.58,1425162.01,664256.86,2312287.80,1936977.06,1425558.26,1394006.77,0.0
21,五、净利润,796663373.98,700611051.13,485184233.64,1372181194.14,1077513265.56,613764733.61,216899719.46,953308883.51,717207584.00,452319003.34,209819701.10,634831802.76,366313703.26,232052007.09,93645801.49,417674092.67,291403864.30,182972670.24,62586025.14,113549263.37,34840978.54,24292020.09,10786789.58,29211848.12,19435997.03,18300063.66,10586306.26,67927155.04,51870479.45,36785170.97,18127070.74,66094430.59,49129121.04,33046942.62,16477981.89,47345959.79,26376477.88,14732760.43,7060740.99,20981556.53,12959345.18,9636866.18,5060078.99,29160099.99,21054436.02,15217912.45,7607841.06,26480128.56,17512555.74,12034207.13,5911685.16,20256626.39,11629949.60,13972130.53,12290394.59,0.0
22,归属于母公司所有者的净利润,731671290.08,646122575.36,441343686.17,1367355675.26,1080824906.06,614213627.17,216632380.85,947545405.46,711921277.40,453027911.03,209585466.41,634965588.10,366255096.27,232094173.13,93619208.67,417183377.13,291516736.90,182998526.22,63068604.44,118389761.41,37716619.57,25791701.68,11874424.08,29471953.64,19859708.12,18578287.65,11169196.53,66331138.42,50936171.81,35967486.12,17558484.51,64970176.54,48186440.17,32272970.23,15853183.68,45202806.42,25060575.33,14317292.34,7039190.23,20274036.09,12895726.94,9636866.18,5060078.99,29160099.99,21054436.02,15217912.45,7607841.06,26480128.56,17516820.33,12036520.24,5911685.16,20239914.83,11633116.30,13969512.16,12254411.28,0.0
23,少数股东损益,64992083.90,54488475.77,43840547.47,4825518.88,-3311640.50,-448893.56,267338.61,5763478.05,5286306.60,-708907.69,234234.69,-133785.34,58606.99,-42166.04,26592.82,490715.54,-112872.60,-25855.98,-482579.30,-4840498.04,-2875641.03,-1499681.59,-1087634.50,-260105.52,-423711.09,-278223.99,-582890.27,1596016.62,934307.64,817684.85,568586.23,1124254.05,942680.87,773972.39,624798.21,2143153.37,1315902.55,415468.09,21550.76,707520.44,63618.24,0,0,0,0,0,0,0,-4264.59,-2313.11,0,16711.56,-3166.70,2618.37,35983.31,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.128700,0.113600,0.100000,0.320000,0.253700,0.143700,0.060000,0.290000,0.218900,0.140000,0.060000,0.330000,0.193600,0.120000,0.104100,0.480000,0.334400,0.209900,0.072400,0.690000,0.332800,0.227500,0.104800,0.259500,0.174700,0.164000,0.098000,0.582100,0.448700,0.317500,0.154076,0.580454,0.430500,0.288300,0.212500,0.610000,0.335800,0.191869,0.094300,0.270000,0.170000,0.130000,0.070000,0.390000,0.280000,0.200000,0.130000,0.620000,0.410000,0.280000,0.140000,0.470000,0.270000,0.330000,0.310000,0.0
26,稀释每股收益(元/股),0.129600,0.114500,0.100000,0.320000,0.243300,0.138500,0.060000,0.290000,0.216700,0.140000,0.060000,0.330000,0.193600,0.120000,0.104100,0.480000,0.334400,0.209900,0.072400,0.690000,0.332800,0.227500,0.104800,0.259500,0.174700,0.164000,0.098000,0.582100,0.448700,0.317500,0.154076,0.580454,0.430500,0.288300,0.212500,0.610000,0.335800,0.191869,0.094300,0.270000,0.170000,0.130000,0.070000,0.390000,0.280000,0.200000,0.130000,0.620000,0.410000,0.280000,0.140000,0.470000,0.270000,0.330000,0.310000,0.0
27,七、其他综合收益,244188.87,738796.19,-24906.10,90504.27,0,0,0,0,0,0,0,1946648.52,1457592.40,1682457.32,850348.73,371123.55,158833.41,-162320.21,9450.00,-128554.40,0.00,0.00,0,-2112417.01,0,0,0,-970681.91,0,0,0,22214.11,0,-58329.43,0,338671.19,0,133896.43,0,-72864.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,796907562.85,701349847.32,485159327.54,1372271698.41,1077513265.56,613764733.61,216899719.46,953308883.51,717207584.00,452319003.34,209819701.10,636778451.28,367771295.66,233734464.41,94496150.22,418045216.22,291562697.71,182810350.03,62595475.14,113420708.97,34840978.54,24292020.09,10786789.58,27099431.11,19435997.03,18300063.66,10586306.26,66956473.13,51870479.45,36785170.97,18127070.74,66116644.70,49129121.04,32988613.19,16477981.89,47684630.98,26376477.88,14866656.86,7060740.99,20908692.03,12959345.18,0,0,0,0,0,0,0,17512555.74,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,731915478.95,646861371.55,441318780.07,1367446179.53,1080824906.06,614213627.17,216632380.85,947545405.46,711921277.40,453027911.03,209585466.41,636912236.62,367712688.67,233776630.45,94469557.40,417554500.68,291675570.31,182836206.01,63078054.44,118261207.01,37716619.57,25791701.68,11874424.08,27359536.63,19859708.12,18578287.65,11169196.53,65360456.51,50936171.81,35967486.12,17558484.51,64992390.65,48186440.17,32214640.80,15853183.68,45541477.61,25060575.33,14451188.77,7039190.23,20201171.59,12895726.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,64992083.90,54488475.77,43840547.47,4825518.88,-3311640.50,-448893.56,267338.61,5763478.05,5286306.60,-708907.69,234234.69,-133785.34,58606.99,-42166.04,26592.82,490715.54,-112872.60,-25855.98,-482579.30,-4840498.04,-2875641.03,-1499681.59,-1087634.50,-260105.52,-423711.09,-278223.99,-582890.27,1596016.62,934307.64,817684.85,568586.23,1124254.05,942680.87,773972.39,624798.21,2143153.37,1315902.55,415468.09,21550.76,707520.44,63618.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
