,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1749307555.92,1316262623.23,796423688.36,322839442.02,1290276553.52,974024218.97,567296512.01,220681721.64,1183780419.01,893623245.03,583239774.38,237831469.75,1085361917.11,872899240.21,562433757.48,1103339542.12,845475922.25,796256200.00,0.0
2,营业收入,1749307555.92,1316262623.23,796423688.36,322839442.02,1290276553.52,974024218.97,567296512.01,220681721.64,1183780419.01,893623245.03,583239774.38,237831469.75,1085361917.11,872899240.21,562433757.48,1103339542.12,845475922.25,796256200.00,0.0
3,二、营业总成本,1532916202.79,1145668175.19,729883877.49,315187609.97,1201426857.75,906378500.90,541390765.39,216998930.83,1042555996.68,754591964.36,491438866.12,205150859.54,940815100.73,728942233.16,475436651.11,960901907.86,781896880.13,783189500.00,0.0
4,营业成本,1271455228.07,954083258.03,590811382.44,254271999.60,1017745316.85,759373721.91,453714242.41,176758757.18,880338247.15,646121534.97,418653633.93,172068248.38,782840684.34,618457504.47,401948132.71,827988648.22,662425744.62,701183400.00,0.0
5,营业税金及附加,6973849.40,4904715.45,2963477.87,1351425.24,6828622.26,5005474.50,3428568.55,1370268.14,6031344.19,4251154.64,2764148.15,1281376.80,4012515.33,919984.38,612106.43,1981743.64,1513677.27,1262400.00,0.0
6,销售费用,127852583.65,95979406.64,61498711.90,25918107.41,96064526.60,68326749.62,40107206.43,18250417.46,84314637.01,58108230.95,38106047.64,17476584.14,81858486.35,56166087.89,38064542.29,72386057.83,58398132.49,36899400.00,0.0
7,管理费用,78698338.56,64998952.87,46456068.61,18659479.61,60333052.94,60905642.94,43120749.64,14757878.84,66751372.69,41490019.77,26228882.53,12183706.85,65828567.56,43443830.10,28967026.73,52106391.52,42671692.16,38212800.00,0.0
8,财务费用,15356449.94,6747488.45,8265320.70,6293506.08,3123945.26,-855859.49,-1337840.99,5687784.87,5659186.48,3930547.90,4099987.40,1835751.06,7262753.51,9762521.58,5652538.21,5824841.04,14797859.23,6803800.00,0.0
9,研发费用,32579753.17,18954353.75,19888915.96,6755358.70,16418882.81,11115427.17,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1937733.33,912511.03,2507344.25,2357839.35,173824.34,-538790.84,690476.13,1586166.47,305192.31,-987906.36,192304.74,192304.74,614225.61,2089774.36,-1172400.00,0.0
11,公允价值变动收益,958100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,4198445.25,6949747.20,6208617.51,-400228.18,3321565.84,4782279.31,4144292.02,1195254.38,10403775.43,5286751.23,5251501.06,517266.21,3434804.01,975732.51,975732.51,-705569.36,1138132.15,1255714600.00,0.0
13,其中:对联营企业和合营企业的投资收益,3444121.59,4411563.31,2972295.81,-611072.70,3020360.05,0,0,-452716.67,8389326.20,0,3799471.06,517266.21,1856936.01,0,-602135.49,-4427047.16,-1249001.95,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,226352986.68,180270700.11,75794167.70,10170953.27,98227671.05,76615758.75,32868082.78,6029528.11,158737652.06,144318031.90,97052409.32,33197876.42,147981620.39,144932739.56,87972838.88,141732064.90,64717174.27,1268781300.00,0.0
16,加:营业外收入,749866.79,629863.00,511346.47,368530.13,5003528.85,5112231.90,4901556.37,1238373.62,461794.65,7478612.56,8838297.83,4411309.72,11100518.20,7566022.14,5190378.17,7790580.69,4406501.01,3122900.00,0.0
17,减：营业外支出,6252194.99,3909273.67,1379913.67,775510.02,5835723.55,2480039.44,2074223.66,1979099.46,1604086.33,737043.06,362552.55,205428.36,15770730.20,13787156.60,13483567.06,5496289.46,7965300.11,7199500.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,1161060.85,0,780910.77,1449662.32,2574594.43,5500.00,0.0
19,四、利润总额,220850658.48,176991289.44,74925600.50,9763973.38,97395476.35,79247951.21,35695415.49,5288802.27,157595360.38,151059601.40,105528154.60,37403757.78,143311408.39,138711605.10,79679649.99,144026356.13,61158375.17,1264704600.00,0.0
20,减：所得税费用,41399877.43,35103383.79,18645525.52,4863778.79,20744019.60,12844010.07,6052795.99,1272558.17,24181586.42,22763274.26,15552595.59,5865914.43,20977200.30,19552853.55,10733251.65,26685587.50,9310013.36,189135700.00,0.0
21,五、净利润,179450781.05,141887905.65,56280074.98,4900194.59,76651456.75,66403941.14,29642619.50,4016244.10,133413773.96,128296327.14,89975559.01,31537843.35,122334208.09,119158751.55,68946398.34,117340768.63,51848361.81,1075568900.00,0.0
22,归属于母公司所有者的净利润,180401348.21,142518507.53,56696541.38,5105058.59,77215137.89,66403941.14,29642619.50,4016244.10,133413773.96,128296327.14,89975559.01,31537843.35,122334208.09,119158751.55,68946398.34,117340768.63,51848361.81,1076279300.00,0.0
23,少数股东损益,-950567.16,-630601.88,-416466.40,-204864.00,-563681.14,0,0,0,0,0,0,0,0,0,0,0,0,-710300.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.451000,0.356300,0.141700,0.012800,0.191400,0.166000,0.074100,0.010000,0.357400,0.352000,0.249900,0.087600,0.339800,0.331000,0.191500,0.325900,0,0,0.0
26,稀释每股收益(元/股),0.442600,0.356300,0.141700,0.012600,0.191200,0.163400,0.073000,0.009900,0.357400,0.352000,0.249900,0.087600,0.339800,0.331000,0.191500,0.325900,0,0,0.0
27,七、其他综合收益,90392.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,179541173.81,141887905.65,56280074.98,4900194.59,76651456.75,66403941.14,29642619.50,4016244.10,133413773.96,128296327.14,89975559.01,31537843.35,122334208.09,119158751.55,68946398.34,117340768.63,51848361.81,1075568900.00,0.0
29,归属于母公司所有者的综合收益总额,180491740.97,142518507.53,56696541.38,5105058.59,77215137.89,66403941.14,29642619.50,4016244.10,133413773.96,128296327.14,89975559.01,31537843.35,122334208.09,119158751.55,68946398.34,117340768.63,51848361.81,1076279300.00,0.0
30,归属于少数股东的综合收益总额,-950567.16,-630601.88,-416466.40,-204864.00,-563681.14,0,0,0,0,0,0,0,0,0,0,0,0,-710300.00,0.0
