,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,157859672.24,471620283.32,335481187.81,227238042.95,102828219.92,503317549.46,422772662.02,306896416.77,141937350.57,851755169.77,511291650.80,329296709.76,139951704.22,826901017.11,372930770.34,278968346.03,90319508.20,564827787.84,288874743.83,173901430.65,121090843.63,844495254.55,578149275.54,383764949.64,143213499.45,578218895.18,456273658.30,331016087.48,99253269.49,557779117.60,415968342.40,310777295.43,109073383.22,549534221.25,408818182.93,271604672.83,118618547.35,370427522.61,261136349.19,143272183.46,60064863.15,267818562.63,177036396.20,100356509.89,44385453.99,190408036.67,134697215.55,81548888.17,35571528.90,160680461.23,124521814.21,81188173.50,34787904.30,133456560.36,99154517.56,62643118.32,110596880.60,86128111.96,0.0
2,营业收入,157859672.24,471620283.32,335481187.81,227238042.95,102828219.92,503317549.46,422772662.02,306896416.77,141937350.57,851755169.77,511291650.80,329296709.76,139951704.22,826901017.11,372930770.34,278968346.03,90319508.20,564827787.84,288874743.83,173901430.65,121090843.63,844495254.55,578149275.54,383764949.64,143213499.45,578218895.18,456273658.30,331016087.48,99253269.49,557779117.60,415968342.40,310777295.43,109073383.22,549534221.25,408818182.93,271604672.83,118618547.35,370427522.61,261136349.19,143272183.46,60064863.15,267818562.63,177036396.20,100356509.89,44385453.99,190408036.67,134697215.55,81548888.17,35571528.90,160680461.23,124521814.21,81188173.50,34787904.30,133456560.36,99154517.56,62643118.32,110596880.60,86128111.96,0.0
3,二、营业总成本,211932459.75,594338158.27,352816555.12,233626492.42,105711524.43,552849112.93,439678200.09,292509494.46,129442133.27,893461121.00,488095107.89,313591127.94,135078771.99,801825281.59,372843756.19,290011524.66,104464464.19,910707202.72,352760834.72,219113201.16,145343286.01,897492284.96,581050712.08,402858300.16,166129122.02,727651388.82,445621251.06,321900765.30,98014595.05,546216066.76,357476266.66,265557963.29,100856822.23,447921883.58,313359105.95,203312040.15,94850740.41,327108491.45,229623905.30,119991616.77,54514764.60,235336039.64,153525997.90,86919094.68,40047676.06,164358276.60,112547220.35,67055923.05,30533892.44,136468460.56,104656496.15,65754994.03,28057254.37,111073019.55,82317523.53,52865270.48,95862128.31,76400268.28,0.0
4,营业成本,144111946.46,373609762.79,234867763.14,159577394.42,67383322.12,352938719.20,302172885.74,215809621.42,101074600.59,658708198.56,365303712.58,239967066.68,107411197.67,600431822.21,274592346.10,217749995.59,68644566.96,467761160.09,239925360.42,144050316.62,102189471.43,653107416.02,470766184.97,322767729.68,123698665.12,504578341.44,350905435.46,256921134.13,69342071.85,443934489.14,294056856.25,219394535.96,77224833.71,344810224.77,257417318.29,170517725.02,79679000.36,270441176.43,196668395.83,101471834.91,43920098.38,205431810.12,134358861.85,75339327.50,33807328.69,143678982.12,99541273.18,59410432.55,26577334.07,118098777.65,90170034.14,59029330.28,24876403.90,99946560.22,74287704.49,47307885.54,84822166.07,68534475.31,0.0
5,营业税金及附加,464376.30,7955138.29,2193148.51,1692422.25,452960.31,7720277.64,6068566.09,1820123.79,703812.68,13371570.17,5067596.81,4224620.90,671045.95,7628024.14,861103.98,563664.35,245341.44,1806010.58,269723.49,244261.80,187519.53,4589882.22,2282076.24,1373415.25,603259.37,2725612.34,1736161.64,1052274.41,368844.68,3557430.86,2695386.07,1724259.94,671278.26,3492494.08,2148427.15,1427491.92,515184.16,1888285.19,1063174.55,501175.73,208424.37,831792.58,499217.77,264911.88,111208.38,1062716.96,815272.84,460631.63,144663.48,671445.54,605932.42,403438.99,188249.64,789762.06,375898.96,350381.97,633607.94,232826.07,0.0
6,销售费用,1451621.72,12723936.60,5879005.72,3570665.11,1448817.75,11213693.95,8770136.34,6474442.68,3512541.79,15514261.67,8956544.95,5658089.24,2459433.28,17609993.24,10078028.34,7369459.14,2559034.50,35072329.12,6781491.91,6678112.20,2168555.05,62468962.08,27756172.09,22777023.58,8088665.76,25031003.27,10376441.94,7794192.57,1701973.79,8276149.04,6518241.73,3895139.19,1849448.73,8609677.38,6619446.93,4103940.90,2162076.67,7245246.32,4737951.47,3177384.30,1731319.81,5569192.19,3722296.42,1931595.24,867395.65,3252880.79,2514792.42,1485052.08,657363.09,5572305.93,4837749.45,2225077.57,1053045.39,3725939.93,2673913.05,2066619.44,2819915.99,1863650.41,0.0
7,管理费用,17603370.15,69651612.17,44609625.74,26686857.71,13823542.75,67522700.57,49939423.52,29166252.42,14393896.56,68435587.14,41500721.38,26913947.78,13080858.46,70295731.17,35297053.13,27720706.85,13271673.55,119991486.38,40973655.94,28136562.78,18170563.41,63291311.12,39551052.98,28644541.83,14739379.65,78419392.68,37555840.24,27003333.50,13780741.87,50258624.32,37164123.13,28235208.93,14659196.40,59705148.25,26962413.71,15597742.79,8158677.17,26125579.64,14351076.55,8000789.38,5251121.63,14461050.84,9021480.35,5636827.01,2787598.15,9226277.62,5352584.07,3117847.73,1647936.62,8130248.94,6414329.78,2278782.31,1220747.63,3910396.38,2786259.82,1842063.34,4651069.47,3658101.85,0.0
8,财务费用,45851212.43,111417453.94,58090047.95,36973433.57,22996045.58,115978295.92,75873366.88,45060344.19,25858969.41,125595285.27,71370324.45,38923643.06,15774277.56,104803274.44,52879780.01,38105326.30,19743847.74,108061421.14,64536942.66,40250430.09,22542041.18,108550126.32,62373312.73,45007756.52,18524440.55,85601688.12,48206734.20,32574796.00,13110290.43,43242570.30,20420004.86,15608676.45,6434381.85,28672229.30,19456602.53,12362386.20,4306198.37,18339297.20,11635157.02,7476744.74,3700556.75,7735486.50,5971105.77,3896595.93,2396009.58,6480253.31,4173335.67,2410475.86,1391142.72,4436911.43,2671055.29,1724983.94,720895.09,3086866.67,2078020.42,1290747.57,2968119.28,2453646.08,0.0
9,研发费用,2449932.69,18980254.48,7176964.06,5125719.36,3552808.52,2002223.84,561489.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,-3945972.60,-4526798.19,-3707668.36,-5821290.04,-16101687.76,11836218.19,-4103792.28,-2096239.72,-4318040.93,1056436.39,-864555.37,-1497627.57,0,178014795.41,273660.30,-246482.33,85135.41,5484587.20,-21678086.93,-17712166.70,474711.57,31295350.97,-3159362.42,-3444965.31,-289327.57,-3053196.90,-3378345.38,-3299857.18,17683.28,2632109.80,754897.34,-697246.68,29603.68,3068906.67,1168149.88,-636312.29,-296756.34,1306707.41,-46964.26,-150162.88,78135.61,657165.80,149962.17,171483.20,115452.46,-441228.93,-42604.93,93380.94,-2087.28,-386505.71,115726.79,7572.62,-32750.44,-342431.44,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,3742411.85,26315254.28,18042254.17,10284166.51,2025443.81,40118526.98,34179723.67,-2964755.20,-2058766.46,-1856227.26,283791.86,1380781.55,-807054.08,-2950895.66,675000.00,675000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33574.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,3742405.97,25795254.28,17600997.92,9764166.51,1584187.56,326746.16,33137223.68,-4006421.86,0,-5024141.38,0,0,0,-3633949.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-48399160.62,-226044307.52,10237589.80,10970011.59,2726605.98,-7113625.27,19067969.79,12753053.47,11637387.84,-41507048.58,24933191.77,18440922.37,4065878.15,22124839.86,762014.15,-10368178.63,-14144955.99,-345879414.88,-63886090.89,-45211770.51,-24252442.38,-52997030.41,-2901436.54,-19093350.52,-22915622.57,-149432493.64,10652407.24,9115322.18,1238674.44,11563050.84,58492075.74,45219332.14,8216560.99,101612337.67,95459076.98,68292632.68,23767806.94,43352606.02,31512443.89,23280566.69,5550098.55,32482522.99,23510398.30,13437415.21,4337777.93,26049760.07,22149995.20,14492965.12,5037636.46,24212000.67,19865318.06,15433179.47,6730649.93,22383540.81,16836994.03,9777847.84,14734752.29,9727843.68,0.0
16,加:营业外收入,136132.67,5836982.44,545391.15,62079.50,87743.32,21848115.04,426446.15,844282.40,672328.82,7930243.58,2213310.27,355542.36,288145.71,8393895.71,4606402.44,272338.27,56051.90,12197299.09,2444059.52,2068497.68,1213424.00,61651922.03,13879609.58,2184352.99,1853113.25,51090583.54,23766277.33,23315416.58,7612737.00,7146740.38,5102174.72,5099274.72,5019846.00,9345327.62,2125025.74,1401461.09,565005.09,10277986.43,4348802.92,1111086.93,621862.93,2363366.58,329812.58,253903.80,221244.00,3297826.14,2746040.00,2730613.00,1516213.00,538287.40,531323.40,239338.40,231279.00,116392.50,90510.50,82712.50,134010.00,67932.70,0.0
17,减：营业外支出,769850.11,1417918.20,932123.17,444946.24,187298.19,1311367.83,1043073.40,757923.57,510312.93,6123270.04,2832522.66,1739902.90,220531.88,1882743.90,1202014.04,1111412.44,401775.77,26917229.28,550355.25,441842.31,284500.00,1601528.09,1204506.19,1083738.14,1033635.61,1037153.02,888789.59,471972.57,321959.00,1670924.91,738646.48,474091.06,24091.06,2947671.45,2078871.45,335871.32,168779.50,1234443.99,1394151.25,14562.65,10040.31,313783.24,117103.24,113043.24,15.82,504210.98,480576.12,476705.00,21255.00,119383.69,53416.70,20736.18,20736.18,107313.91,102905.15,94381.24,137704.50,95183.18,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,1091295.88,623806.85,623806.85,0,18148487.67,0,0,0,0,848535.61,848535.61,0,0,0,0,0,20302.62,58492075.74,20091.06,0,264271.45,0,0,0,192168.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-49032878.06,-221625243.28,9850857.78,10587144.85,2627051.11,13423121.94,18451342.54,12839412.30,11799403.73,-39700075.04,24313979.38,17056561.83,4133491.98,28635991.67,4166402.55,-11207252.80,-14490679.86,-360599345.07,-61992386.62,-43585115.14,-23323518.38,7053363.53,9773666.85,-17992735.67,-22096144.93,-99379063.12,33529894.98,31958766.19,8529452.44,17038866.31,62855603.98,49844515.80,13212315.93,108009993.84,95505231.27,69358222.45,24164032.53,52396148.46,34467095.56,24377090.97,6161921.17,34532106.33,23723107.64,13578275.77,4559006.11,28843375.23,24415459.08,16746873.12,6532594.46,24630904.38,20343224.76,15651781.69,6941192.75,22392619.40,16824599.38,9766179.10,14731057.79,9700593.20,0.0
20,减：所得税费用,431506.42,3206202.25,1794142.39,1996565.10,400727.48,2687189.46,1046290.11,0.00,0,-1338330.37,1207295.12,0,0,2055206.32,0,0,0,-2092410.05,751827.07,2423519.88,468750.19,1130807.69,768636.17,4487178.28,64081.38,1307897.11,6734101.95,6263273.12,1635287.87,10242474.41,9058322.74,7131233.87,2237717.39,19588521.16,15014723.63,10657913.10,3878041.99,6844996.94,5154863.00,3763517.51,927692.64,4369265.75,3528331.12,2170142.66,674937.78,3511507.32,5540445.07,3623298.58,1719728.92,3737278.21,3213200.76,2354988.99,1048400.65,3453914.24,2393496.81,1378581.85,1732599.80,1337183.03,0.0
21,五、净利润,-49464384.48,-224831445.53,8056715.39,8590579.75,2226323.63,10735932.48,17405052.43,12839412.30,11799403.73,-38361744.67,23106684.26,17056561.83,4133491.98,26580785.35,4166402.55,-11207252.80,-14490679.86,-358506935.02,-62744213.69,-46008635.02,-23792268.57,5922555.84,9005030.68,-22479913.95,-22160226.31,-100686960.23,26795793.03,25695493.07,6894164.57,6796391.90,53797281.24,42713281.93,10974598.54,88421472.68,80490507.64,58700309.35,20285990.54,45551151.52,29312232.56,20613573.46,5234228.53,30162840.58,20194776.52,11408133.11,3884068.33,25331867.91,18875014.01,13123574.54,4812865.54,20893626.17,17130024.00,13296792.70,5892792.10,18938705.16,14431102.57,8387597.26,12998457.99,8363410.17,0.0
22,归属于母公司所有者的净利润,-45010662.02,-205786773.47,7920958.64,7379006.88,1909417.21,10627786.01,15087855.76,13904087.30,13034282.94,-39313032.71,21074743.77,15713016.99,3313011.80,25444782.03,3019206.99,-12892713.00,-14272233.60,-276663888.53,-62353563.97,-42882734.96,-22985533.95,3638401.92,915323.79,-25159223.11,-19676798.63,-68637065.04,24272278.01,24225852.57,6339507.19,8781108.37,56719406.42,44796886.10,12022182.82,92118797.56,80490507.64,58700309.35,20285990.54,45551151.52,29312232.56,20613573.46,5234228.53,30162840.58,20194776.52,11408133.11,3884068.33,25331867.91,18875014.01,13123574.54,4812865.54,20893626.17,17130024.00,13296792.70,5892792.10,18938705.16,14431102.57,8387597.26,12998457.99,8363410.17,0.0
23,少数股东损益,-4453722.46,-19044672.06,135756.75,1211572.87,316906.42,108146.47,2317196.67,-1064675.00,-1234879.21,951288.04,2031940.49,1343544.84,820480.18,1136003.32,1147195.56,1685460.20,-218446.26,-81843046.49,-390649.72,-3125900.06,-806734.62,2284153.92,8089706.89,2679309.16,-2483427.68,-32049895.19,2523515.02,1469640.50,554657.38,-1984716.47,-2922125.18,-2083604.17,-1047584.28,-3697324.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.070000,-0.330000,0.010000,0.010000,0.003000,0.020000,0.030000,0.020000,0.020000,-0.060000,0.030000,0.030000,0.010000,0.040000,0.005000,-0.020000,-0.020000,-0.450000,-0.100000,-0.070000,-0.060000,0.010000,0.002200,-0.060000,-0.050000,-0.170000,0.060000,0.060000,0.020000,0.020000,0.140000,0.110000,0.060000,0.480000,0.430000,0.330000,0.110000,0.250000,0.160000,0.110000,0.030000,0.370000,0.250000,0.200000,0.080000,0.510000,0.380000,0.260000,0.100000,0.510000,0.440000,0.350000,0.160000,0.510000,0.380000,0.220000,0.350000,0.220000,0.0
26,稀释每股收益(元/股),-0.070000,-0.330000,0.010000,0.010000,0.003000,0.020000,0.030000,0.020000,0.020000,-0.060000,0.030000,0.030000,0.010000,0.040000,0.005000,-0.020000,-0.020000,-0.450000,-0.100000,-0.070000,-0.060000,0.010000,0.002200,-0.060000,-0.050000,-0.170000,0.060000,0.060000,0.020000,0.020000,0.140000,0.110000,0.060000,0.480000,0.430000,0.330000,0.110000,0.250000,0.160000,0.110000,0.030000,0.370000,0.250000,0.200000,0.080000,0.510000,0.380000,0.260000,0.100000,0.510000,0.440000,0.350000,0.160000,0.510000,0.380000,0.220000,0.350000,0.220000,0.0
27,七、其他综合收益,513893.30,16649195.46,-6486469.15,-7296286.31,-4336918.17,-4574963.06,-3023436.06,-3174906.32,-4036055.18,1007488.81,-1254725.43,-850559.89,7095745.01,5351787.53,16351539.07,3109791.10,-10254688.70,-7332974.10,-17637607.18,-17637607.18,-19637135.99,-27157075.77,-13737228.81,13004441.67,10575789.20,-63375308.63,-2905983.70,-2814088.08,-1445732.28,3221452.42,2138200.18,386166.63,3155185.30,-6252795.76,-10463959.43,5352190.34,2568293.49,4218219.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-48950491.18,-208182250.07,1570246.24,1294293.44,-2110594.54,6160969.42,14381616.37,9664505.98,7763348.55,-37354255.86,21851958.83,16206001.94,11229236.99,31932572.88,20517941.62,-8097461.70,-24745368.56,-365839909.12,-80381820.87,-63646242.20,-43429404.56,-21234519.93,-4732198.13,-9475472.28,-11584437.11,-164062268.86,23889809.33,22881404.99,5448432.29,10017844.32,55935481.42,43099448.56,14129783.84,82168676.92,70026548.21,64052499.69,22854284.03,49769370.82,29312232.56,0,5234228.53,30162840.58,20194776.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
