,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,32954731135.22,24660381594.57,16932701502.82,8510309798.96,32271005488.06,23372372195.57,15255884143.28,7299417997.31,28655273710.62,21033249940.78,13632852658.66,6912554650.65,19610944279.51,12961442240.57,8583583938.05,4240694613.32,18658268402.61,14055145553.36,9280433936.17,4490170267.78,24390919514.78,18178576687.28,12252715839.82,6325748075.92,29500131501.66,22176604454.11,15275195170.11,7669885039.21,31228777275.21,23239421864.14,15684625072.29,8062315775.30,30372415725.93,22884339585.84,15078149606.84,7490459098.78,16942353235.94,15614827538.71,9034754491.11,3422656706.76,12337028774.20,8964993019.66,5773824057.48,2992586878.63,13254912707.67,9654875540.97,5294062308.30,2316242080.89,7802826918.69,5704881163.26,3693897519.32,1690578829.47,6913480396.41,4920498342.60,3201514667.76,1415038590.18,5639235766.15,4026428813.23,2595321546.88,1271340038.54,3778482929.47,2697507824.52,1707520059.98,785979278.04,2860417968.40,2130908671.76,1258528100.93,785979278.04,2118109523.54,1596142499.00,1017010301.20,626016269.90,1993644528.43,944525575.55,1273062744.29,484983183.23,1011678617.29,1089513989.21,1219219406.63,0.0
2,营业收入,32954731135.22,24660381594.57,16932701502.82,8510309798.96,32271005488.06,23372372195.57,15255884143.28,7299417997.31,28655273710.62,21033249940.78,13632852658.66,6912554650.65,19610944279.51,12961442240.57,8583583938.05,4240694613.32,18658268402.61,14055145553.36,9280433936.17,4490170267.78,24390919514.78,18178576687.28,12252715839.82,6325748075.92,29500131501.66,22176604454.11,15275195170.11,7669885039.21,31228777275.21,23239421864.14,15684625072.29,8062315775.30,30372415725.93,22884339585.84,15078149606.84,7490459098.78,16942353235.94,15614827538.71,9034754491.11,3422656706.76,12337028774.20,8964993019.66,5773824057.48,2992586878.63,13254912707.67,9654875540.97,5294062308.30,2316242080.89,7802826918.69,5704881163.26,3693897519.32,1690578829.47,6891374376.63,4914724293.44,3193087068.94,1413367804.08,5617081446.57,4008219749.11,2584688801.38,1266769373.91,3759723516.35,2686081804.27,1699375075.94,781723888.27,2848284561.77,2125324374.67,1244071372.62,781723888.27,2097067772.52,1585335829.00,1009182621.88,620444264.92,1960059127.06,929372251.62,1256587725.30,481280977.02,1001389034.89,1083710273.63,1207960567.02,0.0
3,二、营业总成本,29522505793.98,22095604370.64,15054378242.19,7559552782.39,29313779230.50,20901577824.80,13563607849.04,6454672164.42,26051810045.32,19018246687.61,12255716921.91,6126872197.65,18969590644.85,12688000816.24,8418031434.47,4174801333.92,18394031060.52,13620895459.49,8964672814.97,4347804285.65,24026282382.92,17753817116.28,11773341322.30,5987916239.03,27995002716.24,20693144080.29,13910186450.27,6842898484.02,28497305445.58,20325554618.37,13226736677.10,6560129572.50,26268509122.20,19205385112.98,12360368823.64,6015340367.09,12976826802.47,11915685639.29,6623772482.29,2249667569.14,9221863107.56,6382790239.39,4017221471.59,1788242346.52,8538356885.28,6035042909.67,3644600056.09,1675891132.61,6218729720.31,4457990134.84,2789072903.60,1244308863.25,5485018341.70,3801409939.03,2468598059.00,1105180866.25,4219340076.03,2913795060.59,1860998720.91,905882969.58,2867754040.64,2033347269.84,1317706573.36,618198179.78,2434201469.71,1866405936.51,1067858484.82,618198179.78,1818354570.36,1363930985.00,858151719.54,523398363.02,1731825501.97,796229023.76,1021890295.67,357652449.77,789653259.71,851812308.78,933687465.23,0.0
4,营业成本,22450077711.77,16517976488.04,11365790826.04,6045662550.86,22015412573.35,15960930572.10,10384119278.30,5019924266.10,19069452175.94,13744505687.78,8769235351.41,4402702021.87,13442884187.94,9191599754.23,6184882121.10,3055462462.24,12621029680.21,9957268285.79,6494021244.31,3142081905.25,17787871420.78,13409837442.69,8877464780.85,4671060842.30,21232542379.47,15905765909.13,10773964153.92,5378883221.73,22376640940.74,16108294309.59,10710188930.53,5433625195.19,21180143545.87,15744861457.56,10017768428.23,4907867343.75,9587997402.48,9944602457.46,5426441586.86,1829084427.30,7025766442.51,5040181987.79,3229148050.31,1450292055.09,6431634143.93,4868828456.47,2981387700.06,1386737836.48,4637026911.38,3434576443.59,2183149033.55,984850595.29,4233129035.06,2982611687.30,1974272617.78,882973079.73,3435991360.42,2409357693.15,1531721669.96,749506184.01,2342576165.28,1682963030.73,1096610989.61,517866942.98,1865493446.40,1494718648.61,817734069.30,517866942.98,1308177407.36,1018907478.00,633906197.64,380764438.44,1253230363.32,585270936.68,714788951.53,227373667.51,514244317.20,547879066.98,630719262.99,0.0
5,营业税金及附加,1373012558.81,1033995693.94,717763461.11,318884211.34,1402868681.43,962828299.79,634710843.16,300973413.93,1308561477.32,921640534.38,596117118.43,286774008.67,711300795.47,438302358.77,287085096.41,123549043.85,693118688.07,550790149.85,356314862.05,171463169.45,315587685.92,206992504.31,144028724.00,73456975.60,375544477.65,284595499.64,199182992.13,96930841.60,375377288.36,277942585.42,186910855.68,100629965.92,353559185.53,257354597.10,170008950.89,89515570.71,272064727.62,197121532.28,126567510.77,53076650.62,207413014.50,154040381.66,100824193.15,51758682.77,134240361.05,100750383.47,58596827.53,26678793.36,83253289.77,61723383.98,40065741.88,18348357.38,73423164.22,53052025.74,34361249.79,15916352.84,53668830.67,40041358.28,26272424.48,13400081.64,33136842.05,22873811.29,13516342.46,6531122.00,12880778.23,10170806.17,7115203.11,6531122.00,12684148.55,11303299.00,8043265.61,5882944.61,15410369.37,7460998.44,7733352.98,3214163.85,8499824.66,10016461.80,11115966.40,0.0
6,销售费用,2305307527.79,1942570822.34,1383690380.27,515135959.14,2441257983.55,1690551643.35,1086106791.59,483491874.46,2442135745.67,1957687508.60,1412570764.51,773817676.34,1894333111.63,1184090775.32,715425379.69,470522323.97,2120854802.51,991676861.65,772474850.69,370676533.21,2393553973.05,1648317396.68,1118123686.93,527721663.02,2660517797.44,1751993380.34,1217042436.60,614207786.96,2248891065.07,1528768025.16,845681165.19,387658850.08,1230772315.48,875921584.50,627852253.18,294989025.99,578962658.24,330119704.29,198862393.22,81609402.37,454012118.70,264813294.19,156524556.00,84426634.32,383713627.25,214033129.20,114389559.66,57652273.20,457900076.97,328475599.67,178585931.73,79920966.33,431219360.35,287859725.35,140361747.64,55923824.69,205794983.75,137730871.74,97511993.19,51098924.90,181399474.94,122315035.68,76045490.60,30521560.88,268547553.26,181862887.93,126190390.70,30521560.88,290267427.58,189840005.00,121621158.63,94158777.65,288768078.17,115217152.12,157215069.44,66120572.08,148065461.18,147869874.31,141994491.41,0.0
7,管理费用,2259865612.94,1697484746.78,1025878214.76,460472983.32,2104006199.83,1620884790.87,1019038001.39,467048646.61,1928173711.41,1576804786.90,894435778.74,398353529.20,1741808925.97,1131508169.45,699421331.31,283150612.10,1768920266.72,1287770889.99,807846163.69,409343018.41,2426777128.81,1691879548.25,1093360802.04,462209077.58,2754742784.70,2014491182.75,1218861804.64,516605563.08,2795579542.31,1876208710.71,1159887343.07,493419532.60,3032083323.18,1928937498.52,1296634049.56,624658260.29,2320334468.51,1218824265.54,726086660.62,235842685.74,1413879625.89,852397047.45,482592222.46,177505536.38,1474915882.97,763264205.65,428570855.16,178617327.73,918392308.71,527197653.77,315745441.44,130128762.34,642651227.50,403958539.62,262538191.88,126903041.93,507777532.62,327520281.56,203055686.21,89988759.79,310557484.26,201498534.72,128310270.80,59677787.12,263276751.14,163593525.95,105106982.01,59677787.12,179884905.69,122607928.00,80213398.04,40489013.73,137898452.55,67739515.77,112261379.26,41637408.80,89190671.90,113466505.69,125539944.43,0.0
8,财务费用,838729380.56,672772169.93,430702170.53,200198833.44,895589630.50,614579600.16,387713272.56,183233963.32,911854919.04,730055175.92,495804914.79,265224961.57,978940493.11,722389094.56,510098156.05,242116891.76,1102956293.70,821030091.28,521656513.30,254239659.33,1055635098.87,781329765.21,524902869.34,253467680.53,961155591.36,723660432.49,488497387.04,236271070.65,724355894.99,525016183.97,314727871.27,144796028.71,441123659.31,391830885.72,241626052.20,98310166.35,202485432.99,206846929.74,127720027.49,50054403.11,115042011.46,67021463.23,43796384.60,24259437.96,105633080.92,77973815.55,51462194.35,26204901.84,113871207.95,92263823.82,57693524.99,31060181.91,104595554.57,73927961.02,57064251.91,23464567.06,16107368.57,-855144.14,2436947.07,1889019.24,84074.11,3696857.42,3223479.89,3600766.80,24002940.68,16060067.85,11711839.70,3600766.80,27340681.18,21272275.00,14367699.62,2103188.59,36518238.56,20540420.75,29471830.82,19306637.53,29652984.77,32580400.00,24317800.00,0.0
