9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,1105290.54,856440.47,307247.45,0,5168359.52,6513433.57,7983841.07,-977.84,4022791.62,357512.98,1993416.09,-5236.92,10970174.52,933645.21,930656.28,0,5327361.94,1157438.03,1747119.88,-52816.99,32549119.40,1831795.23,1791319.71,0,-890732.52,-581866.01,-397798.96,0,-2169100.91,734371.10,-1502794.32,-1868.14,381495.44,-2347189.56,-1848539.04,-2231938.54,-30016.35,3043521.63,480947.27,0,-277752.43,-329542.49,-329542.49,0,366942.18,0,-5660.06,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7963347.50,-514816.76,802065.36,0,0,0,0,0,0,0.0
11,公允价值变动收益,-3119650.73,0,0,0,7989798.96,7890780.08,4180986.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,13139857.67,9249107.68,5898669.45,2460000.00,10275158.89,8505162.44,6246089.52,2646449.07,12527554.53,9780340.78,178177.72,44273.98,1160933.67,418774.90,269118.31,57862.04,1389716.35,776709.60,639197.27,381328.76,1377449.93,705644.26,104986.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34887.90,0,0,0,0,0,0,0,0,0.00,0.00,-1947306.56,-728015.57,-381199.99,-157078.68,-7656385.43,-7443355.46,-7291210.32,-120000.00,-14205627.65,-3276458.17,-1264075.80,-502529.51,12853459.53,15974944.87,-298955.01,165677.96,0,0,0,0,0,0,0,0,0,0,310.00,649.50,570.00,190.00,110.00,0.0
13,其中:对联营企业和合营企业的投资收益,13139857.67,9249107.68,5898669.45,2460000.00,10275158.89,0,6246089.52,2646449.07,11783651.46,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,895706362.43,784893222.13,463606634.49,197705090.03,835243666.48,624354463.63,395611462.75,176520759.20,1117282917.11,899071186.51,211400406.16,9814520.19,65295559.52,24264938.98,12034404.08,-52508327.57,-41006340.09,34311861.24,30870211.10,-28844467.08,80798213.73,94255180.96,57987617.40,-10535694.01,-6194220.00,20238842.41,-1954545.68,-33478192.62,161309654.17,219358155.82,155246589.25,38417333.40,317969997.65,266802198.71,174193989.37,59958382.96,102323199.89,1970083.43,-3771804.26,-10190112.22,41995556.60,80033251.74,20649575.82,10459465.27,56228867.63,55711245.93,27408552.71,13141387.79,39664975.52,29667040.72,15105541.28,10887197.32,5434682.19,-8980345.20,-12495797.64,-7425742.05,-59902195.41,-35313443.77,-28076069.36,-7017211.04,-83294330.21,-39211107.86,-26247081.84,-7156021.81,24402168.90,40949692.27,24517159.23,-6518905.91,-78677560.19,-50053155.48,-24159508.34,-11615175.32,-265747401.63,-22932710.77,-64215309.93,-8818781.76,19903728.50,15862986.97,64169685.04,19958258.89,54966984.20,50843621.15,50326085.38,0.0
16,加:营业外收入,1005274.82,467201.18,327290.53,83792.68,289841.04,1515511.82,196903.78,62646.98,3797403.31,16938842.24,4157875.62,8145390.35,87108241.52,42906605.50,29931909.93,11573873.45,206308629.03,140082063.67,102896587.63,48074213.17,257605317.87,123977991.00,80183139.02,36657441.17,256344567.61,124418915.39,96436028.04,58631150.57,220050618.20,72300933.18,44705156.99,17742468.90,149130598.61,16024130.77,4426430.56,1882729.99,152753315.79,96373333.68,84132042.86,38407635.46,169794487.15,74160352.67,18068927.26,7250573.85,44672959.61,8925557.09,8780815.48,2380514.40,21973803.73,11967265.29,10328662.68,1911466.55,207802.05,245706.83,98967.75,15200.85,414791.17,404376.77,342607.79,53054.15,570356.43,244634.00,104829.92,37821.46,726057.99,1635888.92,115583.57,720810.34,741682.79,78379.25,54577.01,2512.00,13455.90,2198.90,25384.63,6470.28,12171884.51,7961.00,291144.61,22732.45,0,6115.07,65183.82,0.0
17,减：营业外支出,35228560.44,25732928.66,164458.83,43725.00,29326382.53,26971135.97,331499.69,330136.84,52144576.21,41445431.70,983608.59,70448.02,2088638.42,459625.92,383521.39,10544.57,667089.80,240156.31,207324.52,102421.81,2092558.18,328726.72,267583.16,126612.82,3266853.39,594836.83,329601.92,111942.41,1656734.57,690971.69,244658.63,82146.58,16928426.69,909225.30,700357.01,138985.00,3248617.75,762624.31,338983.03,75449.92,2613430.60,974203.18,10601.45,1388.50,1881242.27,534245.55,500245.52,857348.52,205109.05,64651.18,200086.07,154086.07,274029.20,164731.47,146555.71,98910.93,826675.39,93693.08,34598.08,11419.00,587735.07,355378.93,318100.07,234911.52,220670.31,84700.00,22935.94,6129.82,1069825.01,360073.27,5312.97,-4345.01,33855670.34,3431.50,19205284.11,36.00,48341.31,42634.95,340653.80,0,139000.00,23390.97,44961.23,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,40240667.91,896.27,0,151795.63,376.17,376.17,376.17,63601.28,63601.28,2112.41,41787.41,3660.84,3660.84,1255.34,1255.34,196132.72,19188.62,14696.03,6841.99,192715.61,43989.18,43551.70,0,16080854.65,418922.01,348897.50,0,1316171.04,0,0,24532.12,0,0,4818.00,0,78016.12,0,0,0,991.87,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,861483076.81,759627494.65,463769466.19,197745157.71,806207124.99,598898839.48,395476866.84,176253269.34,1068935744.21,874564597.05,214574673.19,17889462.52,150315162.62,66711918.56,41582792.62,-40944998.69,164635199.14,174153768.60,133559474.21,19127324.28,336310973.42,217904445.24,137903173.26,25995134.34,246883494.22,144062920.97,94151880.44,25041015.54,379703537.80,290968117.31,199707087.61,56077655.72,450172169.57,281917104.18,177920062.92,61702127.95,251827897.93,97580792.80,80021255.57,28142073.32,209176613.15,153219401.23,38707901.63,17708650.62,99020584.97,64102557.47,35689122.67,14664553.67,61433670.20,41569654.83,25234117.89,12644577.80,5368455.04,-8899369.84,-12543385.60,-7509452.13,-60314079.63,-35002760.08,-27768059.65,-6975575.89,-83311708.85,-39321852.79,-26460351.99,-7353111.87,24907556.58,42500881.19,24609806.86,-5804225.39,-79005702.41,-50334849.50,-24110244.30,-11608318.31,-299589616.07,-22933943.37,-83395209.41,-8812347.48,32027271.70,15828313.02,64120175.85,19980991.34,54827984.20,50826345.25,50346307.97,0.0
20,减：所得税费用,232749775.87,192007569.91,120471968.67,51857109.22,216912535.03,152666974.81,103459003.49,46866061.76,405276984.64,218634557.09,48557221.66,12069115.45,75672852.88,44973040.18,25811868.37,5858458.29,80941489.76,55999086.87,39021781.64,11924858.33,92700360.63,60734203.08,39897092.33,14873435.62,104906610.42,57001309.88,36747937.50,14193648.91,127836603.10,87193178.49,59166198.94,17689783.08,117567259.54,78009333.23,53699521.20,17788325.53,70839235.71,30651102.97,23005869.66,8259050.10,55832928.23,35206375.43,9984498.58,5398541.20,27625275.07,20104599.78,7206175.87,0,427216.33,427216.33,0.00,0.00,36461.65,18880.77,9443.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7946616.29,882096.21,22119563.35,6593727.14,11783640.35,11272339.80,13085656.80,0.0
21,五、净利润,628733300.94,567619924.74,343297497.52,145888048.49,589294589.96,446231864.67,292017863.35,129387207.58,663658759.57,655930039.96,166017451.53,5820347.07,74642309.74,21738878.38,15770924.25,-46803456.98,83693709.38,118154681.73,94537692.57,7202465.95,243610612.79,157170242.16,98006080.93,11121698.72,141976883.80,87061611.09,57403942.94,10847366.63,251866934.70,203774938.82,140540888.67,38387872.64,332604910.03,203907770.95,124220541.72,43913802.42,180988662.22,66929689.83,57015385.91,19883023.22,153343684.92,118013025.80,28723403.05,12310109.42,71395309.90,43997957.69,28482946.80,14664553.67,61006453.87,41142438.50,25234117.89,12644577.80,5331993.39,-8918250.61,-12552828.68,-7509452.13,-60314079.63,-35002760.08,-27768059.65,-6975575.89,-83311708.85,-39321852.79,-26460351.99,-7353111.87,24907556.58,42500881.19,24609806.86,-5804225.39,-79005702.41,-50334849.50,-24110244.30,-11608318.31,-299589616.07,-22933943.37,-83395209.41,-8812347.48,24080655.41,14946216.81,42000612.50,13387264.20,43044343.85,39554005.45,37260651.17,0.0
22,归属于母公司所有者的净利润,624135537.90,556460594.38,337899091.06,145647247.15,582494060.84,436813029.42,287589743.78,128657666.12,602850812.21,592223025.84,127038069.22,219319.46,42694222.97,2143319.22,1096637.31,-42666358.59,36089312.04,76127703.38,63214742.39,482265.23,168248987.15,105836959.66,63799180.94,663201.62,66376879.56,39108911.69,27260849.60,1838753.60,164218230.40,138159390.43,97001404.77,25989377.59,240740399.52,148342233.61,89309165.38,32197124.98,128494979.29,42409055.24,37895995.27,12881422.92,113209764.52,88942198.10,19916441.68,8496878.86,49369842.17,30586484.75,19864403.22,10150434.99,42192942.55,28799706.95,17663882.52,8851204.46,5626208.34,-8769840.21,-12433985.00,-7443944.98,-59861356.08,-34662860.34,-27578900.89,-6852724.35,-83365549.22,-39103966.54,-26439018.28,-7328233.48,25085573.20,42743734.95,24778219.85,-5678767.46,-78981359.00,-50334849.50,-24110244.30,-11608318.31,-299589616.07,-22933943.37,-83395209.41,-8812347.48,24080655.41,14946216.81,42000612.50,13387264.20,43044343.85,39554005.45,37260651.17,0.0
23,少数股东损益,4597763.04,11159330.36,5398406.46,240801.34,6800529.12,9418835.25,4428119.57,729541.46,60807947.36,63707014.12,38979382.31,5601027.61,31948086.77,19595559.16,14674286.94,-4137098.39,47604397.34,42026978.35,31322950.18,6720200.72,75361625.64,51333282.50,34206899.99,10458497.10,75600004.24,47952699.40,30143093.34,9008613.03,87648704.30,65615548.39,43539483.90,12398495.05,91864510.51,55565537.34,34911376.34,11716677.44,52493682.93,24520634.59,19119390.64,7001600.30,40133920.40,29070827.70,8806961.37,3813230.57,22025467.73,13411472.94,8618543.58,4514118.68,18813511.32,12342731.55,7570235.37,3793373.34,-294214.95,-148410.40,-118843.68,-65507.15,-452723.55,-339899.74,-189158.76,-122851.54,53840.37,-217886.25,-21333.71,-24878.39,-178016.62,-242853.76,-168412.99,-125457.93,-24343.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.257400,1.121000,0.680700,0.293400,1.173500,0.880000,0.579400,0.259200,1.223400,1.204700,0.257800,0.000500,0.089900,0.004500,0.002300,-0.089900,0.076000,0.160300,0.133100,0.001000,0.373200,0.241200,0.149500,0.001600,0.155500,0.091600,0.063900,0.005600,0.500200,0.420800,0.295500,0.102900,0.953300,0.587400,0.353600,0.127500,0.508800,0.167900,0.150100,0.050000,0.448300,0.352200,0.124500,0.053100,0.308600,0.191200,0.124200,0.063400,0.260000,0.180000,0.110000,0.060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),1.257400,1.121000,0.680700,0.293400,1.173500,0.880000,0.579400,0.259200,1.223400,1.204700,0.257800,0.000500,0.089900,0.004500,0.002300,-0.089900,0.076000,0.160300,0.133100,0.001000,0.373200,0.241200,0.149500,0.001600,0.155500,0.091600,0.063900,0.005600,0.500200,0.420800,0.295500,0.102900,0.953300,0.587400,0.353600,0.127500,0.508800,0.167900,0.150100,0.050000,0.448300,0.352200,0.124500,0.053100,0.308600,0.191200,0.124200,0.063400,0.260000,0.180000,0.110000,0.060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,458.41,0,0,0,928.89,-693.92,-693.92,0,2195.80,896.39,896.39,1267.78,-19775.52,-17770.73,-17564.37,0,0,0,0,0,2160000.00,550000.00,550000.00,412500.00,472500.00,472500.00,354375.00,472500.00,4050000.00,1747500.00,0,0,3209107.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,628733300.94,567619924.74,343297497.52,145888048.49,589294589.96,446231864.67,292017863.35,129387207.58,663659217.98,655930039.96,166017451.53,5820347.07,74643238.63,21738184.46,15770230.33,-46803456.98,83695905.18,118155578.12,94538588.96,7203733.73,243590837.27,157152471.43,97988516.56,11121698.72,141976883.80,87061611.09,57403942.94,10847366.63,254026934.70,204324938.82,141090888.67,38800372.64,333077410.03,204380270.95,124574916.72,44386302.42,185038662.22,68677189.83,57015385.91,19883023.22,156552792.06,118013025.80,28723403.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,624135537.90,556460594.38,337899091.06,145647247.15,582494060.84,436813029.42,287589743.78,128657666.12,602851270.62,592223025.84,127038069.22,219319.46,42695151.86,2142625.30,1095943.39,-42666358.59,36091507.84,76128599.77,63215638.78,483533.01,168229211.63,105819188.93,63781616.57,663201.62,66376879.56,39108911.69,27260849.60,1838753.60,165853980.40,138709390.43,97551404.77,26401877.59,241086033.27,148687867.36,89568390.69,32542758.73,132071748.04,43687351.49,37895995.27,12881422.92,115435342.91,88942198.10,19916441.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,4597763.04,11159330.36,5398406.46,240801.34,6800529.12,9418835.25,4428119.57,729541.46,60807947.36,63707014.12,38979382.31,5601027.61,31948086.77,19595559.16,14674286.94,-4137098.39,47604397.34,42026978.35,31322950.18,6720200.72,75361625.64,51333282.50,34206899.99,10458497.10,75600004.24,47952699.40,30143093.34,9008613.03,88172954.30,65615548.39,43539483.90,12398495.05,91991376.76,55692403.59,35006526.03,11843543.69,52966914.18,24989838.34,19119390.64,7001600.30,41117449.15,29070827.70,8806961.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
