,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1232451406.76,693758779.72,274576657.74,1671640887.00,1245074050.37,815833901.64,374249677.68,1441336856.40,1121272252.68,675873558.96,271129687.22,1694221303.15,1130588112.00,599581385.80,271548262.15,678898341.21,330906310.28,108068034.91,52330108.35,220498658.88,146036547.80,88047345.06,38984790.72,158215356.45,112952862.39,72152902.51,32260342.65,126729637.06,92421080.36,59114895.24,21874161.24,130724834.06,97166087.75,63442731.52,32136338.24,106850343.81,78422062.84,67176044.82,0.0
2,营业收入,1232451406.76,693758779.72,274576657.74,1671640887.00,1245074050.37,815833901.64,374249677.68,1441336856.40,1121272252.68,675873558.96,271129687.22,1694221303.15,1130588112.00,599581385.80,271548262.15,678898341.21,330906310.28,108068034.91,52330108.35,220498658.88,146036547.80,88047345.06,38984790.72,158215356.45,112952862.39,72152902.51,32260342.65,126729637.06,92421080.36,59114895.24,21874161.24,130724834.06,97166087.75,63442731.52,32136338.24,106850343.81,78422062.84,67176044.82,0.0
3,二、营业总成本,1158341554.71,675900890.17,280589041.27,1539853519.91,1142786292.80,753130819.60,353819808.99,1805167993.02,1054562301.34,637379207.41,255177717.33,1529879410.22,1000600979.58,550711127.89,249765656.27,599979077.06,289936059.66,96157986.28,48502285.31,188250669.88,125340259.24,74252641.82,32078802.44,133651742.23,91948568.45,57723705.59,25521579.58,96271731.79,68944793.66,43669567.99,16119330.74,97336179.94,71544116.46,46618480.17,22742141.85,77429762.71,60871922.83,56651322.34,0.0
4,营业成本,1038483666.55,596012562.12,241497079.36,1359846304.17,1018937026.04,672954710.23,307284754.02,1230410812.41,951059626.32,580841820.63,230693466.05,1377205837.61,900637736.23,488359200.77,219959605.77,531478375.85,254395991.14,80921743.53,41459702.81,159462315.97,105895063.77,63365385.35,27873819.40,111069462.41,77083568.52,48529759.34,21776989.93,82099018.55,59434725.99,37564573.91,14350550.86,81148827.76,60144070.70,38887258.88,19566621.19,63886356.66,48445903.79,44415848.22,0.0
5,营业税金及附加,3346266.56,2106751.74,951338.17,5791143.43,3605409.68,2564144.01,1467477.20,3953122.94,2935401.66,2017697.74,802049.52,6176583.06,1441015.39,1243706.83,814818.50,1211498.45,424517.50,0,0,481.87,481.87,481.87,469.14,260257.74,260257.74,260188.50,202263.98,834067.82,685141.95,408798.37,344400.59,883493.36,504905.29,266779.66,128883.84,144608.40,425614.29,88520.97,0.0
6,销售费用,23207054.18,14805587.03,7770113.76,30335429.89,22833058.03,14593268.17,8555340.61,28295917.55,19306607.55,11825022.77,6042356.66,24836462.62,13228501.00,8798759.03,5162426.42,12829204.21,7991504.75,4388432.79,2177161.71,6866252.07,4951880.67,2939185.38,1329456.97,5579195.81,3655709.89,2482551.55,1298415.69,3219170.10,2299448.46,1461488.77,448835.59,3473626.63,2154403.70,1366562.52,644942.36,3270290.45,2939862.10,2984468.32,0.0
7,管理费用,38519258.42,25001594.44,12117543.96,53752059.66,38862206.12,50791314.96,25026819.62,127780003.44,72280813.62,41305935.89,17026101.03,98139576.39,66713234.58,41101227.15,18772508.89,47100297.79,23431410.14,9528450.99,4464593.39,20094544.12,13881632.91,7605400.48,3322826.20,16534297.12,11372622.37,6383930.44,2832017.64,12503359.76,8767914.69,4630626.20,934335.02,10144623.68,7521401.84,4774801.64,2139374.68,9088584.55,8662482.88,8446899.65,0.0
8,财务费用,11619053.65,9597475.91,7534379.59,18547821.18,12253249.22,7245353.47,9675017.08,10689269.05,5629255.85,1070696.19,2495946.75,11975239.05,6489003.43,5183431.98,2875267.23,4186020.44,2248988.44,847271.84,400827.40,-290108.12,-536368.51,-447753.98,-447769.27,-1807766.84,-1536574.15,-1045708.32,-588107.66,-3420455.31,-2553183.70,-706665.53,41208.68,80961.24,3101.88,-41321.97,-40630.15,186146.87,45381.30,384823.11,0.0
