,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,60348305743.59,41994340169.22,25455488941.45,11974306283.95,48931881952.23,36654291304.43,23732111598.20,12059938170.35,50578326328.12,37339363172.44,24045231882.50,12228209871.35,51845061670.83,38362821191.76,25528679284.52,12739884519.18,44696667615.26,32204839630.15,20354348436.82,9931492021.13,45695728741.72,33153911875.74,21043116306.55,10242493877.31,44950458306.84,32501394043.30,20306541640.37,9708151768.59,39704548213.41,29058147237.60,19750272055.88,9861583590.23,37615471123.88,26174929389.48,15259116131.03,8400203023.51,36749335176.21,26522802826.13,16576773779.52,8120771085.56,28351347060.75,20666348180.66,12968987524.34,6157064140.92,26009986485.68,19635111778.43,12874022616.71,6602112951.49,21844575046.86,15077334409.06,9074159988.97,4037421104.37,15171570008.15,10726663794.89,6618752990.08,3299929898.83,13489751009.66,9664049649.08,5936614150.14,2933059180.64,10065468678.30,5919262296.37,3653414875.92,1934734346.50,7192491121.20,4893291819.78,3001951490.39,1525124786.44,4771374989.52,3247767629.30,1848469888.82,942811874.14,3375221436.33,1600669337.45,3115481923.76,1477184392.76,2402399389.48,1192558043.45,2015758011.38,2164220844.52,2043072869.90,1538095735.88,0.0
2,营业收入,60309731762.99,41968478986.29,25433594196.57,11960300609.85,48767403388.05,36516236728.35,23621389338.87,11994431962.78,50447336035.71,37270149155.38,23997162774.64,12211896658.68,51822365961.66,38352952162.31,25527227750.49,12739884519.18,44696667615.26,32204839630.15,20354348436.82,9931492021.13,45695728741.72,33153911875.74,21043116306.55,10242493877.31,44950458306.84,32501394043.30,20306541640.37,9708151768.59,39704548213.41,29058147237.60,19750272055.88,9861583590.23,37615471123.88,26174929389.48,15259116131.03,8400203023.51,36749335176.21,26522802826.13,16576773779.52,8120771085.56,28351347060.75,20666348180.66,12968987524.34,6157064140.92,26009986485.68,19635111778.43,12874022616.71,6602112951.49,21844575046.86,15077334409.06,9074159988.97,4037421104.37,15131034919.19,10695672245.32,6599545347.03,3291783283.61,13459925772.83,9626341795.12,5915349060.17,2924152928.30,10056053084.51,5898692128.49,3639210917.04,1933418481.36,7179455253.93,4884139952.85,2997158538.50,1523877513.04,4759703846.08,3236685644.22,1837958623.73,932867015.82,3367966075.45,1599292417.61,3107212246.58,1475731418.17,2400830372.72,1192441720.49,2015620423.67,2164011538.36,2042969955.98,1537854438.51,0.0
3,二、营业总成本,53525288222.98,37176656788.50,22583813958.22,10466748152.32,42964453306.60,32157219574.33,20832310840.64,10723827301.14,45182932811.40,33277943198.89,21625807333.37,11135554980.26,46386892046.06,34284876275.21,22810664637.59,11377046163.11,39442700779.15,28329454767.31,17902843731.90,8800988216.49,40737172820.84,29278482722.37,18422393633.49,8968579349.92,40106056332.08,28932882686.79,18130147800.98,8742188218.19,36125006565.85,26361365306.03,19243642439.21,9632323409.74,36961835143.63,25875336326.59,15218328898.86,8063904335.34,35219719923.76,25439396979.85,15928009194.91,7804075489.11,27108825029.61,19755602578.12,12440673690.19,5907507422.43,25031736967.55,18958462019.30,12476806527.90,6435973966.81,21079896223.54,14490600188.39,8735614393.41,3579023936.78,14457830476.77,10140756182.58,6251113752.31,3119499679.17,12796308239.68,9214283180.55,5672396328.93,2789913570.45,9587328751.62,5588712242.50,3434799636.51,1817440052.64,6789335909.47,4607394928.47,2824442060.53,1428467626.74,4428110554.40,3021530014.22,1707587085.07,875960514.01,3153593178.70,1493551053.08,2924138327.14,1364608411.39,2226086510.51,1106499826.81,1926562086.63,2086822819.81,1946512299.55,1465986902.00,0.0
4,营业成本,48976782883.71,33794587523.82,20474045546.13,9448829640.19,38323644965.03,28745146313.67,18575792566.35,9629030078.21,40907132171.75,30031611150.88,19534171971.85,10149369546.21,42439540448.01,31364388345.11,20932734812.39,10423626798.76,35413348537.79,25336715844.99,15977695194.42,7861926224.21,36588744144.93,26235708423.88,16455661301.06,7974975936.34,36216168818.47,25972528942.14,16217299953.99,7840232221.97,32563625959.79,23784783614.68,18195424251.24,9078552003.89,34875073412.43,24284158649.36,14077613271.45,7592917038.07,33481599855.29,24137197451.88,15008477000.66,7299525009.93,25578019133.63,18474863201.32,11537665476.16,5422250470.14,23625432295.46,17908108545.36,11827424865.89,6096141528.92,19915018233.10,13570939572.69,8156418718.01,0,13393333502.30,9331619297.14,5708363986.22,2837818531.11,11957268172.60,8564902218.87,5282024360.54,2596138351.46,9010799101.25,5129432840.43,3156673445.22,1675122320.74,6210641342.26,4121895779.10,2519861751.60,1268756182.29,4005115381.59,2691729146.92,1529047195.19,765077653.76,2848311086.24,1351829440.86,2647854476.76,1271288832.64,2024865335.91,1015886081.57,1800807755.89,1952515529.10,1821299460.59,1345743149.72,0.0
5,营业税金及附加,297129008.21,224177816.35,134431726.29,66095417.09,343442248.17,264585917.55,173775349.26,80669170.47,345909650.67,262488053.00,159498602.91,79973510.37,312262084.21,143141310.26,99917554.08,53853741.39,190269455.28,142073260.29,89498885.82,42734683.25,189481172.70,138796597.57,87103066.31,43181175.90,189971640.06,144530692.35,86644366.23,41375952.70,204021664.17,152013133.88,59291208.05,32776900.09,95062126.88,70573422.06,39834298.32,22167846.93,71863357.13,53589550.69,28085240.72,16140473.01,60670027.17,48445989.82,30408679.58,17904524.69,55178257.44,41555294.96,23013552.81,11335067.94,46847237.05,35755764.46,24777179.68,13065447.91,39257509.79,27633375.08,15950656.11,9225096.19,26786458.82,15621685.96,9497516.83,5379736.40,19283354.55,13765944.71,7402768.32,5790781.28,15856129.40,11761730.26,6165720.79,3831990.72,10358918.62,8106612.08,5182471.97,2595460.62,7839543.11,4077471.48,5031099.59,3212575.42,3868373.16,800164.45,675495.99,1600847.07,368951.07,315635.01,0.0
6,销售费用,2705930379.68,2084318419.10,1350998189.60,647312587.02,2632248299.45,1951414354.82,1266830305.35,595819472.25,2402089608.92,1832155380.08,1167243595.93,559404954.89,2271682006.65,1705259686.81,1099154420.78,567019005.03,2298892060.08,1726346546.44,1106144810.43,503046789.24,2474180466.02,1829951688.08,1182707874.15,532091341.03,2364136730.87,1772812224.54,1158053091.36,549888187.00,2044861607.56,1570974645.60,714475022.06,364657964.14,1418129550.30,1094133871.53,791104771.19,319791659.84,1218709054.20,943130735.65,658052905.35,370235325.44,1099925702.51,982001699.19,687187847.81,385027471.37,988951216.25,720247951.03,478098318.70,262814103.11,856957253.99,705835815.06,454174557.07,226755547.92,833918301.19,637869299.97,434956350.81,224255634.84,656125992.71,504128949.94,302646279.72,161400114.93,470372195.01,372103238.19,218010568.01,108021649.27,487175285.55,397925144.46,251560288.60,130720871.05,350975111.27,285990996.64,149440945.70,97551264.89,249093032.60,112877131.38,222687624.30,74821088.82,150564949.81,73663304.89,88047927.32,76374964.57,66930772.22,57626705.85,0.0
7,管理费用,1308001261.00,876843795.24,534166697.32,256808137.45,1129291602.90,793698275.34,533610757.97,258818634.60,1128336855.37,838993989.28,553746724.89,272248157.53,1206641380.81,963266581.66,631866325.41,312967872.12,1434982070.57,1082028503.36,725001890.30,357800589.70,1515312661.27,1118196028.07,694521596.59,343313982.21,1353131365.85,1046815418.94,651733645.65,312499188.05,1310923994.62,836650572.17,292022269.15,165183980.00,555404151.17,414768058.12,297692866.30,136546954.23,482320259.40,330495182.19,231881267.00,109336928.40,368734041.67,261008475.08,173709993.24,78534505.47,340156485.54,228069649.79,144614015.05,66270060.79,270642923.03,178629891.07,106319571.61,51650372.79,189374203.30,141711608.09,90162510.76,47150221.96,148511289.36,123243300.99,74023777.70,26596291.35,82234806.21,68964933.31,50023226.63,28531787.92,75484249.47,74846095.09,45468096.35,22723826.00,65417454.49,35533025.50,24356101.74,10155140.84,45848164.54,24456987.05,50287651.19,19818880.38,52205111.28,17225340.00,29380277.52,35592427.78,36121243.49,28196102.07,0.0
8,财务费用,97447155.70,102564841.92,42076560.93,14702735.06,55322548.02,50292911.12,27075144.91,13093698.77,55120256.41,62982052.84,42774750.76,14813653.32,-17763442.59,-11580465.18,-13502967.47,-5065571.54,-3786173.46,6121081.00,-11272067.25,-3673912.79,-39468549.47,-37238839.16,-36483205.87,-4134455.86,-43904547.71,-39349974.43,-35010206.51,-23387064.19,10363224.90,8493754.13,-24198394.71,-13448632.26,-3949451.94,-133744.09,743226.33,-5657962.30,-37612307.12,-31144256.09,-11936018.39,-9734136.03,-19741325.01,-16365590.91,1786507.27,3426782.13,-14264276.86,-7711591.55,-5903683.11,-1191944.94,-6794685.33,-4631943.36,-4135679.27,-773098.02,1946960.19,1922602.30,1680248.41,1050195.07,7616326.19,6387024.79,4204394.14,399076.31,4639294.60,4445285.86,2689628.33,-26486.57,178902.79,966179.56,1386203.19,2434756.68,-3756311.57,170233.08,-439629.53,580993.90,2501352.21,310022.31,-2122454.77,-2190451.87,-9569269.65,-1075064.10,7650629.91,20739051.29,21791872.18,34105309.35,0.0
