,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,874560326.29,667016355.70,447783935.82,211930917.50,738481394.23,513845907.12,326975217.24,153557003.79,590516223.29,425841413.68,264734505.76,122086646.35,520319041.87,390460051.39,261921395.87,126574616.89,521133482.29,389157437.27,246445010.87,113489413.49,582773009.71,442755895.92,278869987.69,131353478.14,569839285.42,422578716.18,282663309.47,122046972.34,472522939.34,358030480.56,231960838.60,110165519.08,462459295.09,357407548.00,238834314.68,123030972.95,355858072.27,209398439.67,131117449.15,124773700.29,0.0
2,营业收入,874560326.29,667016355.70,447783935.82,211930917.50,738481394.23,513845907.12,326975217.24,153557003.79,590516223.29,425841413.68,264734505.76,122086646.35,520319041.87,390460051.39,261921395.87,126574616.89,521133482.29,389157437.27,246445010.87,113489413.49,582773009.71,442755895.92,278869987.69,131353478.14,569839285.42,422578716.18,282663309.47,122046972.34,472522939.34,358030480.56,231960838.60,110165519.08,462459295.09,357407548.00,238834314.68,123030972.95,355858072.27,209398439.67,131117449.15,124773700.29,0.0
3,二、营业总成本,790252502.39,602198093.05,401942747.83,199039361.60,682321431.99,470429153.94,291932424.70,138842705.97,540433886.92,381905106.15,236499972.80,114935794.94,457137266.93,341561726.58,226365609.07,110169232.70,438633622.52,323204755.43,202694719.04,98659202.90,515616754.09,388105750.48,242630023.77,118399731.52,510749627.54,375433613.58,249225453.00,112852915.34,375644877.71,270980932.66,170612672.77,79600122.83,337023750.34,262703049.92,177666461.37,93511147.90,279366627.35,183531467.52,117121160.98,108659302.54,0.0
4,营业成本,710494649.65,549854728.56,372987703.27,184025019.92,632113849.28,436940526.39,272445046.95,129931429.05,503742267.55,354654045.25,221823231.98,103343004.44,400416116.22,291202446.28,192330565.80,91765849.85,389178690.19,289845486.33,185165748.68,86349666.93,470319934.66,359166255.16,226943727.63,107334068.92,477990451.27,357833400.64,241468998.64,104659363.15,330495801.19,238610587.00,148037177.85,66880189.95,295220291.28,231144419.07,157975970.22,83183313.14,239375327.12,158918691.52,104385045.15,99630827.29,0.0
5,营业税金及附加,4147734.24,3538068.51,1995385.62,1125419.85,2733607.74,1977838.36,1565815.44,869851.64,4201357.54,3171371.88,1941030.21,802775.65,4073234.81,2357526.46,1814535.76,913795.23,3479984.51,2685775.02,1739635.56,867798.41,2729058.65,1991792.28,1064181.25,289633.56,419736.03,11818.83,7879.22,3939.61,221451.98,201753.97,201753.97,0,2591786.84,2244763.78,1672997.42,722917.14,2043417.22,728707.48,634437.68,379736.46,0.0
6,销售费用,12087680.38,9150977.78,6169918.94,3134835.61,11112632.39,8068277.23,4900690.12,2198408.03,9774227.82,7373098.79,4750653.14,2068122.68,8595407.41,5990329.03,3936638.89,2091770.14,9015034.81,6882572.02,4153297.74,2372020.68,12692959.26,9793071.22,6071462.27,2825754.41,9699662.95,7483975.53,4894012.37,2436610.13,7715491.06,5773627.10,3824765.56,1862346.94,6206755.28,5215089.43,3360808.42,1851507.96,6445996.83,5583513.67,2615196.90,2241060.97,0.0
7,管理费用,33719899.13,21186781.77,10681661.60,3670188.91,17411249.10,13921336.08,18785617.13,8624730.91,31801710.74,25706785.57,13068428.96,9796931.85,54686280.77,47317305.35,32585496.42,16257879.33,58986039.38,39406028.30,25172593.72,9637803.35,43323557.20,29024198.08,19099014.74,8755106.66,36548902.71,24670645.61,16214204.40,7402345.10,38630193.28,28821866.94,19088928.90,9644795.42,32025563.85,22786929.21,13512160.87,7006862.39,24019242.22,12956608.37,6295252.24,2919008.74,0.0
8,财务费用,-8941209.96,-7035629.32,-5060254.07,-2675804.36,-17201745.26,-13463774.89,-9104593.49,-4909061.22,-14509088.93,-11806718.75,-7994420.20,-3443704.85,-14874904.32,-7109221.97,-5339978.05,-2435523.21,-25513039.09,-17690918.05,-14067515.82,-2253999.33,-19028470.80,-14138142.14,-11869896.47,-1736289.97,-17487966.75,-14806191.94,-13639365.86,-1687952.13,-6263891.68,-2869517.11,-870733.03,1069558.70,1644944.41,1292558.66,1127260.94,727257.50,6948666.86,5238176.76,3269903.12,3215520.08,0.0
