,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1419276771.93,946374638.61,456082958.00,1881348591.94,1464573870.56,989040653.15,463639387.83,1946650665.98,1467081690.31,972854740.49,454975936.42,1810858985.54,1369664241.77,956382489.81,445442859.02,1945191966.16,1498898970.68,1042664974.20,498022529.75,1932259979.56,1434963818.96,979637320.99,443558372.69,2129142076.55,1574999453.17,1047841831.55,484121446.30,2245546469.98,1652531520.89,1128224038.71,483283781.79,2264400521.96,1586685142.43,980291016.72,445385725.61,2004892239.22,1393801012.73,885265708.43,366692122.30,1606561739.58,1158226988.56,755495234.19,287648996.55,1366339537.47,1068127325.42,735403445.91,332591785.04,1359908020.62,993824781.46,650818706.44,326092451.81,1182969985.54,887039014.57,591870197.10,266828626.91,840705284.16,602592034.82,405422405.42,174796888.89,777139531.62,555769241.61,379108995.90,167098236.50,517495979.35,379466395.76,243611493.90,114607341.41,393162331.93,293406960.84,207957823.20,324561933.10,285142952.66,0.0
2,营业收入,1419276771.93,946374638.61,456082958.00,1881348591.94,1464573870.56,989040653.15,463639387.83,1946650665.98,1467081690.31,972854740.49,454975936.42,1810858985.54,1369664241.77,956382489.81,445442859.02,1945191966.16,1498898970.68,1042664974.20,498022529.75,1932259979.56,1434963818.96,979637320.99,443558372.69,2129142076.55,1574999453.17,1047841831.55,484121446.30,2245546469.98,1652531520.89,1128224038.71,483283781.79,2264400521.96,1586685142.43,980291016.72,445385725.61,2004892239.22,1393801012.73,885265708.43,366692122.30,1606561739.58,1158226988.56,755495234.19,287648996.55,1366339537.47,1068127325.42,735403445.91,332591785.04,1359908020.62,993824781.46,650818706.44,326092451.81,1182558801.26,886566593.10,591642291.01,266739278.09,840142622.68,602278503.41,405353560.06,174763220.41,777013105.95,555659176.11,379084308.15,167098783.21,517356676.17,379401093.79,243590970.37,114602980.54,393104921.84,293367139.59,207945744.62,324509158.15,285030510.44,0.0
3,二、营业总成本,1224490488.82,819498887.41,403739040.26,1644055582.49,1276719147.88,865068172.83,413662017.15,1714425393.01,1299506416.69,863195626.69,411344536.73,1622088580.50,1246094133.69,871629104.64,408043725.75,1823504897.93,1387474494.42,979827037.88,468170884.83,1895148941.83,1405627670.27,962957110.85,448648875.66,2128538030.10,1576490693.18,1057628876.22,494767125.51,2220855703.49,1581575307.05,1017331920.65,428543556.59,1991492896.30,1374523346.67,846671824.86,395730519.94,1805329625.15,1231164460.89,792280660.67,327954278.94,1472697530.06,1053347756.43,689753352.20,257648217.61,1117765124.01,868533277.62,602594698.35,282809019.78,1103275898.95,803893586.48,540405935.06,282609955.03,1039291490.03,779725424.86,522831988.49,235771294.11,737150714.64,520628262.50,351669322.77,153278087.51,680957708.68,489208536.97,338047339.71,149141203.55,445271339.28,328009590.51,210122232.59,101792495.69,341855778.91,257613602.94,182823749.99,284771124.76,252217858.98,0.0
4,营业成本,920280649.99,610566502.66,291673264.16,1225639743.28,994383440.97,669554837.13,293449456.33,1235944207.73,976668926.24,653963265.28,307052184.87,1201642899.55,930248857.69,658902995.82,299172307.26,1364354303.93,1088109902.09,764547682.86,363521267.88,1435181062.10,1112773633.42,767377798.10,350776674.41,1656697730.41,1258140171.07,845668327.53,395914337.48,1775194231.56,1278373710.57,824355249.75,339362778.39,1575131673.45,1096667652.17,677876950.22,324300437.97,1468756643.06,1012714266.90,660276756.96,277284376.99,1227308500.41,893864088.50,582585473.24,217078241.76,965118062.46,773859861.96,542805606.59,246087408.93,1003332078.72,734573871.99,497788317.84,261173155.55,943878753.39,704298721.42,473602420.19,210290686.49,657136102.20,469767443.36,321328551.27,138942684.65,622797035.09,448854302.05,310536671.34,137170909.61,402432446.97,296658775.18,193936876.86,93401134.10,317843356.19,239989746.10,172368093.69,265086343.44,232068306.82,0.0
5,营业税金及附加,14765356.21,10677320.45,7141575.00,27221431.39,20650223.19,15455839.76,7067232.45,21132122.04,14473579.28,8842955.43,4771586.23,16995672.89,7707791.47,4272074.39,1321344.36,8281725.75,6047618.60,4102585.73,1915723.37,21712945.06,17168510.86,11827410.24,6199528.93,22005004.63,17807112.40,12391690.47,6456545.36,29673254.32,24435054.27,14218118.80,7284334.73,22431366.46,16937364.12,10883932.11,5611389.94,14461645.63,12472432.50,4641512.79,1858265.16,6105659.81,4412142.46,2476980.70,268231.04,5741000.70,4017978.25,2701638.39,1397357.99,8336152.85,4379159.99,1382512.04,1206358.39,4914658.75,3432040.94,1945355.96,998364.93,3254948.27,1955439.66,1314032.99,81789.75,73667.66,0,0,0,120342.10,0,0,0,0,0,0,0,19451.73,0.0
6,销售费用,145795740.83,98768573.54,38763464.69,185210974.86,123583937.87,81971152.20,39579158.61,169690256.39,112213219.80,70718194.78,34963929.33,157122772.44,110171870.96,71481087.01,38028166.12,156421950.10,114520590.00,71039978.46,38564745.06,141063635.48,95206128.37,65326547.01,35365605.54,142699819.42,96465347.07,65173522.98,31473846.36,132404628.13,92389494.76,61109913.37,30356012.06,144945608.22,95365555.13,56653509.35,23455014.02,121970426.72,67641425.69,41687463.44,16016636.89,61818789.80,40843702.83,25710048.63,11315610.18,41299355.29,28193257.28,16006065.59,7161435.70,18906444.85,11657429.91,7288583.86,3365828.60,12944588.17,9027773.43,6644272.22,4989837.51,20965638.98,13613293.10,9667347.02,5634968.93,18335375.89,13558834.16,10836369.66,4956149.92,12706770.98,9080601.45,4076626.93,2076258.97,4486413.07,3071004.56,1957142.71,3475532.66,2846217.92,0.0
7,管理费用,54759783.16,38004047.04,17784141.31,72070876.42,47389958.68,48530083.82,22967064.08,128970157.80,89984367.60,62185820.55,32874201.60,129635050.82,99752499.23,69789426.04,34387653.08,160811775.21,104743263.81,70904238.65,34037226.10,158267807.78,100976764.87,70778585.37,35633869.28,183458739.06,117041112.76,77866425.45,35202734.78,169624355.20,107473698.46,67063932.84,32396715.65,151191357.91,93815015.80,58563701.69,24079451.38,124234906.78,81721050.63,48655432.83,19460129.11,109944704.56,68018700.01,45546618.14,18618806.43,52416166.83,28465172.20,15122404.60,14347672.67,39792755.15,30338031.55,19162892.93,9624359.07,40207388.20,31498100.38,20863785.24,10229832.67,30232775.41,19626420.08,10028461.58,4707914.03,18602195.17,12913847.70,8504908.87,3692223.03,16128629.32,11164745.47,4912095.53,2899022.54,8597739.61,6214843.93,3978069.69,8804596.96,9424100.67,0.0
8,财务费用,59282412.81,42338954.97,39872127.90,94246788.52,61889544.64,47693143.24,50599105.68,158227088.55,107575156.37,68894223.25,31682634.70,113304263.31,98417769.04,67388176.08,35134254.93,132134362.00,74334053.13,69513485.39,30131922.42,137205260.26,79401845.52,47545982.90,20673197.50,124332879.51,87223345.90,56715305.81,25719661.53,112023009.34,78373825.25,50055182.15,19143715.76,96203847.23,70886112.65,41842084.69,18284226.63,74204837.66,55695890.60,36100100.08,13334870.79,65455928.36,44696524.20,31921633.06,10367328.20,53927211.52,33798821.08,25760796.33,13815144.49,32046373.87,22626631.65,14465167.00,7240253.42,37346101.52,31468788.69,19776154.88,9262572.51,25561249.78,15665666.30,9330929.91,3910730.15,21149434.87,13881553.06,8169389.84,3321920.99,13883149.91,11105468.41,7196633.27,3416080.08,10928270.04,8338008.35,4520443.90,7404651.70,7859781.84,0.0
