9,研发费用,277414775.76,4073013.22,1696644.24,654231.86,19694323.07,2686085.82,2822789.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,713382.30,2026690.89,942785.32,305990.43,6906683.95,12770580.00,12522637.58,7636124.08,5070064.91,109665295.78,44818645.82,-27647129.87,4108291.02,-5541434.93,-11580451.36,-2796903.07,-6272542.58,68729486.39,-7474327.04,-18888591.38,-18440113.11,33080596.45,-30221767.59,-37058913.91,-6393486.38,164497360.86,4792412.33,15875817.02,12016626.42,107614783.78,-1784447.81,4931952.71,-5328843.49,-15673902.88,-15530081.25,-12789020.82,-45464603.80,-40432286.60,-165387583.66,-186319383.29,-160720170.01,293771683.63,-1980043.99,-9164899.22,8065638.67,1328425.38,9573459.02,7832473.56,15626920.61,-11543005.06,0,0,0,0.0
11,公允价值变动收益,298778360.70,246308620.32,282962966.79,237009099.46,-77268139.35,-2383445.77,0,0,0,0.00,0,0,15212597.30,15212597.30,15042443.64,41887.45,6114816.65,-31683466.15,-20489897.36,-5994814.36,14378790.82,9323595.94,28308310.88,0,18814157.64,13669225.49,19322010.99,0,29064289.86,21377716.20,21585606.20,0,191476840.03,136171719.30,115207567.66,20674060.06,113326040.57,126764089.41,80974461.45,41374025.73,3469055349.73,2837313515.35,2416812843.61,1105368982.53,-5203762963.54,-2305168442.52,-200176441.94,-45428534.35,1687841908.81,294875086.40,135100580.91,-43230222.73,40980175.83,0,0,0,0.0
12,投资收益,9978417826.35,1939497143.64,1258656281.00,510667177.96,2235035653.58,1620898244.75,1028616281.60,428575464.56,3918916272.41,3393795612.16,2884623392.26,273964265.34,-976595750.95,-1361435177.48,-1715537188.03,-2114125810.21,2071123569.95,1111983234.26,787679770.75,365711185.73,2116403140.77,1212310043.06,846170494.61,395025513.36,9898949299.80,5853642046.24,5536680438.39,288487223.47,1728565227.80,1322789444.61,833276071.72,375665537.15,2173141827.26,1853792001.41,1365280857.01,663394018.72,1753861180.97,1295873677.61,641284080.58,281699765.55,-1250554913.17,-1416140386.76,-1149333732.46,-822482595.91,2637907516.75,3185041503.07,2314205753.18,589698393.79,4114921221.10,1407200237.36,937295915.38,1854678144.39,1842130307.81,731940168.06,459164209.96,351755578.12,0.0
13,其中:对联营企业和合营企业的投资收益,2060341519.98,1657718726.96,1090255547.56,470180330.73,2077527511.66,1534191075.37,1017485572.88,428575464.56,1701955788.61,1232049438.57,723851094.42,273964265.34,1404822116.65,1027003668.13,676469714.54,303960277.94,1360834498.13,1044546870.52,725686407.42,343685640.12,1365810431.48,1049827909.57,703321333.67,256459669.30,1292032601.25,1028906268.98,704569161.70,288462223.47,1710655820.03,1273898718.47,819393583.35,363996772.95,2056437969.06,1676957699.37,1223186777.93,590483211.57,1718680051.93,1246960733.85,569377594.58,221736427.54,932058713.68,730383242.62,493864110.43,176447403.97,1333052801.43,1136536381.09,779232078.87,415715065.02,1890150421.61,1216546554.60,815145019.21,1316426422.70,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,12062101545.39,4124648645.15,2559047890.03,1277126364.46,3044731491.98,1564985245.00,965372126.44,616443395.98,4956835499.27,4567436681.57,3696192839.07,424591510.15,-7912551099.25,-7990201373.32,-6303727635.85,-4069486521.41,-2178346874.09,-2152207199.17,-805562747.47,-359871589.16,14293884.10,19557680.80,-556165365.66,-597478278.86,4393209855.97,1655551209.93,2110711972.16,-1576426442.67,-6008915661.83,-4321482637.52,-3141470191.31,-1799659464.05,-6805546745.86,-2168655746.36,-330405249.65,548289178.17,9889590902.36,8192591760.24,5139493854.67,1837096821.61,-5662941928.20,-3714961426.65,-3426087775.85,-2326368792.31,19605178752.56,25379613191.53,18532793033.19,8079550507.80,24226243016.84,2132046523.38,1073818097.18,8956802989.11,6381846950.72,4638764582.99,2435126812.75,-777028437.83,0.0
16,加:营业外收入,44864302.52,32624192.22,15240565.37,3494751.60,840089083.87,1086842023.01,119619509.16,36855734.77,872683721.66,936999360.10,392655227.84,220887892.12,605770629.59,392117014.20,72775783.25,28605842.72,4382606786.72,4159215301.15,4085333497.71,74210585.13,2009532336.91,1865482682.16,209577947.35,89839165.39,658831735.37,595579503.21,308208632.52,191446729.01,1180325721.77,978384322.35,737923051.19,408930222.54,984501421.63,780255378.73,371423680.80,280781266.01,525555271.38,415045309.85,386461874.34,219271007.76,1034952459.75,632542387.83,271717927.86,131699974.92,864294832.66,772078233.15,334557714.69,95702484.30,1321203859.03,657959515.46,505806262.57,1608369954.75,196421316.45,242272390.74,135887016.09,0,0.0
17,减：营业外支出,180265082.19,66819924.38,46376101.12,1454854.79,39498056.58,17560836.16,8210980.96,254640.57,126483286.61,106006548.18,10376870.72,8412613.57,1281661266.43,629825729.29,282594221.43,199622467.07,448455076.06,458908083.45,472963265.71,343214045.36,1516539213.27,1200365674.35,1034350310.82,994084795.99,1308309595.64,877031238.87,445027756.87,192062084.51,2568755407.79,1430864561.44,1317017850.04,858100843.46,1986346789.00,1388118069.09,1423584866.76,867041127.53,1229318213.68,979290366.61,568458770.66,536873408.51,1685193194.97,1371770216.60,1011708699.81,1076889663.45,5592902131.23,64103686.48,61981147.82,2934103.25,141928165.38,5978642.11,16219716.79,54180852.19,40327570.77,76592088.92,188759071.55,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,92100779.96,1173448.84,116969.93,1047682635.38,420810648.50,78611890.84,807680.16,353631790.54,345297424.46,343878929.10,268725310.35,1187785118.23,1057344828.48,950259304.16,805683878.43,302253864.10,133587941.16,2328331.81,1357646.35,34291263.24,20995117.99,1401231.81,53634.20,26176939.49,25853372.64,25853372.64,31080.88,1695292.68,695393.56,574597.54,13208.50,14209192.39,12345533.43,6385284.27,4686347.91,10065222.53,677237.61,428503.81,423591.86,17156500.24,0,0,43091493.68,0,0,0,0,0.0
19,四、利润总额,11926700765.72,4090452912.99,2527912354.28,1279166261.27,3845322519.27,2634266431.85,1076780654.64,653044490.18,5703035934.32,5398429493.49,4078471196.19,637066788.70,-8588441736.09,-8227910088.41,-6513546074.03,-4240503145.76,1755804836.57,1548100018.53,2806807484.53,-628875049.39,507287007.74,684674688.61,-1380937729.13,-1501723909.46,3743731995.70,1374099474.27,1973892847.81,-1577041798.17,-7397345347.85,-4773962876.61,-3720564990.16,-2248830084.97,-7807392113.23,-2776518436.72,-1382566435.61,-37970683.35,9185827960.06,7628346703.48,4957496958.35,1519494420.86,-6313182663.42,-4454189255.42,-4166078547.80,-3271558480.84,14876571453.99,26087587738.20,18805369600.06,8172318888.85,25405518710.49,2784027396.73,1563404642.96,10510992091.67,6537940696.40,4804444884.81,2382254757.29,-777028437.83,0.0
20,减：所得税费用,1576946001.87,566194186.28,359827556.24,186777936.98,818960690.78,504676164.91,307642928.82,157360929.38,872350530.90,831912015.30,677111099.05,157760026.46,512790443.08,368623261.04,282052785.22,129299649.55,-35698809.48,386321607.92,252096208.40,100028108.47,-1043534235.93,386933991.27,292792178.15,123677839.03,864310288.73,1005012034.51,867397746.11,135708382.80,740096115.89,478886557.66,398946672.67,127615059.16,1031434291.95,596956813.17,361055762.54,30095433.39,1191529212.30,1085415556.97,967671131.18,427947209.12,423947948.83,201026327.70,-11549845.33,-130296562.17,2950706175.46,5303247095.14,3909466157.04,1771638534.22,4551543873.51,277971988.90,101235700.37,1767393696.26,1149045961.32,360283566.15,258886179.36,0,0.0
21,五、净利润,10349754763.85,3524258726.71,2168084798.04,1092388324.29,3026361828.49,2129590266.94,769137725.82,495683560.80,4830685403.42,4566517478.19,3401360097.14,479306762.24,-9101232179.17,-8596533349.45,-6795598859.25,-4369802795.31,1791503646.05,1161778410.61,2554711276.13,-728903157.86,1550821243.67,297740697.34,-1673729907.28,-1625401748.49,2879421706.97,369087439.76,1106495101.70,-1712750180.97,-8137441463.74,-5252849434.27,-4119511662.83,-2376445144.13,-8838826405.18,-3373475249.89,-1743622198.15,-68066116.74,7994298747.76,6542931146.51,3989825827.17,1091547211.74,-6737130612.25,-4655215583.12,-4154528702.47,-3141261918.67,11925865278.53,20784340643.06,14895903443.02,6400680354.63,20853974836.98,2506055407.83,1462168942.59,8743598395.41,5388894735.08,4444161318.66,2122809677.13,-1500936715.09,0.0
22,归属于母公司所有者的净利润,6764104771.48,2116273910.64,1237231471.41,687356113.07,1230026418.28,862585991.64,40795567.48,180872936.58,2661935871.48,2735876568.43,1863466833.96,270140451.23,-9906003612.80,-9220127195.71,-7209176508.67,-4483790086.13,283391104.76,188218771.26,1896667687.05,-1029091376.56,362528625.89,-654306183.05,-2276731914.29,-1880148936.01,235469909.18,-2033662980.95,-990003784.54,-1987964541.90,-9559164008.83,-6402792872.25,-4871535238.54,-2695476554.65,-10448856161.20,-4776545353.39,-2710566967.47,-503265502.77,6760957337.14,5638606696.90,3526104735.84,882172598.02,-7541293946.31,-5307739232.00,-4617068986.97,-3350648512.53,10830364941.98,19711604439.87,14155825741.73,6132217735.44,19085356602.71,1517895000.12,853808518.01,7573383193.53,4112500929.96,3819345409.86,2086643468.96,-1500936715.09,0.0
23,少数股东损益,3585649992.37,1407984816.07,930853326.63,405032211.22,1796335410.21,1267004275.30,728342158.34,314810624.22,2168749531.94,1830640909.76,1537893263.18,209166311.01,804771433.63,623593846.26,413577649.42,113987290.82,1508112541.29,973559639.35,658043589.08,300188218.70,1188292617.78,952046880.39,603002007.01,254747187.52,2643951797.79,2402750420.71,2096498886.24,275214360.93,1421722545.09,1149943437.98,752023575.71,319031410.52,1610029756.02,1403070103.50,966944769.32,435199386.03,1233341410.62,904324449.61,463721091.33,209374613.72,804163334.06,652523648.88,462540284.50,209386593.86,1095500336.55,1072736203.19,740077701.29,266622619.19,1743883746.87,988160407.71,608360424.58,1157423082.85,1276393805.12,624815908.80,36166208.17,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.560000,0.180000,0.100000,0.060000,0.120000,0.080000,0.004000,0.020000,0.260000,0.270000,0.180000,0.030000,-0.970000,-0.900000,-0.710000,-0.440000,0.030000,0.020000,0.190000,-0.100000,0.040000,-0.060000,-0.220000,-0.180000,0.020000,-0.200000,-0.100000,-0.190000,-0.940000,-0.630000,-0.480000,-0.260000,-1.020000,-0.470000,-0.270000,-0.050000,0.660000,0.550000,0.350000,0.090000,-0.740000,-0.520000,-0.450000,-0.330000,1.060000,1.930000,1.390000,0.600000,2.050000,0.200000,0.120000,0.900000,0.750000,0,0,0,0.0
26,稀释每股收益(元/股),0.560000,0.180000,0.100000,0.060000,0.120000,0.080000,0.004000,0.020000,0.260000,0.270000,0.180000,0.030000,-0.970000,-0.900000,-0.710000,-0.440000,0.030000,0.020000,0.190000,-0.100000,0.040000,-0.060000,-0.220000,-0.180000,0.020000,-0.200000,-0.100000,-0.190000,-0.940000,-0.630000,-0.480000,-0.260000,-1.020000,-0.470000,-0.270000,-0.050000,0.660000,0.550000,0.350000,0.090000,-0.740000,-0.520000,-0.450000,-0.330000,1.060000,1.930000,1.390000,0.600000,2.050000,0.200000,0.120000,0.900000,0.750000,0,0,0,0.0
27,七、其他综合收益,411489822.13,688573834.02,17059187.19,-415912446.39,611339602.03,1035237701.10,-29137496.48,-849773847.08,-275154189.01,131665635.45,876420954.58,508337795.31,4485511166.35,3713053033.44,3330686549.25,2769832865.22,365565077.63,93462140.86,-182407925.88,-48666307.05,-282811065.87,161499645.37,280962760.30,342424456.63,-1618979233.83,-1152585560.30,-1054196179.68,-146082734.29,60750512.25,337034076.57,185479861.48,5528673.73,-2044725993.38,-1798737760.23,-834356330.62,-520495169.89,-3026292013.09,-2731919849.00,-2336533493.48,-232372300.89,2189163867.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,10761244585.98,4212832560.73,2185143985.23,676475877.90,3637701430.52,3164827968.04,740000229.34,-354090286.28,4555531214.41,4698183113.64,4277781051.72,987644557.55,-4615721012.82,-4883480316.01,-3464912310.00,-1599969930.09,2157068723.68,1255240551.47,2372303350.25,-777569464.91,1268010177.80,459240342.71,-1392767146.98,-1282977291.86,1260442473.14,-783498120.54,52298922.02,-1858832915.26,-8076690951.49,-4915815357.70,-3934031801.35,-2370916470.40,-10883552398.56,-5172213010.12,-2577978528.77,-588561286.63,4968006734.67,3811011297.51,1653292333.69,859174910.85,-4547966744.35,0,0,0,0,0,0,6400680354.63,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,7035453816.78,2537730560.21,1254154554.84,445036521.42,1671176470.93,1543501411.39,99318820.96,-494742121.58,2106032734.83,2488527903.28,2103340982.54,469727286.23,-5984589754.32,-5908136133.07,-4123142240.45,-1825930038.25,260305321.29,95363499.51,1789633126.47,-1051423531.43,128716401.68,-514420737.68,-2077323298.77,-1635594562.94,-923903111.04,-2776172715.72,-1651611267.42,-2108142791.38,-9557273599.27,-6181652915.57,-4740100355.98,-2704677013.66,-12048061403.22,-6221963863.27,-3376690121.25,-970330159.87,5031482282.54,3921694566.78,2392958563.76,758516492.22,-6321481806.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,3725790769.20,1675102000.52,930989430.39,231439356.48,1966524959.59,1621326556.65,640681408.38,140651835.30,2449498479.58,2209655210.36,2174440069.18,517917271.32,1368868741.50,1024655817.06,658229930.45,225960108.16,1896763402.39,1159877051.96,582670223.78,273854066.52,1139293776.12,973661080.39,684556151.79,352617271.08,2184345584.18,1992674595.18,1703910189.44,249309876.12,1480582647.78,1265837557.87,806068554.63,333760543.26,1164509004.66,1049750853.15,798711592.48,381768873.24,-63475547.87,-110683269.27,-739666230.07,100658418.63,1773515062.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
