,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2497721480.47,1699143441.88,715744057.87,2932193943.42,2102810945.51,1230159161.07,565751194.87,2842387322.25,2211017323.83,1573386590.94,743535283.18,2125321281.99,1498380635.38,927392185.89,411736683.16,2012954085.76,1533416572.12,1113206429.62,566459400.30,2066223016.15,1551724689.50,1011290704.99,415657588.32,2213510325.97,1623208214.24,1102591233.76,481195198.35,2650851365.29,2080250546.85,1429711834.66,688249484.58,3515826754.89,2754899834.43,1843214893.78,850162737.18,3245861288.99,2122445733.25,1271348029.25,432578978.48,2428773482.52,1721676328.60,1106178851.24,481621660.20,3193099315.13,2505022564.82,1661880165.01,765768230.70,3272522891.00,2325321952.40,1471133450.28,680515558.04,2797968714.99,1874745966.64,1245720664.39,541372735.99,2238147127.55,1684301365.73,1172389256.92,574000420.84,2514526654.17,1866260943.12,1138580353.99,551876530.82,889074367.32,601773232.83,407479548.65,182364673.48,827743917.29,574161130.26,363003481.09,179297071.03,665817454.01,308011160.73,305432600.17,145953305.78,248039629.14,140242006.60,246340843.02,324328655.69,220307966.72,0.0
2,营业收入,2497721480.47,1699143441.88,715744057.87,2932193943.42,2102810945.51,1230159161.07,565751194.87,2842387322.25,2211017323.83,1573386590.94,743535283.18,2125321281.99,1498380635.38,927392185.89,411736683.16,2012954085.76,1533416572.12,1113206429.62,566459400.30,2066223016.15,1551724689.50,1011290704.99,415657588.32,2213510325.97,1623208214.24,1102591233.76,481195198.35,2650851365.29,2080250546.85,1429711834.66,688249484.58,3515826754.89,2754899834.43,1843214893.78,850162737.18,3245861288.99,2122445733.25,1271348029.25,432578978.48,2428773482.52,1721676328.60,1106178851.24,481621660.20,3193099315.13,2505022564.82,1661880165.01,765768230.70,3272522891.00,2325321952.40,1471133450.28,680515558.04,2790553953.77,1868576693.84,1241120728.51,538605276.76,2207437217.00,1657121818.07,1148236357.53,573333993.46,2510840521.13,1864101171.31,1136807388.34,551000447.86,874013581.97,588880424.41,399819718.41,181807222.94,820094828.46,566898511.06,356211355.68,178586638.01,663181332.32,306797613.05,303752452.10,145627702.17,245254881.11,139032261.08,244220455.99,317317972.29,216537798.04,0.0
3,二、营业总成本,2742772492.68,1898326610.64,779586472.97,3410117449.04,2310522114.19,1258950421.95,575218768.92,2915721272.45,2273474384.63,1628710953.77,764739814.89,2108718746.29,1457376310.32,903525732.48,407213277.39,1951582141.92,1498261332.53,1081263534.27,553759886.68,2023098106.88,1519909888.93,998133835.14,417501804.41,2204228493.29,1615541635.03,1109664306.49,494991862.53,2607499247.90,2040358014.88,1402856279.79,673145606.83,3398260961.26,2609136505.27,1717441142.45,753939542.87,2995295827.70,2020432958.59,1222875850.34,405653594.65,2360063587.02,1689916897.23,1093701810.26,464175434.17,3136516135.98,2417955881.89,1606596511.87,747069022.47,3167898138.97,2250927333.07,1419116312.77,659793278.21,2721169810.29,1825878662.03,1217985992.47,529602544.54,2182439159.37,1635649565.13,1151320382.38,561130773.58,2424459526.40,1800777051.90,1098873248.15,525193089.56,801623820.03,534957245.97,360682433.36,157299043.03,743082685.92,508546588.41,316274308.37,156273466.28,592219388.58,263633414.21,240857447.03,113683312.05,187891406.35,111966475.79,195074455.41,267812761.49,184230687.85,0.0
4,营业成本,2331505704.60,1583292229.29,651686605.48,2640614958.90,1853245928.36,1056622729.45,480307729.67,2542676769.97,1993680571.01,1446626471.57,676029468.02,1856601616.42,1317855174.56,818004828.34,378541078.63,1837475536.79,1402732704.44,1018567888.62,528462868.00,1934323979.75,1449093320.12,948734398.02,393136029.01,2118668709.58,1546714844.26,1058442733.27,454061283.90,2503525896.31,1960806517.63,1344832265.44,639254021.14,3280099467.47,2529076834.36,1672033698.04,724551411.09,2874735081.50,1973188237.75,1180703523.18,385985312.39,2253400981.86,1601250257.72,1038824510.54,448825383.27,2973887681.48,2310654975.02,1538616992.46,709610878.21,3040204611.51,2162014570.25,1366206665.56,637598344.49,2636897826.27,1774346339.89,1182185267.71,514553914.02,2112525772.45,1578493188.65,1112428825.03,543944848.15,2361820407.12,1757788563.18,1066744961.34,512189213.85,771074236.66,514879402.19,344926554.21,151377116.53,709053216.22,486251882.67,301158785.91,151165551.04,565254370.19,254724923.85,219433180.50,106662306.45,171714714.26,97852737.21,170693114.88,236397496.25,165704631.34,0.0
5,营业税金及附加,3898124.06,2676439.02,1218889.45,9637286.35,8181511.26,6629741.57,1153102.38,10565715.99,5089391.42,3330671.33,1090737.17,6979243.78,996946.23,494585.77,196459.27,3794181.18,2521585.39,1529831.27,954804.21,3328335.18,2003680.09,1790520.76,814302.06,3196253.72,2466046.03,1691828.46,216876.64,8755520.97,8018130.13,5465037.03,2640468.16,19736291.92,12212192.66,6504180.66,2911488.37,11549661.76,7073707.64,4379680.91,2099106.90,9009101.70,6068588.44,3500824.61,2029107.40,12409692.01,8198241.42,6103148.78,2144322.80,10784748.45,7197217.71,3956558.04,1853819.19,7334792.72,4504593.09,2531909.47,721950.98,4438004.14,3475156.47,2566402.68,951576.98,4839553.00,2883966.88,2305725.93,377549.16,3627780.83,3140304.85,2572093.30,1265986.47,3805704.15,4204485.83,2422935.68,1121895.05,3482770.19,2383428.52,2104631.50,935232.44,462460.89,819620.59,1514973.27,2081922.30,1144877.23,0.0
6,销售费用,34793366.29,22806784.08,11014287.06,35393265.21,27712166.45,17080927.39,5282529.58,35635801.49,23126646.68,18116519.13,4685812.50,32995135.85,21333617.26,13140540.00,5227017.93,26672640.56,19730376.90,14675769.32,6818107.71,24159586.81,18073220.47,11770303.58,5093101.10,20529782.85,15367890.57,9374320.50,3354681.73,27529696.79,21372974.29,14365289.25,6741955.86,23436599.51,17305327.64,9583569.35,2550126.98,21317400.39,11933502.93,7610999.81,1791606.24,23436848.82,17363359.47,13256540.65,4517642.04,22097428.21,13717924.88,9335664.70,5152221.88,16124199.01,11018770.12,6742623.32,2243701.21,20883774.65,12787195.93,6940972.05,2685348.77,14354696.21,10636161.49,5862648.18,2222896.90,16893968.26,11887089.30,8187530.74,1696390.85,4975032.89,3470385.30,2502186.35,1061907.24,7633801.93,4092532.97,2481288.00,1294271.69,5789089.59,1803459.99,5249262.20,2290820.33,5190760.27,5183826.72,9095284.38,10239777.44,3377094.00,0.0
7,管理费用,143611009.69,78170490.19,38428750.39,134706277.41,92494912.02,67143122.45,32998245.83,115031512.84,97751847.76,55813303.38,28513643.02,139526180.17,67925572.49,42103301.36,19455428.69,48743659.14,29742969.25,20281351.19,7556435.77,23038124.20,16956914.94,11840783.25,6071805.92,23039769.64,17421028.53,11350168.12,5001380.04,24842989.66,18702169.71,13577902.30,7593693.38,29580235.57,24319932.48,19793530.60,12902135.59,31960587.67,22126458.64,14246368.52,7502027.57,31797419.02,22004881.39,14762866.06,7203793.66,31982213.81,21636747.48,14080246.24,9020932.28,25346203.06,17422984.01,11315339.36,5287573.60,28029456.59,15609446.93,12893543.80,5536596.68,18880461.91,15164625.53,9254889.62,4357928.31,19288893.58,13781335.92,10890411.77,4501628.30,16103160.13,10128611.17,8209654.21,2425547.77,19538982.33,11702105.28,8242182.38,2402636.31,16992349.86,5278238.72,13150938.10,4608225.50,12171896.67,5875287.67,6015521.54,8169911.74,5464867.79,0.0
8,财务费用,227534288.04,210460668.06,81297798.14,394222681.04,330512660.87,116612256.38,62801223.16,203877484.34,148242810.59,97594767.09,49932027.64,65108543.65,45541516.00,24650912.54,5515557.29,16399678.00,11422544.24,15752300.18,8722928.43,32675656.39,27776394.21,19099070.23,9259792.51,39159947.54,31283333.24,23872479.06,12194411.13,42906550.33,31053527.14,20135648.37,14609626.32,48603086.30,27755352.63,11470476.08,9748113.40,52332693.98,31479966.79,23831204.48,11855890.91,38429357.67,30939518.83,22209297.90,9096568.82,74107984.65,61723649.38,36773684.80,18050493.41,72915185.63,46297266.43,26534913.13,10275674.37,28023960.06,18631086.19,13434299.44,6104734.09,32240224.66,27880432.99,21207616.87,9653523.24,21616704.44,14436096.62,10744618.37,6428307.40,5843609.52,3338542.46,2471945.29,1168485.02,3050981.29,2295581.66,1969116.40,289112.19,700808.75,-556636.87,-2843319.05,-813272.67,-995218.74,2235003.60,6500335.38,8772061.60,4424403.87,0.0
