,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1280982207.49,918571202.16,572825161.08,269897771.01,1183480818.53,924691087.45,610798449.70,300583951.05,3639638111.02,1264536244.73,865436965.14,155051827.41,609343267.73,452240916.02,406676159.04,344021356.99,365338046.42,340770554.38,298542678.85,128193469.12,597387036.46,453842088.15,379920290.18,183503312.78,1116827780.65,648934307.05,321482677.09,168220135.20,945337697.75,460959252.29,330817670.87,153967586.30,887398752.07,563614375.68,373721462.39,166202341.17,1406738061.17,894327224.28,523483528.11,225299864.17,1006927101.31,716434212.21,444902076.01,216576097.11,1307357294.20,1016162452.57,661578012.49,290507833.35,1505772697.70,894062376.99,637141152.34,286339278.13,1091740548.17,840195564.34,523192439.32,225876504.63,1067539457.55,901623612.13,593128514.45,260292852.53,1046577431.19,833546066.34,542178106.48,266218889.43,956614927.41,706913960.00,456288611.58,207474360.39,837983501.16,624066525.05,408680893.59,175012572.55,911559427.78,605368948.29,892225404.64,443888337.90,588156737.23,299061726.64,395433815.21,189600889.38,348251259.87,190381607.54,273634627.64,150205319.09,249580809.48,128646000.00,206543040.00,107025324.91,157221178.21,59277709.59,64918143.27,0.0
2,营业收入,146867529.23,109694207.21,71674526.08,35522148.89,114678644.71,85411238.22,49098099.27,25760922.14,2225647734.75,246315708.26,200588685.59,155051827.41,609343267.73,452240916.02,406676159.04,344021356.99,365338046.42,340770554.38,298542678.85,128193469.12,597387036.46,453842088.15,379920290.18,183503312.78,1116827780.65,648934307.05,321482677.09,168220135.20,945337697.75,460959252.29,330817670.87,153967586.30,887398752.07,563614375.68,373721462.39,166202341.17,1406738061.17,894327224.28,523483528.11,225299864.17,1006927101.31,716434212.21,444902076.01,216576097.11,1307357294.20,1016162452.57,661578012.49,290507833.35,1505772697.70,894062376.99,637141152.34,286339278.13,1090350787.40,836409386.09,520822489.39,224308334.79,1055822703.83,892061814.38,586964658.50,257209581.93,1036136250.18,825082452.18,536474742.88,263884368.92,944374266.69,696473908.00,448673687.20,205403331.58,835407027.27,621320099.91,407174058.33,173939753.50,904430571.52,594561082.33,869666425.72,434576348.77,562779730.72,277487138.35,378400472.35,176769561.70,331940941.59,181546492.91,267249965.36,147531234.33,236353926.31,124774800.00,200510540.00,104867524.67,154651286.76,58487994.48,64942858.70,0.0
3,二、营业总成本,1569027827.46,1145803770.35,745378522.53,389652029.33,1421520981.65,990630233.02,644532762.10,323273789.31,2749169807.28,1193561149.02,830146239.66,153397664.89,497238899.89,347857719.77,269346751.24,201849252.04,317403348.46,197443207.11,142618183.49,70826084.39,433220052.36,330456063.89,274766812.70,139609706.10,781462872.61,469505447.10,270890275.99,135327880.67,759573490.29,405973478.25,274269896.47,131183559.06,761232460.65,465563274.63,305690346.52,139069043.58,1296603833.94,877900676.87,522144289.84,222704877.06,986426503.13,744664230.32,467219244.69,223371915.66,1318027375.38,1018515392.42,662636502.73,297821585.64,1539015939.06,923964649.47,658629487.60,285896363.62,1066688539.84,808616648.44,502498513.92,225464685.97,1018153013.69,853737989.35,551748600.55,247714758.85,987526536.32,793498355.65,519297623.74,262561404.00,888655706.06,662534368.22,427514794.24,193931223.32,780154101.55,576497021.07,380827013.15,161138863.82,880749011.82,534037905.47,830975922.62,433147550.33,542299535.76,258590577.91,374047383.41,186050608.89,322203782.78,0,262025806.61,0,230919602.94,0,0,0,146218009.31,55432643.18,57819542.43,0.0
4,营业成本,85722658.33,61156114.24,38576885.77,19962060.64,71310617.65,53046380.64,31647421.18,16554922.92,1058817586.85,150239474.61,126254030.69,100803960.72,222049723.28,140329638.23,106705041.99,80651105.72,206997233.59,113571870.73,83960990.07,41138746.61,305366545.57,226159602.27,191487978.81,106672538.78,546468381.53,325705771.11,197568237.34,96692964.53,562622976.63,307914128.52,203182057.58,95641117.27,520976638.60,357609854.33,233191543.04,102430913.17,1102917692.04,769382101.54,449812139.90,185408820.74,837559554.26,634719669.15,399803262.20,188267699.22,1185447004.62,922216831.08,599959393.48,263347938.74,1379446867.05,808241343.01,575397729.52,255632606.12,936226915.25,723149356.19,443291093.97,186572430.57,843389215.16,720837686.30,462875065.38,201095647.37,812489901.67,659310869.16,427191939.92,211790115.73,739138048.79,554485033.78,359926974.01,163274920.30,633864934.51,472507390.03,315139336.76,131622847.87,708169442.62,448915451.68,668983515.98,345804601.15,447837829.04,220077525.39,307689545.70,147698562.00,266412548.04,0,214360701.52,0,191469252.55,0,0,0,127806807.22,48273820.63,56334106.24,0.0
5,营业税金及附加,8005499.32,6341965.18,4054678.48,1752898.74,7096232.97,4527814.30,3392404.85,1442318.98,164989314.61,16074487.06,13829751.64,8752353.28,95433275.21,87077415.77,86505861.59,84651956.39,20330193.53,22359731.80,20403736.24,9255735.21,53535926.92,42099061.82,38585122.48,8334047.08,123115205.65,61992107.52,18727535.68,8008234.96,93638992.26,27254746.80,24024327.14,11834922.72,76057611.83,36625295.29,24916326.12,10541016.52,33807852.58,7642665.15,4839215.87,2968563.13,11998304.85,4793013.82,3160286.73,1880419.98,6160912.38,4969615.35,3361053.61,1498626.95,7735831.27,5485543.64,3539976.99,1874487.22,10769363.17,8475697.62,5436077.91,2775729.82,13172918.00,9951946.03,6800996.38,3534717.02,12081746.43,8887862.07,5712290.07,2904787.32,10552604.48,7751755.48,4632909.32,2240175.59,8235069.69,5861898.32,3715478.73,1983861.16,7988985.71,4387088.80,5372740.46,2450343.66,3675257.51,1722199.18,3089360.94,1397346.52,1767640.81,0,1132834.40,0,840073.85,0,0,0,2396451.99,700223.70,307278.82,0.0
6,销售费用,966047987.25,717890825.90,455795704.40,249729812.91,913969142.87,679680136.11,441323450.87,217582517.55,1051250000.21,11217523.80,9148673.66,5199917.14,19348160.27,10792022.25,6312664.54,2929835.52,10317052.03,5905945.24,3577007.89,1493792.11,10364031.09,5057903.60,2983103.58,1322249.87,9991573.91,6492621.73,3659237.95,1608842.15,9145086.62,5322990.57,3539074.50,1505610.28,10287509.90,6951500.95,5384643.99,2300296.54,12534783.29,9874220.38,6753141.48,3079101.84,9156402.20,6512141.98,3806339.62,1982446.97,11053636.60,8830323.82,6307001.31,3353489.91,17370858.97,10841022.01,7863249.69,2090168.39,25787086.05,16215458.76,10752915.30,5800888.76,31519752.73,24398875.46,15995350.07,8061139.46,25213041.53,16641493.27,10518366.12,6127161.05,29063683.65,17663037.83,11745670.25,5799898.31,25400373.46,18845958.11,12076581.03,5209574.96,28621464.45,13129259.13,28057718.92,11121497.51,11112800.67,4656928.78,6048973.44,2844483.66,5773941.59,0,4747554.10,0,2792307.60,0,0,0,1415448.63,486998.81,1178157.37,0.0
7,管理费用,87494039.52,47034859.16,30161021.59,14872877.55,56818666.91,39333804.90,23174472.91,10842153.08,90986721.45,767008320.75,498860861.35,22920594.51,99331400.75,68457958.19,44536811.28,21891572.84,52227351.69,36329120.86,21238512.97,10876327.51,51509305.99,37413769.54,26649741.55,14045951.85,61736911.90,44508203.43,30443894.79,17043815.12,77531828.34,53592523.35,34833021.75,19239563.80,70474958.87,58309553.75,38111895.87,21653556.16,116010234.25,80369350.18,53959242.47,28238523.29,118249954.60,86670695.19,57620304.33,28986632.61,96062934.43,72523195.81,45448683.21,26549548.04,117271421.94,86094905.39,59488467.49,24900899.46,85426640.31,53845343.04,38250223.97,27877878.07,107220957.84,81575742.37,55261413.08,29278983.37,117469295.01,93969011.73,65653862.16,37860932.16,96458133.43,73080958.82,46081083.76,21475171.91,102944148.12,71164606.44,44154725.77,19116713.20,114353935.48,51636328.05,105733280.86,64906718.38,69130796.38,28676011.99,44583157.38,27179708.99,39722835.85,0,34154894.15,0,28524014.26,0,0,0,11089394.12,3923229.85,0,0.0
8,财务费用,-9467528.90,-8465232.41,-7756430.02,-5945995.34,-46245883.60,-36186495.41,-21259301.16,-12601348.72,16761218.00,20836740.66,20255530.19,15720839.24,60040923.39,41200685.33,25286371.84,11724781.57,27611517.62,19356538.48,13517936.32,8061482.95,28417223.40,25113667.35,19418937.75,9234918.52,42014234.20,37565751.11,26898863.39,11974023.91,22432722.00,15785245.82,9319958.75,3138194.97,8944544.31,5723522.45,3742389.64,2143261.19,20460493.17,11225268.45,7287678.95,3009868.06,10902183.03,8442383.23,5378488.70,2234651.14,17811995.33,10456695.75,7069303.51,2890542.00,10708510.60,6193664.95,3801682.34,1475372.43,8478535.06,6930792.83,4768202.77,2437758.75,22850169.96,16973739.19,10815775.64,5744271.63,20272551.68,14689119.42,10221165.47,3878407.74,13443235.71,9553582.31,5128156.90,1141057.21,9709575.77,8117168.17,5740890.86,3205866.63,21615183.56,15969777.81,22354908.37,7951044.27,10192220.61,3457912.57,12636345.95,6930507.72,8526816.49,0,7629822.44,0,7293954.68,0,0,0,3509907.35,2048370.19,0,0.0
