,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3169721448.96,2276248160.80,1289201039.78,4890612543.65,3542025282.50,2437092434.70,1075793306.18,4227745965.28,2767449168.09,1837780092.85,839476771.39,3665606591.22,2283280659.72,1482664356.00,749428536.68,2614879856.61,1699117274.09,1040323535.37,524540741.53,2368042840.46,1534381962.34,1014332807.23,469215921.94,2031613437.82,1336330354.98,839171970.10,401762757.31,1883013101.69,1177549823.14,761464258.20,356655067.13,1806206921.90,1112557899.24,759746605.02,337822046.53,1586363662.61,994887917.27,592159885.83,307740163.34,1224021537.89,709705397.90,405714002.56,197318207.38,1098632379.66,643693187.66,398679970.04,192728865.58,958335785.26,620455070.37,356055303.15,178994455.35,932495918.35,534111186.77,339511377.02,149166115.48,706145542.81,442590950.04,244335398.94,106713995.09,475132420.75,236113057.01,121164637.43,34113438.45,225934729.15,142283709.65,84920232.26,32709888.62,223382573.15,278093083.43,185731740.61,0.0
2,营业收入,3169721448.96,2276248160.80,1289201039.78,4890612543.65,3542025282.50,2437092434.70,1075793306.18,4227745965.28,2767449168.09,1837780092.85,839476771.39,3665606591.22,2283280659.72,1482664356.00,749428536.68,2614879856.61,1699117274.09,1040323535.37,524540741.53,2368042840.46,1534381962.34,1014332807.23,469215921.94,2031613437.82,1336330354.98,839171970.10,401762757.31,1883013101.69,1177549823.14,761464258.20,356655067.13,1806206921.90,1112557899.24,759746605.02,337822046.53,1586363662.61,994887917.27,592159885.83,307740163.34,1224021537.89,709705397.90,405714002.56,197318207.38,1098632379.66,643693187.66,398679970.04,192728865.58,958335785.26,620455070.37,356055303.15,178994455.35,932495918.35,534111186.77,339511377.02,149166115.48,706145542.81,442590950.04,244335398.94,106713995.09,475132420.75,236113057.01,121164637.43,34113438.45,225934729.15,142283709.65,84920232.26,32709888.62,223382573.15,278093083.43,185731740.61,0.0
3,二、营业总成本,3201024584.85,2278181324.68,1376593290.83,5109878541.41,3509416749.86,2423275964.44,1097825032.92,4016013528.67,2722119984.28,1795356769.67,852264997.47,3350923601.75,2171949267.68,1436502720.02,709508697.69,2332548732.50,1554772012.06,956684388.66,486076511.78,2172608285.21,1445066537.74,956809533.48,452236626.38,1897744138.93,1272074106.34,792563971.11,388738126.21,1801065146.05,1137544207.84,737034300.55,360672337.40,1749033404.24,1075286971.50,729907607.55,331920631.99,1540861385.34,971297223.61,585976072.38,305071705.59,1171782244.03,688099137.52,388018056.01,194023553.60,1037725031.02,619950206.49,372748421.06,183211415.90,913264071.22,588138927.65,340355811.32,175333512.68,901420541.10,512157471.95,331345098.44,145230619.60,691830999.41,426756724.22,234757428.70,104102374.92,466913072.11,234882507.36,126384453.05,40103433.67,192288517.37,121587023.80,75705250.44,38404107.71,189720478.04,249077349.39,160213491.74,0.0
4,营业成本,2450026235.94,1804549696.04,1148067206.74,3761190653.64,2781613371.30,1928548918.61,870504192.41,3122635455.36,2139291893.40,1426386323.60,668452635.89,2731441355.92,1769920683.15,1142809914.18,572957838.46,1955904088.45,1264806602.67,779318676.76,409005412.30,1855701913.61,1201239127.05,797520718.59,380267183.70,1612993417.89,1058228460.26,671474349.26,326868995.36,1524209692.80,930361461.59,600446957.46,286970584.81,1482676569.61,910472002.80,619759817.10,280464972.24,1320480210.88,824283985.31,491085718.58,261143609.16,996967128.78,575452409.47,321503011.67,162249183.96,884936902.09,515487938.18,310959213.42,152018950.74,798292451.00,510508118.96,293433626.76,153626487.28,805384152.81,450477931.16,290144069.26,127836990.73,607866405.87,370659067.46,197314639.86,87567309.83,389257743.40,184782840.23,91209657.11,24231664.23,131074795.60,76959297.72,45615006.98,20652365.33,121046613.17,186217086.32,121662269.08,0.0
5,营业税金及附加,10683456.23,7408022.61,4311366.43,16558529.45,12143481.54,9590267.13,3562716.38,13850885.26,8130263.47,5235340.00,2372532.09,13142278.26,8041073.88,5616848.92,3047299.78,20885859.54,10799442.49,7851887.65,3863269.20,18717097.44,4542904.44,2822194.39,1334734.62,8183235.94,4920402.07,3356449.89,1303581.37,13655347.15,12135891.58,8176983.15,2995403.21,15736019.80,11054538.17,7721231.35,2643529.79,11843736.86,7118753.23,4567664.26,1872755.89,9591509.83,5234282.17,2967726.65,1478237.37,8097482.68,4992238.89,3131983.38,1621020.26,4968260.64,3630289.04,2017590.93,738015.13,3661847.48,2006776.40,1247193.53,780010.03,2787623.75,2103546.81,1676763.67,535346.85,2536607.28,973482.89,789559.61,453462.27,2818041.52,1093208.13,647743.63,211209.24,2133603.97,3566358.05,1776654.11,0.0
6,销售费用,112149651.80,74158161.13,35114492.66,173856567.24,133024172.22,86132680.68,39524768.29,151561569.36,100031658.25,65136620.65,29569122.59,122497290.31,93772035.55,60435873.37,30961183.82,84056876.04,56882393.28,34629733.79,16690105.43,75155853.66,51566239.29,32414073.10,17924568.89,69928634.26,47434756.84,29302027.78,14744664.69,58200758.08,41815556.97,26605167.64,13778192.60,65499789.71,37946951.02,25153715.38,11673253.43,52103484.98,35467332.97,22256470.31,11340627.76,43010071.52,28566338.22,16313379.41,7706923.65,39618119.16,28126892.96,17507411.60,8938355.31,42779634.84,26703758.66,16516336.91,7717021.30,32269454.39,23381456.45,15431158.74,7463728.23,23674598.60,15584081.40,10017760.39,4813558.63,19886963.17,13262915.54,8151465.41,2967108.85,13549726.60,9445326.46,6253262.54,3406172.90,14030014.01,13945655.93,6709427.78,0.0
7,管理费用,162451137.61,96101695.00,41350511.65,200942389.65,133250670.78,374840900.02,178033829.30,705850685.90,478070315.00,293209468.69,150079262.79,572277686.50,368482461.75,242998500.38,119966203.75,425992252.19,281159300.65,168243421.80,76549553.85,338716324.85,209676365.88,137141172.50,60007797.22,293903956.87,191515154.52,115028810.45,50560708.88,229270749.55,157222361.27,102342567.51,50643715.01,203350766.25,127882165.29,83582013.13,37160324.67,168098209.00,112014282.82,73037528.76,32107341.68,133238166.07,84836227.86,51444881.08,24872144.63,116625731.71,77725513.64,45825324.06,22820030.69,86414758.85,53059462.56,33069772.05,17579047.70,68492762.92,41923361.60,28875110.84,12802948.58,60967569.73,41426884.33,27517450.37,11265898.36,58005930.99,37441789.84,27579553.86,13321159.18,45220413.97,34327388.59,23373406.44,14254954.20,52867111.93,45626374.49,30170286.33,0.0
8,财务费用,6175275.36,-1270411.71,900637.77,3588426.74,304308.62,-481525.56,-2918073.56,9121650.86,-15385177.59,-10400006.95,-6724567.32,-99151625.59,-82784621.60,-25800979.58,-22743358.91,-168126102.62,-76494506.45,-47035533.84,-26135175.63,-123616234.98,-28031754.02,-18906903.15,-11133436.79,-90102698.71,-36486751.77,-31299218.67,-9121208.78,-29532561.70,-15899771.10,-10768310.39,-154229.40,-22915008.62,-20763954.87,-11745180.49,-1313688.20,-14701736.41,-11034901.37,-7019418.92,-4113408.94,-11359195.50,-7279727.46,-4342978.51,-1952628.80,-11668813.37,-6542119.85,-4142428.00,-1902241.09,-5673404.62,-4584517.61,-1462863.43,-1258240.89,-8387676.50,-5632053.66,-4352433.93,-3653057.97,-3465198.54,-3016855.78,-1769185.59,-79738.75,-2774172.73,-1578521.14,-1345782.94,-869960.86,-374460.32,-238197.10,-184169.15,-120593.96,-356865.04,-278125.40,-105145.56,0.0
