,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1940677668.36,1214195269.57,642107920.85,2338007561.84,1719167212.60,1061050347.95,533178792.41,1930889623.75,1532333177.57,910881878.79,435455639.42,1639254894.38,1302886634.51,832420849.44,399434052.47,1537753630.22,1291452412.68,756001645.66,346209672.43,1496265196.90,1156760470.74,726073447.46,293684512.02,1327869522.50,1024954683.82,570917705.02,327541473.18,1268057997.70,1014373278.66,586408831.09,345643852.21,1392997556.93,1145033834.63,655351282.61,395286820.14,1328393059.56,1059912199.71,645681384.33,372327576.76,1291929846.24,967265079.22,579482256.79,332358373.20,1177678805.34,836642089.23,509102341.49,286073966.62,1022645412.00,731083720.16,429541768.08,227583947.06,1009728125.75,988382939.32,994408552.62,0.0
2,营业收入,1940677668.36,1214195269.57,642107920.85,2338007561.84,1719167212.60,1061050347.95,533178792.41,1930889623.75,1532333177.57,910881878.79,435455639.42,1639254894.38,1302886634.51,832420849.44,399434052.47,1537753630.22,1291452412.68,756001645.66,346209672.43,1496265196.90,1156760470.74,726073447.46,293684512.02,1327869522.50,1024954683.82,570917705.02,327541473.18,1268057997.70,1014373278.66,586408831.09,345643852.21,1392997556.93,1145033834.63,655351282.61,395286820.14,1328393059.56,1059912199.71,645681384.33,372327576.76,1291929846.24,967265079.22,579482256.79,332358373.20,1177678805.34,836642089.23,509102341.49,286073966.62,1022645412.00,731083720.16,429541768.08,227583947.06,1009728125.75,988382939.32,994408552.62,0.0
3,二、营业总成本,1872319841.13,1177749943.32,635540464.17,2316864742.88,1641638010.46,1014289797.15,524343207.49,1918972123.14,1479829063.35,893089060.86,442807988.68,1644362372.73,1263365511.34,810962344.38,403289023.86,1544406998.82,1268358483.59,757310883.39,352889194.17,1488476679.10,1128883305.79,717050847.19,298221744.87,1317346321.11,989974252.23,555055999.65,311648289.75,1272161785.92,978235815.75,572073395.66,329997362.12,1366117907.84,1100556237.29,618180846.35,359576622.58,1254271849.35,1013118238.56,600459823.84,339240171.43,1208348152.78,904742525.24,533496025.44,301759185.50,1090296091.31,783323165.47,471229463.31,257497697.63,953308124.75,688750944.02,401356929.28,208097146.17,929465358.32,891662727.81,904331643.31,0.0
4,营业成本,1541558558.28,950083184.87,495626756.88,1836824543.48,1303843941.62,815723013.89,406022614.36,1525508065.90,1203320429.82,718674137.85,349538412.88,1294634621.81,1045624470.27,667602379.86,329545623.39,1218901023.83,1024584434.51,605162333.99,276599488.87,1177969783.07,919349360.33,586281309.26,227971328.41,1008739299.96,782023700.18,428708854.98,236671303.27,967213869.21,764919002.56,433200658.61,253116209.75,1073064368.21,887000617.50,475007436.69,278922130.00,987438770.18,808450699.46,472837843.35,271088425.90,973064437.37,725503163.80,426456235.49,242936544.53,900148993.00,650548725.55,394471342.57,209129326.23,776529879.27,563218042.64,328658018.51,167439987.28,768602530.76,725244689.62,742674279.92,0.0
5,营业税金及附加,9414035.42,5741278.99,3025637.08,12067822.23,8602060.05,4804041.09,2164967.02,10525029.48,8399889.30,5361136.37,2249338.29,10152829.64,3310270.93,2489251.97,934488.82,5045877.72,3705307.22,2248436.77,1026970.31,5881121.02,3953985.92,2592645.43,1177975.52,7232124.16,4939620.99,3236619.29,1513203.88,9092410.15,6465484.43,3411923.16,1875471.75,8386941.97,5854791.21,3010543.22,1618095.20,7159142.20,4728537.86,2972525.65,1692652.12,6806710.40,5433538.33,2628856.73,1439130.49,6397397.93,4313078.69,2155269.33,1428602.35,6001349.49,3791234.59,3225663.13,1813916.29,5082605.91,5534877.11,5088072.06,0.0
6,销售费用,118846369.34,86429633.13,52034052.12,196927315.76,154064096.63,79352923.39,56541013.10,140456170.29,91305179.86,57635510.99,34683055.39,125830548.50,83693864.56,51564378.10,27844678.83,117190438.64,102897575.69,55427216.44,30735481.38,113754160.09,83465791.95,52905630.72,30463042.93,118204858.35,88209718.47,52486443.88,27877670.46,116882429.53,90166930.32,55027642.26,30374192.24,109055760.31,85544743.05,54320274.85,29696758.93,97374247.60,83122275.02,47609469.60,24334356.98,84916016.44,68675271.22,37133754.04,20950496.82,68701891.97,48492723.87,27986804.18,16241312.96,53485875.59,46244014.94,22137679.35,11625146.65,55326973.45,53564068.36,51708790.49,0.0
7,管理费用,207078163.76,138653206.33,80629714.10,265744249.26,171728004.47,117693079.68,60669771.03,240476211.40,158370786.92,104597825.26,49494609.43,186571669.78,121442686.87,82686754.91,42432450.74,168057371.98,124951356.88,84570958.43,43561569.35,179662772.49,123275891.88,79978970.37,40332564.28,181197643.57,118621645.78,73331051.68,44041263.22,191192519.89,122930231.30,82599990.96,48027323.50,180762618.04,126092380.21,88873881.12,51640340.55,167550253.71,117728865.96,79494547.20,43343644.56,154860656.40,106102275.22,68953975.06,38709163.17,125589784.04,84670401.95,52514881.38,30002587.94,107026037.22,73443667.28,46703588.11,24902937.66,92937675.80,100852260.93,102731569.11,0.0
8,财务费用,-4980736.50,-3157360.00,-1524547.44,-11236470.90,-10460885.94,-7318448.39,-3780443.77,-13590741.75,-6585054.47,-5686544.66,-628102.34,-10073477.47,-5981203.89,-2611682.88,-984951.64,-9494542.86,-5778215.99,-4081763.90,-1348104.71,-18927570.93,-16655993.64,-14674882.65,-5171051.73,-29102056.04,-12348111.38,-8420820.63,-2194872.71,-24855082.45,-18593790.18,-10360626.18,-5469219.24,-15922373.05,-12239856.73,-7422821.07,-3111321.59,-12612524.84,-9083305.45,-6173551.99,-1744287.48,-13999449.17,-9343468.94,-6775497.64,-3071125.52,-17650367.35,-10119107.86,-8164262.19,-810987.43,4854280.21,3543910.89,2408567.93,1172151.23,-924086.64,-2963890.28,-2895056.21,0.0
9,研发费用,403450.83,0,68286.49,3993583.93,2563821.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,5680564.94,12543699.12,11296972.02,4035187.49,2725285.75,15597387.82,25017831.92,12506995.05,7470675.03,37246180.47,15275422.60,9231262.42,3516733.72,44706829.51,17998025.28,13983701.66,2313788.97,30136413.36,15494269.35,9967174.06,3447885.46,31074451.11,8527678.19,5713850.45,3739721.63,12635639.59,12347957.32,8193806.85,2073384.12,10770592.36,8303562.05,4391531.54,810619.49,7361960.50,8171165.71,3718990.03,525379.35,2699781.34,8371745.61,5098701.76,794976.01,7108391.72,5417343.27,2265428.04,1506855.58,5410702.97,-1489926.32,-1738671.06,1143007.06,8439659.04,9326528.45,5987041.74,0.0
11,公允价值变动收益,-133.62,-43.23,51.09,-115.28,141.48,-49.78,-58.95,18.34,18.34,-34.06,-10.48,-52.40,-148.03,-146.72,-96.94,394.18,378.46,784.56,408.88,976.34,383.08,-51.43,-53.29,-381.59,-342.36,-437.29,-123.61,-117.62,-187.32,-83.91,87.41,10474.99,10786.86,11280.84,11355.55,-11949.29,1933.10,-6855.07,-9.62,0,-11268.24,0,0,66993.36,0,0,-223539.38,-67284.96,0,0,0,0,0,0,0.0
