,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8120643301.55,5775279232.68,3139725378.40,10030621687.25,8397437120.51,5539770364.30,2870484519.98,9032401934.34,7235758922.34,5127377875.02,2645626154.07,8276339924.48,6742976892.68,5061117815.88,2631971397.45,9619084397.04,8076411650.74,5443951888.48,2570811764.55,8352225056.56,6438780900.63,4031560593.02,2083231170.30,1767886506.64,1122002122.92,628518237.97,335249537.10,1565283952.47,1082028913.84,674639219.05,312879009.84,1775150962.43,1246721785.75,775657532.43,406290164.71,2039220760.25,1197644381.92,761603476.35,329261320.51,1621664573.07,1138674179.78,708583529.23,322130893.40,2021159311.49,1434575056.76,964775715.46,461239670.73,2214688784.73,1467375568.94,859174192.46,405167586.73,1910795017.82,1135797125.88,698359024.59,323205611.28,1660294849.50,881592381.47,578687364.11,278989327.40,1417145069.47,1002932604.49,496903620.16,112957048.68,494455468.10,292909952.46,153061485.23,50972455.76,515663878.86,299747837.86,163942544.14,58990906.85,453935270.78,206697673.03,524337259.22,194849448.80,295648459.96,93215155.33,259210944.00,237192557.00,218870132.00,0.0
2,营业收入,8120643301.55,5775279232.68,3139725378.40,10030621687.25,8397437120.51,5539770364.30,2870484519.98,9032401934.34,7235758922.34,5127377875.02,2645626154.07,8276339924.48,6742976892.68,5061117815.88,2631971397.45,9619084397.04,8076411650.74,5443951888.48,2570811764.55,8352225056.56,6438780900.63,4031560593.02,2083231170.30,1767886506.64,1122002122.92,628518237.97,335249537.10,1565283952.47,1082028913.84,674639219.05,312879009.84,1775150962.43,1246721785.75,775657532.43,406290164.71,2039220760.25,1197644381.92,761603476.35,329261320.51,1621664573.07,1138674179.78,708583529.23,322130893.40,2021159311.49,1434575056.76,964775715.46,461239670.73,2214688784.73,1467375568.94,859174192.46,405167586.73,1910795017.82,1135797125.88,698359024.59,323205611.28,1656880231.82,878626038.49,576411993.27,278099952.42,1412879831.53,1001332766.84,496817706.66,112857088.13,494467345.54,292739908.89,152912812.05,50942669.19,515291471.52,299713976.16,162571545.70,59015479.92,450923916.53,204768249.94,521246934.60,191996842.16,292149471.83,92688726.04,256721844.00,236921262.00,217871027.00,0.0
3,二、营业总成本,7301112373.33,4959261843.01,2720016152.08,9007603396.00,7485567706.60,4871315045.61,2522557385.44,8197678899.19,6491852646.05,4588210103.52,2370202350.64,7564946888.26,6039727966.72,4469248773.06,2354914585.30,8668156529.10,7271900333.19,4921927491.25,2343170777.27,7661167052.65,5949244437.48,3735929346.43,1934258521.16,1813315813.31,1169098343.94,671312958.04,357690617.60,1613329503.41,1113300165.39,694988086.41,322251040.85,1781167708.97,1259593131.48,783425271.66,405863844.69,2010939365.24,1202515704.94,773681147.00,336639059.90,1660725943.68,1141458025.06,705570853.49,321307367.62,2065235624.84,1448423089.83,975468323.47,467157224.29,2215670816.05,1473587523.49,865821552.19,409845670.18,1903530734.91,1126622182.01,699305366.69,328713377.90,1647385085.89,882824345.22,581474729.16,279474751.69,1401924701.45,999899281.01,497372370.23,114403034.69,620291701.41,324600555.95,174365405.28,61303626.93,505804788.50,302586370.27,172111593.92,68022606.93,475006763.02,209913222.06,491849951.14,181321914.55,260244960.25,74006075.42,185600881.00,167511958.00,152007229.00,0.0
4,营业成本,6590063939.38,4543079435.30,2524026904.15,8089023564.67,6781359372.98,4451775354.46,2322739460.33,7336237490.59,5853471474.41,4182785164.75,2182127329.66,6941002235.25,5607295133.96,4178070359.54,2236898391.54,7813282746.96,6485851684.93,4424050399.00,2066072244.14,6800988698.88,5317371418.92,3317005299.37,1695681667.35,1667172676.74,1071482780.34,598821555.47,324349887.93,1487909669.02,1034869960.42,646319328.97,300745838.06,1670764711.82,1183572984.49,737082096.90,381092689.27,1918907208.68,1139717152.72,729563397.66,314155030.06,1525188807.36,1063848538.89,659882557.35,294702633.99,1925458806.32,1366508098.64,921644516.64,439718406.60,2095512158.37,1393248039.75,817421861.23,387822969.59,1818602314.59,1081578727.51,665976264.33,309160661.63,1566235498.82,840777319.74,551288486.54,265249040.62,1347401655.03,952302384.24,467897635.10,102364544.08,495928270.86,277323760.17,144163220.38,50011783.20,451267185.33,265663482.07,145660807.80,52513110.19,385382238.51,177752460.15,437719804.90,157587428.66,230114600.41,67890494.45,163930795.00,146093109.00,134214469.00,0.0
5,营业税金及附加,31613658.16,20741918.33,10795616.30,43363887.74,33067577.73,21241799.57,8760993.86,35345561.83,28910996.70,20101040.32,7728016.54,55788735.09,24258458.03,13020324.53,2211386.28,19112886.60,12836833.11,5805784.05,1348195.89,6417822.60,4780209.42,3437065.73,753860.71,1994327.42,871228.22,612192.36,334470.14,1194527.28,799555.56,568821.63,443987.31,2235367.29,1112738.85,898433.96,405147.85,1922157.49,1062802.95,618595.21,403404.76,1805943.52,1265534.39,1045580.76,688096.51,1204943.40,522292.00,376417.39,266176.31,893509.57,391879.59,267903.49,156250.69,1807666.46,1597132.53,775215.30,174797.33,5512242.83,301848.88,281182.84,65039.18,1194916.21,1137368.26,749191.82,261917.24,1892371.46,899652.71,449373.95,207344.06,2053956.32,1408371.32,1044748.96,223126.13,2626532.41,1025293.02,3896249.36,1191402.06,2307325.12,616147.67,1697046.00,431287.00,321798.00,0.0
6,销售费用,428998138.16,245779664.67,114785036.36,551308826.01,422970569.75,240267276.29,118499130.31,507674802.62,343938973.21,207385900.27,96670286.35,332694156.79,207223416.27,141068645.76,57754387.35,543110341.83,495119263.64,312930116.71,183243112.73,491555488.25,345200295.43,234173926.57,146787521.17,45390406.99,29168922.06,20643116.10,11751225.18,39398237.44,29709301.97,18906949.81,8825447.91,31424924.02,24254146.53,15406678.03,10045254.50,28607391.38,21088303.61,13967209.20,7757900.58,40164146.54,29243162.76,18998523.55,10736180.02,53459392.88,37220101.46,25189191.32,13687491.30,51724567.06,37147708.86,22909956.36,11146727.69,44355638.00,27263793.92,16563649.52,8203702.84,33327474.35,20622844.52,14762095.36,7158428.80,26777977.74,17991750.76,11850122.32,3104129.50,19014664.76,11658221.94,6330288.60,3139335.90,15926725.39,12333928.23,8405584.48,4778166.88,27102388.63,9342605.36,22846701.24,8217170.70,10102771.09,1061395.72,2967918.00,3567947.00,5080300.00,0.0
7,管理费用,231311958.54,125844071.47,67853784.27,293921729.27,216536939.64,152146903.23,77540099.72,308273185.79,249592569.63,163267031.65,83744167.06,243841319.36,192321277.95,128986935.75,59033934.53,287050150.71,248041658.37,155087745.75,83756017.70,304482477.13,229883904.61,137595910.91,74751962.06,50839164.32,36257472.86,26997087.52,12223092.43,44104561.67,27036648.63,18483545.66,8672068.72,48069576.41,30710403.80,18913381.28,8093733.48,38471886.69,25605965.46,18043112.29,9324037.23,50476199.24,34533509.27,21183819.92,10737808.07,49756520.10,32259379.17,20481591.93,10786834.13,40822228.62,28388633.23,18045077.14,4565914.25,38683251.74,21066428.56,11913090.97,5744389.61,19767748.99,5257006.67,6173785.88,594359.70,7707214.31,14992081.88,9063858.00,3928673.95,85199547.16,20730493.49,15970387.80,4323718.44,21787398.29,15495602.24,13518976.07,7465357.02,47104190.24,16020116.19,22628076.16,13378569.32,19467439.11,5934153.47,13314811.00,15996886.00,9033683.00,0.0
8,财务费用,-13919812.58,-4735077.52,-568767.42,-23700567.05,-15175904.99,-10787397.50,-5038659.63,8189.96,4198857.78,2833434.26,836246.16,-9562073.63,-3140642.48,-1779922.35,-983514.40,6526290.19,18305452.85,11325724.73,8750047.28,54620870.46,50306915.33,42045209.98,16211796.50,47523410.32,31315389.74,23346171.71,9326782.82,39783948.11,22601240.13,12084045.82,4477276.68,26109853.81,18365522.84,11562227.94,6244232.09,19071986.71,15919161.11,12139424.22,5420949.72,18987687.70,13881192.98,5713443.33,4230044.30,25879273.18,14455310.01,10467056.70,5534747.41,21165633.22,17917806.34,12313174.07,6153807.96,16014757.42,16035045.84,9932214.36,5429826.49,22542120.90,15865325.41,8969178.54,6407883.39,18842938.16,13475695.87,7811562.99,4743769.92,18256847.17,13988427.64,7452134.55,3621445.33,14769523.17,7684986.41,3481476.61,3042846.71,12791413.23,5772747.34,4759119.48,2303111.79,-2106961.82,-1496115.89,3690311.00,1422729.00,3356979.00,0.0
