,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1860795220.71,1074570520.19,397512148.72,2972935403.17,2239722768.68,1361744410.34,447539950.99,3097332641.62,2454008662.87,1473898949.26,459098127.36,3566285746.39,2625269879.02,1532221302.82,555852257.23,3285005429.88,2488478691.07,1374992462.31,379954404.04,3897486404.59,2953913980.71,2053559942.46,603779065.51,5953765433.52,4541482443.14,2925391687.97,611655839.16,5790683307.28,4086332534.27,2686174223.28,705937312.67,5126064817.45,3775151006.88,2444636526.94,854181196.25,3651894737.50,2268359903.40,1376013223.33,316048029.16,1603394243.30,1098298890.91,816975725.21,287344676.87,793604420.58,622825341.46,377504155.02,211428670.76,0.0
2,营业收入,1860795220.71,1074570520.19,397512148.72,2972935403.17,2239722768.68,1361744410.34,447539950.99,3097332641.62,2454008662.87,1473898949.26,459098127.36,3566285746.39,2625269879.02,1532221302.82,555852257.23,3285005429.88,2488478691.07,1374992462.31,379954404.04,3897486404.59,2953913980.71,2053559942.46,603779065.51,5953765433.52,4541482443.14,2925391687.97,611655839.16,5790683307.28,4086332534.27,2686174223.28,705937312.67,5126064817.45,3775151006.88,2444636526.94,854181196.25,3651894737.50,2268359903.40,1376013223.33,316048029.16,1603394243.30,1098298890.91,816975725.21,287344676.87,793604420.58,622825341.46,377504155.02,211428670.76,0.0
3,二、营业总成本,1908988148.67,1102740508.10,429795483.82,2926582601.34,2231679587.30,1351259597.54,442989320.55,3114658760.81,2440617177.74,1473596889.62,451111415.85,3502287912.24,2552763045.69,1465826783.09,548764339.43,3266880283.66,2459983418.33,1355130355.70,380840112.74,4418483029.92,3088214153.89,2121765823.97,637336523.68,6150800285.81,4547028062.33,2873913404.81,605268071.84,5738777816.65,3968906270.41,2602051660.90,693736492.87,4985383370.61,3662741359.52,2376239329.22,834960210.42,3540902898.34,2207276140.24,1335816795.06,307526199.51,1534026973.72,1056746951.42,783528959.38,277588691.02,759299672.00,599947734.20,359858738.99,209635409.88,0.0
4,营业成本,1604698112.95,893024479.72,326091573.96,2488395571.00,1930385611.61,1171094790.02,381262705.98,2634538749.51,2090051331.45,1258308905.29,390812708.17,3051034063.78,2251982319.00,1297410361.04,479055238.37,2805749745.61,2143544967.78,1167987180.41,312725323.67,3488835214.80,2648701304.15,1827677771.01,521261158.77,5217860710.73,3976784437.76,2534417935.87,526036472.63,4973854315.90,3516557066.61,2335922203.60,612582005.71,4416626733.04,3288126096.90,2126989044.98,742415372.66,3197372158.57,1970003946.59,1207505800.97,276811907.43,1384891741.40,959508981.92,716397243.43,256065795.62,686333212.43,548060468.20,331458682.05,191405372.49,0.0
5,营业税金及附加,3055104.70,2031009.24,729857.76,4359713.59,2757795.46,1857190.97,619027.60,3780693.35,2461370.53,1667451.07,429099.54,4560597.28,1345737.56,1077849.86,529813.67,3554545.70,1669258.48,901977.64,351229.59,5648087.44,3246773.43,1904345.30,806140.92,6401960.30,3494495.19,2538248.87,1140278.10,6887640.80,3334322.81,2215851.12,1058373.98,6452637.96,2707001.22,1802347.76,554640.52,1943125.34,196768.49,585955.21,201308.17,727112.32,423887.14,271524.05,84914.51,511344.64,368093.10,196021.33,130566.04,0.0
6,销售费用,139283855.14,96909857.94,30457155.57,267503960.18,202425419.82,117026480.84,32287449.86,302310459.51,239900505.65,139671332.94,28627089.83,304649381.38,227809446.48,127284684.57,35252319.01,299554976.27,226729460.89,122628592.68,43074129.40,425212367.45,269584342.72,180013738.44,62838370.67,574819815.68,389199794.69,213884175.74,44408089.15,507732080.40,287855237.65,160046425.18,49398351.80,382280099.67,253673760.63,172420851.30,63025799.62,233541813.41,169774841.97,87114711.97,14934267.00,102374190.25,66060739.36,47635139.50,12673746.42,44281447.96,32099282.32,19640486.77,12348061.37,0.0
7,管理费用,108389204.95,77664814.83,58571331.79,88164647.44,63687345.68,43202529.81,22047906.18,108173113.87,74891190.81,47401205.80,18067556.52,108441748.94,78070827.16,56384686.63,23148546.75,108748155.84,76410833.95,52400307.64,24976990.47,165574908.79,110088975.65,77385231.11,40372523.47,200671658.88,137982005.39,96788896.17,22331613.23,178533459.49,124828480.94,74555297.60,21575412.08,141555792.95,99598074.45,65075708.65,27414217.21,99554596.11,64023954.93,40048497.96,16096875.89,43760782.93,29100392.47,17909687.46,8494073.84,27048288.86,18652305.30,9841937.91,5410948.42,0.0
8,财务费用,53306870.93,33046080.14,13753109.14,63580530.35,30189888.89,21622773.96,8956412.48,45640115.12,32492306.32,23602466.89,13607673.60,44187926.94,29389879.70,18811238.76,9952586.76,38505915.68,28479171.52,18785615.63,7466229.72,45663277.94,34357589.71,22421141.24,12058329.85,54548493.42,31420838.27,18644537.13,11351618.73,45871007.00,36331162.40,29311883.40,9122349.30,31778776.20,18671426.32,9986376.53,1550180.41,6419570.85,3285250.36,576061.90,-490612.60,1524331.57,1390481.35,922036.63,342649.33,833142.96,692585.28,174581.63,284042.29,0.0
9,研发费用,255000.00,64266.23,30000.00,683876.94,1248242.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
