,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1123012450.63,948509824.61,628394153.69,284695018.19,1341877249.77,1046462335.10,564319108.94,282782540.77,1348404085.32,970668677.74,585043186.42,250206468.38,1229990208.36,931394945.10,569948154.76,231893534.73,1316880091.88,1070706734.14,668238973.15,292532699.44,1801316970.51,1408862286.41,851350472.83,371511897.10,2024098384.46,1560409084.30,917481740.56,447757312.55,1966032593.29,1560219902.70,958222153.92,429624150.74,1911926859.16,1435914841.06,741625894.52,303810547.94,1705623970.31,1231919575.64,708429729.30,311060905.73,1658833008.61,1168556488.49,681225472.96,285932432.38,1593173003.90,1279142747.18,776680620.55,340853997.90,1390754676.95,994117543.02,576129790.14,238872556.20,1626638354.05,1203118693.56,785717033.85,372859628.10,1986628692.60,1437893499.89,919428422.96,460818340.40,1848508424.26,1281175115.14,759309574.83,383734967.70,1367278656.12,868756220.23,543379986.86,261902766.85,1092463254.21,744116918.59,447172322.10,215103268.90,111460022368.02,560245362.06,1003782338.81,410178073.02,679874466.07,257990013.73,693644715.82,313529415.06,624214347.01,299364645.16,446451558.60,430532601.00,351146907.00,253802716.00,0.0
2,营业收入,1123012450.63,948509824.61,628394153.69,284695018.19,1341877249.77,1046462335.10,564319108.94,282782540.77,1348404085.32,970668677.74,585043186.42,250206468.38,1229990208.36,931394945.10,569948154.76,231893534.73,1316880091.88,1070706734.14,668238973.15,292532699.44,1801316970.51,1408862286.41,851350472.83,371511897.10,2024098384.46,1560409084.30,917481740.56,447757312.55,1966032593.29,1560219902.70,958222153.92,429624150.74,1911926859.16,1435914841.06,741625894.52,303810547.94,1705623970.31,1231919575.64,708429729.30,311060905.73,1658833008.61,1168556488.49,681225472.96,285932432.38,1593173003.90,1279142747.18,776680620.55,340853997.90,1390754676.95,994117543.02,576129790.14,238872556.20,1620101738.92,1198316757.11,779569776.06,371421079.97,1978643128.21,1432435550.58,915951587.50,460304056.43,1841664555.29,1277680737.73,756185152.99,383158428.00,1361640263.40,866287156.18,541211811.54,261774178.85,1090690690.94,743516398.32,446840660.60,214978181.24,111459280000.00,559895697.17,1002701402.70,409922592.15,679765873.03,257696770.32,693341827.43,313439496.82,624196596.54,299349165.06,442629787.60,430532601.00,351146907.00,253802716.00,0.0
3,二、营业总成本,1097889588.45,935040619.60,620917735.61,290888551.51,1341446252.08,1051867266.16,582371293.21,288550758.33,1342224956.78,960541600.96,589677491.63,257176066.35,1234154372.80,939391734.56,576959421.76,242427038.07,1327972073.84,1079936966.43,682764523.09,308889483.43,1800162665.72,1407271243.37,859381887.60,378045488.62,2053716231.62,1556917171.59,916516798.25,446746809.65,1963940876.86,1557889353.72,956482937.44,428320464.76,1905403905.71,1432781623.61,740708797.88,302973784.63,1694401711.42,1236248946.57,715834746.12,309081034.72,1635936757.20,1147232546.91,665410736.14,281124872.32,1564442368.35,1255313116.12,761193588.19,335360481.21,1487909733.95,987608886.47,572128202.99,237093915.84,1645544416.40,1184875065.50,773856684.48,364988276.74,1955821350.64,1397034422.60,891900290.33,444166594.78,1823679268.27,1257381466.34,746028134.43,379732340.87,1333905667.65,850202456.51,526888869.84,258133053.24,1059702074.33,720018673.08,430224938.33,206578951.11,1054517738.44,541037457.55,896202391.33,364468472.20,618738650.72,235058537.22,623107259.76,267925729.94,566692231.78,0,404696473.76,391108751.00,322116119.00,226336702.00,0.0
4,营业成本,984643955.60,853003416.99,563453457.18,264669224.96,1229880286.57,967010498.72,526069117.74,260701349.44,1206042010.54,866315919.91,525425697.28,225089655.51,1109593262.95,845030528.94,512412096.84,211390988.48,1191021923.08,979264573.93,618725835.58,278650130.96,1657210234.14,1306380049.36,795736363.91,347254492.94,1880950992.14,1454658630.23,851109814.73,413843333.91,1811589266.67,1445922774.71,882189268.29,391297612.01,1752970109.01,1326368732.81,673946519.95,269658982.76,1559680762.24,1132852630.95,649455101.27,276983611.44,1501581642.58,1048186038.13,596457832.14,252480658.85,1438472969.78,1161368593.43,700210275.43,303975149.75,1280327819.41,890439154.72,509824771.27,208906808.13,1472095303.12,1073387497.25,700476981.76,332004381.30,1782976268.64,1275814006.56,817352965.57,410362983.68,1655830772.02,1141536998.74,673899459.24,342548469.90,1194546886.99,740122068.56,459644276.88,221350466.13,918907958.54,612602510.41,357906817.99,166049989.25,887785046.84,444969182.16,750555952.31,302029369.86,534110361.58,196880325.11,563581707.69,246742662.69,519082910.43,0,368435894.85,368431224.00,298354036.00,205767335.00,0.0
5,营业税金及附加,4020207.10,3816251.89,2663536.29,1389594.49,5154560.84,4612371.88,3110088.62,1635532.83,5510542.89,4251880.07,3807212.17,1865252.26,3626655.80,270346.74,197639.98,82915.93,945702.51,769353.76,700371.13,652875.77,1251979.13,425843.62,322206.47,254230.27,1421249.29,1246395.68,1136793.16,951671.76,624145.97,256708.13,139577.93,67949.73,630647.59,473093.77,412581.02,284836.49,592551.13,494993.88,339155.64,148465.86,260875.15,183282.26,98451.57,34661.60,628915.24,411198.66,273149.29,65640.03,880727.50,108246.25,93111.57,19179.87,162104.60,134187.30,73166.16,15379.23,242541.75,104830.88,67379.51,21436.80,230463.37,80801.51,56915.10,28845.73,247372.29,228652.31,147207.72,74202.66,260062.47,157655.11,1684584.99,187660.89,615430.82,100773.54,182284.07,54314.63,26533.52,142.19,1793.55,0,0,0,0,0,0,0,0.0
6,销售费用,35081352.55,26953392.86,18947229.98,9328495.44,41402681.16,31653093.72,21213328.78,11469456.15,51487030.64,38096796.73,25109637.86,12550196.74,54688694.95,41056669.36,26548996.38,12861011.63,52302340.76,39849775.18,25325415.07,12848068.78,54297698.70,41140740.18,24579728.21,12592499.45,55854435.09,40740296.82,24267239.37,12373826.14,52601564.15,39665575.51,25853213.06,12994342.22,53958398.47,37491161.90,21957085.79,10182980.45,44492502.59,33026964.95,20005121.96,9373326.21,45053146.85,34923990.34,24873748.08,10209221.72,40416755.37,29942935.05,19525147.08,9799354.15,52268339.03,30267691.72,17126786.20,7586285.98,83225059.14,54429381.67,32776867.87,14466943.85,74602274.40,53226759.02,34111971.44,16391245.93,72981117.66,53492201.29,33984280.37,17047818.58,77679690.58,66058498.20,38722773.62,21511362.27,87136392.18,67894811.29,45803434.80,23822937.64,105444328.92,61747393.18,99677332.37,35002214.73,49857510.08,21005992.39,36578230.76,10152918.82,28290326.63,0,15296512.12,10299030.00,7931569.00,7287734.00,0.0
7,管理费用,65972938.26,44990197.74,31330162.13,13808224.02,52469371.94,38833108.33,28757356.95,14037685.99,72165404.18,49592792.34,33692582.09,16924372.69,64136248.37,51285933.37,36407684.88,17188848.47,68077859.76,55144541.93,33965647.45,15350576.58,74886488.68,54123312.77,35548459.86,16223283.51,72262145.88,52995911.02,35136287.33,16602569.35,81345803.21,58510749.51,39225730.98,18896274.54,73999326.95,54666601.72,36019902.96,17000831.11,72997209.28,56766875.11,37023893.22,18092763.88,76707777.96,52674227.02,35755649.51,13886822.55,59006987.82,43390600.12,28364883.28,14831769.83,63494460.36,51503000.56,34597613.08,15129907.87,71056965.00,47994124.08,31246328.90,14888118.01,73943068.86,50021318.28,29319203.21,12534487.97,78727962.64,50875211.62,29823627.77,16215823.92,53511314.76,37674827.38,24385794.64,13913541.61,41983865.08,28380239.01,17744949.81,10957899.79,54173075.15,29505412.31,40404646.19,23827346.28,32212301.34,18813749.00,24730800.98,10947474.22,25910642.50,0,18451705.65,9968391.00,14671729.00,11318853.00,0.0
8,财务费用,2577473.90,1893598.69,1394655.14,457981.10,2563332.28,2533765.40,2290216.97,964430.69,3333834.47,2845907.14,1887301.19,934835.71,2830160.87,2282705.71,1795305.51,961473.56,4933667.44,3899861.06,2932147.29,1498141.04,7425598.19,5566483.71,3366851.92,1769357.07,7968427.68,7157842.15,4749291.68,2975380.90,16371278.27,13275052.84,8994219.39,5064286.26,21270808.66,15782315.98,10372990.73,5846153.82,16753935.86,12522560.30,8426552.65,4482867.33,14975900.35,11528810.94,8421333.05,4513507.60,25371999.48,20434755.72,13053178.72,6688567.45,25849039.19,14852434.20,10046760.27,5451733.99,19004984.54,8929875.20,9283339.79,3613454.35,24057196.99,17867507.86,11048770.60,4856440.40,15908952.58,11396253.18,8263851.95,3891382.74,7920403.03,6118410.06,3988816.98,1283480.57,11413796.06,10983457.26,7085150.74,5560463.54,6499856.71,4714696.36,6753647.28,4300735.52,1251565.34,-1641671.47,-1785273.22,82674.21,-6591647.78,0,2512361.14,2410106.00,1158785.00,1962780.00,0.0
