,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,20376130654.30,12342134336.36,5899249649.13,25316620559.18,18549310279.17,11957706009.21,5537373729.43,23137377932.87,16586231793.82,11059518615.88,5389034426.16,17990850566.35,12470607906.56,7935832564.73,3729371277.48,15682098184.43,11489456870.96,7645854787.80,3518969512.97,16093629072.62,11638521251.17,7492393101.35,3337460830.96,14425980838.34,10441384108.44,6685154487.80,3020147031.11,12240148304.10,8862728099.03,6036015548.82,2737148162.77,11546969240.77,8762044788.96,5888384941.50,2672069589.66,10242325274.43,7321612234.43,4684080448.95,2026900918.09,7112422930.98,4771944501.93,2789868192.12,1115065985.53,7168283182.96,5899942056.62,3679666782.22,1481739537.80,6423411880.81,4502051069.91,2787972691.59,1164365412.30,4652553688.86,3259512157.67,2028580008.63,853582154.42,3454873302.08,2469896130.11,1540712491.58,654352665.75,2391723710.52,1622906458.43,964145341.12,411607188.62,1561036063.90,1032703375.84,639153761.15,1138163323.62,624919754.69,0.0
2,营业收入,20376130654.30,12342134336.36,5899249649.13,25316620559.18,18549310279.17,11957706009.21,5537373729.43,23137377932.87,16586231793.82,11059518615.88,5389034426.16,17990850566.35,12470607906.56,7935832564.73,3729371277.48,15682098184.43,11489456870.96,7645854787.80,3518969512.97,16093629072.62,11638521251.17,7492393101.35,3337460830.96,14425980838.34,10441384108.44,6685154487.80,3020147031.11,12240148304.10,8862728099.03,6036015548.82,2737148162.77,11546969240.77,8762044788.96,5888384941.50,2672069589.66,10242325274.43,7321612234.43,4684080448.95,2026900918.09,7112422930.98,4771944501.93,2789868192.12,1115065985.53,7168283182.96,5899942056.62,3679666782.22,1481739537.80,6423411880.81,4502051069.91,2787972691.59,1164365412.30,4651811484.86,3258953438.34,2028095532.13,853399797.84,3454873302.08,2469493270.94,1540396167.11,654294068.44,2391575738.45,1622897094.28,964142867.61,411596218.69,1560507039.08,1032357146.04,638771690.98,1137221174.04,624919754.69,0.0
3,二、营业总成本,19513538828.61,11903787986.66,5688065882.71,24970983096.49,18064868061.20,11630516332.92,5349557977.32,22804433587.39,16272196827.81,10891283538.53,5296995786.89,17341309672.73,11814320141.51,7459123713.95,3455154937.93,15108182151.36,10979478046.92,7251291367.08,3282840473.62,15629964853.92,11196243571.89,7191719519.48,3202880617.63,13735856729.63,9877528999.33,6309606294.50,2837734247.22,11469577409.04,8247087713.60,5635724700.57,2584652435.55,10783741506.08,8132820311.73,5484742152.67,2478965986.77,9710476947.49,6925411335.66,4523790862.09,1974638005.05,6812307171.84,4530140391.82,2643667916.51,1050919303.34,7011150852.24,5476756726.09,3458037968.16,1394322400.13,5958317848.98,4202712013.16,2413963159.60,1081455707.14,4297404532.75,3009580107.53,1887155867.44,799281734.64,0,2344594176.29,1453882918.75,611083788.70,2271118478.28,1548094067.21,917722318.11,390484125.31,1457131274.43,966222955.92,595924927.50,1052766208.76,590382486.46,0.0
4,营业成本,17178582233.46,10500335632.46,5016504850.29,21902929738.56,15994157248.15,10279515239.52,4733423378.53,19998532546.41,14338058334.36,9651341842.38,4684439608.38,14859399308.06,10240145224.62,6488052454.86,3018848083.89,13095854740.95,9625303676.99,6379423948.04,2890074747.99,13786481022.20,9953053403.54,6395494980.26,2846118282.37,12262068906.04,8851689702.28,5650862277.75,2519883737.74,10068016569.86,7257271571.84,4980908889.33,2288520820.90,9392519551.70,7141068356.85,4841706512.43,2246721816.82,8721527190.18,6272421558.10,4069908600.74,1774412972.94,5998037243.00,4136233627.18,2415685398.04,945452285.76,6190404469.78,5046150396.32,3173341318.59,1273488979.01,5514380037.47,3879515372.79,0,1015563476.63,4068706947.18,2842095382.59,1780013486.49,748112743.69,0,2215415900.64,1372036474.15,573956011.07,2142666945.22,1450826084.72,852696028.57,363321006.64,1367649850.20,904084704.54,555694426.56,988324636.98,557395623.59,0.0
5,营业税金及附加,90911321.91,53061138.63,21389897.65,107330707.62,60897018.97,49306220.04,18761048.51,106787068.83,76735823.83,56600782.43,31580565.67,138389450.84,69047271.55,42528104.12,21547257.60,78201494.65,52580797.95,33760073.77,14711425.33,57485031.38,42672646.52,29557927.39,9023643.35,22884482.80,9644495.21,5991217.39,1855966.21,11243519.88,7305908.87,4096536.38,1500199.91,9342443.39,7419584.28,5583761.28,1346601.16,6265862.32,3340810.98,1460969.78,380284.92,17773418.33,4687196.53,3939367.73,948085.05,21815647.73,16223398.38,14477950.47,838539.21,6981785.34,4805476.51,3763709.19,2234655.34,4100272.45,2476606.63,1767571.65,574438.44,0,1619964.22,952509.60,633159.11,2437042.95,1371939.76,1003949.25,574900.32,2307514.22,787135.73,207631.73,1672975.34,476223.86,0.0
6,销售费用,460172607.09,283788087.94,145140882.46,670894266.18,452037448.84,306202429.55,137659734.92,709183344.35,457814111.51,281499722.71,140768507.69,527718831.27,331660748.54,203685717.68,92389976.69,427443000.89,273357393.88,192971018.08,81788449.85,406302598.27,303284450.36,192189094.37,79963691.58,395515695.97,283459785.34,180642652.91,79189833.45,391099954.27,280779904.60,194173913.81,96953067.83,446731084.71,313691795.43,206658400.97,57270242.76,283965204.56,194126465.16,140510581.72,59942419.00,239253628.28,148990712.07,92878953.73,47360802.72,155740132.38,121020653.81,81877774.03,42759582.69,157805266.37,113295711.54,53266003.05,22304246.89,82053227.48,57451145.27,35176260.40,17128503.80,0,40510262.11,28464828.40,13934905.49,46895882.11,33705765.21,23544316.08,9672883.59,43804288.87,29652175.67,19851079.82,32371411.11,11441555.11,0.0
7,管理费用,530315525.63,319783532.62,159894447.15,716950824.98,494680671.25,748957005.27,366962603.95,1603252096.28,1118420336.73,726304838.83,369755606.77,1403829192.41,946072202.57,583925084.28,268583814.66,1177348567.75,800463648.54,505177776.39,236545437.84,1019882596.24,711137633.79,447852113.42,212458446.37,904303966.74,605810142.25,388672983.22,188365219.24,788484330.58,532119579.56,334372969.00,147077836.15,693802895.76,489527996.83,327756711.63,122566139.28,495622158.41,316240572.66,204203616.73,91720979.86,397575122.20,260233098.79,149218738.18,60496693.94,177405668.66,152085900.50,99693475.08,50617940.80,202053686.60,149690725.52,50677900.75,23483689.30,103884109.01,80470576.22,54739024.04,25911647.48,0,66239386.62,42662187.30,19009719.74,61957610.91,44998815.29,29687119.19,12723193.12,33729172.44,22963288.39,15212751.22,24465620.54,10690306.61,0.0
8,财务费用,472628114.15,268829674.65,101750128.93,479278947.32,375133642.43,239047802.70,92196807.06,330113704.01,247462664.44,159123771.78,65544888.64,305622107.58,200315884.99,131360083.43,47205306.77,278669581.88,209440002.28,120569969.58,53774274.46,208044717.24,152262897.01,100947081.19,48072431.89,135719396.23,98968021.49,64162384.36,33595274.65,186970111.43,155605807.34,108903893.92,51664587.83,218704225.10,155347047.15,94617935.27,45918782.85,191194153.20,131543943.63,92459590.88,47719516.03,142677430.82,102350953.66,69272993.08,36153182.58,184767549.76,134438047.21,83751077.01,26991043.89,67610088.30,45373917.84,29494237.41,14668766.15,38659976.63,27086396.82,15459524.86,7554401.23,0,20808662.70,9766919.30,3549993.29,17160997.09,17191462.23,10790905.02,4192141.64,9640448.70,8735651.59,4959038.17,5931564.79,10378777.29,0.0
