,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6384824595.03,28536077559.21,20624093106.28,12987834790.53,5855543210.33,21200957294.27,14913076506.55,10403274944.02,4613074425.36,19523377854.76,16317607349.57,10249313260.88,4923881947.54,16397424177.50,11697151173.94,7528134232.29,3423050248.01,14144005974.74,10282459884.43,6673409692.64,3347526426.21,15384933002.41,10187773996.27,6233303443.25,2888796686.30,11842671700.96,8376911571.75,5445048156.15,2469473042.62,10543831106.65,6597209277.48,3868773825.61,1864595336.35,9349121383.66,6836711475.35,4049117499.45,1688802627.40,4954520850.26,3190010512.43,1655853323.95,674680867.69,2489990685.70,1561179404.00,895170039.04,500583517.33,2127643318.37,1472869879.86,905114896.76,298987413.36,1256995934.83,955434025.78,668338642.19,255842621.67,767156096.23,750478866.07,0.0
2,营业收入,6384824595.03,28536077559.21,20624093106.28,12987834790.53,5855543210.33,21200957294.27,14913076506.55,10403274944.02,4613074425.36,19523377854.76,16317607349.57,10249313260.88,4923881947.54,16397424177.50,11697151173.94,7528134232.29,3423050248.01,14144005974.74,10282459884.43,6673409692.64,3347526426.21,15384933002.41,10187773996.27,6233303443.25,2888796686.30,11842671700.96,8376911571.75,5445048156.15,2469473042.62,10543831106.65,6597209277.48,3868773825.61,1864595336.35,9349121383.66,6836711475.35,4049117499.45,1688802627.40,4954520850.26,3190010512.43,1655853323.95,674680867.69,2489990685.70,1561179404.00,895170039.04,500583517.33,2127643318.37,1472869879.86,905114896.76,298987413.36,1256995934.83,955434025.78,668338642.19,255842621.67,767156096.23,750478866.07,0.0
3,二、营业总成本,6549348028.23,28032781344.20,20257690580.89,12850980577.67,5716352705.02,20779750330.32,14545374006.19,10112740656.76,4449912980.60,18992177401.09,15947018452.70,10000876227.51,4835042180.10,15999580623.42,11473923502.25,7395442662.11,3400325309.27,14028341164.02,10124131239.32,6603695708.74,3348783094.63,15227292840.64,9968595416.44,6118339596.63,2862255472.25,11737048986.30,8213617409.37,5386875130.77,2388835183.19,10230540588.98,6339653068.91,3714037912.64,1793925392.43,9016106728.05,6549137828.81,3846802505.92,1593744859.21,4657668250.62,3027649278.64,1552708967.08,639674594.12,2307703338.54,1414454209.29,800783111.78,452183837.16,1890231637.92,1259698322.84,765191400.55,251887085.20,1136905294.93,875378930.18,615597798.52,223322409.71,711541032.39,706276956.14,0.0
4,营业成本,6299593336.19,26960032506.23,19455448209.43,12317321040.26,5460323460.21,19712981555.97,13847687684.01,9654877939.13,4249941000.21,18108977879.76,15322745735.71,9596199771.95,4640524591.56,15285573547.26,11005401755.24,7096132473.69,3268294881.53,13273309604.95,9655593097.71,6283319220.93,3178270399.04,14443174728.56,9469752786.45,5798291362.87,2705739559.60,11050887352.14,7736749950.98,4937964208.18,2239657990.99,9583075472.64,6021487010.69,3513671954.94,1705910486.97,8464998593.89,6116395865.94,3657428021.51,1504705835.90,4382998274.97,2846592614.27,1441771148.41,588133171.23,2148106356.73,1317908654.79,752640680.38,424753189.08,1735495106.36,1179569401.52,710452337.35,226149945.81,1030824583.91,804185019.08,567849270.98,206422947.44,647150754.54,644539166.71,0.0
5,营业税金及附加,7933123.58,48407607.39,31094699.69,21654957.20,12273230.53,55447131.11,35575480.88,25955854.13,9875106.63,41278539.95,32400124.79,24227464.55,862750.98,31320179.42,3624458.62,1201917.69,419132.81,1829238.28,2140785.15,1030535.73,246563.80,3620921.60,1779160.34,164747.21,240759.60,3161419.83,2011403.38,1023106.53,730111.30,6478001.01,4073683.00,2423442.37,946633.17,6427917.03,4745754.68,2700786.76,604286.01,3446491.72,2257107.32,1151852.31,24848.43,593980.70,291613.13,247223.70,46826.54,5090333.67,4600170.28,2735135.82,920867.98,2901241.88,2368114.90,1252627.83,514497.74,2528649.18,1512975.78,0.0
6,销售费用,26252970.88,125418225.80,90918615.90,52356317.06,26518280.06,139161173.03,111131988.95,78900199.01,33783497.16,107301511.41,83079724.37,52075803.72,24110707.32,45176027.61,23562958.45,18934783.02,5311917.55,35348705.68,27897660.13,18762248.29,8845662.41,37406208.78,22266494.81,12271944.02,2826066.71,41010798.88,19200300.15,14111744.31,2564648.06,14455043.87,9301273.70,6485919.84,2094994.14,16992544.04,11714060.93,7562398.64,4719690.81,15353554.76,12853993.27,10010617.85,3863052.46,16765266.19,10810089.40,6621248.02,2870218.83,5156281.98,3964787.32,1889629.24,1436145.76,4896320.22,3596122.59,2550098.64,1702468.97,2096427.52,1630334.78,0.0
7,管理费用,101918249.42,486513162.38,378254299.38,239517332.44,124484542.89,493575067.87,353525842.55,235953862.53,110851854.11,424289044.52,317321621.45,199666721.98,105885426.79,354138706.59,269143357.97,179144852.24,90088957.86,378375011.55,278610957.94,175161544.74,83154185.46,336381605.43,226024306.99,146971265.28,72588091.10,315827235.92,212406116.72,147926305.95,60966895.66,304077035.42,185420309.26,118403535.47,54012797.80,214598179.56,143089877.78,80415593.77,37106449.06,138768502.17,94923382.74,60802670.60,27785435.70,100939941.28,64299471.95,47154972.65,20782342.17,86864036.98,55210474.64,35914008.95,18526541.73,71008755.90,48881965.21,33590180.35,9479482.91,41640743.39,33482205.48,0.0
8,财务费用,111010131.03,350338626.57,251907825.88,186478030.44,89846237.33,257539696.19,174774093.49,110027731.33,45461522.49,275973192.44,198592232.70,134134813.42,63658703.45,238232764.93,186344579.76,129570800.17,72905878.80,270169260.76,199707459.93,135710300.55,78228593.74,339100836.88,226015546.98,163793557.99,80860995.24,279507993.68,223019760.44,148144128.92,84915537.18,288620661.53,198264098.42,124581497.18,60399831.27,203708730.49,138461170.31,104926202.31,46608597.43,106265766.79,74178472.54,42128969.41,19898086.30,35455794.93,21144380.02,9121004.87,5724026.78,22722532.39,14534273.03,11035197.41,4853583.92,23729617.11,16093861.09,10414411.10,5203012.65,17800292.45,13417942.04,0.0
9,研发费用,2640217.13,62071215.83,50066930.61,33652900.27,2906954.00,60137530.91,13419627.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
