,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150630,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,152093459.90,63052761.34,25132383.94,210392826.13,80943972.60,54133782.15,24092488.62,173272562.57,72428136.54,48774026.79,22002348.78,131172746.99,49621563.36,35272992.12,10013681.78,94090419.37,34840192.87,74331117.91,65894798.65,48873186.91,0.0
2,营业收入,152093459.90,63052761.34,25132383.94,210392826.13,80943972.60,54133782.15,24092488.62,173272562.57,72428136.54,48774026.79,22002348.78,131172746.99,49621563.36,35272992.12,10013681.78,94090419.37,34840192.87,74331117.91,65894798.65,48873186.91,0.0
3,二、营业总成本,147339630.90,58753682.69,23887729.43,163664756.84,74256815.17,48327099.54,22600123.32,129340420.42,65463416.03,43930248.93,20266973.78,94928976.74,47412266.70,31010035.98,11349467.18,69057552.98,30455913.19,54467840.46,49721402.16,32237972.44,0.0
4,营业成本,95468789.79,31822617.82,13852806.82,104889030.58,39878052.01,26237531.88,11184689.84,78365103.54,35087474.36,24245688.52,11981606.62,62881259.76,27374460.22,17847856.57,5648658.58,40291453.37,16624272.73,28558658.19,23282779.00,16657069.26,0.0
5,营业税金及附加,726857.31,173193.77,79052.34,1675422.93,659230.45,457355.35,200038.71,1369045.36,197715.29,140731.99,29091.44,1366332.56,98904.78,19379.86,4123.24,724179.84,83129.31,615491.02,365037.05,635841.14,0.0
6,销售费用,14778138.55,7754543.56,4013972.19,16660462.23,11336392.65,7024740.66,3099357.87,11567344.43,7657771.13,3918256.46,1583424.95,5766002.51,3335344.22,2118873.36,993920.22,4474731.26,1883370.25,4356707.49,4402908.52,3262872.90,0.0
7,管理费用,18508520.22,9474239.91,3409969.24,16095144.55,10699358.02,15998219.32,7493569.35,33994996.07,21949997.67,14997753.99,6551402.60,24464984.43,14454981.27,9909469.05,4309400.00,21990016.10,11066185.77,18323876.95,19760812.64,10875503.34,0.0
8,财务费用,-638487.08,-411579.45,-2028835.29,-2348385.80,-1834566.47,-2157091.09,437995.71,1070600.40,715474.51,587877.93,283660.23,975253.14,848195.43,493216.67,141204.34,618941.33,179417.51,276229.86,-111893.79,-9886.43,0.0
9,研发费用,18495812.11,9940667.08,5448141.49,22533863.47,13218002.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-887377.36,4159218.88,300345.78,766343.42,184471.84,2973330.62,-145016.93,39940.04,-162212.06,-524855.66,1300380.78,621240.47,252160.80,958231.08,619537.62,2336876.95,2021758.74,816572.23,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18266.46,31608.72,0.0
12,投资收益,375854.05,68697.80,59571.29,2468347.04,2441205.98,2335581.83,2263117.30,0,0,0,0,0,0,0,0,253715.17,164914.01,787929.47,936254.17,1025150.15,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
