,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,138062374.90,803839207.45,542311215.22,343761447.56,162135633.83,704055616.57,480060317.84,306029447.20,141628726.41,616962971.66,532649151.08,452928111.20,325488021.18,0.0
2,营业收入,138062374.90,803839207.45,542311215.22,343761447.56,162135633.83,704055616.57,480060317.84,306029447.20,141628726.41,616962971.66,532649151.08,452928111.20,325488021.18,0.0
3,二、营业总成本,112464666.97,606637947.73,424696307.85,283019391.50,127829358.26,562028052.84,387657015.69,254138338.89,112150896.43,522991805.67,519361813.49,498128556.66,350881797.72,0.0
4,营业成本,39506183.01,231505222.94,156427375.38,105293651.95,50246761.21,206327655.09,135057298.79,80875223.37,34651698.49,177370791.31,175071004.05,144505266.48,108230830.31,0.0
5,营业税金及附加,1314525.57,9988898.48,7569275.63,5801049.29,4601914.39,9055670.38,6791348.54,5698416.35,2440507.75,9757175.17,7897971.88,7174444.50,4472326.49,0.0
6,销售费用,47206438.24,218621831.72,151482699.14,99143265.76,44595972.87,184827043.30,130421369.54,86829378.26,39504326.37,171552665.78,163449256.41,143851643.79,122124754.05,0.0
7,管理费用,6494783.56,30438737.48,23307216.67,16224960.83,7154674.33,23478937.58,16930541.35,11512411.04,5644177.37,24223336.46,33929943.43,197181876.79,111937463.83,0.0
8,财务费用,-18976638.44,-47871801.49,-34323012.16,-18969997.35,-12889547.96,-27017986.07,-22032349.11,-13150498.20,-9986576.42,-13169794.72,2011388.25,1795849.32,2278684.92,0.0
9,研发费用,36919375.03,163955058.60,120232753.19,75526461.02,34916039.94,157923333.02,120488806.58,82373408.07,38378913.37,143551993.55,134045907.49,0,0,0.0
10,资产减值损失,0,0,0,0,-796456.52,7433399.54,0,0,1517849.50,9705638.12,2956341.98,3619475.78,1837738.12,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0,0,0,0,4104448.82,5782962.65,2080695.02,2380478.42,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,42089647.71,271209046.43,173868959.74,102007101.45,51415061.38,208610113.94,142583013.43,82146448.17,43650484.18,163080923.99,19054948.97,-43119750.44,-23013298.12,0.0
16,加:营业外收入,753484.22,1836249.14,316526.01,294287.99,385206.63,6554873.49,1595878.71,813357.77,309549.94,3836655.37,55091344.31,50027378.23,33929460.76,0.0
17,减：营业外支出,271811.82,112787.54,111915.65,101014.48,6577.66,121797.23,79321.61,67893.32,25113.56,124552.00,369082.12,592958.07,436420.88,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,34361.41,55795.14,0.0
19,四、利润总额,42571320.11,272932508.03,174073570.10,102200374.96,51793690.35,215043190.20,144099570.53,82891912.62,43934920.56,166793027.36,73777211.16,6314669.72,10479741.76,0.0
20,减：所得税费用,2924829.15,20463735.86,16514803.44,9643650.04,4855080.67,14036288.81,11446453.95,5975796.66,3404493.17,12802386.94,5159848.08,-1454365.97,86241.25,0.0
21,五、净利润,39646490.96,252468772.17,157558766.66,92556724.92,46938609.68,201006901.39,132653116.58,76916115.96,40530427.39,153990640.42,68617363.08,7769035.69,10393500.51,0.0
22,归属于母公司所有者的净利润,39646490.96,252468772.17,157558766.66,92556724.92,46938609.68,201006901.39,132653116.58,76916115.96,40530427.39,153990640.42,68617363.08,7769035.69,10393500.51,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.099100,0.650000,0.410000,0.250000,0.130400,0.560000,0.370000,0.210000,0.112600,0.430000,0.250000,0,0,0.0
26,稀释每股收益(元/股),0.099100,0.650000,0.410000,0.250000,0.130400,0.560000,0.370000,0.210000,0.112600,0.430000,0.250000,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,39646490.96,252468772.17,157558766.66,92556724.92,46938609.68,201006901.39,132653116.58,76916115.96,40530427.39,153990640.42,68617363.08,7769035.69,10393500.51,0.0
29,归属于母公司所有者的综合收益总额,39646490.96,252468772.17,157558766.66,92556724.92,46938609.68,201006901.39,132653116.58,76916115.96,40530427.39,153990640.42,68617363.08,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
