,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3978083207.29,2845769793.13,1830565768.15,824481970.87,3525024216.47,2374643480.60,1310193744.40,563403631.85,2579676465.95,1757947716.41,1086975326.12,480450801.88,1863354683.19,1277402674.63,793979456.88,340276213.41,1621422081.98,1115431795.59,710645234.20,333410137.62,1629187118.27,1126147879.28,702778894.97,320920543.77,1332470353.08,932789013.27,601461147.97,279659101.23,667005118.95,469670829.31,285404846.37,123009149.95,648029298.95,461353059.63,298627038.53,133145742.27,520948609.60,373455332.81,242784261.21,97447760.86,404892585.40,289199422.69,172155173.20,71854138.13,368209786.50,299747539.35,195583097.64,89182032.98,292407829.44,205806842.68,126566096.42,55914449.44,239208305.17,165505826.53,101450446.78,44352037.03,170114871.16,112279428.85,62298904.32,0.0
2,营业收入,3978083207.29,2845769793.13,1830565768.15,824481970.87,3525024216.47,2374643480.60,1310193744.40,563403631.85,2579676465.95,1757947716.41,1086975326.12,480450801.88,1863354683.19,1277402674.63,793979456.88,340276213.41,1621422081.98,1115431795.59,710645234.20,333410137.62,1629187118.27,1126147879.28,702778894.97,320920543.77,1332470353.08,932789013.27,601461147.97,279659101.23,667005118.95,469670829.31,285404846.37,123009149.95,648029298.95,461353059.63,298627038.53,133145742.27,520948609.60,373455332.81,242784261.21,97447760.86,404892585.40,289199422.69,172155173.20,71854138.13,368209786.50,299747539.35,195583097.64,89182032.98,292407829.44,205806842.68,126566096.42,55914449.44,239208305.17,165505826.53,101450446.78,44352037.03,169551802.64,111779772.69,62298793.50,0.0
3,二、营业总成本,3673995419.49,2630687862.04,1736179775.37,802370352.95,3352440025.92,2281974548.34,1266903950.66,547595616.60,2495797958.89,1700823077.43,1054043468.47,468725973.70,1821122500.10,1231530728.61,770772326.67,335639966.94,1540455545.96,1077296593.56,675924706.53,319477672.18,1480879830.24,1049637270.66,659653768.41,299992733.89,1239024068.39,880988531.39,572902626.65,270023027.60,595993131.57,428129616.96,262081576.88,111498158.07,563826795.60,408283248.22,258266637.06,118647953.71,443453800.40,316364823.00,204296334.76,84906829.52,346702042.48,244618568.31,147987275.88,64134979.06,344313417.61,273064970.16,175992009.69,80474553.50,247401196.89,173254447.08,105987109.59,47687320.51,202209850.78,139704433.28,86414880.66,37757732.27,143505459.15,97752507.75,55366486.15,0.0
4,营业成本,2560508740.01,1855681694.79,1230984883.61,560801315.10,2389945324.72,1639669116.58,918998944.15,397516193.77,1824549850.69,1249798687.98,767099375.27,349130001.10,1287211849.25,887007031.66,547089527.49,234585517.90,1125643622.78,800087533.55,502577584.67,241772854.61,1156650566.05,824886996.02,510860308.75,233644472.34,974531229.64,691967857.40,449294249.10,217864765.83,428182268.74,317428854.39,191557534.07,79021572.58,428463655.14,309439851.12,193722840.23,88972824.04,323947983.18,236526254.40,156540452.99,62971007.18,252093669.83,185526695.87,109948605.08,46117126.08,263397742.31,0,135277267.67,61294709.26,199345104.07,137502836.48,82678409.83,37210552.42,157416374.97,108737615.77,65790499.12,28975656.39,109804886.20,70510664.36,37826929.87,0.0
5,营业税金及附加,41587335.98,29822248.10,19611736.52,8681960.83,30558833.57,19469344.87,9855232.19,4715118.54,24446679.71,14952555.73,9105947.02,3620926.70,19272591.35,10990113.90,7425674.01,3138868.28,14571989.81,9403450.90,5534590.09,1424684.06,9579510.55,5769741.12,4193737.34,1148147.24,7437210.91,4900356.15,3002606.75,1435794.55,4479262.23,2285166.25,1127841.58,277398.31,3862786.66,2541078.95,1274797.63,624344.42,1646068.52,996374.11,634565.95,226296.79,1333846.28,969328.93,573345.54,205382.54,1141725.20,886910.97,574823.59,307192.52,565741.15,443478.04,324666.04,164797.56,668312.55,466132.37,269019.05,116339.38,376759.06,296881.12,152831.92,0.0
6,销售费用,412820794.95,295338313.99,191252818.20,90625583.35,332300251.55,216240955.14,117653945.55,50982665.15,224368126.06,156691806.00,101567574.57,45520107.16,199213355.60,144124364.02,93398547.08,40831484.68,159540982.72,117428208.85,76967094.41,31768951.29,135091847.73,103592052.30,66953884.19,30393724.95,126428720.93,89227380.02,57415643.18,26530176.53,84219340.30,61164810.46,37337714.09,17618313.87,65985010.38,50255034.81,33139099.36,16694769.50,52907019.53,36813058.85,23861215.67,12360915.69,41682429.49,29863164.82,19717157.68,10674333.25,42991762.10,32633533.23,21136693.80,9053742.99,31539004.08,22937270.72,14851626.55,6961314.37,21921898.10,16557463.11,11124877.94,5374310.10,19213476.06,14002987.73,7395001.84,0.0
7,管理费用,294792937.25,187618891.50,116331827.26,59290163.26,205704631.97,142846880.76,140149038.74,56836946.37,270624071.61,169350168.37,102443815.11,44056566.36,199989667.34,118312355.24,78212497.95,36454872.09,132475061.59,90554956.01,53829906.01,27701608.20,115964352.44,76113955.40,50536108.36,24407902.58,93667875.70,68845639.36,42568392.45,19576951.64,63389750.30,38466580.32,26248767.96,11710507.49,48975407.33,34076503.41,21728300.35,9896581.16,51731769.57,33306147.58,17708878.92,7840452.24,41653708.90,21393033.16,13060687.04,5847838.38,27483471.30,20091763.92,13425588.65,7643381.84,14323764.76,11419388.29,6922431.18,2899064.28,19129467.48,11382295.15,7162934.16,3052401.09,11646344.57,11488864.38,9003309.89,0.0
8,财务费用,136406507.36,102217658.43,70614591.65,38175375.00,148121068.99,107557818.53,73169850.30,37544692.77,127195540.82,94752324.69,59880840.70,26843740.93,95409125.43,65470750.38,39775764.24,20653135.06,84697925.62,58593899.15,34926881.90,16994594.57,48272326.06,33582714.31,20894019.64,10532581.20,24564700.50,24683737.48,16525479.37,4374025.60,10838942.40,6130605.38,3685777.53,2991277.35,10992800.35,9712966.72,5912177.00,2404373.49,7497979.87,5395036.05,3384984.59,1508157.62,6061316.65,4416210.40,2793087.95,1290298.81,6831788.75,4909936.40,3322304.89,1870564.26,747806.03,302143.73,436824.40,451591.88,1773178.87,1193953.77,900476.43,239025.31,2463993.26,1453110.16,988412.63,0.0
9,研发费用,227879103.94,160009055.23,107383918.13,45072101.18,195684641.65,149450574.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-276145.77,50125273.47,6739857.62,7076939.73,0,24613690.00,15277534.66,13945915.80,-445368.55,20025911.13,5626113.41,4870315.90,-23911.07,23525963.44,1228545.10,2088649.45,-185020.55,15321227.41,5691811.51,6215710.13,-134094.42,12394330.71,1363560.98,4096255.80,241313.45,4883567.60,2653600.16,2123941.65,-120911.53,5547135.74,2257813.21,2489422.49,55061.10,5722979.73,3327952.01,2166236.64,0,3877071.33,2450135.13,1894392.59,0,2466927.95,2255331.09,2255331.09,304962.63,879776.80,649329.82,773151.59,0,1300618.81,1366973.11,1167073.96,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-18421520.24,-7714221.67,-5683454.87,-3603013.44,-205731910.12,34887207.53,36406051.27,1479229.50,72953135.67,41297139.74,13452616.18,194882.64,32436747.07,35386598.48,24970087.46,15556042.44,563027185.54,345452718.84,336963061.46,-958201.95,1878699.69,867127.31,593864.67,266513.02,1777495.01,-35376.19,-86965.42,-80851.05,558556.04,224655.25,-203105.01,-82400.65,3918852.61,3783315.34,-645580.74,-346838.47,977012.22,-209336.93,1017809.36,929236.24,160462.86,501903.21,417226.01,291316.15,2097690.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,1479229.50,0,0,0,194882.64,38011992.92,25386598.48,0,5556042.44,20480324.18,0,0,0,1901526.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,263386997.55,233603372.32,107344356.84,34845235.15,10867800.02,150864639.04,97598762.73,27332375.51,180843025.05,118049148.13,59010705.55,11919710.82,74668930.16,81258544.50,48177217.67,20192288.91,643993721.56,383587920.87,371683589.13,12974263.49,150185987.72,77377735.93,43718991.23,21194322.90,95223779.70,51765105.69,28471555.90,9555222.58,71570543.42,41765867.60,23120164.48,11428591.23,88121355.96,56853126.75,39714820.73,14150950.09,78471821.42,56881172.88,39505735.81,13470167.58,58351005.78,45082757.59,24585123.33,8010475.22,25994059.69,26682569.19,19591087.95,8707479.48,45006632.55,32552395.60,20578986.83,8227128.93,36998454.39,25801393.25,15035566.12,6594304.76,27884612.01,14978173.10,6998368.17,0.0
16,加:营业外收入,2194998.64,3964778.57,1144028.57,866232.71,12400921.44,5267671.67,2160285.02,1905864.48,1180313.87,1438166.70,373499.44,4449781.52,38065056.92,20497694.05,15466713.60,4291968.55,27493979.58,21472830.72,7104676.41,3087476.83,16306738.08,7489143.96,5144823.09,2110937.59,12130801.04,6788763.29,2768637.91,1355538.03,31295836.22,6476401.67,4839914.02,785767.65,5816340.32,4979269.22,3321531.10,871362.76,6840511.24,3979424.25,3306379.91,1920201.39,3129592.32,2182830.43,1558730.91,829662.89,3812215.74,3040191.09,2193423.08,768694.61,7200556.24,1239921.64,1232780.50,1214116.71,4371362.61,445878.70,401675.68,269924.44,277756.88,1863313.49,272707.82,0.0
17,减：营业外支出,4754254.23,2270141.12,1906683.80,283418.75,2819828.92,1680197.38,419044.86,302919.33,1648146.47,1285660.72,1098342.17,171014.69,3474372.52,2159937.93,1499254.24,606225.51,2297480.24,763576.40,408125.07,69468.41,2767222.52,459966.35,366866.16,101308.87,3652426.35,1170179.93,365989.03,268004.08,2126487.32,1079650.20,65821.20,5722.90,391839.81,374142.21,172666.87,159011.27,3597967.64,664967.36,500729.75,167214.43,279413.06,141599.33,135064.78,2247.80,514601.59,309940.73,83580.92,8540.01,119343.00,74188.12,47462.21,1283.29,136663.09,111342.32,4813.14,111.08,77778.90,33437.53,14521.99,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,1215581.56,1055572.88,50991.76,1378721.26,1169867.42,979827.88,598760.29,1113285.91,364077.89,363014.44,50546.02,2246448.26,237367.31,184441.51,54128.43,3011537.57,726784.12,44077.02,1119.50,1857400.45,1000853.13,35120.48,2722.90,257204.07,237520.87,155775.91,147439.97,3398766.02,121738.48,7658.04,9985.40,136192.67,136192.67,132809.67,0,163795.28,22227.69,2392.63,0,73628.71,73021.61,47258.33,0,80886.53,-44481.48,-100676.57,0,0,0,0,0.0
