,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1452912914.06,1088529765.53,558652448.46,2413277806.75,1518552959.00,1081633973.24,482188187.28,1942221214.28,1300563189.45,935062699.00,352552938.64,1655303898.15,1107650143.00,844044978.05,375988627.72,1935002048.70,1337692053.47,1011153355.94,456949682.45,2319053655.48,1487797659.26,889490339.24,397887413.94,1854656450.38,1154507486.80,742181982.12,313220468.22,1460967887.75,972104822.18,622740398.93,237843307.58,1029813634.58,586486837.20,366574884.95,166196028.31,713037474.10,420420716.78,263672397.73,123351210.38,524615586.93,320681032.08,197956208.46,90814928.87,349112221.06,187276385.63,188253454.29,111303417.00,0.0
2,营业收入,1452912914.06,1088529765.53,558652448.46,2413277806.75,1518552959.00,1081633973.24,482188187.28,1942221214.28,1300563189.45,935062699.00,352552938.64,1655303898.15,1107650143.00,844044978.05,375988627.72,1935002048.70,1337692053.47,1011153355.94,456949682.45,2319053655.48,1487797659.26,889490339.24,397887413.94,1854656450.38,1154507486.80,742181982.12,313220468.22,1460967887.75,972104822.18,622740398.93,237843307.58,1029813634.58,586486837.20,366574884.95,166196028.31,713037474.10,420420716.78,263672397.73,123351210.38,524615586.93,320681032.08,197956208.46,90814928.87,349112221.06,187276385.63,188253454.29,111303417.00,0.0
3,二、营业总成本,1308615652.87,974537978.48,488269349.00,2464226227.82,1608687213.40,971846055.89,422791792.32,1839407473.61,1162508822.63,841375028.46,314586145.27,1624135929.92,969828467.82,739791015.86,333296197.78,2155209474.63,1206458375.74,895343905.15,412105474.52,2145747176.73,1348771588.94,800070154.76,370535763.39,1713142853.22,1062654669.08,680280658.71,291135193.21,1342464420.68,896513934.97,572998674.63,219596812.08,935550856.68,530043410.65,332762499.89,151485822.73,646138682.88,381162464.09,241319528.41,112910329.57,473663971.09,287832141.72,179341933.90,83055462.41,312343324.93,161674274.80,165106452.27,100736550.24,0.0
4,营业成本,1078722384.03,811760593.14,418395220.33,1826570741.26,1124560921.79,797958317.89,354563899.00,1421238000.04,957169135.82,701514652.12,260289606.55,1226669301.94,862037773.24,643232955.33,275911771.76,1451363124.82,984345219.22,728061234.53,344508111.30,1716453990.27,1109761087.35,632834600.71,302633924.98,1418397449.74,870982202.67,533212623.64,232057644.84,1078394080.14,722552733.27,460749901.54,176371146.89,761927996.78,408155678.65,250000903.76,112963282.14,510078244.24,298679027.93,188367403.20,88698984.67,395983800.44,243558751.23,148189807.63,68248337.76,260400250.20,133950790.58,138534428.59,87022560.73,0.0
5,营业税金及附加,4865274.94,3738793.10,2661051.02,16047582.63,6274027.28,4659741.25,2978142.94,13434346.51,5592487.52,3725060.92,1439854.08,12577300.93,-34574477.58,-35768017.60,11904285.86,47981084.99,35525829.30,28751077.65,9965302.90,62361529.74,41692758.43,23025035.22,12141024.93,52202578.41,30135484.75,20017312.29,7729468.63,37014345.58,24677334.36,15234346.61,5248545.81,23628391.29,15317004.50,10355296.10,4349863.02,20691658.58,11985889.57,7080757.28,3420095.33,12637385.78,7294177.39,5212171.03,2355579.74,10573359.77,4310120.74,5576585.80,3134013.38,0.0
6,销售费用,45776029.05,34580388.91,18262056.43,56229028.07,51677215.79,35694879.55,15100650.38,53674378.70,50360612.29,35693334.24,12697127.37,53808278.44,29851736.38,33034249.80,10223153.69,58278490.97,40964239.81,34573901.66,16318470.19,64643333.54,47438242.71,37400531.08,17568819.32,58453666.83,32522334.64,36194185.91,15066281.24,86402147.41,53044139.15,35844241.73,14620414.90,59385663.45,44580742.65,30046251.70,15023896.91,33678015.51,24354499.81,17631612.82,8914620.69,18013048.74,11078226.81,7321623.55,2868710.30,10606001.16,5051293.98,3425335.57,1110764.29,0.0
7,管理费用,82941357.13,54776954.55,35903559.81,160842931.73,110875256.13,78204421.64,39840364.32,221260196.70,102009432.45,69365986.67,37802417.62,197511338.29,111914150.44,72584279.82,34715821.31,198839994.12,115331872.80,77140086.65,35194041.38,211848241.61,127076616.50,81437060.79,34005609.24,146201723.25,108224964.93,75431249.77,32510392.43,115667825.59,82500467.78,50860741.55,22537892.28,81093553.39,60134451.87,40572469.66,18927157.46,69096250.54,43241026.30,25322379.46,11833254.01,36891756.29,22464735.68,14560412.44,7688921.15,24868970.39,17740754.00,14062596.09,8593235.24,0.0
8,财务费用,53225007.72,32195648.78,14751254.05,52226196.61,40570375.54,27426803.95,12700887.57,28335502.00,27080159.22,15454995.36,8018508.14,17711101.40,17622121.74,9255754.58,4810635.08,10112078.28,13372036.66,8842000.71,8102753.05,13385848.84,16081311.85,10104524.81,4237405.29,6780608.89,10005265.91,6558326.12,3496607.95,10139286.03,5022215.04,1592397.83,511617.51,-1021521.45,-2460891.27,-1908436.58,-196144.48,-1686550.41,-1397284.76,-1229543.89,-458738.48,1952480.94,1663339.47,1098486.17,621647.33,1710241.23,621315.50,621034.73,647827.13,0.0
9,研发费用,43085600.00,37485600.00,1385025.28,83470067.15,20128312.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
