,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1127334924.80,790620731.32,377446580.85,1584673431.92,1112467525.25,756685264.40,345601610.79,1616016187.96,1079456673.89,730065450.63,336071168.88,1525223996.41,1004818502.96,664416670.63,299468082.02,1371821207.46,887338261.36,607255395.75,223389380.45,1466351772.60,1015072825.93,672034128.36,313568065.13,1452636241.21,1005818584.55,644476731.31,332064076.35,1311546641.23,918561172.84,594470446.67,288139811.27,1161780761.88,802221576.83,520348571.15,231700000.36,983460395.66,678770614.36,444329074.15,206717229.71,1110828532.63,728409468.92,479857391.81,167269535.47,986157950.30,646908566.62,440233851.28,893048449.99,797851762.12,0.0
2,营业收入,1127334924.80,790620731.32,377446580.85,1584673431.92,1112467525.25,756685264.40,345601610.79,1616016187.96,1079456673.89,730065450.63,336071168.88,1525223996.41,1004818502.96,664416670.63,299468082.02,1371821207.46,887338261.36,607255395.75,223389380.45,1466351772.60,1015072825.93,672034128.36,313568065.13,1452636241.21,1005818584.55,644476731.31,332064076.35,1311546641.23,918561172.84,594470446.67,288139811.27,1161780761.88,802221576.83,520348571.15,231700000.36,983460395.66,678770614.36,444329074.15,206717229.71,1110828532.63,728409468.92,479857391.81,167269535.47,986157950.30,646908566.62,440233851.28,893048449.99,797851762.12,0.0
3,二、营业总成本,732355191.49,464051847.28,270143417.59,1093942568.56,698000864.33,452170658.64,248974470.88,1078461969.73,685258251.01,445131667.66,246273881.42,1062952259.98,644174774.79,405922418.07,214995719.89,959175170.04,562897819.74,358109091.51,165195086.61,959647987.48,644530924.53,400151433.59,232699293.16,980286674.84,642357159.05,389392535.09,246926684.40,919737811.63,604202789.39,370666330.32,212757803.11,806376959.44,516009858.62,322501417.76,171444674.43,672712612.15,421454032.28,263950293.60,149360935.23,741131420.13,450579402.16,289677380.66,128104969.32,658866277.68,416162616.70,270660933.65,603920310.20,567829871.97,0.0
4,营业成本,303863684.28,208207015.92,100155105.17,432425915.51,295423873.98,190241723.82,92976151.14,389259402.91,281222991.53,195537463.60,92703478.70,410211427.04,277441933.68,188441241.60,86133355.85,376906564.43,239165752.02,158595205.79,63267202.30,415120048.81,293901766.66,193771031.02,99860344.11,395814039.69,266762733.17,167687955.23,73922559.89,387797589.71,289911860.78,200096737.16,98524747.39,330974590.90,225300481.07,159869568.22,71327541.31,272086109.29,185828502.57,118110703.49,49764699.87,255068439.59,172767764.77,114576143.40,45742607.10,253360858.93,174376010.96,118871842.93,243994229.58,238081053.22,0.0
5,营业税金及附加,22054184.56,17947083.47,4885250.76,34546222.45,25483071.59,20171612.95,5545321.67,38001548.07,24712575.85,19557675.02,5111006.07,28932338.67,14255512.95,9476396.66,4336730.31,19379465.73,12210356.17,8588179.85,2691401.07,20318919.54,13238489.03,9442555.87,4135158.57,18847395.96,13125090.70,8854197.39,4487566.34,20090848.31,13329723.07,8509371.76,4264128.93,17805390.80,12390636.87,7960020.12,4054279.92,13617162.10,9985580.16,6110742.48,2958678.53,16946502.72,11139394.57,7349903.31,2555579.29,14745985.47,9310943.92,6871078.51,12692963.95,11280044.90,0.0
6,销售费用,270702445.69,144010701.99,120123081.06,452626770.31,251786427.66,158666185.72,111688616.02,497972048.58,273088277.43,156786909.38,110420240.68,491395308.71,259538850.00,147105355.58,95425155.02,443552747.19,237477409.39,149759328.32,73325297.11,418035712.39,270811921.38,148792540.28,103285618.97,462927798.41,284794288.84,161242262.95,135407942.13,411273500.26,229186362.67,109909313.74,92295445.01,369400754.18,212595981.67,106841112.82,69437849.31,299079730.97,162888431.95,99010249.07,71673225.48,375502727.82,195490629.36,120032611.66,57232509.74,306241903.89,165960893.27,98744885.63,265478902.33,246615479.20,0.0
7,管理费用,87081693.67,57568886.12,30653239.57,121239214.98,87676939.73,91057754.71,40894590.44,166093781.93,112487896.65,76111854.29,38946774.15,144517808.98,102608819.06,67786613.79,36142442.00,131766710.17,85242632.48,49421209.74,28950594.80,113236425.32,79181739.31,56484294.12,31135440.13,108571144.78,78305854.03,52300282.05,31145407.43,105864348.78,77205634.09,54280989.76,19418947.00,104635202.84,75407556.42,49657857.42,25511846.43,99368284.92,68508975.21,43196087.67,27904912.86,88981970.77,65162287.62,38621605.14,18803738.72,76958906.71,57984970.57,39435321.00,76707606.59,72037650.39,0.0
8,财务费用,-8071839.18,-6101829.33,-4201069.95,-13698418.45,-10807372.09,-9602467.27,-3927987.91,-15675065.48,-9261595.37,-3889546.87,-1779746.59,-14103340.93,-11641458.49,-8130848.20,-5964637.47,-10914281.33,-9217261.94,-6120314.72,-1311264.34,-13214791.73,-10397531.99,-5985305.25,-5116806.79,-5160815.89,-4103023.07,-831746.15,-1309506.22,-8456683.62,-7316196.31,-5195252.10,-3371887.17,-17652944.51,-11535729.59,-5348900.49,-1009887.13,-9514336.51,-7844064.36,-4328048.08,-4017272.52,2942114.82,4217383.06,3834181.77,1901233.41,7328611.18,5114077.72,3666085.76,4758058.33,-1262277.46,0.0
