,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1311814818.00,888499504.89,593122061.88,272089001.16,1194794347.49,850088789.98,583145473.34,313083133.71,1168390539.72,796904271.27,493410267.07,236235362.18,953306513.67,655482334.76,408151548.92,220947653.35,1017380811.81,730007962.91,489935139.64,227910255.22,1254230236.48,871857012.45,621619179.97,297614061.94,1304674915.33,901705018.87,605241267.15,296484952.08,1089130607.38,730123911.28,475654967.63,240133040.40,980781774.05,660375591.69,449505996.89,232531266.28,913303032.72,618793648.69,389778628.32,191143279.77,813143522.76,547427019.94,360424484.86,156479847.66,612737823.02,431651971.92,251958406.59,93217199.20,371161160.83,253792510.70,168160438.86,76385465.07,364627533.43,264336005.52,158000999.03,80707474.60,251325467.51,162723729.15,107649906.48,60810375.09,204045476.93,95248663.46,61385600.57,31816111.35,170457461.89,119280307.80,85621387.16,35609700.12,181818273.55,104250071.32,73418633.79,35603316.36,136135657.99,59560519.89,139943578.00,55304184.60,167561070.41,62509593.81,137217673.78,155730236.45,98279643.20,0.0
2,营业收入,1311814818.00,888499504.89,593122061.88,272089001.16,1194794347.49,850088789.98,583145473.34,313083133.71,1168390539.72,796904271.27,493410267.07,236235362.18,953306513.67,655482334.76,408151548.92,220947653.35,1017380811.81,730007962.91,489935139.64,227910255.22,1254230236.48,871857012.45,621619179.97,297614061.94,1304674915.33,901705018.87,605241267.15,296484952.08,1089130607.38,730123911.28,475654967.63,240133040.40,980781774.05,660375591.69,449505996.89,232531266.28,913303032.72,618793648.69,389778628.32,191143279.77,813143522.76,547427019.94,360424484.86,156479847.66,612737823.02,431651971.92,251958406.59,93217199.20,371161160.83,253792510.70,168160438.86,76385465.07,364543024.92,264244559.30,157929961.51,80693072.83,251323122.92,162722134.37,107648981.00,60809860.19,204039928.63,95718599.71,61457598.88,31892779.38,170448690.21,119272024.90,85617072.56,35609598.91,181813254.40,104506940.81,73667538.43,35603316.36,136082015.46,59560868.39,139922588.09,55304184.60,167561070.41,62509593.81,136717673.78,155730236.45,98279643.20,0.0
3,二、营业总成本,1250279710.83,855157790.14,566395606.47,267005964.35,1313114759.55,848498577.92,582727475.23,312486688.20,1164359142.58,797508593.15,492063535.01,233904572.93,950401624.08,662334020.25,415847699.61,219597223.98,1029098333.70,732583821.78,487032010.93,230516540.58,1192482824.83,848156145.03,597845673.36,290361640.84,1241060898.03,860690455.03,581521611.75,287404179.43,1053747045.63,714916704.16,464307738.21,233983245.88,967856673.07,657419719.09,439009551.36,227646860.13,887229274.74,595863494.17,371589903.09,184284802.03,781777278.14,524666496.09,343226156.31,152931760.63,594070677.98,410083389.46,236155541.05,89804237.12,354506747.77,239130852.78,157152948.90,74848882.30,349408494.24,253799966.92,150826926.42,78057677.29,231680912.66,149310088.81,101865175.69,55962273.47,184704272.21,92902412.58,58429272.09,30425689.04,161239028.18,111469633.88,77916722.76,31182417.84,166452139.80,96623259.49,66232800.37,28883913.00,102610475.43,44135596.13,94794488.48,43574441.54,121912579.39,43530548.73,97619634.27,118577372.90,83536651.80,0.0
4,营业成本,827452511.00,567995824.51,379675767.41,173108481.13,792643920.40,559548318.38,400083377.09,222859831.35,812926809.84,557484395.24,346819971.07,163802929.44,645848945.58,460456242.99,281063380.86,160504058.31,774582400.04,567958682.43,382898375.88,183487327.44,1004772211.76,718654202.52,513829255.43,255083077.37,1051376791.73,744672221.67,510423754.99,256672773.01,906112336.52,626941202.45,407815895.13,209962895.44,855039390.98,589255730.18,399985823.77,207842135.53,798204219.99,539597107.42,334500718.11,164707196.97,701194378.70,475560882.16,309246571.71,136479880.95,517080390.21,359182803.42,202063418.60,74032451.81,290533434.32,195399677.52,128273456.19,61453191.04,286902544.29,214966560.38,124931057.66,66626358.74,173186416.69,111992491.18,76323132.59,44468151.07,128185915.41,57918999.92,36171328.55,19634004.84,84775409.64,61455121.31,41626646.02,16804890.65,92585624.77,60223370.16,40793439.09,18694565.35,62760476.08,24747034.55,54129270.63,21910717.10,77678110.50,26895857.08,57711549.47,57880505.14,35379518.53,0.0
5,营业税金及附加,8312980.96,5502289.04,4154221.11,2071063.77,10904804.00,7868118.22,5273436.64,2959121.75,9733112.24,6539829.45,4485722.92,1702840.66,8484113.64,2422908.74,1728678.97,1013437.16,3264904.86,2033703.08,1242368.67,491303.55,4474035.97,2701745.41,1997583.62,852061.93,4970843.50,2212575.44,1379654.50,578801.18,4201346.17,1946773.25,1160987.04,404666.13,3145453.99,1307843.22,676683.74,332076.98,2365673.39,1339286.66,953030.48,472954.26,2314753.96,1194349.96,749093.14,146322.19,1995680.57,1174873.19,846263.86,456998.24,2030647.24,1263783.56,820189.75,344722.29,1594938.44,1136421.61,489624.68,177124.80,777396.15,478084.62,284137.19,108454.87,1457784.42,961037.51,544947.47,344431.59,1874039.67,1022103.06,809756.97,292960.57,1986947.92,1046819.56,729930.54,327886.47,1670743.32,672698.63,1522542.11,664569.46,1270387.82,759438.92,1019092.07,1355678.50,1212087.99,0.0
6,销售费用,176978421.14,106672668.37,71020049.75,33721312.12,137069450.31,84560736.78,55231137.81,28302122.97,115651502.86,71208943.34,40732211.44,20710023.14,76616235.75,44811987.73,30311259.53,14088761.57,71863535.10,45496444.67,31071988.90,13148242.04,72621870.63,43985124.15,30047775.05,10496924.15,74505578.56,41283616.99,22104560.11,9730401.49,56377176.15,33148733.27,17913659.63,6930148.53,42165957.10,29769733.31,13894776.96,6423008.92,37326780.35,20771253.11,13576819.52,7418385.31,26993902.77,16810086.04,12330145.03,6155343.94,23916948.82,16607436.69,10767846.92,5360642.06,20171392.23,15515934.68,10684380.35,4699657.64,21995702.23,15561123.98,9557820.94,4277649.25,19167038.71,15464330.98,9153100.00,3928155.90,23817627.57,13544104.25,9168415.60,4802717.78,43617308.58,27634299.83,21597288.74,8439912.79,38545668.23,16029816.04,11133625.84,4402889.91,17215571.13,10233590.28,21400048.71,12855066.87,24627998.77,7313108.00,12068131.21,21366937.13,13452642.69,0.0
7,管理费用,115200852.13,92506092.79,60709637.96,31201210.33,115339614.94,91765724.26,86063389.02,42675626.71,148521676.31,114630436.32,71370703.96,33510766.07,148637839.19,105966613.59,71608725.79,28407882.70,114360271.59,69788584.57,40065546.43,18829535.70,64924626.52,46392694.87,28440548.50,13137169.08,65636552.95,38698687.37,24962203.38,11108840.53,53077108.40,29903207.03,20798825.46,8599602.64,40193739.17,25103974.11,17101263.20,7838071.94,36813585.29,24972331.64,17593982.05,7551206.41,33500479.51,20802300.32,14527180.77,6588982.02,30872784.94,20167275.29,14097736.22,6012611.08,23056996.86,17045669.90,12135042.09,4746144.74,26385359.27,13494204.03,10039242.49,4612313.29,27830185.16,12636110.80,9866744.79,4579830.84,22553690.43,13757153.33,8216037.48,3444882.12,22219953.21,14700182.02,9579966.55,3226104.69,25917841.10,13649893.07,9979422.35,3439749.45,16188698.10,6742752.76,13126969.32,6163474.18,11593256.45,5200194.93,9942014.41,11223813.40,11890071.70,0.0
8,财务费用,62949241.93,45216591.89,28360448.69,15081499.96,51723990.94,45083979.98,29249368.53,14176571.06,55913939.70,41363767.52,25988786.31,12602647.35,62862660.61,46621639.25,30753818.46,14796641.68,61821604.39,45810584.00,30142825.61,14055985.54,44925355.92,32549916.96,20381515.91,10623323.15,42717081.63,32428387.74,22167844.94,8290942.68,34763709.32,24751471.38,17662928.20,7982030.25,27299666.48,13971339.89,9339905.31,5211566.76,14332235.69,11940730.39,7722567.98,4135059.08,15337095.14,11704982.64,7779270.69,3561231.53,17839240.73,13401543.78,8830818.36,3941533.93,15433843.55,11721481.55,7055574.95,3605166.59,12529950.01,8641656.92,5809180.65,2364231.21,10719875.95,8739071.23,6238061.12,2877680.79,8689254.38,6721117.57,4328542.99,2199652.71,8752317.08,6657927.66,4303064.48,2418549.14,7416057.78,5673360.66,3596382.55,2018821.82,4774986.80,1739519.91,4279417.14,1980613.93,6733787.11,3361949.80,16878847.11,26750438.73,21602330.89,0.0
