,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,218894332.26,148112196.84,75708330.55,358470846.72,290220477.05,222528252.14,90371921.11,176382787.78,84494770.25,45721860.31,23720706.06,123725458.15,77692494.11,51208534.48,25040726.07,94765832.55,68288950.37,43531258.13,24986300.53,148727338.78,112866865.17,85574697.28,41633208.91,281468861.07,204657293.47,140504374.45,75291438.65,229078895.28,166420006.69,114223324.74,47314216.52,277265339.02,203540064.70,137482506.60,78360315.72,234226890.57,167727627.74,112378925.58,55508051.91,245336892.21,192721630.50,141722277.89,67724048.02,253978179.45,193455160.83,142090722.49,74356340.44,265228863.99,199316779.72,140992166.34,68438766.38,259947339.42,201097041.48,134203008.66,63074475.32,238541996.61,178671560.66,124324981.66,59153257.44,209750870.28,152655469.64,100312248.71,48073818.35,196818042.57,141118029.18,98995347.49,44966166.73,158376430.77,120461688.65,81714504.01,42372219.67,144590290.02,69449621.83,94250097.28,48792192.16,137925005.98,72619658.64,129524063.24,65228777.88,97190687.63,44573478.38,77241710.54,49915930.58,74400092.09,29146400.00,56829000.00,20936435.68,42973599.01,14487058.00,23129400.00,21101100.00,19242800.00,0.0
2,营业收入,218894332.26,148112196.84,75708330.55,358470846.72,290220477.05,222528252.14,90371921.11,176382787.78,84494770.25,45721860.31,23720706.06,123725458.15,77692494.11,51208534.48,25040726.07,94765832.55,68288950.37,43531258.13,24986300.53,148727338.78,112866865.17,85574697.28,41633208.91,281468861.07,204657293.47,140504374.45,75291438.65,229078895.28,166420006.69,114223324.74,47314216.52,277265339.02,203540064.70,137482506.60,78360315.72,234226890.57,167727627.74,112378925.58,55415245.04,245336892.21,192721630.50,141722277.89,67724048.02,253978179.45,193455160.83,142090722.49,74356340.44,265228863.99,199316779.72,140992166.34,68438766.38,259671298.06,200866812.94,134036989.97,63017826.78,238707452.37,177765216.00,123381970.52,59144034.77,209710405.66,152668702.72,100330994.61,48073818.35,196621969.49,140964592.37,98851164.41,44961975.86,158235821.13,120405051.97,81676896.12,42328610.46,144426652.48,69404278.79,94154364.56,48736029.42,137794282.96,72511998.11,129425271.16,65117590.05,94501370.10,40130631.28,74124543.39,48046822.75,65868885.78,26031500.00,52304000.00,18963390.57,42963088.85,14484144.00,23129400.00,21101100.00,19242800.00,0.0
3,二、营业总成本,229767240.79,156434923.07,77999267.37,359666718.01,279544241.43,210306941.36,91509996.05,188066730.36,96594142.69,53729860.86,27072893.75,137750674.31,92916222.39,62247483.05,31194230.15,116030089.01,80921632.08,49531208.84,28299509.56,149491149.93,113372953.44,90575647.99,44841012.77,283819451.54,212520898.41,144696180.88,77361252.64,317339757.85,197113023.37,136788407.24,52779903.34,277014477.46,198787332.64,134089041.27,76305151.68,246608334.35,168462139.49,112269864.26,55486528.17,297100585.87,228326679.81,165387864.90,66610288.10,258907848.11,184109263.71,132024831.01,68067496.74,264993779.00,210944909.36,138355374.80,66237441.79,258993203.09,197210581.15,131418019.55,61080115.21,231494024.67,172351379.07,118784770.28,56443618.13,200101697.86,148228166.12,96574529.18,46513041.10,206529243.83,135992738.55,93670179.46,42783318.39,153620633.78,116593710.38,78451406.68,40036127.55,137159770.60,65419421.86,88011067.62,44968977.39,122836595.90,65712787.01,115841829.89,59298311.93,86776010.04,0,72539061.54,0,63945475.42,0,0,0,34476595.76,11006132.00,18529000.00,16102000.00,15334800.00,0.0
4,营业成本,107284195.89,74635900.12,43685998.91,221699749.11,178876405.83,141100925.40,60522055.00,105202108.39,50758140.49,26665468.91,14055121.04,76071792.37,50173116.88,36312848.40,16534103.59,64992269.21,48360665.59,30820250.88,18411139.04,88938695.88,69570525.95,59606096.54,28267892.89,198266817.42,151731306.62,106284945.47,56928540.43,167949326.99,117968460.63,82951066.74,35236557.77,167406794.32,120994732.52,79250053.62,45566120.96,129315482.29,92539036.43,61311939.29,30887366.57,149837702.02,118879988.66,89380026.47,42264932.85,134748993.96,106153352.67,76192121.15,38186754.19,184159523.50,138424426.05,95109984.80,45160694.84,179704926.39,137733565.61,90887374.20,40477008.25,150850893.26,112888909.55,78004824.52,36598938.97,128827961.96,93941430.86,60196715.37,28311319.84,120827896.95,85763034.17,59868624.45,25778824.41,88010580.41,68654297.69,45485881.22,23666107.29,75906453.34,35815838.72,38873289.31,19905938.51,78797274.52,45768985.13,87627020.33,45028945.69,66854777.39,0,53221149.30,0,50075252.11,0,0,0,24886941.36,7877727.00,0,0,0,0.0
5,营业税金及附加,2752352.21,1923901.91,920903.36,7180683.33,6168274.90,5458002.95,1072490.21,3480030.71,2173316.44,1235894.44,596305.57,3279976.41,814520.08,447161.36,193654.81,533287.36,343097.51,218692.93,102430.24,1386483.41,993025.99,638219.56,368709.63,3023220.05,1384117.70,952593.68,567483.03,1869644.48,1494782.44,934863.95,276895.55,2195188.53,1677692.91,936541.90,440261.67,2246716.75,1333925.42,915160.58,446812.42,2135029.12,1528175.82,1064988.57,525026.99,2632205.96,1809986.55,1398240.88,816890.56,2344471.31,1664242.22,1079946.71,645738.30,1984739.75,1581347.79,1112048.82,587257.07,1833252.67,1406547.33,889685.45,436907.14,1869450.35,1334115.56,900835.08,429579.73,1652707.42,1195516.15,815990.96,411765.97,1829968.41,1246616.13,750338.84,392336.29,1554816.91,664185.85,1194406.36,551335.59,1741463.46,679504.30,875208.57,335264.27,522432.68,0,301957.73,0,210284.95,0,0,0,3238429.72,839416.00,18529000.00,16102000.00,15334800.00,0.0
6,销售费用,79845148.66,53865669.18,21254664.82,74526025.66,55071553.99,34965286.19,15214916.55,35249068.08,15170002.40,8368016.53,3209853.92,18094219.97,11561807.68,4540860.87,3017401.15,12996258.96,7537650.41,3864304.91,2510358.21,27563783.45,20890418.14,15251810.70,9205308.11,40759763.45,27946490.78,17314333.25,10000334.04,52615088.89,35081896.50,21592631.87,6298645.52,55789683.67,41773465.10,29795713.96,18574427.42,67403637.33,43277558.10,29484112.43,15751794.46,97415412.88,82939980.05,59330222.82,14593806.25,74052640.30,45072406.59,33461663.46,19937262.48,49020699.30,45868641.83,25051441.61,12956978.45,48740290.48,36436610.85,24893526.40,12911243.93,50632112.98,38224526.93,26385227.27,13079210.78,45252217.88,34579299.43,23511515.71,12095825.32,47281424.88,31931874.53,21624651.00,12155336.30,43256153.50,31228297.95,20992659.43,11985048.43,39582165.63,19169982.00,34589653.95,16781061.72,29632763.39,12236715.37,16048655.99,8265865.91,6908648.42,0,3985217.83,0,3144255.07,0,0,0,2378861.36,1140729.00,0,0,0,0.0
7,管理费用,33754221.77,21933771.69,10089121.19,38232882.35,31970958.07,23922355.13,13051816.33,32597714.19,21059608.94,12794104.72,7640948.84,30349571.12,24288602.74,16787741.98,9609469.28,30896269.25,20361901.78,12100523.70,5770351.57,22608772.04,16279355.47,10668572.59,5626558.53,30954163.52,23728152.27,15207976.64,7692441.11,40451086.64,30483451.29,21554935.65,8848405.37,36630842.43,26261975.80,18953177.51,9510141.12,31480759.30,24994901.04,16249091.52,7258181.31,41593463.26,26338772.29,18154101.38,7683545.72,33254452.42,24222022.18,16160950.78,7990353.14,27914065.61,22045670.67,14635921.44,6039431.77,24350568.72,17451934.97,12363333.16,5544064.17,26322369.37,16956790.28,12149342.65,5171394.60,22975229.15,16771514.69,11243034.60,4970597.80,35623388.43,15245806.02,10065277.96,4243335.01,17822709.56,13628529.39,9428474.25,3348926.61,18538754.91,9658543.82,14001522.67,7782369.05,15562062.88,8203879.75,15823234.58,7543796.90,13893697.39,0,12836533.59,0,9264971.37,0,0,0,4549803.32,1565245.00,0,0,0,0.0
8,财务费用,4700416.88,3205507.27,1794315.91,8865063.90,6088319.72,3491642.77,1648717.96,7613536.25,5762845.18,3612521.92,1682946.43,7415634.85,5587709.22,3668404.65,1839601.32,6666051.39,4856894.38,3066014.01,1505230.50,6974257.58,5286334.63,3684756.66,1572543.61,9017564.41,6871896.34,4077397.14,2172454.03,10170587.28,7539261.54,5209738.06,2119399.13,9387845.64,7043690.66,4117778.63,2214200.51,6169978.38,4936754.80,2929596.74,1142373.41,2906105.13,1181097.37,-139.96,1542976.29,7930621.20,4589682.57,2476481.62,1136236.37,4207532.59,2941928.59,2478080.24,1434598.43,4212677.75,4007121.93,2161736.97,1560541.79,1855396.39,2874604.98,1355690.39,1157166.64,1176838.52,1601805.58,722428.42,705718.41,1143826.15,1856507.68,1295635.09,194056.70,2701221.90,1835969.22,1794052.94,643708.93,1577579.81,110871.47,-713280.75,-51727.48,-3058010.00,-1176297.54,-4532289.58,-1875560.84,-1403545.84,0,2194203.09,0,1250711.92,0,0,0,-577440.00,-416985.00,0,0,0,0.0
