,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6161259553.52,4122675292.22,1888820687.38,8529102137.86,6315089853.37,4077582207.07,1698361474.58,7566330173.60,5930064179.67,3974864798.84,1719146517.63,4357613848.90,2840324688.22,1751188415.47,754473189.62,4564517116.28,3419854629.72,2422881569.07,1030819974.50,5215900341.81,3839229326.29,2572348267.23,1193192900.27,6577501543.86,4884949235.36,3091481539.05,1895996783.81,7600508973.54,5844203148.28,3957068373.16,2134222574.12,7607963373.98,5905253870.18,3817685312.92,1743471547.87,5811572148.30,4429115151.73,2958760370.21,1235443327.92,5615626347.25,4094310981.63,2839947380.21,1406997615.42,4912099777.13,3556622362.93,2135082802.33,950657446.11,3494746694.14,2445934389.64,1636409871.28,637896463.02,2269816996.35,1640782775.53,1151148909.03,609322136.88,1721220088.51,1292511875.94,778057089.09,380790447.60,1303911262.65,972363880.07,603459720.04,291215124.25,880465296.80,652613304.09,436805979.56,203998099.81,660210413.61,463274205.46,292874904.84,128598127.44,465919803.81,213888061.96,310270716.36,197832661.17,391687991.78,188105710.30,329920042.24,410799927.37,421665171.91,360238268.92,0.0
2,营业收入,6161259553.52,4122675292.22,1888820687.38,8529102137.86,6315089853.37,4077582207.07,1698361474.58,7566330173.60,5930064179.67,3974864798.84,1719146517.63,4357613848.90,2840324688.22,1751188415.47,754473189.62,4564517116.28,3419854629.72,2422881569.07,1030819974.50,5215900341.81,3839229326.29,2572348267.23,1193192900.27,6577501543.86,4884949235.36,3091481539.05,1895996783.81,7600508973.54,5844203148.28,3957068373.16,2134222574.12,7607963373.98,5905253870.18,3817685312.92,1743471547.87,5811572148.30,4429115151.73,2958760370.21,1235443327.92,5615626347.25,4094310981.63,2839947380.21,1406997615.42,4912099777.13,3556622362.93,2135082802.33,950657446.11,3494746694.14,2445934389.64,1636409871.28,637896463.02,2254047532.48,1630496104.21,1145216376.69,606927414.63,1712620469.54,1286624345.97,774498423.18,379791580.38,1300648393.07,970328832.02,601847798.52,291123817.73,875488640.62,648840440.78,435267724.31,203289910.66,646225991.73,455222662.75,287393883.88,125007977.34,450620057.85,207327655.06,302785842.74,192182321.35,379832085.14,184622254.63,314997286.71,401807620.61,416078662.52,357315672.44,0.0
3,二、营业总成本,5391197100.36,3546803847.23,1677049861.06,7505278934.53,5391264727.23,3527848908.24,1520635361.25,6970011906.89,5244668596.91,3503611425.23,1534745931.61,5271897684.00,3248297052.02,2048657776.24,942521734.64,4683404151.55,3391431968.30,2347144730.00,986714333.24,5223655643.35,3969727786.76,2712607092.93,1349357832.00,5701228200.37,4119988113.73,2403115818.90,1443737060.45,5796251837.93,4294712545.04,2860597309.90,1610829103.26,5402433508.60,4106896580.12,2669264903.88,1215091564.32,4294410293.21,3357821119.32,2321076401.42,956614440.06,4353982645.78,3159089490.48,2231821755.71,1139980207.79,3399146661.48,2558735925.77,1554667909.34,706789128.26,2622979809.02,1814101101.55,1189590386.58,424372586.99,1439949720.73,1029553065.06,720917847.21,401092431.82,1085932213.88,814538376.83,487103098.67,238303744.47,880401791.07,657744004.37,393803843.00,204972064.24,632413269.37,492787198.50,333433080.94,141507925.38,534308783.18,370299589.01,236632125.78,102362048.99,412404297.73,195493177.39,327134299.41,155849015.04,331443096.87,155019816.52,268214295.77,352734726.45,364831666.09,301355193.37,0.0
4,营业成本,3860402569.01,2525412263.37,1121050865.51,4907704522.05,3697602170.74,2428232375.53,1012227294.71,4840516247.86,3788496033.96,2538372810.30,1094866708.59,3332667067.28,2304033199.03,1465071008.05,714931708.69,3338615139.49,2402756080.21,1658871859.12,648389266.50,3635441635.88,2664528717.28,1747201867.52,732018565.04,4256862033.62,3078089118.53,1700304007.30,1085824041.46,4193366771.63,3103345370.70,2043361258.31,1202822394.64,4076445182.98,3193242317.39,2119391307.57,921600654.25,3222139184.42,2622886835.68,1838683271.86,727199704.49,3266982952.08,2334073841.51,1584792229.61,873664145.99,2357311053.22,1896625599.49,1127596000.21,553377877.94,2002142826.53,1408379630.01,906275475.03,336267244.06,1088161331.25,773448590.36,535751970.53,318544929.50,764034325.85,564839418.74,364595188.38,180552122.78,629344035.21,473061174.54,285295501.04,152867193.07,443071111.08,337878204.46,223594522.82,108876538.72,366232547.05,259026310.59,165908693.35,73921204.01,317847946.13,156169867.63,255629405.64,126697780.60,280811726.64,122119511.26,205149637.25,268884145.47,271208042.52,248662671.81,0.0
5,营业税金及附加,352142121.69,238362334.45,119459172.71,509799834.32,357928216.32,228113648.77,96372314.11,396849179.76,318488774.55,214521683.29,82997776.16,248254854.26,131464727.53,72627074.60,24722016.07,227026977.43,171491373.30,125397435.70,64351911.40,81624628.27,49116279.49,33107276.98,17795663.18,71459987.26,55250103.24,38483884.48,20908723.87,90776297.21,69888016.43,47819998.32,25514564.14,97725914.96,69788396.33,43181378.06,22678960.96,78055372.57,55998674.06,36996412.58,15747368.05,74192099.47,55927446.16,39117763.25,16736362.82,55085536.46,40115225.79,24530540.25,9458641.54,45722243.62,29599862.63,19107602.34,8843902.02,31795192.91,23932980.97,14747977.87,8375647.58,26513323.00,21423525.23,13136193.48,6376385.07,23330432.70,15953163.22,9708498.33,4512626.48,14822172.65,11538411.59,7363817.10,3251978.09,10598209.67,7526885.70,4678614.53,2181014.04,8434472.02,3865835.25,7365306.20,3081705.46,6217372.88,3214414.50,5685406.10,7847208.67,8396044.60,8294474.38,0.0
6,销售费用,157377525.57,117141696.43,73209787.61,232539558.30,168601341.09,120839431.13,72606951.12,219183921.86,161273965.35,109472358.67,50204991.77,166780344.31,114074051.31,71658402.96,34874684.81,168676971.23,120093067.61,85657901.56,43159276.56,169800499.98,126560640.97,79977582.09,53668468.02,241645831.51,172319779.98,108762912.15,54356623.09,232880994.60,170492914.30,113116904.50,52558585.72,221745421.27,169303363.73,100130468.39,61294235.61,208843347.25,153153855.80,98324923.87,48824025.51,214926691.48,131915575.47,101227665.35,52375199.56,211470701.29,158652668.44,110713697.97,39043366.29,126690062.65,92961152.56,48737844.44,16297232.89,76920449.50,36798396.19,26483294.32,13759907.40,53118540.10,36398256.53,23176583.29,11992215.28,42093534.40,34507597.40,17817175.92,9115735.05,32160238.87,24452439.63,15893644.80,6766631.57,40706074.95,28200001.49,17668722.76,6453289.97,25335036.14,8797741.53,18983257.26,11139335.10,16561670.37,13711193.42,13123850.95,24246313.89,26411380.00,0,0.0
7,管理费用,776761209.23,501166316.49,284970943.26,1173733942.43,855875746.33,538184719.94,245371166.84,974254885.40,628166667.11,404362202.47,188594679.30,804949313.70,487259215.08,309892715.59,134054636.93,735365017.17,561644594.68,394625897.85,188534639.28,902593123.06,743644458.10,516645533.27,263630496.96,961010685.69,689916562.64,465771128.02,233027712.37,1093356742.43,796320279.84,556681306.18,281195089.93,807499630.56,555501613.26,315729169.50,144977955.69,590554016.59,374145780.29,238989505.87,114619089.27,625607056.93,510801364.02,416975502.51,161231142.91,601621121.45,400687746.54,258098930.00,92807769.66,404813096.33,252501372.51,194183392.08,61322355.69,230663987.43,184456261.37,136724925.97,56818658.90,226512599.51,180814558.45,79245931.75,36141096.25,172629593.02,124140264.74,74869378.86,35460963.55,127311273.27,107666651.54,79298295.60,19555304.81,102277212.49,65664487.75,43662501.37,17207078.13,47179934.42,21007440.96,42101270.80,13189674.75,31230625.71,17085262.90,33152124.76,40210082.03,46633991.08,34412971.59,0.0
8,财务费用,244513674.86,164721236.49,74763910.85,427212638.26,300386953.10,201506863.58,93335766.29,357133801.54,299808472.54,196480166.96,105893986.78,322873063.54,183292218.29,118566989.79,29888718.76,169844271.18,124736176.45,74801577.03,38917299.65,144286490.96,118092542.91,68203036.71,30841421.04,128449965.86,106739715.39,80349054.30,46567470.36,165786734.73,141067949.45,89459471.53,44312912.86,139759626.90,99096704.17,71285278.56,41797805.63,155352798.48,119477292.21,78033497.70,34645170.86,146566991.08,109277273.45,72606723.28,36021843.01,95261301.97,59994549.97,31241401.18,12101472.83,46037937.14,29332187.78,20339176.63,1641852.33,12408759.64,10916836.17,7209678.52,3593288.44,15753425.42,11062617.88,6949201.77,3241925.09,13004195.74,10081804.47,6113288.85,3015546.09,15048473.50,11251491.28,7282800.62,3057472.19,14494739.02,9881903.48,4713593.77,2599462.84,13606909.02,5652292.02,3055059.51,3801647.64,-4999939.40,-1110565.56,11103276.71,11546976.39,12182207.89,9985075.59,0.0
