,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,37329708.88,863920273.41,654931788.30,360408831.75,109292733.72,885848812.31,624392665.38,335838808.34,108713962.90,729728210.47,538519399.21,312365208.25,119387918.06,800363647.21,570584607.48,361109559.75,121061092.58,760402742.39,537685223.05,307460222.96,88971256.33,698860138.17,469366312.94,259990234.41,89108633.51,671029574.77,472871602.54,261955019.50,91793454.85,851230033.12,630006921.75,414243450.62,231155698.80,774731867.07,533092724.02,369907547.32,119878558.70,592921428.68,262735037.41,144335613.07,75542324.76,320458202.07,227867817.71,129337305.97,45759909.20,298337703.80,215914218.80,126637522.61,52570102.65,318250179.23,219684841.33,127042143.11,49047172.38,278797693.33,187387037.55,104492327.74,36363335.50,264992311.38,189528203.91,106201798.46,32418956.16,134250741.64,67803494.32,43921519.85,18474608.80,79877055.27,56355051.97,35257203.82,23329572.02,95733958.16,69042767.14,44376984.39,19930659.61,93577580.37,44278343.67,109578858.70,50203226.90,80649174.88,37854604.75,84361011.81,42460609.93,97375746.30,47175677.84,90726135.52,37270036.86,76323950.77,63781118.00,59241691.00,0.0
2,营业收入,37329708.88,863920273.41,654931788.30,360408831.75,109292733.72,885848812.31,624392665.38,335838808.34,108713962.90,729728210.47,538519399.21,312365208.25,119387918.06,800363647.21,570584607.48,361109559.75,121061092.58,760402742.39,537685223.05,307460222.96,88971256.33,698860138.17,469366312.94,259990234.41,89108633.51,671029574.77,472871602.54,261955019.50,91793454.85,851230033.12,630006921.75,414243450.62,231155698.80,774731867.07,533092724.02,369907547.32,119878558.70,592921428.68,262735037.41,144335613.07,75542324.76,320458202.07,227867817.71,129337305.97,45759909.20,298337703.80,215914218.80,126637522.61,52570102.65,318250179.23,219684841.33,127042143.11,49047172.38,278636310.47,187387037.55,104492327.74,36363335.50,264969380.07,189528203.91,106201798.46,32418956.16,134277416.64,67830169.32,43921519.85,18474608.80,79877055.27,56355051.97,35257203.82,23329572.02,95733958.16,69042767.14,44376984.39,19930659.61,93577580.37,44278343.67,109578858.70,50203226.90,80649174.88,37854604.75,84361011.81,42460609.93,97375746.30,47175677.84,90726135.52,37270036.86,75966823.67,63781118.00,59241691.00,0.0
3,二、营业总成本,54519728.42,895311853.79,671871401.68,369085281.01,115064900.57,928961608.96,643434332.87,349346353.02,116793194.90,777149135.36,568860431.39,329700095.31,130771250.19,851054927.60,595303880.51,376287843.46,132990171.93,802108128.15,552414798.80,319259701.58,99010534.03,723859873.75,481990763.33,271688640.13,98067690.51,702267182.40,490967300.56,277455126.40,102658230.10,821355692.33,600210985.06,381977526.71,192607294.92,743569686.07,504068421.81,344068724.70,110691608.64,572872688.22,252699057.07,142776567.85,77533426.74,319834599.43,223245407.08,130967805.37,51604569.31,291002790.91,206735332.46,120294975.44,51474878.97,310437769.89,204178253.56,113472352.60,46060383.54,277466611.62,184087802.47,101750866.54,33638943.16,271278956.78,184757465.24,103824688.30,30815967.76,129765108.76,61716946.20,37773101.49,14201480.64,78269998.54,58038218.33,39047473.30,21571361.19,87770778.20,62887987.13,40935537.14,19555827.90,87772257.61,42903104.34,89816384.81,41949033.27,62541170.54,26731182.88,58233282.62,30187153.26,75344702.54,0,68470405.47,30848721.50,61805158.33,55725590.00,50620084.00,0.0
4,营业成本,37081060.63,817455610.84,620850054.39,338741835.05,101139033.32,829478735.17,587946113.29,313909652.89,100269037.48,681613099.82,501406882.25,289002497.05,108709086.34,750095562.93,536468756.89,338849650.68,114119517.92,711999710.43,499737164.66,286798157.47,83214689.35,646204071.15,392508855.68,213192770.78,69222276.74,561135505.26,388854682.80,209750188.99,68967573.42,651223169.96,470088205.77,287247739.18,130699642.90,537164229.45,364220121.17,248396959.47,74010866.85,441509672.33,181356156.40,97275264.16,54046419.78,224413750.33,155205120.23,86151595.66,28605816.36,201603038.24,142901041.52,82659064.50,32530485.73,230666437.01,151200127.00,80665954.68,28603398.96,211240304.67,140264289.32,76225385.39,24497102.61,189765683.57,133744076.87,68710836.37,16085138.86,64154400.87,17486644.56,10795415.84,4679313.72,20568072.85,14802740.43,9791581.04,5952175.08,22950202.79,16901103.41,11041860.88,5541307.85,22149168.78,10848497.95,25576339.41,12464487.44,18666207.54,8373781.69,15844010.60,7827441.07,19822586.45,0,21222684.23,7188963.36,17923701.22,19617981.00,19406234.00,0.0
5,营业税金及附加,998072.76,6413209.63,4764029.64,3052871.61,1550395.05,7280664.90,4666045.90,2993824.62,1428018.95,6045400.17,4377326.61,2940856.11,1573217.41,5472815.04,1900601.91,1759407.51,1018307.28,5942513.98,4580366.00,2729538.12,1176811.31,7220584.08,5514133.39,3386275.20,1490923.18,8597679.14,6430607.15,3825998.51,1777965.97,33313908.57,27905591.61,25558154.14,23496887.61,36074630.58,23512833.67,18766964.53,5902713.76,15163609.29,6780622.64,3463397.90,1640300.51,6511664.25,5031963.66,2928568.92,1251196.96,6720128.12,5140758.46,2984620.29,1403066.41,5875532.03,4523324.19,2918062.28,1287892.20,4694855.18,3305757.88,1987885.99,843243.79,5156657.00,3804459.60,2518429.78,1106000.21,4890013.63,3548626.25,2285860.95,971805.06,3435486.95,2295783.25,1635554.75,1159300.54,4806719.59,3463071.71,2249354.14,1020699.24,4755800.30,2224842.67,5448303.92,2459914.41,3756520.92,1690733.93,3766470.36,1816677.54,4349942.64,0,4201489.23,1912377.84,3363653.95,2491246.00,2459312.00,0.0
6,销售费用,7160678.36,36429489.62,25872312.24,17118110.02,7818795.85,39210286.17,22535084.15,14764676.45,7142320.78,37669183.74,25885572.95,17081963.28,8500903.43,37027120.00,26120426.03,15747264.56,7948615.15,38852782.45,22694860.85,14682597.84,7388702.44,39042820.90,63068982.08,41260497.75,21324956.84,92595847.75,70330806.37,45529562.07,23734759.19,96660546.14,68997322.06,44674621.79,23571566.80,109918232.00,86839205.15,54838305.88,21762707.14,83385857.79,49215304.11,32045950.98,16575308.28,60602262.43,43738750.87,28391512.37,14696674.80,51229876.68,36004113.89,21088332.54,10781789.71,46238812.10,31121638.85,17950277.26,9944835.16,40642987.19,26907795.10,15470366.73,7161227.64,45754359.90,32144348.02,18917018.20,7269060.07,46126856.79,33252716.50,21800001.07,10528510.51,39479372.05,29150985.67,19437666.48,10506946.54,45385059.88,31958477.64,20870965.91,10043237.09,43991426.28,21254295.77,44388885.82,20164738.63,30240802.87,12980690.33,31686690.79,16360311.37,39384025.44,0,36613106.98,16964601.81,31943073.06,25757195.00,23006715.00,0.0
7,管理费用,7709882.36,37848918.44,23104524.99,12452903.12,5367925.76,40745330.41,21450935.78,14092688.21,6249895.52,35968697.91,26292083.45,14283562.92,7815280.09,43678486.73,21502659.72,14156498.77,7431436.54,42253132.74,23988350.90,15372825.14,7378823.12,31577109.16,20953823.71,13921933.57,6119171.08,38871007.54,24547668.37,17797257.55,8197244.27,36335172.33,32835457.27,23992950.19,14378326.93,55751548.51,26951142.83,20638841.45,8529583.47,29340793.03,15526110.90,10555482.38,5550797.33,24949104.25,16906300.79,11556807.36,5834371.87,25916495.87,18921606.01,11936256.93,6398400.14,26284262.03,15887027.99,10944169.99,5795723.97,24043342.99,16978608.90,11626471.74,5215694.07,26842662.13,17397121.57,12004509.87,5698097.12,13427546.30,6530746.18,2619671.94,-1744093.16,14506393.82,11463139.55,7635205.69,3490947.72,14143755.65,10114253.88,6750674.56,2713983.19,16556047.12,7853589.08,13914164.98,5804869.01,10824553.87,4037368.13,7567535.40,4623321.38,12822778.46,0,10711124.79,3646203.08,6425066.01,6700821.00,5214606.00,0.0
8,财务费用,1570034.31,-2835374.74,-2719519.58,-2280438.79,-811249.41,10103203.54,5904638.43,3413178.84,1703922.17,14768406.92,10697511.36,6221258.62,4172762.92,13219053.83,9311435.96,5775021.94,2472295.04,3231455.88,1414056.39,-323416.99,-148492.19,-193329.85,-92490.18,-110295.82,-89637.33,745609.13,444510.37,193093.78,-19312.75,499152.42,362055.72,481708.78,460870.68,3404432.07,2375946.36,1258480.74,485737.42,1295151.50,504305.31,119914.72,-279399.16,1865596.88,2223595.44,1796381.47,1216509.32,5155850.58,3343844.95,1477271.94,361136.98,1225873.89,1090360.70,638113.56,428533.25,-3154878.41,-3368648.73,-3559243.31,-4078324.95,3759594.18,-2332540.82,1673894.08,657671.50,1166291.17,898212.71,272151.69,-234055.49,280672.87,325569.43,547465.34,461991.31,485040.29,451080.49,22681.65,236600.53,319815.13,721878.87,334828.19,1144984.43,-1115286.94,-351391.20,-631424.53,-440598.10,-1034630.45,0,-4277999.76,1136575.41,2149664.09,1158347.00,533217.00,0.0
