,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14701918763.71,10187324422.51,7166809328.65,3482272550.36,13427746162.80,9444297443.74,6472097341.84,3380320208.06,11119916379.78,7483779864.14,4997952866.57,2456863818.01,8981721080.58,6164009776.03,4280723344.64,2131943368.27,7900189563.61,5511377916.57,3695697028.50,1882984893.58,7276585571.53,5576397052.69,3818796794.19,1914971009.93,7801603747.42,5602651505.99,3800496032.13,1831491431.69,6891102632.84,4880533265.63,3304946898.46,1764436725.63,5525222936.30,3631456817.15,2452600022.26,1223341181.19,4365153315.73,3039909545.45,1978188930.68,1062510200.27,4852717039.33,3392034428.59,2195686878.91,1089467785.92,4316186884.35,2831878637.07,1910275631.04,898922505.99,3477561188.03,2347419365.45,1556097157.34,703126974.48,2904232502.41,1943543860.29,1321806685.61,639200906.98,2996691550.84,2080083168.42,1404294437.08,704491106.57,2481603619.16,1839040604.45,1370434242.71,438009360.42,2685920074.52,1820939645.97,1185836743.47,535080904.81,2173188650.50,1764494936.00,1153476557.40,0,1871202782.05,1059257484.21,1635006694.36,960052277.20,1476983783.27,1426208862.43,1110192122.63,709249406.62,0.0
2,营业收入,14701918763.71,10187324422.51,7166809328.65,3482272550.36,13427746162.80,9444297443.74,6472097341.84,3380320208.06,11119916379.78,7483779864.14,4997952866.57,2456863818.01,8981721080.58,6164009776.03,4280723344.64,2131943368.27,7900189563.61,5511377916.57,3695697028.50,1882984893.58,7276585571.53,5576397052.69,3818796794.19,1914971009.93,7801603747.42,5602651505.99,3800496032.13,1831491431.69,6891102632.84,4880533265.63,3304946898.46,1764436725.63,5525222936.30,3631456817.15,2452600022.26,1223341181.19,4365153315.73,3039909545.45,1978188930.68,1062510200.27,4852717039.33,3392034428.59,2195686878.91,1089467785.92,4316186884.35,2831878637.07,1910275631.04,898922505.99,3477561188.03,2347419365.45,1556097157.34,703126974.48,2867926071.11,1923839666.44,1308407961.19,633277964.89,2969474278.86,2060259857.02,1391722266.99,698840557.82,2461686122.22,1829188351.26,1364501022.87,436004991.78,2674454964.48,1815917485.41,1183391626.70,534121254.28,2167530369.65,1760675424.00,1151939380.71,0,1867314683.47,1058779567.16,1627831592.98,958291434.15,1476418817.82,1425879412.25,1109837823.81,709224071.59,0.0
3,二、营业总成本,12957257383.91,8729098309.39,5965004759.48,2950015454.69,11921789201.08,8221542447.50,5539495491.93,2918422922.05,9813469518.46,6421675170.41,4185600155.03,2041134572.89,7717357000.46,5191149642.83,3541261475.53,1767814240.77,6652098568.68,4583854830.09,2959525366.41,1485771539.94,6095991104.82,4643049831.83,3104351855.00,1532634926.91,6393290297.72,4549231687.43,3064823754.78,1423657049.62,5629925739.61,3954172595.24,2657809538.63,1366647069.65,4600623951.40,2932828232.22,1958692651.05,956823049.34,3429748740.43,2331916994.73,1522690400.68,793710946.94,3976134022.89,2743037135.86,1777027541.76,870290716.11,3690253221.09,2365573911.71,1638943128.35,800505712.21,3147637190.23,2163432636.38,1443170283.00,661841400.29,2632816381.20,1830949945.88,1229222167.57,598906490.33,2756746998.36,1943893241.73,1311819709.44,638053753.92,2888224242.64,1714983165.42,1254105179.21,411160693.75,2389993562.80,1667250621.97,1065271737.06,507088954.26,1974555228.42,1614896382.00,1046457536.30,0,1731336147.64,944577094.18,1472513375.19,835090556.45,1264063908.42,1282966574.90,1012702537.61,523448903.29,0.0
4,营业成本,4830072585.78,3408696621.02,2432579230.85,1293757866.35,4160362392.71,2971590744.41,2108049260.42,1111343340.49,3907741538.86,2736021964.48,1866975760.11,941121918.65,3362266251.05,2289186816.52,1598093291.76,813522263.07,3067029682.23,2124880341.25,1420599744.03,708082912.03,2812180840.68,2329199556.49,1573126391.74,760531756.38,3089871197.36,2182958847.83,1443680963.57,707435736.13,2678214626.29,1958976591.81,1341638815.72,704555021.33,2267389365.10,1501240098.78,1000358112.78,501588906.49,1686228606.81,1169527452.36,754985396.82,403536469.71,2396065295.14,1674841449.35,1089532170.79,523201805.55,2352867818.27,1491739279.07,1011385005.73,486941182.86,1810580747.11,1232853305.22,819954967.21,379943563.54,1551435377.78,1080193361.51,715183915.40,353423284.68,1559247716.69,1116597048.08,753419580.54,405932895.22,1363500668.63,1089160968.18,758165834.29,237196645.95,1353857189.40,987293748.48,598942686.75,282554892.31,1103311092.07,928500241.00,608053600.10,0,916997315.43,593892236.19,820844849.74,543046678.97,635446022.55,604724287.31,487214306.67,373792577.49,0.0
5,营业税金及附加,205527216.32,138062885.52,100402378.05,53434263.29,217958683.17,154616315.65,106891560.87,56724139.93,193908903.22,127357840.03,85103039.70,39570704.57,150692086.65,83633202.38,58966674.28,28684700.21,109877387.66,76132013.34,52590661.95,26962527.53,99216657.84,61725540.79,40838156.62,19054816.72,107599587.11,76252818.48,56806118.41,23032192.09,90055158.64,62675932.90,40704115.34,24518220.63,70775974.39,44836141.94,28075166.05,13629109.95,20593208.96,11154683.83,6700851.98,3229792.61,20347553.75,14107301.55,8380518.52,3908444.67,37456911.21,8803781.39,5970287.48,2229663.82,15434018.01,7502351.91,5713881.36,2372643.73,13533084.10,6045634.78,3976467.75,1572796.24,12997008.49,12286303.55,6850956.77,2460267.49,10430625.06,5727393.76,3644863.66,1228655.18,17082089.57,9354353.27,6619200.87,3286985.16,9810453.06,4891829.00,3016795.71,0,5180874.29,1893215.74,6577009.50,2638500.50,3121159.31,3145745.44,2996540.10,40910.89,0.0
6,销售费用,6550276246.16,4362511224.71,2901960813.76,1356570901.08,6468606411.26,4377581811.68,2842243023.30,1514590872.86,4750169324.42,2905492453.71,1793132764.47,882234163.75,3279530111.09,2227932205.40,1509066540.68,747249349.90,2677283335.99,1870508237.17,1167600524.35,602199085.42,2412682932.66,1724834940.46,1147250461.60,592868775.28,2410210166.58,1774247126.73,1241688416.95,571318440.86,2199223129.52,1540061550.75,1034703490.67,525564907.36,1758953072.45,1130655192.63,770532720.45,368628533.43,1355672626.13,926928665.86,599829739.29,307754730.48,1165870112.35,829786827.82,529533577.64,277915396.05,960688446.00,691965891.58,481331515.04,247556045.36,829627906.09,597206260.05,399937399.80,185228079.94,639387455.03,454326408.20,315953385.55,151839255.38,695072823.47,504276166.71,319885068.52,127257485.32,601877076.64,313646823.73,263624647.17,69807168.90,502915327.51,352935814.02,236034101.18,111100430.45,357571347.23,275763331.00,181918638.45,91285139.50,348394127.55,179689525.90,339278894.21,158510236.25,445435022.20,421809185.94,268351204.01,49620468.01,0.0
7,管理费用,942257725.23,558726151.15,362650178.93,173064317.46,706617448.32,469851036.17,460858954.40,217148110.81,920714057.45,622866829.58,411265859.42,168723749.43,873652020.34,566954804.45,355227768.31,168815106.96,773698652.78,507552936.91,312571675.68,146754183.82,736487435.11,520737657.07,338682264.61,156620305.30,779882627.70,521097886.13,325744907.44,130532852.67,667103542.37,397470050.27,246205333.61,116517681.87,507390738.27,262924740.00,162355163.32,76401293.45,385533706.11,240869472.73,161946246.20,78883731.79,367632453.79,217844559.68,141348954.72,64586585.97,311342067.28,193033594.29,127230145.31,60617174.33,234886404.23,153192897.02,104654674.83,47064225.62,241498305.56,147239482.10,99100178.28,45697944.04,328467533.25,200773108.26,165792596.37,66924919.53,768247885.09,224603313.01,164730489.65,67103164.65,389952226.42,229231629.89,166977423.68,79855082.40,396969623.09,294479420.00,177650144.24,84445249.44,443737104.63,148089527.53,284446792.39,111173796.95,156685209.15,224535636.92,203539252.88,101916701.18,0.0
8,财务费用,-12752258.06,-8958040.22,-7419854.29,-1890712.21,-7036146.14,1169505.48,3852246.70,6823479.29,24616037.47,19954793.51,13909761.62,6655977.42,14287094.51,10291474.20,7531167.01,4138755.94,4493554.25,-1504889.42,-1545364.89,363583.97,7328447.22,-788474.45,-1410820.59,372773.43,-5520415.23,-4129734.66,-2909386.20,-3291887.67,-12570997.85,-6052129.95,-6680264.45,-4376308.02,-15685133.43,-19743015.57,-11055445.00,-3926393.09,-14557634.23,-8163326.49,-4627603.40,-1659555.62,-201064.26,-6324.66,1455329.97,1076391.52,5743997.95,5169132.04,3199216.16,1695171.05,106577019.99,143637245.77,90864636.81,47136965.90,186962158.73,143145059.29,95008220.59,46373209.99,160961916.46,109960615.13,65871507.24,35478186.36,144167987.22,81844666.74,63939344.44,35825059.07,126186729.90,88435076.31,56698324.58,30291563.94,106892712.97,111261561.00,75818357.80,26683150.40,17026725.74,21012588.82,23472758.64,19721343.78,25086495.21,29396040.15,21596913.09,-1921754.28,0.0
