,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20110630,20101231,20100630,20091231,20090630,20081231,20080630,20071231,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业收入,14092914615.73,9866677158.32,6533602124.36,3743194988.11,10030931922.89,6338030565.63,4059951228.89,2337176580.54,11923610192.94,8745518621.93,5435239315.33,2602497399.83,12748903313.78,9677865275.57,6150523408.63,2880358328.68,29139131599.01,22043035590.68,17472017372.02,6381584569.48,11792322619.69,7191442984.38,4258523792.86,2349139100.00,6775987291.91,5438008693.73,3237772141.66,2037822600.00,6079415257.48,4640969512.84,6056311831.38,3496505872.97,7805459621.32,3156717579.89,9070668819.56,3709875206.08,5524768102.73,3484330432.42,13426489527.63,5459239943.85,1570210000.00,2711463261.49,1412320000.00,848016318.25,186960000.00,194292076.74,73880000.00,-150369072.50,-45760000.00,382338695.10,409766829.87,354325764.96,629690029.12,414561368.23,1344617904.51,0.0
2,手续费及佣金净收入,6161018388.02,4608771995.24,3034000101.39,1497124946.34,4987640004.44,3821587431.88,2785844882.54,1517173818.50,7202228044.60,5294072934.10,3311881388.23,1615691189.62,8911186667.64,6512742028.51,4345823001.56,2159286074.05,18713463728.10,14896931502.97,10913689454.97,3574964597.75,7482443052.39,4538287537.92,2700600903.48,1508152500.00,4922272600.23,3598010842.10,2244734010.04,1207969900.00,4312636374.60,3348432190.20,5178832135.90,2921829474.42,6855126576.90,2970646128.20,8067569519.23,3111431870.97,4882509011.36,3092190949.94,6912141982.52,3794506591.07,0,1545997073.20,0,571482915.55,0,384188616.01,0,147619146.04,0,380594717.16,285407620.29,260620227.78,338365955.16,312823494.89,464372501.94,0.0
3,代理买卖证券业务净收入,4091799802.60,3233734060.89,2275764335.65,1135885914.72,3256927093.90,2588234506.88,1928600905.71,1030800224.53,4392565171.63,3332131208.00,2029053060.10,1031506224.81,5594977936.65,4294393898.47,2923049350.71,1503054768.53,15780397730.26,12971594968.95,9500637090.66,2920579686.30,5626678076.66,3086754435.47,1677851915.40,930520400.00,3898087605.20,2897659539.34,1652711600.34,931391500.00,2563440783.18,1989540300.01,3367124329.85,1957926684.40,5010752983.53,2133464720.57,6355340190.06,2575452060.93,3589530356.99,2241897942.51,5981312126.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,证券承销业务净收入,1425919340.56,942150943.04,489166032.89,243140126.65,1093996870.44,803977429.06,558329892.47,338232542.79,2129949154.89,1455369563.88,924442403.17,384997804.62,2683446200.15,1796976942.90,1150960173.64,529741668.30,2159202084.30,1520712842.26,1146801116.69,495011588.47,1522972687.35,1263614984.75,879327865.04,506806900.00,852004958.09,589136290.24,406121010.48,251374100.00,1677548185.51,1309335788.76,1725563865.89,914426187.12,1737539864.03,781124855.24,874338002.35,182124431.07,307350067.37,193297357.11,545391295.19,154831349.23,0,228909006.85,0,64449176.89,0,48170103.48,0,5600034.13,0,97159722.50,69044785.30,47584466.41,127009431.39,106711544.16,131611651.66,0.0
5,受托客户资产管理业务净收入,236254572.34,170495300.78,111799568.22,52608539.49,248138782.38,186946269.71,123282343.24,62969517.72,247905211.35,183434634.11,125969747.77,60892694.86,246944690.85,181853933.72,135164479.02,61194682.70,445164999.82,216719755.15,139580587.05,66147441.56,192007989.47,123729342.44,93600243.38,45337500.00,112783272.71,65353619.14,36648151.05,13966700.00,50974005.13,36464317.97,54656679.24,28258843.76,75438044.02,41640819.58,78732432.28,26206775.50,164441426.96,152138872.50,274847434.99,178796712.88,0,9871515.99,0,2887939.11,0,24579053.19,0,17833942.67,0,-26665900.64,-30853247.85,28811637.81,0,0,1430517.95,0.0
6,利息净收入,1699774612.47,1205478235.88,799594191.38,333878122.71,1448883237.50,1274584050.53,936781739.22,498521739.72,2338300601.73,1780503575.25,1155248141.05,554481522.53,1913672753.07,1343530804.84,889855904.69,486389815.97,3547881783.97,2896414941.86,2363244133.08,851548363.11,1488294980.18,941823525.20,596725467.48,288841100.00,924558427.81,670156343.22,376508158.62,228233300.00,688864055.49,499506794.27,784167415.58,402125896.37,661401246.39,295810815.41,628906423.08,304519652.84,526870826.38,244602938.91,304812390.87,110672347.99,0,65342659.28,0,18200385.99,0,33934372.97,0,17142767.72,0,39970628.45,27480175.77,19369784.70,64752032.01,103756580.15,95190647.92,0.0
7,其中:利息收入,6031066094.50,4562164037.94,3077465183.77,1477743042.17,6163528169.50,0,3306294712.67,0,6093926646.18,0,2897328643.09,0,6157123159.21,0,3227163237.66,0,10273920760.13,0,5504249878.18,0,3701406314.33,0,1397568229.02,0,1961425857.19,0,0,0,1123480570.16,0,1217987261.98,0,934303310.15,0,847903495.04,0,958439260.40,0,850599252.89,180550574.21,0,115190008.80,0,31201890.86,0,56697028.28,0,28621847.52,0,80970294.22,49860592.62,35587933.75,105659006.17,134941771.48,257832578.55,0.0
8,利息支出,4331291482.03,3356685802.06,2277870992.39,1143864919.46,4714644932.00,0,2369512973.45,0,3755626044.45,0,1742080502.04,0,4243450406.14,0,2337307332.97,0,6726038976.16,0,3141005745.10,0,2213111334.15,0,800842761.54,0,1036867429.38,0,0,0,434616514.67,0,433819846.40,0,272902063.76,0,218997071.96,0,431568434.02,0,545786862.02,75608791.73,0,56371416.26,0,15335460.38,0,24048849.69,0,11865290.90,0,35266893.55,25071927.97,17767221.29,46280942.61,35988758.46,169362080.63,0.0
